,EBAY US Equity
2022-06-23,5.352
2022-06-24,5.352
2022-06-25,5.352
2022-06-26,5.352
2022-06-27,5.352
2022-06-28,5.32
2022-06-29,5.32
2022-06-30,5.32
2022-07-01,5.32
2022-07-02,5.32
2022-07-03,5.32
2022-07-04,5.32
2022-07-05,5.32
2022-07-06,5.32
2022-07-07,5.32
2022-07-08,5.32
2022-07-09,5.32
2022-07-10,5.32
2022-07-11,5.32
2022-07-12,5.32
2022-07-13,5.32
2022-07-14,5.31
2022-07-15,5.31
2022-07-16,5.31
2022-07-17,5.31
2022-07-18,5.31
2022-07-19,5.31
2022-07-20,5.311
2022-07-21,5.251
2022-07-22,5.251
2022-07-23,5.251
2022-07-24,5.251
2022-07-25,5.251
2022-07-26,5.251
2022-07-27,5.251
2022-07-28,5.227
2022-07-29,5.227
2022-07-30,5.227
2022-07-31,5.227
2022-08-01,5.196
2022-08-02,5.196
2022-08-03,5.257
2022-08-04,5.411
2022-08-05,5.451
2022-08-06,5.451
2022-08-07,5.451
2022-08-08,5.451
2022-08-09,5.451
2022-08-10,5.451
2022-08-11,5.451
2022-08-12,5.451
2022-08-13,5.451
2022-08-14,5.451
2022-08-15,5.451
2022-08-16,5.451
2022-08-17,5.451
2022-08-18,5.451
2022-08-19,5.451
2022-08-20,5.451
2022-08-21,5.451
2022-08-22,5.451
2022-08-23,5.451
2022-08-24,5.451
2022-08-25,5.451
2022-08-26,5.451
2022-08-27,5.451
2022-08-28,5.451
2022-08-29,5.451
2022-08-30,5.451
2022-08-31,5.451
2022-09-01,5.451
2022-09-02,5.451
2022-09-03,5.451
2022-09-04,5.451
2022-09-05,5.451
2022-09-06,5.451
2022-09-07,5.451
2022-09-08,5.451
2022-09-09,5.451
2022-09-10,5.451
2022-09-11,5.451
2022-09-12,5.451
2022-09-13,5.473
2022-09-14,5.473
2022-09-15,5.473
2022-09-16,5.473
2022-09-17,5.473
2022-09-18,5.473
2022-09-19,5.473
2022-09-20,5.473
2022-09-21,5.473
2022-09-22,5.473
2022-09-23,5.473
2022-09-24,5.473
2022-09-25,5.473
2022-09-26,5.473
2022-09-27,5.473
2022-09-28,5.473
2022-09-29,5.493
2022-09-30,5.493
2022-10-01,5.493
2022-10-02,5.493
2022-10-03,5.493
2022-10-04,5.493
2022-10-05,5.483
2022-10-06,5.483
2022-10-07,5.483
2022-10-08,5.483
2022-10-09,5.483
2022-10-10,5.483
2022-10-11,5.483
2022-10-12,5.483
2022-10-13,5.483
2022-10-14,5.484
2022-10-15,5.484
2022-10-16,5.484
2022-10-17,5.484
2022-10-18,5.48
2022-10-19,5.48
2022-10-20,5.48
2022-10-21,5.48
2022-10-22,5.48
2022-10-23,5.413
2022-10-24,5.413
2022-10-25,5.357
2022-10-26,5.28
2022-10-27,5.28
2022-10-28,5.28
2022-10-29,5.28
2022-10-30,5.291
2022-10-31,5.291
2022-11-01,5.291
2022-11-02,5.443
2022-11-03,5.409
2022-11-04,5.409
2022-11-05,5.409
2022-11-06,5.389
2022-11-07,5.389
2022-11-08,5.374
2022-11-09,5.374
2022-11-10,5.374
2022-11-11,5.374
2022-11-12,5.374
2022-11-13,5.374
2022-11-14,5.374
2022-11-15,5.374
2022-11-16,5.374
2022-11-17,5.374
2022-11-18,5.374
2022-11-19,5.374
2022-11-20,5.374
2022-11-21,5.374
2022-11-22,5.374
2022-11-23,5.374
2022-11-24,5.374
2022-11-25,5.374
2022-11-26,5.374
2022-11-27,5.374
2022-11-28,5.374
2022-11-29,5.374
2022-11-30,5.374
2022-12-01,5.374
2022-12-02,5.374
2022-12-03,5.374
2022-12-04,5.374
2022-12-05,5.374
2022-12-06,5.374
2022-12-07,5.374
2022-12-08,5.374
2022-12-09,5.374
2022-12-10,5.374
2022-12-11,5.374
2022-12-12,5.374
2022-12-13,5.374
2022-12-14,5.374
2022-12-15,5.374
2022-12-16,5.374
2022-12-17,5.374
2022-12-18,5.374
2022-12-19,5.374
2022-12-20,5.374
2022-12-21,5.374
2022-12-22,5.374
2022-12-23,5.374
2022-12-24,5.374
2022-12-25,5.374
2022-12-26,5.374
2022-12-27,5.374
2022-12-28,5.374
2022-12-29,5.374
2022-12-30,5.374
2022-12-31,5.374
2023-01-01,5.374
2023-01-02,5.374
2023-01-03,5.374
2023-01-04,5.374
2023-01-05,5.374
2023-01-06,5.374
2023-01-07,5.374
2023-01-08,5.374
2023-01-09,5.374
2023-01-10,5.374
2023-01-11,5.374
2023-01-12,5.374
2023-01-13,5.374
2023-01-14,5.374
2023-01-15,5.374
2023-01-16,5.374
2023-01-17,5.374
2023-01-18,5.374
2023-01-19,5.374
2023-01-20,5.374
2023-01-21,5.374
2023-01-22,5.374
2023-01-23,5.374
2023-01-24,5.364
2023-01-25,5.364
2023-01-26,5.364
2023-01-27,5.364
2023-01-28,5.364
2023-01-29,5.364
2023-01-30,5.364
2023-01-31,5.364
2023-02-01,5.373
2023-02-02,5.373
2023-02-03,5.373
2023-02-04,5.373
2023-02-05,5.373
2023-02-06,5.373
2023-02-07,5.373
2023-02-08,5.373
2023-02-09,5.373
2023-02-10,5.373
2023-02-11,5.373
2023-02-12,5.373
2023-02-13,5.373
2023-02-14,5.373
2023-02-15,5.373
2023-02-16,5.373
2023-02-17,5.373
2023-02-18,5.373
2023-02-19,5.373
2023-02-20,5.373
2023-02-21,5.387
2023-02-22,5.253
2023-02-23,5.177
2023-02-24,5.177
2023-02-25,5.177
2023-02-26,5.177
2023-02-27,5.161
2023-02-28,5.058
2023-03-01,5.058
2023-03-02,5.058
2023-03-03,5.058
2023-03-04,5.058
2023-03-05,5.058
2023-03-06,5.058
2023-03-07,5.058
2023-03-08,5.025
2023-03-09,5.025
2023-03-10,5.025
2023-03-11,5.025
2023-03-12,5.025
2023-03-13,5.025
2023-03-14,5.025
2023-03-15,5.025
2023-03-16,5.025
2023-03-17,5.025
2023-03-18,5.025
2023-03-19,5.025
2023-03-20,5.025
2023-03-21,5.025
2023-03-22,4.971
2023-03-23,4.971
2023-03-24,4.971
2023-03-25,4.971
2023-03-26,4.971
2023-03-27,4.971
2023-03-28,4.971
2023-03-29,4.971
2023-03-30,4.971
2023-03-31,4.971
2023-04-01,4.971
2023-04-02,4.971
2023-04-03,4.971
2023-04-04,4.971
2023-04-05,4.971
2023-04-06,4.971
2023-04-07,4.971
2023-04-08,4.971
2023-04-09,4.971
2023-04-10,4.971
2023-04-11,4.971
2023-04-12,4.971
2023-04-13,4.971
2023-04-14,4.971
2023-04-15,4.971
2023-04-16,4.971
2023-04-17,4.971
2023-04-18,4.995
2023-04-19,4.991
2023-04-20,4.991
2023-04-21,4.966
2023-04-22,4.966
2023-04-23,4.966
2023-04-24,5.036
2023-04-25,5.036
2023-04-26,5.056
2023-04-27,5.064
2023-04-28,5.064
2023-04-29,5.055
2023-04-30,5.055
2023-05-01,5.055
2023-05-02,5.055
2023-05-03,5.055
2023-05-04,5.055
2023-05-05,5.055
2023-05-06,5.055
2023-05-07,5.055
2023-05-08,5.055
2023-05-09,5.055
2023-05-10,5.044
2023-05-11,5.044
2023-05-12,5.044
2023-05-13,5.044
2023-05-14,5.044
2023-05-15,5.044
2023-05-16,5.044
2023-05-17,5.044
2023-05-18,5.044
2023-05-19,5.044
2023-05-20,5.044
2023-05-21,5.044
2023-05-22,5.044
2023-05-23,5.044
2023-05-24,5.044
2023-05-25,5.044
2023-05-26,5.044
2023-05-27,5.044
2023-05-28,5.044
2023-05-29,5.044
2023-05-30,5.044
2023-05-31,5.044
2023-06-01,5.044
2023-06-02,5.044
2023-06-03,5.044
2023-06-04,5.044
2023-06-05,5.044
2023-06-06,5.044
2023-06-07,4.931
2023-06-08,4.984
2023-06-09,4.984
2023-06-10,4.984
2023-06-11,4.984
2023-06-12,4.984
2023-06-13,4.984
2023-06-14,4.984
2023-06-15,4.984
2023-06-16,4.984
2023-06-17,4.984
2023-06-18,4.984
2023-06-19,4.984
2023-06-20,4.984
2023-06-21,4.984
2023-06-22,4.984
2023-06-23,4.984
2023-06-24,4.984
2023-06-25,4.984
2023-06-26,4.984
2023-06-27,4.984
2023-06-28,4.984
2023-06-29,4.984
2023-06-30,4.984
2023-07-01,4.984
2023-07-02,4.984
2023-07-03,4.984
2023-07-04,4.984
2023-07-05,4.984
2023-07-06,4.984
2023-07-07,5.017
2023-07-08,5.017
2023-07-09,5.017
2023-07-10,5.017
2023-07-11,5.017
2023-07-12,5.017
2023-07-13,5.003
2023-07-14,5.003
2023-07-15,5.003
2023-07-16,5.003
2023-07-17,5.003
2023-07-18,5.003
2023-07-19,5.008
2023-07-20,5.008
2023-07-21,5.008
2023-07-22,5.008
2023-07-23,5.007
2023-07-24,5.029
2023-07-25,5.026
2023-07-26,4.932
2023-07-27,4.903
2023-07-28,4.923
2023-07-29,4.923
2023-07-30,4.923
2023-07-31,4.923
2023-08-01,4.923
2023-08-02,4.923
2023-08-03,4.923
2023-08-04,4.923
2023-08-05,4.923
2023-08-06,4.923
2023-08-07,4.923
2023-08-08,4.923
2023-08-09,4.893
2023-08-10,4.893
2023-08-11,4.893
2023-08-12,4.893
2023-08-13,4.869
2023-08-14,4.869
2023-08-15,4.869
2023-08-16,4.869
2023-08-17,4.869
2023-08-18,4.869
2023-08-19,4.869
2023-08-20,4.869
2023-08-21,4.869
2023-08-22,4.869
2023-08-23,4.835
2023-08-24,4.835
2023-08-25,4.835
2023-08-26,4.835
2023-08-27,4.835
2023-08-28,4.835
2023-08-29,4.835
2023-08-30,4.835
2023-08-31,4.835
2023-09-01,4.864
2023-09-02,4.864
2023-09-03,4.864
2023-09-04,4.864
2023-09-05,4.864
2023-09-06,4.864
2023-09-07,4.864
2023-09-08,4.874
2023-09-09,4.874
2023-09-10,4.874
2023-09-11,4.874
2023-09-12,4.874
2023-09-13,4.874
2023-09-14,4.874
2023-09-15,4.874
2023-09-16,4.874
2023-09-17,4.874
2023-09-18,4.874
2023-09-19,4.874
2023-09-20,4.874
2023-09-21,4.874
2023-09-22,4.81
2023-09-23,4.81
2023-09-24,4.81
2023-09-25,4.81
2023-09-26,4.81
2023-09-27,4.81
2023-09-28,4.81
2023-09-29,4.81
2023-09-30,4.81
2023-10-01,4.81
2023-10-02,4.81
2023-10-03,4.81
2023-10-04,4.81
2023-10-05,4.81
2023-10-06,4.807
2023-10-07,4.807
2023-10-08,4.833
2023-10-09,4.833
2023-10-10,4.825
2023-10-11,4.825
2023-10-12,4.825
2023-10-13,4.825
2023-10-14,4.825
2023-10-15,4.825
2023-10-16,4.804
2023-10-17,4.804
2023-10-18,4.804
2023-10-19,4.865
2023-10-20,4.865
2023-10-21,4.865
2023-10-22,4.865
2023-10-23,4.864
2023-10-24,4.837
2023-10-25,4.837
2023-10-26,4.837
2023-10-27,4.837
2023-10-28,4.837
2023-10-29,4.837
2023-10-30,4.837
2023-10-31,4.797
2023-11-01,4.797
2023-11-02,4.797
2023-11-03,4.783
2023-11-04,4.783
2023-11-05,4.783
2023-11-06,4.783
2023-11-07,4.871
2023-11-08,4.756
2023-11-09,4.743
2023-11-10,4.743
2023-11-11,4.743
2023-11-12,4.743
2023-11-13,4.743
2023-11-14,4.743
2023-11-15,4.757
2023-11-16,4.757
2023-11-17,4.757
2023-11-18,4.757
2023-11-19,4.757
2023-11-20,4.739
2023-11-21,4.739
2023-11-22,4.739
2023-11-23,4.739
2023-11-24,4.739
2023-11-25,4.739
2023-11-26,4.739
2023-11-27,4.739
2023-11-28,4.739
2023-11-29,4.739
2023-11-30,4.739
2023-12-01,4.739
2023-12-02,4.739
2023-12-03,4.739
2023-12-04,4.739
2023-12-05,4.739
2023-12-06,4.739
2023-12-07,4.739
2023-12-08,4.739
2023-12-09,4.739
2023-12-10,4.739
2023-12-11,4.739
2023-12-12,4.739
2023-12-13,4.739
2023-12-14,4.739
2023-12-15,4.739
2023-12-16,4.739
2023-12-17,4.739
2023-12-18,4.73
2023-12-19,4.73
2023-12-20,4.73
2023-12-21,4.73
2023-12-22,4.73
2023-12-23,4.73
2023-12-24,4.73
2023-12-25,4.73
2023-12-26,4.73
2023-12-27,4.73
2023-12-28,4.73
2023-12-29,4.819
2023-12-30,4.819
2023-12-31,4.819
2024-01-01,4.819
2024-01-02,4.822
2024-01-03,4.744
2024-01-04,4.744
2024-01-05,4.744
2024-01-06,4.744
2024-01-07,4.744
2024-01-08,4.725
2024-01-09,4.67
2024-01-10,4.718
2024-01-11,4.718
2024-01-12,4.718
2024-01-13,4.718
2024-01-14,4.718
2024-01-15,4.722
2024-01-16,4.648
2024-01-17,4.648
2024-01-18,4.648
2024-01-19,4.648
2024-01-20,4.648
2024-01-21,4.648
2024-01-22,4.648
2024-01-23,4.581
2024-01-24,4.577
2024-01-25,4.59
2024-01-26,4.59
2024-01-27,4.59
2024-01-28,4.59
2024-01-29,4.59
2024-01-30,4.59
2024-01-31,4.592
2024-02-01,4.592
2024-02-02,4.592
2024-02-03,4.592
2024-02-04,4.592
2024-02-05,4.592
2024-02-06,4.62
2024-02-07,4.62
2024-02-08,4.62
2024-02-09,4.62
2024-02-10,4.62
2024-02-11,4.62
2024-02-12,4.62
2024-02-13,4.62
2024-02-14,4.62
2024-02-15,4.62
2024-02-16,4.62
2024-02-17,4.62
2024-02-18,4.62
2024-02-19,4.62
2024-02-20,4.609
2024-02-21,4.609
2024-02-22,4.609
2024-02-23,4.609
2024-02-24,4.609
2024-02-25,4.609
2024-02-26,4.583
2024-02-27,4.772
2024-02-28,4.987
2024-02-29,4.991
2024-03-01,4.991
2024-03-02,4.991
2024-03-03,4.991
2024-03-04,4.991
2024-03-05,5.002
2024-03-06,5.002
2024-03-07,5.002
2024-03-08,5.001
2024-03-09,5.001
2024-03-10,5.001
2024-03-11,5.001
2024-03-12,5.001
2024-03-13,5.001
2024-03-14,5.001
2024-03-15,5.001
2024-03-16,5.001
2024-03-17,5.001
2024-03-18,5.001
2024-03-19,5.011
2024-03-20,4.994
2024-03-21,4.994
2024-03-22,4.994
2024-03-23,4.994
2024-03-24,4.994
2024-03-25,4.994
2024-03-26,4.994
2024-03-27,4.994
2024-03-28,4.994
2024-03-29,4.994
2024-03-30,4.994
2024-03-31,4.994
2024-04-01,4.994
2024-04-02,4.994
2024-04-03,4.993
2024-04-04,4.993
2024-04-05,4.989
2024-04-06,4.989
2024-04-07,4.986
2024-04-08,4.986
2024-04-09,4.986
2024-04-10,4.943
2024-04-11,4.943
2024-04-12,4.943
2024-04-13,4.943
2024-04-14,4.943
2024-04-15,4.943
2024-04-16,4.943
2024-04-17,4.943
2024-04-18,4.958
2024-04-19,4.958
2024-04-20,4.958
2024-04-21,4.958
2024-04-22,4.958
2024-04-23,4.958
2024-04-24,4.958
2024-04-25,4.958
2024-04-26,4.958
2024-04-27,4.958
2024-04-28,4.958
2024-04-29,4.958
2024-04-30,4.971
2024-05-01,5.025
