,PFE US Equity
2022-06-23,4.283
2022-06-24,4.283
2022-06-25,4.283
2022-06-26,4.283
2022-06-27,4.283
2022-06-28,4.278
2022-06-29,4.278
2022-06-30,4.278
2022-07-01,4.278
2022-07-02,4.278
2022-07-03,4.278
2022-07-04,4.278
2022-07-05,4.278
2022-07-06,4.278
2022-07-07,4.318
2022-07-08,4.318
2022-07-09,4.318
2022-07-10,4.318
2022-07-11,4.318
2022-07-12,4.318
2022-07-13,4.318
2022-07-14,4.313
2022-07-15,4.313
2022-07-16,4.313
2022-07-17,4.372
2022-07-18,4.368
2022-07-19,4.368
2022-07-20,4.368
2022-07-21,4.368
2022-07-22,4.401
2022-07-23,4.401
2022-07-24,4.401
2022-07-25,4.401
2022-07-26,4.429
2022-07-27,4.429
2022-07-28,4.346
2022-07-29,4.303
2022-07-30,4.303
2022-07-31,4.303
2022-08-01,4.303
2022-08-02,4.308
2022-08-03,4.299
2022-08-04,4.294
2022-08-05,4.294
2022-08-06,4.294
2022-08-07,4.294
2022-08-08,4.246
2022-08-09,4.25
2022-08-10,4.25
2022-08-11,4.25
2022-08-12,4.25
2022-08-13,4.25
2022-08-14,4.25
2022-08-15,4.25
2022-08-16,4.25
2022-08-17,4.25
2022-08-18,4.25
2022-08-19,4.25
2022-08-20,4.25
2022-08-21,4.25
2022-08-22,4.25
2022-08-23,4.25
2022-08-24,4.25
2022-08-25,4.25
2022-08-26,4.25
2022-08-27,4.25
2022-08-28,4.25
2022-08-29,4.25
2022-08-30,4.25
2022-08-31,4.25
2022-09-01,4.154
2022-09-02,4.154
2022-09-03,4.154
2022-09-04,4.154
2022-09-05,4.154
2022-09-06,4.154
2022-09-07,4.154
2022-09-08,4.154
2022-09-09,4.154
2022-09-10,4.154
2022-09-11,4.154
2022-09-12,4.154
2022-09-13,4.141
2022-09-14,4.141
2022-09-15,4.141
2022-09-16,4.141
2022-09-17,4.141
2022-09-18,4.141
2022-09-19,4.136
2022-09-20,4.136
2022-09-21,4.136
2022-09-22,4.269
2022-09-23,4.269
2022-09-24,4.269
2022-09-25,4.269
2022-09-26,4.269
2022-09-27,4.269
2022-09-28,4.269
2022-09-29,4.269
2022-09-30,4.269
2022-10-01,4.269
2022-10-02,4.269
2022-10-03,4.269
2022-10-04,4.3
2022-10-05,4.3
2022-10-06,4.3
2022-10-07,4.3
2022-10-08,4.3
2022-10-09,4.3
2022-10-10,4.312
2022-10-11,4.299
2022-10-12,4.299
2022-10-13,4.289
2022-10-14,4.266
2022-10-15,4.266
2022-10-16,4.266
2022-10-17,4.267
2022-10-18,4.267
2022-10-19,4.267
2022-10-20,4.333
2022-10-21,4.333
2022-10-22,4.333
2022-10-23,4.333
2022-10-24,4.346
2022-10-25,4.347
2022-10-26,4.347
2022-10-27,4.347
2022-10-28,4.347
2022-10-29,4.347
2022-10-30,4.347
2022-10-31,4.347
2022-11-01,4.303
2022-11-02,4.248
2022-11-03,4.248
2022-11-04,4.244
2022-11-05,4.244
2022-11-06,4.244
2022-11-07,4.244
2022-11-08,4.244
2022-11-09,4.244
2022-11-10,4.223
2022-11-11,4.223
2022-11-12,4.223
2022-11-13,4.223
2022-11-14,4.223
2022-11-15,4.223
2022-11-16,4.223
2022-11-17,4.282
2022-11-18,4.282
2022-11-19,4.282
2022-11-20,4.282
2022-11-21,4.282
2022-11-22,4.282
2022-11-23,4.282
2022-11-24,4.282
2022-11-25,4.282
2022-11-26,4.282
2022-11-27,4.282
2022-11-28,4.163
2022-11-29,4.163
2022-11-30,4.163
2022-12-01,4.163
2022-12-02,4.163
2022-12-03,4.163
2022-12-04,4.163
2022-12-05,4.163
2022-12-06,4.163
2022-12-07,4.163
2022-12-08,4.163
2022-12-09,4.166
2022-12-10,4.166
2022-12-11,4.166
2022-12-12,4.168
2022-12-13,4.122
2022-12-14,4.122
2022-12-15,4.122
2022-12-16,4.122
2022-12-17,4.122
2022-12-18,4.122
2022-12-19,4.122
2022-12-20,4.122
2022-12-21,4.122
2022-12-22,4.122
2022-12-23,4.122
2022-12-24,4.122
2022-12-25,4.122
2022-12-26,4.122
2022-12-27,4.122
2022-12-28,4.122
2022-12-29,4.122
2022-12-30,4.122
2022-12-31,4.122
2023-01-01,4.122
2023-01-02,4.122
2023-01-03,4.122
2023-01-04,4.122
2023-01-05,4.127
2023-01-06,4.127
2023-01-07,4.127
2023-01-08,4.127
2023-01-09,4.127
2023-01-10,4.127
2023-01-11,4.127
2023-01-12,4.127
2023-01-13,4.127
2023-01-14,4.127
2023-01-15,4.127
2023-01-16,4.035
2023-01-17,4.041
2023-01-18,4.001
2023-01-19,4.001
2023-01-20,4.001
2023-01-21,4.001
2023-01-22,4.001
2023-01-23,4.001
2023-01-24,4.001
2023-01-25,4.021
2023-01-26,4.078
2023-01-27,4.068
2023-01-28,4.068
2023-01-29,4.068
2023-01-30,4.068
2023-01-31,3.995
2023-02-01,3.88
2023-02-02,3.88
2023-02-03,3.908
2023-02-04,3.908
2023-02-05,3.908
2023-02-06,3.908
2023-02-07,3.937
2023-02-08,3.937
2023-02-09,3.937
2023-02-10,3.937
2023-02-11,3.937
2023-02-12,3.937
2023-02-13,3.937
2023-02-14,3.911
2023-02-15,3.911
2023-02-16,3.911
2023-02-17,3.911
2023-02-18,3.911
2023-02-19,3.911
2023-02-20,3.927
2023-02-21,3.927
2023-02-22,3.927
2023-02-23,3.927
2023-02-24,3.927
2023-02-25,3.927
2023-02-26,3.927
2023-02-27,3.927
2023-02-28,3.927
2023-03-01,3.927
2023-03-02,3.872
2023-03-03,3.914
2023-03-04,3.914
2023-03-05,3.914
2023-03-06,3.889
2023-03-07,3.889
2023-03-08,3.889
2023-03-09,3.889
2023-03-10,3.894
2023-03-11,3.894
2023-03-12,3.894
2023-03-13,3.891
2023-03-14,3.891
2023-03-15,3.918
2023-03-16,3.902
2023-03-17,3.923
2023-03-18,3.923
2023-03-19,3.923
2023-03-20,3.923
2023-03-21,3.923
2023-03-22,3.923
2023-03-23,3.923
2023-03-24,3.923
2023-03-25,3.923
2023-03-26,3.923
2023-03-27,3.923
2023-03-28,3.923
2023-03-29,3.939
2023-03-30,3.939
2023-03-31,3.939
2023-04-01,3.939
2023-04-02,3.939
2023-04-03,3.948
2023-04-04,3.934
2023-04-05,3.934
2023-04-06,3.934
2023-04-07,3.934
2023-04-08,3.934
2023-04-09,3.934
2023-04-10,3.9
2023-04-11,3.9
2023-04-12,3.888
2023-04-13,3.864
2023-04-14,3.864
2023-04-15,3.864
2023-04-16,3.864
2023-04-17,3.836
2023-04-18,3.834
2023-04-19,3.834
2023-04-20,3.854
2023-04-21,3.854
2023-04-22,3.854
2023-04-23,3.854
2023-04-24,3.852
2023-04-25,3.829
2023-04-26,3.829
2023-04-27,3.829
2023-04-28,3.829
2023-04-29,3.829
2023-04-30,3.829
2023-05-01,3.829
2023-05-02,3.802
2023-05-03,3.716
2023-05-04,3.716
2023-05-05,3.702
2023-05-06,3.702
2023-05-07,3.702
2023-05-08,3.702
2023-05-09,3.702
2023-05-10,3.702
2023-05-11,3.699
2023-05-12,3.699
2023-05-13,3.699
2023-05-14,3.699
2023-05-15,3.683
2023-05-16,3.681
2023-05-17,3.681
2023-05-18,3.681
2023-05-19,3.681
2023-05-20,3.681
2023-05-21,3.681
2023-05-22,3.681
2023-05-23,3.681
2023-05-24,3.704
2023-05-25,3.701
2023-05-26,3.704
2023-05-27,3.704
2023-05-28,3.704
2023-05-29,3.704
2023-05-30,3.704
2023-05-31,3.704
2023-06-01,3.704
2023-06-02,3.704
2023-06-03,3.704
2023-06-04,3.704
2023-06-05,3.704
2023-06-06,3.704
2023-06-07,3.704
2023-06-08,3.704
2023-06-09,3.704
2023-06-10,3.704
2023-06-11,3.704
2023-06-12,3.704
2023-06-13,3.704
2023-06-14,3.707
2023-06-15,3.707
2023-06-16,3.707
2023-06-17,3.707
2023-06-18,3.707
2023-06-19,3.707
2023-06-20,3.707
2023-06-21,3.707
2023-06-22,3.712
2023-06-23,3.712
2023-06-24,3.712
2023-06-25,3.712
2023-06-26,3.712
2023-06-27,3.71
2023-06-28,3.71
2023-06-29,3.695
2023-06-30,3.69
2023-07-01,3.69
2023-07-02,3.69
2023-07-03,3.69
2023-07-04,3.69
2023-07-05,3.69
2023-07-06,3.69
2023-07-07,3.69
2023-07-08,3.69
2023-07-09,3.69
2023-07-10,3.69
2023-07-11,3.687
2023-07-12,3.687
2023-07-13,3.687
2023-07-14,3.68
2023-07-15,3.68
2023-07-16,3.68
2023-07-17,3.655
2023-07-18,3.655
2023-07-19,3.655
2023-07-20,3.655
2023-07-21,3.648
2023-07-22,3.648
2023-07-23,3.648
2023-07-24,3.648
2023-07-25,3.648
2023-07-26,3.642
2023-07-27,3.641
2023-07-28,3.641
2023-07-29,3.641
2023-07-30,3.641
2023-07-31,3.636
2023-08-01,3.585
2023-08-02,3.566
2023-08-03,3.558
2023-08-04,3.528
2023-08-05,3.528
2023-08-06,3.528
2023-08-07,3.528
2023-08-08,3.528
2023-08-09,3.528
2023-08-10,3.528
2023-08-11,3.528
2023-08-12,3.528
2023-08-13,3.51
2023-08-14,3.501
2023-08-15,3.501
2023-08-16,3.501
2023-08-17,3.501
2023-08-18,3.501
2023-08-19,3.501
2023-08-20,3.501
2023-08-21,3.504
2023-08-22,3.503
2023-08-23,3.503
2023-08-24,3.505
2023-08-25,3.505
2023-08-26,3.505
2023-08-27,3.505
2023-08-28,3.505
2023-08-29,3.551
2023-08-30,3.551
2023-08-31,3.505
2023-09-01,3.524
2023-09-02,3.524
2023-09-03,3.524
2023-09-04,3.527
2023-09-05,3.527
2023-09-06,3.527
2023-09-07,3.527
2023-09-08,3.527
2023-09-09,3.527
2023-09-10,3.527
2023-09-11,3.527
2023-09-12,3.527
2023-09-13,3.527
2023-09-14,3.526
2023-09-15,3.526
2023-09-16,3.526
2023-09-17,3.526
2023-09-18,3.525
2023-09-19,3.525
2023-09-20,3.525
2023-09-21,3.525
2023-09-22,3.525
2023-09-23,3.525
2023-09-24,3.525
2023-09-25,3.525
2023-09-26,3.525
2023-09-27,3.524
2023-09-28,3.524
2023-09-29,3.524
2023-09-30,3.524
2023-10-01,3.524
2023-10-02,3.499
2023-10-03,3.506
2023-10-04,3.506
2023-10-05,3.505
2023-10-06,3.518
2023-10-07,3.518
2023-10-08,3.518
2023-10-09,3.518
2023-10-10,3.506
2023-10-11,3.508
2023-10-12,3.508
2023-10-13,3.512
2023-10-14,3.512
2023-10-15,3.492
2023-10-16,3.472
2023-10-17,3.471
2023-10-18,3.467
2023-10-19,3.467
2023-10-20,3.483
2023-10-21,3.483
2023-10-22,3.483
2023-10-23,3.483
2023-10-24,3.483
2023-10-25,3.505
2023-10-26,3.505
2023-10-27,3.505
2023-10-28,3.505
2023-10-29,3.505
2023-10-30,3.505
2023-10-31,3.562
2023-11-01,3.544
2023-11-02,3.549
2023-11-03,3.572
2023-11-04,3.572
2023-11-05,3.572
2023-11-06,3.572
2023-11-07,3.565
2023-11-08,3.565
2023-11-09,3.565
2023-11-10,3.565
2023-11-11,3.565
2023-11-12,3.565
2023-11-13,3.565
2023-11-14,3.565
2023-11-15,3.565
2023-11-16,3.565
2023-11-17,3.565
2023-11-18,3.565
2023-11-19,3.565
2023-11-20,3.565
2023-11-21,3.565
2023-11-22,3.565
2023-11-23,3.565
2023-11-24,3.565
2023-11-25,3.565
2023-11-26,3.565
2023-11-27,3.558
2023-11-28,3.558
2023-11-29,3.558
2023-11-30,3.558
2023-12-01,3.558
2023-12-02,3.558
2023-12-03,3.558
2023-12-04,3.558
2023-12-05,3.558
2023-12-06,3.529
2023-12-07,3.529
2023-12-08,3.529
2023-12-09,3.529
2023-12-10,3.529
2023-12-11,3.514
2023-12-12,3.521
2023-12-13,3.354
2023-12-14,2.973
2023-12-15,2.937
2023-12-16,2.937
2023-12-17,2.931
2023-12-18,2.819
2023-12-19,2.834
2023-12-20,2.834
2023-12-21,2.831
2023-12-22,2.831
2023-12-23,2.831
2023-12-24,2.831
2023-12-25,2.831
2023-12-26,2.831
2023-12-27,2.814
2023-12-28,2.814
2023-12-29,2.814
2023-12-30,2.814
2023-12-31,2.814
2024-01-01,2.814
2024-01-02,2.814
2024-01-03,2.814
2024-01-04,2.814
2024-01-05,2.814
2024-01-06,2.814
2024-01-07,2.814
2024-01-08,2.814
2024-01-09,2.814
2024-01-10,2.814
2024-01-11,2.814
2024-01-12,2.814
2024-01-13,2.814
2024-01-14,2.814
2024-01-15,2.814
2024-01-16,2.814
2024-01-17,2.819
2024-01-18,2.819
2024-01-19,2.811
2024-01-20,2.811
2024-01-21,2.812
2024-01-22,2.817
2024-01-23,2.817
2024-01-24,2.783
2024-01-25,2.779
2024-01-26,2.779
2024-01-27,2.779
2024-01-28,2.779
2024-01-29,2.779
2024-01-30,2.775
2024-01-31,2.743
2024-02-01,2.755
2024-02-02,2.755
2024-02-03,2.755
2024-02-04,2.755
2024-02-05,2.755
2024-02-06,2.755
2024-02-07,2.755
2024-02-08,2.755
2024-02-09,2.755
2024-02-10,2.755
2024-02-11,2.755
2024-02-12,2.755
2024-02-13,2.755
2024-02-14,2.755
2024-02-15,2.755
2024-02-16,2.755
2024-02-17,2.755
2024-02-18,2.755
2024-02-19,2.752
2024-02-20,2.752
2024-02-21,2.752
2024-02-22,2.762
2024-02-23,2.762
2024-02-24,2.762
2024-02-25,2.762
2024-02-26,2.762
2024-02-27,2.762
2024-02-28,2.762
2024-02-29,2.762
2024-03-01,2.762
2024-03-02,2.762
2024-03-03,2.762
2024-03-04,2.762
2024-03-05,2.762
2024-03-06,2.755
2024-03-07,2.762
2024-03-08,2.762
2024-03-09,2.762
2024-03-10,2.762
2024-03-11,2.762
2024-03-12,2.762
2024-03-13,2.762
2024-03-14,2.762
2024-03-15,2.762
2024-03-16,2.762
2024-03-17,2.762
2024-03-18,2.762
2024-03-19,2.762
2024-03-20,2.757
2024-03-21,2.779
2024-03-22,2.775
2024-03-23,2.775
2024-03-24,2.775
2024-03-25,2.775
2024-03-26,2.775
2024-03-27,2.775
2024-03-28,2.775
2024-03-29,2.775
2024-03-30,2.775
2024-03-31,2.775
2024-04-01,2.775
2024-04-02,2.775
2024-04-03,2.778
2024-04-04,2.778
2024-04-05,2.778
2024-04-06,2.778
2024-04-07,2.778
2024-04-08,2.778
2024-04-09,2.779
2024-04-10,2.78
2024-04-11,2.768
2024-04-12,2.77
2024-04-13,2.77
2024-04-14,2.77
2024-04-15,2.77
2024-04-16,2.77
2024-04-17,2.76
2024-04-18,2.762
2024-04-19,2.756
2024-04-20,2.756
2024-04-21,2.756
2024-04-22,2.758
2024-04-23,2.758
2024-04-24,2.758
2024-04-25,2.758
2024-04-26,2.758
2024-04-27,2.758
2024-04-28,2.758
2024-04-29,2.757
2024-04-30,2.754
2024-05-01,2.742
