,CMI US Equity
2022-06-23,22.044
2022-06-24,22.044
2022-06-25,22.044
2022-06-26,22.044
2022-06-27,22.044
2022-06-28,22.044
2022-06-29,22.044
2022-06-30,22.044
2022-07-01,22.044
2022-07-02,22.044
2022-07-03,22.044
2022-07-04,22.044
2022-07-05,22.044
2022-07-06,22.044
2022-07-07,22.044
2022-07-08,22.044
2022-07-09,22.044
2022-07-10,22.044
2022-07-11,22.044
2022-07-12,21.714
2022-07-13,21.714
2022-07-14,21.714
2022-07-15,21.714
2022-07-16,21.714
2022-07-17,21.714
2022-07-18,21.714
2022-07-19,19.384
2022-07-20,19.384
2022-07-21,19.384
2022-07-22,19.384
2022-07-23,19.384
2022-07-24,19.384
2022-07-25,19.384
2022-07-26,19.384
2022-07-27,19.384
2022-07-28,19.384
2022-07-29,19.384
2022-07-30,19.384
2022-07-31,19.384
2022-08-01,19.384
2022-08-02,19.574
2022-08-03,19.574
2022-08-04,19.574
2022-08-05,19.574
2022-08-06,19.574
2022-08-07,19.574
2022-08-08,19.574
2022-08-09,19.638
2022-08-10,19.638
2022-08-11,19.638
2022-08-12,19.638
2022-08-13,19.638
2022-08-14,19.638
2022-08-15,19.638
2022-08-16,19.638
2022-08-17,19.638
2022-08-18,20.304
2022-08-19,20.304
2022-08-20,20.304
2022-08-21,20.304
2022-08-22,20.304
2022-08-23,20.336
2022-08-24,20.336
2022-08-25,20.336
2022-08-26,20.336
2022-08-27,20.336
2022-08-28,20.336
2022-08-29,20.336
2022-08-30,20.336
2022-08-31,20.336
2022-09-01,20.336
2022-09-02,20.336
2022-09-03,20.336
2022-09-04,20.336
2022-09-05,20.336
2022-09-06,20.336
2022-09-07,20.336
2022-09-08,20.336
2022-09-09,20.336
2022-09-10,20.336
2022-09-11,20.336
2022-09-12,20.336
2022-09-13,20.336
2022-09-14,20.336
2022-09-15,20.336
2022-09-16,20.336
2022-09-17,20.336
2022-09-18,20.336
2022-09-19,20.336
2022-09-20,20.336
2022-09-21,20.336
2022-09-22,20.336
2022-09-23,20.336
2022-09-24,20.336
2022-09-25,20.336
2022-09-26,20.336
2022-09-27,20.336
2022-09-28,20.336
2022-09-29,20.336
2022-09-30,20.336
2022-10-01,20.336
2022-10-02,20.336
2022-10-03,20.336
2022-10-04,20.336
2022-10-05,20.336
2022-10-06,20.336
2022-10-07,20.336
2022-10-08,20.336
2022-10-09,20.336
2022-10-10,20.316
2022-10-11,20.316
2022-10-12,20.372
2022-10-13,20.372
2022-10-14,20.372
2022-10-15,20.372
2022-10-16,20.372
2022-10-17,20.372
2022-10-18,20.372
2022-10-19,20.372
2022-10-20,20.365
2022-10-21,20.365
2022-10-22,20.365
2022-10-23,20.365
2022-10-24,20.365
2022-10-25,20.365
2022-10-26,20.365
2022-10-27,20.365
2022-10-28,20.365
2022-10-29,20.365
2022-10-30,20.365
2022-10-31,20.365
2022-11-01,20.365
2022-11-02,20.365
2022-11-03,20.731
2022-11-04,20.731
2022-11-05,20.731
2022-11-06,20.731
2022-11-07,20.731
2022-11-08,20.731
2022-11-09,20.731
2022-11-10,20.731
2022-11-11,20.731
2022-11-12,20.731
2022-11-13,20.731
2022-11-14,20.731
2022-11-15,20.731
2022-11-16,20.731
2022-11-17,20.35
2022-11-18,20.35
2022-11-19,20.35
2022-11-20,20.35
2022-11-21,20.387
2022-11-22,20.387
2022-11-23,20.387
2022-11-24,20.387
2022-11-25,20.387
2022-11-26,20.387
2022-11-27,20.387
2022-11-28,20.387
2022-11-29,20.387
2022-11-30,20.387
2022-12-01,20.387
2022-12-02,20.387
2022-12-03,20.387
2022-12-04,20.387
2022-12-05,20.387
2022-12-06,20.387
2022-12-07,20.387
2022-12-08,20.387
2022-12-09,20.387
2022-12-10,20.387
2022-12-11,20.387
2022-12-12,20.387
2022-12-13,20.387
2022-12-14,20.387
2022-12-15,20.387
2022-12-16,20.387
2022-12-17,20.387
2022-12-18,20.387
2022-12-19,20.387
2022-12-20,20.387
2022-12-21,21.473
2022-12-22,21.473
2022-12-23,21.473
2022-12-24,21.473
2022-12-25,21.473
2022-12-26,21.473
2022-12-27,21.473
2022-12-28,21.473
2022-12-29,21.473
2022-12-30,21.473
2022-12-31,21.473
2023-01-01,21.473
2023-01-02,21.473
2023-01-03,21.473
2023-01-04,21.473
2023-01-05,21.473
2023-01-06,21.473
2023-01-07,21.473
2023-01-08,21.12
2023-01-09,21.12
2023-01-10,21.12
2023-01-11,21.12
2023-01-12,20.647
2023-01-13,20.647
2023-01-14,20.647
2023-01-15,20.647
2023-01-16,20.647
2023-01-17,20.633
2023-01-18,20.633
2023-01-19,20.633
2023-01-20,20.633
2023-01-21,20.633
2023-01-22,20.633
2023-01-23,20.633
2023-01-24,20.633
2023-01-25,20.633
2023-01-26,20.633
2023-01-27,20.633
2023-01-28,20.633
2023-01-29,20.633
2023-01-30,20.633
2023-01-31,20.633
2023-02-01,20.633
2023-02-02,20.633
2023-02-03,20.633
2023-02-04,20.633
2023-02-05,20.633
2023-02-06,21.01
2023-02-07,20.917
2023-02-08,20.917
2023-02-09,21.055
2023-02-10,21.055
2023-02-11,21.055
2023-02-12,21.055
2023-02-13,21.055
2023-02-14,21.055
2023-02-15,20.957
2023-02-16,20.983
2023-02-17,20.983
2023-02-18,20.983
2023-02-19,20.983
2023-02-20,20.983
2023-02-21,20.983
2023-02-22,20.983
2023-02-23,20.983
2023-02-24,20.983
2023-02-25,20.983
2023-02-26,21.187
2023-02-27,21.189
2023-02-28,21.189
2023-03-01,21.189
2023-03-02,21.189
2023-03-03,21.189
2023-03-04,21.189
2023-03-05,21.189
2023-03-06,21.189
2023-03-07,21.189
2023-03-08,21.189
2023-03-09,21.189
2023-03-10,21.189
2023-03-11,21.189
2023-03-12,21.189
2023-03-13,21.189
2023-03-14,21.189
2023-03-15,21.189
2023-03-16,21.189
2023-03-17,21.189
2023-03-18,21.189
2023-03-19,21.189
2023-03-20,21.189
2023-03-21,21.189
2023-03-22,21.189
2023-03-23,21.189
2023-03-24,21.189
2023-03-25,21.189
2023-03-26,21.189
2023-03-27,21.189
2023-03-28,21.189
2023-03-29,21.189
2023-03-30,21.189
2023-03-31,21.189
2023-04-01,21.189
2023-04-02,21.189
2023-04-03,21.189
2023-04-04,21.189
2023-04-05,21.189
2023-04-06,21.189
2023-04-07,21.189
2023-04-08,21.189
2023-04-09,21.189
2023-04-10,21.188
2023-04-11,21.162
2023-04-12,21.162
2023-04-13,21.162
2023-04-14,21.162
2023-04-15,21.162
2023-04-16,21.162
2023-04-17,21.167
2023-04-18,21.177
2023-04-19,21.177
2023-04-20,21.415
2023-04-21,21.415
2023-04-22,21.415
2023-04-23,21.415
2023-04-24,21.423
2023-04-25,21.423
2023-04-26,21.423
2023-04-27,21.423
2023-04-28,21.423
2023-04-29,21.423
2023-04-30,21.423
2023-05-01,21.423
2023-05-02,21.715
2023-05-03,21.703
2023-05-04,21.703
2023-05-05,21.703
2023-05-06,21.703
2023-05-07,21.703
2023-05-08,21.703
2023-05-09,21.627
2023-05-10,21.771
2023-05-11,21.771
2023-05-12,21.771
2023-05-13,21.771
2023-05-14,21.771
2023-05-15,21.771
2023-05-16,21.816
2023-05-17,21.806
2023-05-18,21.806
2023-05-19,21.806
2023-05-20,21.806
2023-05-21,21.806
2023-05-22,21.806
2023-05-23,21.806
2023-05-24,21.806
2023-05-25,21.806
2023-05-26,21.806
2023-05-27,21.806
2023-05-28,21.806
2023-05-29,21.806
2023-05-30,21.806
2023-05-31,21.95
2023-06-01,21.869
2023-06-02,21.869
2023-06-03,21.869
2023-06-04,21.869
2023-06-05,21.869
2023-06-06,21.869
2023-06-07,21.869
2023-06-08,21.869
2023-06-09,21.869
2023-06-10,21.869
2023-06-11,21.869
2023-06-12,21.869
2023-06-13,21.869
2023-06-14,21.871
2023-06-15,21.871
2023-06-16,21.871
2023-06-17,21.871
2023-06-18,21.871
2023-06-19,21.871
2023-06-20,21.871
2023-06-21,21.871
2023-06-22,21.871
2023-06-23,21.871
2023-06-24,21.871
2023-06-25,21.871
2023-06-26,21.875
2023-06-27,21.875
2023-06-28,21.957
2023-06-29,21.7
2023-06-30,21.7
2023-07-01,21.7
2023-07-02,21.7
2023-07-03,21.7
2023-07-04,21.7
2023-07-05,21.7
2023-07-06,21.7
2023-07-07,21.7
2023-07-08,21.7
2023-07-09,21.7
2023-07-10,21.698
2023-07-11,21.698
2023-07-12,21.698
2023-07-13,21.698
2023-07-14,21.714
2023-07-15,21.714
2023-07-16,21.714
2023-07-17,21.635
2023-07-18,21.635
2023-07-19,21.711
2023-07-20,21.711
2023-07-21,21.711
2023-07-22,21.711
2023-07-23,21.711
2023-07-24,21.715
2023-07-25,21.715
2023-07-26,21.715
2023-07-27,21.715
2023-07-28,21.715
2023-07-29,21.715
2023-07-30,21.715
2023-07-31,21.715
2023-08-01,21.715
2023-08-02,21.715
2023-08-03,21.676
2023-08-04,21.676
2023-08-05,21.676
2023-08-06,21.676
2023-08-07,21.676
2023-08-08,21.712
2023-08-09,21.712
2023-08-10,21.777
2023-08-11,21.777
2023-08-12,21.777
2023-08-13,21.777
2023-08-14,21.777
2023-08-15,21.777
2023-08-16,21.777
2023-08-17,21.814
2023-08-18,21.814
2023-08-19,21.814
2023-08-20,21.814
2023-08-21,21.814
2023-08-22,21.814
2023-08-23,21.814
2023-08-24,21.814
2023-08-25,21.814
2023-08-26,21.814
2023-08-27,21.814
2023-08-28,21.814
2023-08-29,21.814
2023-08-30,21.814
2023-08-31,21.814
2023-09-01,21.773
2023-09-02,21.773
2023-09-03,21.773
2023-09-04,21.773
2023-09-05,21.773
2023-09-06,21.773
2023-09-07,21.773
2023-09-08,21.773
2023-09-09,21.773
2023-09-10,21.773
2023-09-11,21.773
2023-09-12,21.773
2023-09-13,21.773
2023-09-14,21.773
2023-09-15,21.773
2023-09-16,21.773
2023-09-17,21.639
2023-09-18,21.579
2023-09-19,21.881
2023-09-20,21.881
2023-09-21,21.881
2023-09-22,21.881
2023-09-23,21.881
2023-09-24,21.881
2023-09-25,21.881
2023-09-26,21.881
2023-09-27,21.812
2023-09-28,21.812
2023-09-29,21.812
2023-09-30,21.812
2023-10-01,21.812
2023-10-02,21.812
2023-10-03,21.812
2023-10-04,21.812
2023-10-05,21.838
2023-10-06,21.838
2023-10-07,21.838
2023-10-08,21.838
2023-10-09,21.838
2023-10-10,21.838
2023-10-11,21.838
2023-10-12,21.838
2023-10-13,21.838
2023-10-14,21.838
2023-10-15,21.838
2023-10-16,21.662
2023-10-17,21.662
2023-10-18,21.668
2023-10-19,21.668
2023-10-20,21.708
2023-10-21,21.708
2023-10-22,21.708
2023-10-23,21.708
2023-10-24,21.708
2023-10-25,21.708
2023-10-26,21.708
2023-10-27,21.708
2023-10-28,21.708
2023-10-29,21.71
2023-10-30,21.71
2023-10-31,21.71
2023-11-01,21.71
2023-11-02,21.505
2023-11-03,21.441
2023-11-04,21.441
2023-11-05,21.441
2023-11-06,21.441
2023-11-07,21.408
2023-11-08,21.378
2023-11-09,21.378
2023-11-10,21.328
2023-11-11,21.328
2023-11-12,21.328
2023-11-13,21.187
2023-11-14,21.187
2023-11-15,21.187
2023-11-16,21.269
2023-11-17,21.269
2023-11-18,21.269
2023-11-19,21.269
2023-11-20,21.269
2023-11-21,21.523
2023-11-22,21.523
2023-11-23,21.523
2023-11-24,21.523
2023-11-25,21.523
2023-11-26,21.523
2023-11-27,21.523
2023-11-28,21.523
2023-11-29,21.523
2023-11-30,21.503
2023-12-01,21.503
2023-12-02,21.503
2023-12-03,21.503
2023-12-04,21.503
2023-12-05,21.503
2023-12-06,21.503
2023-12-07,21.503
2023-12-08,21.503
2023-12-09,21.503
2023-12-10,21.503
2023-12-11,21.503
2023-12-12,21.503
2023-12-13,21.503
2023-12-14,21.503
2023-12-15,21.503
2023-12-16,21.503
2023-12-17,21.503
2023-12-18,21.503
2023-12-19,21.503
2023-12-20,21.695
2023-12-21,21.695
2023-12-22,21.678
2023-12-23,21.678
2023-12-24,21.678
2023-12-25,21.678
2023-12-26,21.672
2023-12-27,21.672
2023-12-28,21.672
2023-12-29,21.672
2023-12-30,21.672
2023-12-31,21.672
2024-01-01,21.672
2024-01-02,21.672
2024-01-03,21.672
2024-01-04,21.658
2024-01-05,21.658
2024-01-06,21.658
2024-01-07,21.742
2024-01-08,21.816
2024-01-09,21.773
2024-01-10,21.773
2024-01-11,21.773
2024-01-12,21.773
2024-01-13,21.773
2024-01-14,21.773
2024-01-15,21.773
2024-01-16,21.773
2024-01-17,21.734
2024-01-18,21.716
2024-01-19,21.716
2024-01-20,21.716
2024-01-21,21.716
2024-01-22,21.716
2024-01-23,21.716
2024-01-24,21.716
2024-01-25,21.716
2024-01-26,21.7
2024-01-27,21.7
2024-01-28,21.7
2024-01-29,21.7
2024-01-30,21.7
2024-01-31,21.7
2024-02-01,21.7
2024-02-02,21.7
2024-02-03,21.7
2024-02-04,21.7
2024-02-05,21.7
2024-02-06,21.525
2024-02-07,21.435
2024-02-08,21.435
2024-02-09,21.435
2024-02-10,21.435
2024-02-11,21.313
2024-02-12,21.317
2024-02-13,21.281
2024-02-14,21.265
2024-02-15,21.265
2024-02-16,21.265
2024-02-17,21.265
2024-02-18,21.265
2024-02-19,21.219
2024-02-20,20.956
2024-02-21,20.928
2024-02-22,20.928
2024-02-23,20.928
2024-02-24,20.928
2024-02-25,20.928
2024-02-26,20.879
2024-02-27,20.879
2024-02-28,20.884
2024-02-29,20.884
2024-03-01,20.884
2024-03-02,20.884
2024-03-03,20.884
2024-03-04,20.884
2024-03-05,20.884
2024-03-06,20.884
2024-03-07,20.884
2024-03-08,20.884
2024-03-09,20.884
2024-03-10,20.884
2024-03-11,20.884
2024-03-12,20.884
2024-03-13,20.883
2024-03-14,20.883
2024-03-15,20.904
2024-03-16,20.904
2024-03-17,20.899
2024-03-18,20.899
2024-03-19,20.899
2024-03-20,20.899
2024-03-21,20.899
2024-03-22,20.905
2024-03-23,20.905
2024-03-24,20.905
2024-03-25,20.915
2024-03-26,20.915
2024-03-27,20.915
2024-03-28,20.915
2024-03-29,20.915
2024-03-30,20.915
2024-03-31,20.915
2024-04-01,20.92
2024-04-02,20.857
2024-04-03,20.857
2024-04-04,20.857
2024-04-05,20.857
2024-04-06,20.857
2024-04-07,20.857
2024-04-08,20.857
2024-04-09,20.857
2024-04-10,20.918
2024-04-11,20.918
2024-04-12,20.937
2024-04-13,20.937
2024-04-14,20.937
2024-04-15,20.889
2024-04-16,20.889
2024-04-17,20.889
2024-04-18,20.927
2024-04-19,20.965
2024-04-20,20.965
2024-04-21,20.965
2024-04-22,20.965
2024-04-23,20.965
2024-04-24,20.965
2024-04-25,20.965
2024-04-26,20.965
2024-04-27,20.965
2024-04-28,20.965
2024-04-29,20.965
2024-04-30,20.965
2024-05-01,20.965
