,ULTA US Equity
2022-06-23,26.38
2022-06-24,26.38
2022-06-25,26.38
2022-06-26,26.38
2022-06-27,26.38
2022-06-28,26.38
2022-06-29,26.38
2022-06-30,26.38
2022-07-01,26.38
2022-07-02,26.38
2022-07-03,26.38
2022-07-04,26.38
2022-07-05,26.38
2022-07-06,26.38
2022-07-07,26.38
2022-07-08,26.38
2022-07-09,26.38
2022-07-10,26.38
2022-07-11,26.38
2022-07-12,26.38
2022-07-13,26.38
2022-07-14,26.38
2022-07-15,26.38
2022-07-16,26.38
2022-07-17,26.38
2022-07-18,26.38
2022-07-19,26.38
2022-07-20,26.38
2022-07-21,26.38
2022-07-22,26.38
2022-07-23,26.38
2022-07-24,26.38
2022-07-25,26.38
2022-07-26,26.38
2022-07-27,26.38
2022-07-28,26.38
2022-07-29,26.38
2022-07-30,26.38
2022-07-31,26.38
2022-08-01,26.38
2022-08-02,26.38
2022-08-03,26.38
2022-08-04,26.38
2022-08-05,26.38
2022-08-06,26.38
2022-08-07,26.38
2022-08-08,26.38
2022-08-09,26.38
2022-08-10,26.38
2022-08-11,26.38
2022-08-12,26.38
2022-08-13,26.38
2022-08-14,26.38
2022-08-15,26.38
2022-08-16,26.38
2022-08-17,26.38
2022-08-18,26.38
2022-08-19,26.38
2022-08-20,26.38
2022-08-21,26.38
2022-08-22,26.383
2022-08-23,26.383
2022-08-24,26.383
2022-08-25,26.377
2022-08-26,26.583
2022-08-27,26.583
2022-08-28,26.583
2022-08-29,26.583
2022-08-30,26.786
2022-08-31,26.786
2022-09-01,26.877
2022-09-02,26.877
2022-09-03,26.877
2022-09-04,26.877
2022-09-05,26.877
2022-09-06,26.877
2022-09-07,26.877
2022-09-08,26.877
2022-09-09,26.877
2022-09-10,26.877
2022-09-11,26.877
2022-09-12,26.877
2022-09-13,26.877
2022-09-14,26.877
2022-09-15,26.877
2022-09-16,26.877
2022-09-17,26.877
2022-09-18,26.877
2022-09-19,26.877
2022-09-20,26.877
2022-09-21,26.877
2022-09-22,26.877
2022-09-23,26.877
2022-09-24,26.877
2022-09-25,26.877
2022-09-26,26.877
2022-09-27,26.877
2022-09-28,26.877
2022-09-29,26.877
2022-09-30,26.877
2022-10-01,26.877
2022-10-02,26.877
2022-10-03,26.877
2022-10-04,26.877
2022-10-05,26.877
2022-10-06,26.877
2022-10-07,26.877
2022-10-08,26.877
2022-10-09,26.877
2022-10-10,26.877
2022-10-11,26.877
2022-10-12,26.877
2022-10-13,26.877
2022-10-14,26.877
2022-10-15,26.877
2022-10-16,26.877
2022-10-17,26.877
2022-10-18,26.877
2022-10-19,26.877
2022-10-20,26.877
2022-10-21,26.877
2022-10-22,26.877
2022-10-23,26.877
2022-10-24,26.877
2022-10-25,26.877
2022-10-26,26.877
2022-10-27,26.877
2022-10-28,26.877
2022-10-29,26.877
2022-10-30,26.877
2022-10-31,26.877
2022-11-01,26.877
2022-11-02,26.877
2022-11-03,26.416
2022-11-04,26.416
2022-11-05,26.416
2022-11-06,26.416
2022-11-07,26.416
2022-11-08,26.416
2022-11-09,26.416
2022-11-10,26.416
2022-11-11,26.416
2022-11-12,26.416
2022-11-13,26.416
2022-11-14,26.416
2022-11-15,26.416
2022-11-16,26.416
2022-11-17,26.416
2022-11-18,26.409
2022-11-19,26.409
2022-11-20,26.409
2022-11-21,26.409
2022-11-22,26.409
2022-11-23,26.409
2022-11-24,26.409
2022-11-25,26.409
2022-11-26,26.409
2022-11-27,26.409
2022-11-28,26.504
2022-11-29,26.504
2022-11-30,26.504
2022-12-01,27.281
2022-12-02,27.552
2022-12-03,27.552
2022-12-04,27.552
2022-12-05,27.552
2022-12-06,27.552
2022-12-07,27.552
2022-12-08,27.736
2022-12-09,27.736
2022-12-10,27.736
2022-12-11,27.736
2022-12-12,27.736
2022-12-13,27.736
2022-12-14,27.736
2022-12-15,27.736
2022-12-16,27.736
2022-12-17,27.736
2022-12-18,27.736
2022-12-19,27.736
2022-12-20,27.736
2022-12-21,27.736
2022-12-22,27.736
2022-12-23,27.736
2022-12-24,27.736
2022-12-25,27.736
2022-12-26,27.736
2022-12-27,27.736
2022-12-28,27.736
2022-12-29,27.736
2022-12-30,27.736
2022-12-31,27.736
2023-01-01,27.736
2023-01-02,27.749
2023-01-03,27.749
2023-01-04,27.743
2023-01-05,27.743
2023-01-06,27.743
2023-01-07,27.743
2023-01-08,27.743
2023-01-09,27.743
2023-01-10,27.743
2023-01-11,27.743
2023-01-12,27.743
2023-01-13,27.743
2023-01-14,27.743
2023-01-15,27.743
2023-01-16,27.743
2023-01-17,27.743
2023-01-18,27.743
2023-01-19,27.743
2023-01-20,27.743
2023-01-21,27.743
2023-01-22,27.743
2023-01-23,27.743
2023-01-24,27.743
2023-01-25,27.743
2023-01-26,27.996
2023-01-27,27.996
2023-01-28,27.996
2023-01-29,27.996
2023-01-30,27.996
2023-01-31,27.996
2023-02-01,27.996
2023-02-02,27.996
2023-02-03,27.996
2023-02-04,27.996
2023-02-05,27.996
2023-02-06,27.996
2023-02-07,27.996
2023-02-08,27.996
2023-02-09,27.996
2023-02-10,27.996
2023-02-11,27.996
2023-02-12,27.996
2023-02-13,27.996
2023-02-14,27.996
2023-02-15,27.996
2023-02-16,27.996
2023-02-17,27.996
2023-02-18,27.996
2023-02-19,27.996
2023-02-20,27.996
2023-02-21,27.996
2023-02-22,27.996
2023-02-23,27.996
2023-02-24,27.996
2023-02-25,27.996
2023-02-26,27.996
2023-02-27,27.996
2023-02-28,27.996
2023-03-01,27.996
2023-03-02,27.996
2023-03-03,27.996
2023-03-04,27.996
2023-03-05,27.996
2023-03-06,27.996
2023-03-07,27.996
2023-03-08,28.001
2023-03-09,29.303
2023-03-10,29.436
2023-03-11,29.436
2023-03-12,29.456
2023-03-13,29.456
2023-03-14,29.456
2023-03-15,29.456
2023-03-16,29.483
2023-03-17,29.483
2023-03-18,29.483
2023-03-19,29.483
2023-03-20,29.483
2023-03-21,29.531
2023-03-22,29.531
2023-03-23,29.531
2023-03-24,29.531
2023-03-25,29.531
2023-03-26,29.531
2023-03-27,29.531
2023-03-28,29.382
2023-03-29,29.382
2023-03-30,29.382
2023-03-31,29.382
2023-04-01,29.382
2023-04-02,29.382
2023-04-03,29.382
2023-04-04,29.463
2023-04-05,29.463
2023-04-06,29.463
2023-04-07,29.463
2023-04-08,29.463
2023-04-09,29.463
2023-04-10,29.463
2023-04-11,29.463
2023-04-12,29.463
2023-04-13,29.463
2023-04-14,29.463
2023-04-15,29.463
2023-04-16,29.463
2023-04-17,29.463
2023-04-18,29.463
2023-04-19,29.463
2023-04-20,29.463
2023-04-21,29.498
2023-04-22,29.498
2023-04-23,29.498
2023-04-24,29.498
2023-04-25,29.503
2023-04-26,29.503
2023-04-27,29.503
2023-04-28,29.479
2023-04-29,29.479
2023-04-30,29.479
2023-05-01,29.47
2023-05-02,29.47
2023-05-03,29.47
2023-05-04,29.47
2023-05-05,29.47
2023-05-06,29.47
2023-05-07,29.47
2023-05-08,29.482
2023-05-09,29.482
2023-05-10,29.502
2023-05-11,29.486
2023-05-12,29.518
2023-05-13,29.518
2023-05-14,29.518
2023-05-15,29.518
2023-05-16,29.543
2023-05-17,29.543
2023-05-18,29.543
2023-05-19,29.423
2023-05-20,29.423
2023-05-21,29.315
2023-05-22,29.414
2023-05-23,29.414
2023-05-24,29.414
2023-05-25,29.133
2023-05-26,28.71
2023-05-27,28.71
2023-05-28,28.71
2023-05-29,28.71
2023-05-30,28.71
2023-05-31,28.71
2023-06-01,28.71
2023-06-02,28.71
2023-06-03,28.71
2023-06-04,28.71
2023-06-05,28.654
2023-06-06,28.654
2023-06-07,28.654
2023-06-08,28.65
2023-06-09,28.65
2023-06-10,28.65
2023-06-11,28.65
2023-06-12,28.65
2023-06-13,28.65
2023-06-14,28.65
2023-06-15,28.65
2023-06-16,28.674
2023-06-17,28.674
2023-06-18,28.674
2023-06-19,28.674
2023-06-20,28.701
2023-06-21,28.637
2023-06-22,28.637
2023-06-23,28.637
2023-06-24,28.637
2023-06-25,28.637
2023-06-26,28.637
2023-06-27,28.655
2023-06-28,28.707
2023-06-29,28.707
2023-06-30,28.707
2023-07-01,28.707
2023-07-02,28.707
2023-07-03,28.707
2023-07-04,28.707
2023-07-05,28.707
2023-07-06,28.707
2023-07-07,28.707
2023-07-08,28.707
2023-07-09,28.707
2023-07-10,28.707
2023-07-11,28.707
2023-07-12,28.707
2023-07-13,28.707
2023-07-14,28.707
2023-07-15,28.707
2023-07-16,28.707
2023-07-17,28.707
2023-07-18,28.707
2023-07-19,28.707
2023-07-20,28.707
2023-07-21,28.707
2023-07-22,28.707
2023-07-23,28.707
2023-07-24,28.707
2023-07-25,28.707
2023-07-26,28.707
2023-07-27,28.707
2023-07-28,28.707
2023-07-29,28.707
2023-07-30,28.707
2023-07-31,28.707
2023-08-01,28.707
2023-08-02,28.707
2023-08-03,28.707
2023-08-04,28.707
2023-08-05,28.707
2023-08-06,28.707
2023-08-07,28.707
2023-08-08,28.707
2023-08-09,28.706
2023-08-10,28.825
2023-08-11,28.825
2023-08-12,28.825
2023-08-13,28.954
2023-08-14,28.948
2023-08-15,28.974
2023-08-16,28.98
2023-08-17,28.98
2023-08-18,29.014
2023-08-19,29.014
2023-08-20,29.014
2023-08-21,29.014
2023-08-22,29.014
2023-08-23,29.014
2023-08-24,29.078
2023-08-25,29.105
2023-08-26,29.105
2023-08-27,29.32
2023-08-28,29.186
2023-08-29,29.173
2023-08-30,29.173
2023-08-31,29.173
2023-09-01,29.139
2023-09-02,29.139
2023-09-03,29.139
2023-09-04,29.139
2023-09-05,29.139
2023-09-06,29.139
2023-09-07,29.139
2023-09-08,29.139
2023-09-09,29.15
2023-09-10,29.15
2023-09-11,29.15
2023-09-12,29.15
2023-09-13,29.15
2023-09-14,29.152
2023-09-15,29.152
2023-09-16,29.152
2023-09-17,29.152
2023-09-18,29.242
2023-09-19,29.242
2023-09-20,29.242
2023-09-21,29.242
2023-09-22,29.242
2023-09-23,29.242
2023-09-24,29.242
2023-09-25,29.236
2023-09-26,29.236
2023-09-27,29.236
2023-09-28,29.236
2023-09-29,29.236
2023-09-30,29.236
2023-10-01,29.236
2023-10-02,29.251
2023-10-03,29.251
2023-10-04,29.226
2023-10-05,29.226
2023-10-06,29.226
2023-10-07,29.226
2023-10-08,29.226
2023-10-09,29.226
2023-10-10,29.226
2023-10-11,29.226
2023-10-12,29.226
2023-10-13,29.226
2023-10-14,29.226
2023-10-15,29.226
2023-10-16,29.226
2023-10-17,29.226
2023-10-18,29.226
2023-10-19,29.226
2023-10-20,29.226
2023-10-21,29.226
2023-10-22,29.226
2023-10-23,29.226
2023-10-24,29.226
2023-10-25,29.179
2023-10-26,29.179
2023-10-27,29.179
2023-10-28,29.179
2023-10-29,29.179
2023-10-30,29.146
2023-10-31,29.146
2023-11-01,29.148
2023-11-02,29.148
2023-11-03,29.144
2023-11-04,29.144
2023-11-05,29.144
2023-11-06,29.279
2023-11-07,29.279
2023-11-08,29.279
2023-11-09,29.279
2023-11-10,29.279
2023-11-11,29.279
2023-11-12,29.279
2023-11-13,29.26
2023-11-14,29.26
2023-11-15,29.26
2023-11-16,29.26
2023-11-17,29.26
2023-11-18,29.26
2023-11-19,29.264
2023-11-20,29.273
2023-11-21,29.273
2023-11-22,29.273
2023-11-23,29.273
2023-11-24,29.273
2023-11-25,29.273
2023-11-26,29.273
2023-11-27,29.083
2023-11-28,29.092
2023-11-29,29.092
2023-11-30,29.137
2023-12-01,29.398
2023-12-02,29.398
2023-12-03,29.398
2023-12-04,29.398
2023-12-05,29.398
2023-12-06,29.398
2023-12-07,29.398
2023-12-08,29.286
2023-12-09,29.286
2023-12-10,29.286
2023-12-11,29.286
2023-12-12,29.286
2023-12-13,29.286
2023-12-14,29.286
2023-12-15,29.28
2023-12-16,29.28
2023-12-17,29.28
2023-12-18,29.28
2023-12-19,29.28
2023-12-20,29.28
2023-12-21,29.266
2023-12-22,29.266
2023-12-23,29.266
2023-12-24,29.266
2023-12-25,29.266
2023-12-26,29.266
2023-12-27,29.276
2023-12-28,29.276
2023-12-29,29.276
2023-12-30,29.276
2023-12-31,29.276
2024-01-01,29.276
2024-01-02,29.276
2024-01-03,29.276
2024-01-04,29.276
2024-01-05,29.276
2024-01-06,29.279
2024-01-07,29.279
2024-01-08,29.279
2024-01-09,29.279
2024-01-10,29.279
2024-01-11,29.279
2024-01-12,29.279
2024-01-13,29.279
2024-01-14,29.279
2024-01-15,29.279
2024-01-16,29.279
2024-01-17,29.279
2024-01-18,29.279
2024-01-19,29.279
2024-01-20,29.279
2024-01-21,29.279
2024-01-22,29.279
2024-01-23,29.279
2024-01-24,29.279
2024-01-25,29.279
2024-01-26,29.279
2024-01-27,29.279
2024-01-28,29.279
2024-01-29,29.279
2024-01-30,29.347
2024-01-31,29.453
2024-02-01,29.453
2024-02-02,29.453
2024-02-03,29.453
2024-02-04,29.453
2024-02-05,29.453
2024-02-06,29.453
2024-02-07,29.453
2024-02-08,29.453
2024-02-09,29.46
2024-02-10,29.46
2024-02-11,29.46
2024-02-12,29.46
2024-02-13,29.46
2024-02-14,29.471
2024-02-15,29.522
2024-02-16,29.522
2024-02-17,29.522
2024-02-18,29.522
2024-02-19,29.522
2024-02-20,29.522
2024-02-21,29.522
2024-02-22,29.522
2024-02-23,29.522
2024-02-24,29.522
2024-02-25,29.522
2024-02-26,29.522
2024-02-27,29.522
2024-02-28,29.522
2024-02-29,29.522
2024-03-01,29.522
2024-03-02,29.522
2024-03-03,29.522
2024-03-04,29.522
2024-03-05,29.54
2024-03-06,29.54
2024-03-07,29.54
2024-03-08,29.54
2024-03-09,29.54
2024-03-10,29.54
2024-03-11,29.574
2024-03-12,29.574
2024-03-13,29.574
2024-03-14,29.72
2024-03-15,29.542
2024-03-16,29.542
2024-03-17,29.584
2024-03-18,29.477
2024-03-19,29.477
2024-03-20,29.477
2024-03-21,29.477
2024-03-22,29.477
2024-03-23,29.477
2024-03-24,29.477
2024-03-25,29.477
2024-03-26,29.477
2024-03-27,29.477
2024-03-28,29.477
2024-03-29,29.477
2024-03-30,29.477
2024-03-31,29.477
2024-04-01,29.477
2024-04-02,29.475
2024-04-03,29.302
2024-04-04,29.28
2024-04-05,29.28
2024-04-06,29.28
2024-04-07,29.275
2024-04-08,29.258
2024-04-09,29.365
2024-04-10,29.342
2024-04-11,29.342
2024-04-12,29.342
2024-04-13,29.342
2024-04-14,29.342
2024-04-15,29.483
2024-04-16,29.482
2024-04-17,29.455
2024-04-18,29.426
2024-04-19,29.426
2024-04-20,29.426
2024-04-21,29.426
2024-04-22,29.426
2024-04-23,29.382
2024-04-24,29.298
2024-04-25,29.298
2024-04-26,29.298
2024-04-27,29.298
2024-04-28,29.292
2024-04-29,29.292
2024-04-30,29.292
2024-05-01,29.292
