,VRTX US Equity
2022-06-23,17.704
2022-06-24,17.704
2022-06-25,17.704
2022-06-26,17.704
2022-06-27,17.704
2022-06-28,17.704
2022-06-29,17.704
2022-06-30,17.717
2022-07-01,17.717
2022-07-02,17.717
2022-07-03,17.717
2022-07-04,17.717
2022-07-05,17.717
2022-07-06,17.717
2022-07-07,17.701
2022-07-08,17.701
2022-07-09,17.701
2022-07-10,17.701
2022-07-11,17.701
2022-07-12,17.837
2022-07-13,17.829
2022-07-14,17.829
2022-07-15,17.829
2022-07-16,17.829
2022-07-17,17.819
2022-07-18,17.819
2022-07-19,17.819
2022-07-20,17.819
2022-07-21,17.819
2022-07-22,17.932
2022-07-23,17.932
2022-07-24,17.932
2022-07-25,17.929
2022-07-26,17.929
2022-07-27,17.929
2022-07-28,17.929
2022-07-29,17.929
2022-07-30,17.929
2022-07-31,17.929
2022-08-01,17.917
2022-08-02,17.917
2022-08-03,17.917
2022-08-04,17.831
2022-08-05,17.803
2022-08-06,17.803
2022-08-07,17.803
2022-08-08,17.803
2022-08-09,17.803
2022-08-10,17.803
2022-08-11,17.769
2022-08-12,17.769
2022-08-13,17.769
2022-08-14,17.769
2022-08-15,17.769
2022-08-16,17.906
2022-08-17,17.906
2022-08-18,17.906
2022-08-19,17.906
2022-08-20,17.906
2022-08-21,17.906
2022-08-22,17.906
2022-08-23,17.906
2022-08-24,17.906
2022-08-25,17.906
2022-08-26,17.906
2022-08-27,17.906
2022-08-28,17.906
2022-08-29,17.906
2022-08-30,17.906
2022-08-31,17.906
2022-09-01,17.906
2022-09-02,17.894
2022-09-03,17.894
2022-09-04,17.894
2022-09-05,17.894
2022-09-06,17.894
2022-09-07,17.894
2022-09-08,17.894
2022-09-09,17.894
2022-09-10,17.894
2022-09-11,17.894
2022-09-12,17.894
2022-09-13,17.894
2022-09-14,17.894
2022-09-15,17.894
2022-09-16,17.894
2022-09-17,17.894
2022-09-18,17.894
2022-09-19,17.894
2022-09-20,18.014
2022-09-21,18.014
2022-09-22,18.014
2022-09-23,18.014
2022-09-24,18.014
2022-09-25,18.014
2022-09-26,18.014
2022-09-27,18.014
2022-09-28,18.014
2022-09-29,18.014
2022-09-30,18.014
2022-10-01,18.014
2022-10-02,18.014
2022-10-03,18.014
2022-10-04,18.014
2022-10-05,18.014
2022-10-06,18.016
2022-10-07,18.016
2022-10-08,18.016
2022-10-09,18.016
2022-10-10,18.016
2022-10-11,18.016
2022-10-12,18.016
2022-10-13,18.016
2022-10-14,17.866
2022-10-15,17.866
2022-10-16,17.866
2022-10-17,17.866
2022-10-18,17.866
2022-10-19,17.866
2022-10-20,17.771
2022-10-21,17.771
2022-10-22,17.771
2022-10-23,17.771
2022-10-24,17.771
2022-10-25,17.771
2022-10-26,17.771
2022-10-27,17.986
2022-10-28,18.182
2022-10-29,18.182
2022-10-30,18.127
2022-10-31,18.056
2022-11-01,18.082
2022-11-02,18.082
2022-11-03,18.082
2022-11-04,18.082
2022-11-05,18.082
2022-11-06,18.082
2022-11-07,18.082
2022-11-08,18.082
2022-11-09,18.082
2022-11-10,18.082
2022-11-11,18.236
2022-11-12,18.236
2022-11-13,18.236
2022-11-14,18.236
2022-11-15,18.236
2022-11-16,18.236
2022-11-17,18.236
2022-11-18,18.236
2022-11-19,18.236
2022-11-20,18.236
2022-11-21,18.236
2022-11-22,18.236
2022-11-23,18.236
2022-11-24,18.236
2022-11-25,18.236
2022-11-26,18.236
2022-11-27,18.236
2022-11-28,18.236
2022-11-29,18.236
2022-11-30,18.236
2022-12-01,18.236
2022-12-02,18.236
2022-12-03,18.236
2022-12-04,18.236
2022-12-05,18.236
2022-12-06,18.236
2022-12-07,18.236
2022-12-08,18.236
2022-12-09,18.236
2022-12-10,18.236
2022-12-11,18.236
2022-12-12,18.236
2022-12-13,18.236
2022-12-14,18.236
2022-12-15,18.236
2022-12-16,18.236
2022-12-17,18.236
2022-12-18,18.236
2022-12-19,18.236
2022-12-20,18.236
2022-12-21,18.236
2022-12-22,18.236
2022-12-23,18.236
2022-12-24,18.236
2022-12-25,18.236
2022-12-26,18.236
2022-12-27,18.236
2022-12-28,18.236
2022-12-29,18.236
2022-12-30,18.236
2022-12-31,18.236
2023-01-01,18.236
2023-01-02,18.236
2023-01-03,18.236
2023-01-04,18.236
2023-01-05,18.236
2023-01-06,18.236
2023-01-07,18.236
2023-01-08,18.236
2023-01-09,18.236
2023-01-10,18.236
2023-01-11,18.236
2023-01-12,18.236
2023-01-13,18.236
2023-01-14,18.236
2023-01-15,18.236
2023-01-16,18.236
2023-01-17,18.24
2023-01-18,18.056
2023-01-19,18.056
2023-01-20,18.056
2023-01-21,18.056
2023-01-22,18.056
2023-01-23,18.04
2023-01-24,18.04
2023-01-25,17.978
2023-01-26,17.978
2023-01-27,17.978
2023-01-28,17.978
2023-01-29,17.978
2023-01-30,17.978
2023-01-31,17.978
2023-02-01,17.978
2023-02-02,17.978
2023-02-03,17.978
2023-02-04,17.978
2023-02-05,17.977
2023-02-06,17.977
2023-02-07,17.232
2023-02-08,17.325
2023-02-09,17.343
2023-02-10,17.343
2023-02-11,17.343
2023-02-12,17.343
2023-02-13,17.343
2023-02-14,17.343
2023-02-15,17.343
2023-02-16,17.343
2023-02-17,17.343
2023-02-18,17.343
2023-02-19,17.343
2023-02-20,17.331
2023-02-21,17.259
2023-02-22,17.259
2023-02-23,17.259
2023-02-24,17.259
2023-02-25,17.259
2023-02-26,17.259
2023-02-27,17.259
2023-02-28,17.259
2023-03-01,17.259
2023-03-02,17.259
2023-03-03,17.259
2023-03-04,17.259
2023-03-05,17.259
2023-03-06,17.259
2023-03-07,17.259
2023-03-08,17.259
2023-03-09,17.259
2023-03-10,17.259
2023-03-11,17.259
2023-03-12,17.259
2023-03-13,17.259
2023-03-14,17.259
2023-03-15,17.259
2023-03-16,17.259
2023-03-17,17.259
2023-03-18,17.259
2023-03-19,17.259
2023-03-20,17.259
2023-03-21,17.279
2023-03-22,17.279
2023-03-23,17.279
2023-03-24,17.281
2023-03-25,17.281
2023-03-26,17.281
2023-03-27,17.281
2023-03-28,17.281
2023-03-29,17.273
2023-03-30,17.273
2023-03-31,17.273
2023-04-01,17.273
2023-04-02,17.273
2023-04-03,17.273
2023-04-04,17.273
2023-04-05,17.273
2023-04-06,17.284
2023-04-07,17.284
2023-04-08,17.284
2023-04-09,17.284
2023-04-10,17.284
2023-04-11,17.284
2023-04-12,17.252
2023-04-13,17.321
2023-04-14,17.321
2023-04-15,17.321
2023-04-16,17.321
2023-04-17,17.321
2023-04-18,17.324
2023-04-19,17.324
2023-04-20,17.324
2023-04-21,17.312
2023-04-22,17.312
2023-04-23,17.312
2023-04-24,17.312
2023-04-25,17.312
2023-04-26,17.312
2023-04-27,17.312
2023-04-28,17.312
2023-04-29,17.312
2023-04-30,17.312
2023-05-01,17.29
2023-05-02,17.561
2023-05-03,17.561
2023-05-04,17.438
2023-05-05,17.438
2023-05-06,17.438
2023-05-07,17.438
2023-05-08,17.438
2023-05-09,17.438
2023-05-10,17.438
2023-05-11,17.438
2023-05-12,17.438
2023-05-13,17.438
2023-05-14,17.438
2023-05-15,17.607
2023-05-16,17.607
2023-05-17,17.609
2023-05-18,17.609
2023-05-19,17.609
2023-05-20,17.609
2023-05-21,17.609
2023-05-22,17.609
2023-05-23,17.609
2023-05-24,17.609
2023-05-25,17.609
2023-05-26,17.609
2023-05-27,17.609
2023-05-28,17.609
2023-05-29,17.609
2023-05-30,17.651
2023-05-31,17.651
2023-06-01,17.651
2023-06-02,17.651
2023-06-03,17.651
2023-06-04,17.651
2023-06-05,17.651
2023-06-06,17.651
2023-06-07,17.651
2023-06-08,17.629
2023-06-09,17.629
2023-06-10,17.629
2023-06-11,17.629
2023-06-12,17.629
2023-06-13,17.629
2023-06-14,17.629
2023-06-15,17.629
2023-06-16,17.629
2023-06-17,17.629
2023-06-18,17.629
2023-06-19,17.629
2023-06-20,17.629
2023-06-21,17.629
2023-06-22,17.659
2023-06-23,17.659
2023-06-24,17.608
2023-06-25,17.608
2023-06-26,17.608
2023-06-27,17.608
2023-06-28,17.608
2023-06-29,17.608
2023-06-30,17.635
2023-07-01,17.635
2023-07-02,17.635
2023-07-03,17.635
2023-07-04,17.635
2023-07-05,17.635
2023-07-06,17.635
2023-07-07,17.621
2023-07-08,17.621
2023-07-09,17.621
2023-07-10,17.621
2023-07-11,17.621
2023-07-12,17.621
2023-07-13,17.621
2023-07-14,17.621
2023-07-15,17.621
2023-07-16,17.621
2023-07-17,17.618
2023-07-18,17.618
2023-07-19,17.631
2023-07-20,17.627
2023-07-21,17.627
2023-07-22,17.627
2023-07-23,17.627
2023-07-24,17.6
2023-07-25,17.6
2023-07-26,17.6
2023-07-27,17.6
2023-07-28,17.6
2023-07-29,17.6
2023-07-30,17.6
2023-07-31,17.6
2023-08-01,17.644
2023-08-02,17.645
2023-08-03,17.651
2023-08-04,17.708
2023-08-05,17.708
2023-08-06,17.708
2023-08-07,17.708
2023-08-08,17.708
2023-08-09,17.708
2023-08-10,17.793
2023-08-11,17.793
2023-08-12,17.793
2023-08-13,17.793
2023-08-14,17.793
2023-08-15,17.793
2023-08-16,17.793
2023-08-17,17.793
2023-08-18,17.793
2023-08-19,17.793
2023-08-20,17.793
2023-08-21,17.793
2023-08-22,17.793
2023-08-23,17.793
2023-08-24,17.793
2023-08-25,17.793
2023-08-26,17.793
2023-08-27,17.793
2023-08-28,17.793
2023-08-29,17.793
2023-08-30,17.793
2023-08-31,17.793
2023-09-01,17.872
2023-09-02,17.872
2023-09-03,17.872
2023-09-04,17.872
2023-09-05,17.872
2023-09-06,17.872
2023-09-07,17.872
2023-09-08,17.872
2023-09-09,17.872
2023-09-10,17.872
2023-09-11,17.872
2023-09-12,17.872
2023-09-13,17.872
2023-09-14,17.872
2023-09-15,17.872
2023-09-16,17.872
2023-09-17,17.872
2023-09-18,17.872
2023-09-19,17.872
2023-09-20,17.872
2023-09-21,17.872
2023-09-22,17.872
2023-09-23,17.872
2023-09-24,17.872
2023-09-25,17.872
2023-09-26,17.872
2023-09-27,17.872
2023-09-28,17.872
2023-09-29,17.875
2023-09-30,17.875
2023-10-01,17.875
2023-10-02,17.875
2023-10-03,17.875
2023-10-04,17.878
2023-10-05,17.878
2023-10-06,17.878
2023-10-07,17.878
2023-10-08,17.878
2023-10-09,17.867
2023-10-10,17.867
2023-10-11,17.867
2023-10-12,17.867
2023-10-13,17.867
2023-10-14,17.867
2023-10-15,17.867
2023-10-16,17.84
2023-10-17,17.843
2023-10-18,17.843
2023-10-19,17.843
2023-10-20,17.843
2023-10-21,17.843
2023-10-22,17.843
2023-10-23,17.843
2023-10-24,17.85
2023-10-25,17.85
2023-10-26,17.85
2023-10-27,17.811
2023-10-28,17.811
2023-10-29,17.811
2023-10-30,17.811
2023-10-31,17.82
2023-11-01,17.82
2023-11-02,17.81
2023-11-03,17.81
2023-11-04,17.81
2023-11-05,17.81
2023-11-06,17.923
2023-11-07,18.058
2023-11-08,18.028
2023-11-09,18.028
2023-11-10,18.207
2023-11-11,18.207
2023-11-12,18.207
2023-11-13,18.207
2023-11-14,18.207
2023-11-15,18.207
2023-11-16,18.207
2023-11-17,18.207
2023-11-18,18.207
2023-11-19,18.207
2023-11-20,18.207
2023-11-21,18.207
2023-11-22,18.207
2023-11-23,18.207
2023-11-24,18.207
2023-11-25,18.207
2023-11-26,18.207
2023-11-27,18.207
2023-11-28,18.207
2023-11-29,18.207
2023-11-30,18.207
2023-12-01,18.207
2023-12-02,18.207
2023-12-03,18.207
2023-12-04,18.207
2023-12-05,18.207
2023-12-06,18.207
2023-12-07,18.21
2023-12-08,18.144
2023-12-09,18.158
2023-12-10,18.145
2023-12-11,18.145
2023-12-12,18.157
2023-12-13,18.19
2023-12-14,18.18
2023-12-15,18.18
2023-12-16,18.18
2023-12-17,18.18
2023-12-18,18.187
2023-12-19,18.204
2023-12-20,18.204
2023-12-21,18.204
2023-12-22,18.204
2023-12-23,18.204
2023-12-24,18.204
2023-12-25,18.204
2023-12-26,18.204
2023-12-27,18.204
2023-12-28,18.204
2023-12-29,18.204
2023-12-30,18.204
2023-12-31,18.204
2024-01-01,18.199
2024-01-02,18.199
2024-01-03,18.233
2024-01-04,18.227
2024-01-05,18.227
2024-01-06,18.227
2024-01-07,18.227
2024-01-08,18.227
2024-01-09,18.227
2024-01-10,18.227
2024-01-11,18.227
2024-01-12,18.318
2024-01-13,18.318
2024-01-14,18.318
2024-01-15,18.318
2024-01-16,18.318
2024-01-17,18.318
2024-01-18,18.349
2024-01-19,18.349
2024-01-20,18.349
2024-01-21,18.349
2024-01-22,18.37
2024-01-23,18.37
2024-01-24,18.331
2024-01-25,18.373
2024-01-26,18.373
2024-01-27,18.373
2024-01-28,18.373
2024-01-29,18.373
2024-01-30,18.346
2024-01-31,18.391
2024-02-01,18.331
2024-02-02,18.331
2024-02-03,18.331
2024-02-04,18.331
2024-02-05,18.668
2024-02-06,18.601
2024-02-07,18.637
2024-02-08,18.648
2024-02-09,18.623
2024-02-10,18.623
2024-02-11,18.623
2024-02-12,18.632
2024-02-13,18.632
2024-02-14,18.494
2024-02-15,18.494
2024-02-16,18.494
2024-02-17,18.494
2024-02-18,18.494
2024-02-19,18.494
2024-02-20,18.494
2024-02-21,18.494
2024-02-22,18.494
2024-02-23,18.494
2024-02-24,18.494
2024-02-25,18.494
2024-02-26,18.494
2024-02-27,18.494
2024-02-28,18.494
2024-02-29,18.494
2024-03-01,18.494
2024-03-02,18.494
2024-03-03,18.494
2024-03-04,18.494
2024-03-05,18.494
2024-03-06,18.494
2024-03-07,18.494
2024-03-08,18.494
2024-03-09,18.494
2024-03-10,18.494
2024-03-11,18.494
2024-03-12,18.494
2024-03-13,18.494
2024-03-14,18.494
2024-03-15,18.494
2024-03-16,18.494
2024-03-17,18.494
2024-03-18,18.494
2024-03-19,18.494
2024-03-20,18.494
2024-03-21,18.494
2024-03-22,18.494
2024-03-23,18.494
2024-03-24,18.494
2024-03-25,18.494
2024-03-26,18.49
2024-03-27,18.487
2024-03-28,18.487
2024-03-29,18.487
2024-03-30,18.487
2024-03-31,18.487
2024-04-01,18.487
2024-04-02,18.487
2024-04-03,18.487
2024-04-04,18.487
2024-04-05,18.487
2024-04-06,18.487
2024-04-07,18.487
2024-04-08,18.487
2024-04-09,18.487
2024-04-10,18.431
2024-04-11,18.299
2024-04-12,18.273
2024-04-13,18.273
2024-04-14,18.223
2024-04-15,18.214
2024-04-16,18.223
2024-04-17,18.206
2024-04-18,18.144
2024-04-19,18.144
2024-04-20,18.144
2024-04-21,18.144
2024-04-22,18.143
2024-04-23,18.143
2024-04-24,18.133
2024-04-25,18.133
2024-04-26,18.133
2024-04-27,18.133
2024-04-28,18.133
2024-04-29,18.106
2024-04-30,18.106
2024-05-01,18.106
