,CAT US Equity
2022-06-23,19.166
2022-06-24,19.166
2022-06-25,19.166
2022-06-26,19.166
2022-06-27,19.166
2022-06-28,19.166
2022-06-29,19.166
2022-06-30,19.166
2022-07-01,19.166
2022-07-02,19.166
2022-07-03,19.166
2022-07-04,19.166
2022-07-05,19.166
2022-07-06,19.166
2022-07-07,19.166
2022-07-08,19.166
2022-07-09,19.166
2022-07-10,19.166
2022-07-11,19.166
2022-07-12,18.938
2022-07-13,18.938
2022-07-14,18.938
2022-07-15,18.938
2022-07-16,18.938
2022-07-17,18.938
2022-07-18,18.938
2022-07-19,17.072
2022-07-20,17.072
2022-07-21,17.072
2022-07-22,17.072
2022-07-23,17.072
2022-07-24,17.072
2022-07-25,17.072
2022-07-26,17.072
2022-07-27,17.072
2022-07-28,17.332
2022-07-29,17.332
2022-07-30,17.332
2022-07-31,17.332
2022-08-01,17.332
2022-08-02,17.696
2022-08-03,17.716
2022-08-04,17.716
2022-08-05,17.716
2022-08-06,17.716
2022-08-07,17.716
2022-08-08,17.716
2022-08-09,17.682
2022-08-10,17.682
2022-08-11,17.682
2022-08-12,17.682
2022-08-13,17.682
2022-08-14,17.682
2022-08-15,17.682
2022-08-16,17.682
2022-08-17,17.682
2022-08-18,17.682
2022-08-19,17.682
2022-08-20,17.682
2022-08-21,17.682
2022-08-22,17.682
2022-08-23,17.682
2022-08-24,17.682
2022-08-25,17.682
2022-08-26,17.682
2022-08-27,17.682
2022-08-28,17.682
2022-08-29,17.682
2022-08-30,17.682
2022-08-31,17.682
2022-09-01,17.682
2022-09-02,17.682
2022-09-03,17.682
2022-09-04,17.682
2022-09-05,17.682
2022-09-06,17.682
2022-09-07,17.38
2022-09-08,17.38
2022-09-09,17.38
2022-09-10,17.38
2022-09-11,17.38
2022-09-12,17.38
2022-09-13,17.38
2022-09-14,17.38
2022-09-15,17.38
2022-09-16,17.38
2022-09-17,17.38
2022-09-18,17.38
2022-09-19,17.38
2022-09-20,17.38
2022-09-21,17.38
2022-09-22,17.38
2022-09-23,17.38
2022-09-24,17.38
2022-09-25,17.38
2022-09-26,17.38
2022-09-27,17.38
2022-09-28,17.38
2022-09-29,17.38
2022-09-30,17.38
2022-10-01,17.38
2022-10-02,17.38
2022-10-03,17.38
2022-10-04,17.38
2022-10-05,17.38
2022-10-06,17.38
2022-10-07,17.38
2022-10-08,17.38
2022-10-09,17.38
2022-10-10,17.206
2022-10-11,17.226
2022-10-12,17.214
2022-10-13,17.214
2022-10-14,17.214
2022-10-15,17.214
2022-10-16,17.214
2022-10-17,17.214
2022-10-18,17.214
2022-10-19,17.214
2022-10-20,17.207
2022-10-21,17.207
2022-10-22,17.207
2022-10-23,17.207
2022-10-24,17.207
2022-10-25,17.207
2022-10-26,17.207
2022-10-27,17.667
2022-10-28,17.667
2022-10-29,17.667
2022-10-30,17.667
2022-10-31,17.72
2022-11-01,17.72
2022-11-02,17.72
2022-11-03,17.72
2022-11-04,17.72
2022-11-05,17.72
2022-11-06,17.72
2022-11-07,17.686
2022-11-08,17.686
2022-11-09,17.686
2022-11-10,17.686
2022-11-11,17.686
2022-11-12,17.628
2022-11-13,17.628
2022-11-14,17.628
2022-11-15,17.628
2022-11-16,17.628
2022-11-17,17.628
2022-11-18,17.919
2022-11-19,17.919
2022-11-20,17.919
2022-11-21,17.919
2022-11-22,17.919
2022-11-23,17.919
2022-11-24,17.919
2022-11-25,17.919
2022-11-26,17.919
2022-11-27,17.919
2022-11-28,17.919
2022-11-29,17.919
2022-11-30,17.919
2022-12-01,17.919
2022-12-02,17.919
2022-12-03,17.919
2022-12-04,17.919
2022-12-05,17.919
2022-12-06,17.919
2022-12-07,17.919
2022-12-08,17.919
2022-12-09,17.919
2022-12-10,17.919
2022-12-11,17.919
2022-12-12,17.919
2022-12-13,17.919
2022-12-14,17.919
2022-12-15,17.919
2022-12-16,17.919
2022-12-17,17.919
2022-12-18,17.919
2022-12-19,17.919
2022-12-20,18.471
2022-12-21,18.471
2022-12-22,18.471
2022-12-23,18.471
2022-12-24,18.471
2022-12-25,18.471
2022-12-26,18.471
2022-12-27,18.471
2022-12-28,18.471
2022-12-29,18.471
2022-12-30,18.471
2022-12-31,18.471
2023-01-01,18.471
2023-01-02,18.471
2023-01-03,18.471
2023-01-04,18.471
2023-01-05,18.471
2023-01-06,18.471
2023-01-07,18.471
2023-01-08,18.256
2023-01-09,18.256
2023-01-10,18.256
2023-01-11,18.256
2023-01-12,18.363
2023-01-13,18.363
2023-01-14,18.363
2023-01-15,18.363
2023-01-16,18.363
2023-01-17,18.32
2023-01-18,18.32
2023-01-19,18.32
2023-01-20,18.32
2023-01-21,18.32
2023-01-22,18.32
2023-01-23,18.32
2023-01-24,18.32
2023-01-25,18.346
2023-01-26,18.346
2023-01-27,18.346
2023-01-28,18.346
2023-01-29,18.346
2023-01-30,18.346
2023-01-31,18.64
2023-02-01,18.897
2023-02-02,18.897
2023-02-03,18.687
2023-02-04,18.687
2023-02-05,18.687
2023-02-06,18.687
2023-02-07,18.727
2023-02-08,18.727
2023-02-09,18.727
2023-02-10,18.727
2023-02-11,18.727
2023-02-12,18.727
2023-02-13,17.935
2023-02-14,17.935
2023-02-15,17.935
2023-02-16,17.935
2023-02-17,17.935
2023-02-18,17.935
2023-02-19,17.935
2023-02-20,17.943
2023-02-21,17.943
2023-02-22,17.943
2023-02-23,17.943
2023-02-24,17.943
2023-02-25,17.943
2023-02-26,17.943
2023-02-27,18.782
2023-02-28,18.782
2023-03-01,18.782
2023-03-02,18.782
2023-03-03,18.782
2023-03-04,18.782
2023-03-05,18.782
2023-03-06,18.785
2023-03-07,18.785
2023-03-08,18.785
2023-03-09,18.785
2023-03-10,18.647
2023-03-11,18.647
2023-03-12,18.647
2023-03-13,18.68
2023-03-14,18.68
2023-03-15,18.68
2023-03-16,18.68
2023-03-17,18.68
2023-03-18,18.68
2023-03-19,18.68
2023-03-20,18.68
2023-03-21,18.68
2023-03-22,18.68
2023-03-23,18.68
2023-03-24,18.68
2023-03-25,18.68
2023-03-26,18.68
2023-03-27,18.68
2023-03-28,18.68
2023-03-29,18.68
2023-03-30,18.68
2023-03-31,18.68
2023-04-01,18.68
2023-04-02,18.68
2023-04-03,18.699
2023-04-04,18.704
2023-04-05,18.704
2023-04-06,18.704
2023-04-07,18.704
2023-04-08,18.704
2023-04-09,18.704
2023-04-10,18.752
2023-04-11,18.734
2023-04-12,18.734
2023-04-13,18.734
2023-04-14,18.734
2023-04-15,18.734
2023-04-16,18.734
2023-04-17,18.731
2023-04-18,18.731
2023-04-19,18.731
2023-04-20,18.503
2023-04-21,18.503
2023-04-22,18.503
2023-04-23,18.503
2023-04-24,18.518
2023-04-25,18.518
2023-04-26,18.518
2023-04-27,19.049
2023-04-28,19.215
2023-04-29,19.215
2023-04-30,19.191
2023-05-01,19.323
2023-05-02,19.374
2023-05-03,19.374
2023-05-04,19.243
2023-05-05,19.243
2023-05-06,19.243
2023-05-07,19.243
2023-05-08,19.243
2023-05-09,19.328
2023-05-10,19.328
2023-05-11,19.324
2023-05-12,19.324
2023-05-13,19.324
2023-05-14,19.324
2023-05-15,19.324
2023-05-16,19.324
2023-05-17,19.324
2023-05-18,19.324
2023-05-19,19.324
2023-05-20,19.324
2023-05-21,19.324
2023-05-22,19.362
2023-05-23,19.362
2023-05-24,19.362
2023-05-25,19.362
2023-05-26,19.362
2023-05-27,19.362
2023-05-28,19.362
2023-05-29,19.362
2023-05-30,19.362
2023-05-31,19.362
2023-06-01,19.362
2023-06-02,19.362
2023-06-03,19.362
2023-06-04,19.362
2023-06-05,19.362
2023-06-06,19.362
2023-06-07,19.362
2023-06-08,19.362
2023-06-09,19.362
2023-06-10,19.362
2023-06-11,19.362
2023-06-12,19.362
2023-06-13,19.362
2023-06-14,19.455
2023-06-15,19.455
2023-06-16,19.478
2023-06-17,19.478
2023-06-18,19.478
2023-06-19,19.478
2023-06-20,19.478
2023-06-21,19.478
2023-06-22,19.451
2023-06-23,19.451
2023-06-24,19.451
2023-06-25,19.451
2023-06-26,19.451
2023-06-27,19.451
2023-06-28,19.457
2023-06-29,19.621
2023-06-30,19.621
2023-07-01,19.621
2023-07-02,19.621
2023-07-03,19.621
2023-07-04,19.621
2023-07-05,19.621
2023-07-06,19.621
2023-07-07,19.602
2023-07-08,19.602
2023-07-09,19.602
2023-07-10,19.602
2023-07-11,19.602
2023-07-12,19.602
2023-07-13,19.602
2023-07-14,19.602
2023-07-15,19.602
2023-07-16,19.602
2023-07-17,19.662
2023-07-18,19.496
2023-07-19,19.496
2023-07-20,19.496
2023-07-21,19.496
2023-07-22,19.496
2023-07-23,19.496
2023-07-24,19.496
2023-07-25,19.496
2023-07-26,19.496
2023-07-27,19.525
2023-07-28,19.525
2023-07-29,19.525
2023-07-30,19.525
2023-07-31,19.525
2023-08-01,20.231
2023-08-02,20.776
2023-08-03,20.866
2023-08-04,20.866
2023-08-05,20.866
2023-08-06,20.866
2023-08-07,20.866
2023-08-08,21.013
2023-08-09,21.534
2023-08-10,21.534
2023-08-11,21.534
2023-08-12,21.534
2023-08-13,21.411
2023-08-14,21.591
2023-08-15,21.591
2023-08-16,21.699
2023-08-17,21.699
2023-08-18,21.699
2023-08-19,21.699
2023-08-20,21.699
2023-08-21,21.701
2023-08-22,21.701
2023-08-23,21.701
2023-08-24,21.701
2023-08-25,21.701
2023-08-26,21.701
2023-08-27,21.713
2023-08-28,21.713
2023-08-29,21.713
2023-08-30,21.841
2023-08-31,21.841
2023-09-01,21.841
2023-09-02,21.841
2023-09-03,21.841
2023-09-04,21.841
2023-09-05,21.841
2023-09-06,21.633
2023-09-07,21.633
2023-09-08,21.633
2023-09-09,21.633
2023-09-10,21.633
2023-09-11,21.633
2023-09-12,21.633
2023-09-13,21.633
2023-09-14,21.633
2023-09-15,21.633
2023-09-16,21.633
2023-09-17,21.633
2023-09-18,21.46
2023-09-19,21.46
2023-09-20,21.46
2023-09-21,21.46
2023-09-22,21.46
2023-09-23,21.46
2023-09-24,21.46
2023-09-25,21.46
2023-09-26,21.46
2023-09-27,21.496
2023-09-28,21.496
2023-09-29,21.496
2023-09-30,21.496
2023-10-01,21.496
2023-10-02,21.496
2023-10-03,21.422
2023-10-04,21.422
2023-10-05,21.422
2023-10-06,21.422
2023-10-07,21.422
2023-10-08,21.425
2023-10-09,21.425
2023-10-10,21.425
2023-10-11,21.425
2023-10-12,21.444
2023-10-13,21.462
2023-10-14,21.462
2023-10-15,21.462
2023-10-16,21.664
2023-10-17,21.713
2023-10-18,21.713
2023-10-19,21.725
2023-10-20,21.725
2023-10-21,21.725
2023-10-22,21.725
2023-10-23,21.73
2023-10-24,21.73
2023-10-25,21.737
2023-10-26,21.737
2023-10-27,21.737
2023-10-28,21.737
2023-10-29,21.737
2023-10-30,21.737
2023-10-31,21.328
2023-11-01,21.328
2023-11-02,21.374
2023-11-03,21.366
2023-11-04,21.366
2023-11-05,21.366
2023-11-06,21.248
2023-11-07,21.248
2023-11-08,21.245
2023-11-09,21.245
2023-11-10,21.202
2023-11-11,21.203
2023-11-12,21.203
2023-11-13,21.156
2023-11-14,21.076
2023-11-15,21.076
2023-11-16,21.332
2023-11-17,21.332
2023-11-18,21.332
2023-11-19,21.372
2023-11-20,21.372
2023-11-21,21.372
2023-11-22,21.372
2023-11-23,21.372
2023-11-24,21.372
2023-11-25,21.372
2023-11-26,21.372
2023-11-27,21.372
2023-11-28,21.372
2023-11-29,21.372
2023-11-30,21.372
2023-12-01,21.372
2023-12-02,21.372
2023-12-03,21.372
2023-12-04,21.372
2023-12-05,21.365
2023-12-06,21.365
2023-12-07,21.365
2023-12-08,21.365
2023-12-09,21.365
2023-12-10,21.359
2023-12-11,21.359
2023-12-12,21.359
2023-12-13,21.359
2023-12-14,21.359
2023-12-15,21.359
2023-12-16,21.359
2023-12-17,21.359
2023-12-18,21.26
2023-12-19,21.26
2023-12-20,21.263
2023-12-21,21.263
2023-12-22,21.263
2023-12-23,21.263
2023-12-24,21.263
2023-12-25,21.263
2023-12-26,21.263
2023-12-27,21.263
2023-12-28,21.263
2023-12-29,21.263
2023-12-30,21.263
2023-12-31,21.263
2024-01-01,21.263
2024-01-02,21.263
2024-01-03,21.263
2024-01-04,21.274
2024-01-05,21.364
2024-01-06,21.364
2024-01-07,21.415
2024-01-08,21.316
2024-01-09,21.316
2024-01-10,21.316
2024-01-11,21.316
2024-01-12,21.316
2024-01-13,21.316
2024-01-14,21.316
2024-01-15,21.316
2024-01-16,21.316
2024-01-17,21.312
2024-01-18,21.312
2024-01-19,21.343
2024-01-20,21.343
2024-01-21,21.343
2024-01-22,21.343
2024-01-23,21.343
2024-01-24,21.343
2024-01-25,21.343
2024-01-26,21.343
2024-01-27,21.343
2024-01-28,21.343
2024-01-29,21.343
2024-01-30,21.343
2024-01-31,21.315
2024-02-01,21.315
2024-02-02,21.315
2024-02-03,21.315
2024-02-04,21.315
2024-02-05,21.497
2024-02-06,21.92
2024-02-07,22.001
2024-02-08,21.998
2024-02-09,21.998
2024-02-10,21.998
2024-02-11,22.005
2024-02-12,22.03
2024-02-13,22.03
2024-02-14,22.03
2024-02-15,22.03
2024-02-16,21.959
2024-02-17,22.03
2024-02-18,22.03
2024-02-19,21.975
2024-02-20,21.955
2024-02-21,21.955
2024-02-22,21.976
2024-02-23,21.976
2024-02-24,21.976
2024-02-25,21.976
2024-02-26,22.044
2024-02-27,22.044
2024-02-28,22.044
2024-02-29,22.044
2024-03-01,22.044
2024-03-02,22.044
2024-03-03,22.044
2024-03-04,22.094
2024-03-05,22.094
2024-03-06,22.094
2024-03-07,22.094
2024-03-08,22.094
2024-03-09,22.094
2024-03-10,22.094
2024-03-11,22.094
2024-03-12,22.094
2024-03-13,22.275
2024-03-14,22.275
2024-03-15,22.275
2024-03-16,22.275
2024-03-17,22.275
2024-03-18,22.275
2024-03-19,22.275
2024-03-20,22.268
2024-03-21,22.268
2024-03-22,22.268
2024-03-23,22.268
2024-03-24,22.268
2024-03-25,22.268
2024-03-26,22.268
2024-03-27,22.268
2024-03-28,22.268
2024-03-29,22.268
2024-03-30,22.268
2024-03-31,22.268
2024-04-01,22.268
2024-04-02,22.322
2024-04-03,22.322
2024-04-04,22.322
2024-04-05,22.322
2024-04-06,22.322
2024-04-07,22.322
2024-04-08,22.322
2024-04-09,22.322
2024-04-10,22.322
2024-04-11,22.322
2024-04-12,22.322
2024-04-13,22.322
2024-04-14,22.322
2024-04-15,22.319
2024-04-16,22.352
2024-04-17,22.367
2024-04-18,22.413
2024-04-19,22.408
2024-04-20,22.408
2024-04-21,22.408
2024-04-22,22.408
2024-04-23,22.408
2024-04-24,22.408
2024-04-25,22.505
2024-04-26,22.527
2024-04-27,22.55
2024-04-28,22.577
2024-04-29,22.628
2024-04-30,22.648
2024-05-01,22.648
