,ACS SM Equity,ACS SM Equity,ACS SM Equity,ACS SM Equity,ACS SM Equity
2012-12-15,9.0965,9.1796,9.059,9.1313,1498474.0
2012-12-16,9.0965,9.1796,9.059,9.1313,1498474.0
2012-12-17,9.1635,9.327,9.1126,9.3136,224995.0
2012-12-18,9.335,9.8871,9.335,9.7799,1563471.0
2012-12-19,9.7987,10.3187,9.7987,10.3026,827810.0
2012-12-20,10.265,10.4259,10.123,10.3776,598973.0
2012-12-21,10.2811,10.3749,10.1391,10.3267,1234748.0
2012-12-22,10.2811,10.3749,10.1391,10.3267,1234748.0
2012-12-23,10.2811,10.3749,10.1391,10.3267,1234748.0
2012-12-24,10.2329,10.4259,10.2329,10.3347,250091.0
2012-12-25,10.2329,10.4259,10.2329,10.3347,250091.0
2012-12-26,10.2329,10.4259,10.2329,10.3347,250091.0
2012-12-27,10.1578,10.3937,10.1578,10.3347,502770.0
2012-12-28,10.3589,10.4259,10.0667,10.257,373823.0
2012-12-29,10.3589,10.4259,10.0667,10.257,373823.0
2012-12-30,10.3589,10.4259,10.0667,10.257,373823.0
2012-12-31,9.9649,10.2382,9.9649,10.2061,422798.0
2013-01-01,9.9649,10.2382,9.9649,10.2061,422798.0
2013-01-02,10.45,10.4527,10.265,10.4473,461228.0
2013-01-03,10.3642,10.5223,10.265,10.4848,527962.0
2013-01-04,10.5384,10.7207,10.4312,10.5813,439270.0
2013-01-05,10.5384,10.7207,10.4312,10.5813,439270.0
2013-01-06,10.5384,10.7207,10.4312,10.5813,439270.0
2013-01-07,10.5384,10.6912,10.517,10.5947,472357.0
2013-01-08,10.5143,10.7153,10.5143,10.5411,844388.0
2013-01-09,10.5706,10.6671,10.458,10.5063,622404.0
2013-01-10,10.5197,10.6403,10.458,10.5009,635697.0
2013-01-11,10.4875,10.6322,10.458,10.4848,556970.0
2013-01-12,10.4875,10.6322,10.458,10.4848,556970.0
2013-01-13,10.4875,10.6322,10.458,10.4848,556970.0
2013-01-14,10.5652,10.6135,10.3294,10.3642,760019.0
2013-01-15,10.3133,10.5223,10.2222,10.3321,542343.0
2013-01-16,10.3455,10.3883,9.8657,10.0212,1129586.0
2013-01-17,10.0238,10.2088,10.0078,10.1846,675656.0
2013-01-18,10.2168,10.2382,9.9166,10.0506,1390831.0
2013-01-19,10.2168,10.2382,9.9166,10.0506,1390831.0
2013-01-20,10.2168,10.2382,9.9166,10.0506,1390831.0
2013-01-21,10.1123,10.2382,9.9166,10.0935,760976.0
2013-01-22,10.1284,10.2007,9.729,9.9166,1260166.0
2013-01-23,9.9166,9.9434,9.7344,9.8577,21306771.0
2013-01-24,9.8309,9.9756,9.7692,9.8094,858158.0
2013-01-25,9.7746,9.8684,9.603,9.7692,873701.0
2013-01-26,9.7746,9.8684,9.603,9.7692,873701.0
2013-01-27,9.7746,9.8684,9.603,9.7692,873701.0
2013-01-28,9.8148,9.9434,9.7692,9.8737,1367944.0
2013-01-29,9.9032,10.0346,9.7076,9.9622,4218046.0
2013-01-30,9.9756,10.0935,9.8148,9.8603,905502.0
2013-01-31,9.8309,9.863,9.4717,9.4717,1155602.0
2013-02-01,9.327,9.3752,9.1287,9.2734,3359897.0
2013-02-02,9.327,9.3752,9.1287,9.2734,3359897.0
2013-02-03,9.327,9.3752,9.1287,9.2734,3359897.0
2013-02-04,9.2519,9.2948,9.0858,9.1126,3402915.0
2013-02-05,9.0858,9.1769,8.9491,9.1099,1152011.0
2013-02-06,9.1126,9.1662,8.941,8.9839,1163551.0
2013-02-07,8.9786,9.2787,8.9705,9.193,1097374.0
2013-02-08,9.1715,9.2627,9.1581,9.1876,865724.0
2013-02-09,9.1715,9.2627,9.1581,9.1876,865724.0
2013-02-10,9.1715,9.2627,9.1581,9.1876,865724.0
2013-02-11,9.2198,9.3216,9.1474,9.1823,790187.0
2013-02-12,9.201,9.3163,9.1394,9.2734,1456683.0
2013-02-13,9.327,9.6727,9.3002,9.4744,1391266.0
2013-02-14,9.4181,9.5628,9.2787,9.4717,711347.0
2013-02-15,9.5012,9.6432,9.3886,9.4422,1138585.0
2013-02-16,9.5012,9.6432,9.3886,9.4422,1138585.0
2013-02-17,9.5012,9.6432,9.3886,9.4422,1138585.0
2013-02-18,9.4396,9.4824,9.3002,9.3699,608313.0
2013-02-19,9.3699,9.5012,9.327,9.4717,737581.0
2013-02-20,9.5012,9.9166,9.4851,9.9166,1751899.0
2013-02-21,9.8898,9.997,9.654,9.8201,947739.0
2013-02-22,9.8201,9.9541,9.6379,9.7665,918600.0
2013-02-23,9.8201,9.9541,9.6379,9.7665,918600.0
2013-02-24,9.8201,9.9541,9.6379,9.7665,918600.0
2013-02-25,9.8175,10.249,9.7773,10.1712,1206282.0
2013-02-26,9.7826,9.997,9.6861,9.7665,2494328.0
2013-02-27,9.7826,9.9488,9.6754,9.9488,805507.0
2013-02-28,9.9488,10.0882,9.729,9.7558,1325065.0
2013-03-01,9.863,9.8711,9.654,9.729,6488393.0
2013-03-02,9.863,9.8711,9.654,9.729,6488393.0
2013-03-03,9.863,9.8711,9.654,9.729,6488393.0
2013-03-04,9.6754,9.7237,9.5414,9.6379,1204662.0
2013-03-05,9.6701,9.8443,9.6701,9.8443,699311.0
2013-03-06,9.8657,10.0453,9.8201,9.9354,1163175.0
2013-03-07,9.989,10.0399,9.9113,9.9488,704867.0
2013-03-08,9.9997,10.0774,9.9515,10.0104,971120.0
2013-03-09,9.9997,10.0774,9.9515,10.0104,971120.0
2013-03-10,9.9997,10.0774,9.9515,10.0104,971120.0
2013-03-11,10.0078,10.131,9.9702,9.9729,706315.0
2013-03-12,9.9783,10.115,9.7799,9.9273,810546.0
2013-03-13,9.9407,10.0989,9.9059,10.0882,725197.0
2013-03-14,10.1418,10.249,9.9541,10.2168,907565.0
2013-03-15,10.1846,10.2168,9.9863,10.0238,2276948.0
2013-03-16,10.1846,10.2168,9.9863,10.0238,2276948.0
2013-03-17,10.1846,10.2168,9.9863,10.0238,2276948.0
2013-03-18,9.8979,10.0185,9.729,9.9836,536497.0
2013-03-19,9.9702,10.0051,9.7344,9.8255,822875.0
2013-03-20,9.9944,10.0989,9.8603,10.0346,917006.0
2013-03-21,10.0506,10.1257,9.8711,9.9676,705657.0
2013-03-22,9.9515,9.981,9.8362,9.9434,724063.0
2013-03-23,9.9515,9.981,9.8362,9.9434,724063.0
2013-03-24,9.9515,9.981,9.8362,9.9434,724063.0
2013-03-25,10.0292,10.1042,9.7987,9.863,2281270.0
2013-03-26,9.8711,9.9166,9.6754,9.7344,1397066.0
2013-03-27,9.7424,9.7987,9.4717,9.6647,1748973.0
2013-03-28,9.6727,9.8335,9.4878,9.7585,2133591.0
2013-03-29,9.6727,9.8335,9.4878,9.7585,2133591.0
2013-03-30,9.6727,9.8335,9.4878,9.7585,2133591.0
2013-03-31,9.6727,9.8335,9.4878,9.7585,2133591.0
2013-04-01,9.6727,9.8335,9.4878,9.7585,2133591.0
2013-04-02,9.8041,9.8818,9.6057,9.8577,2603985.0
2013-04-03,9.8094,9.8523,9.2493,9.3779,1407977.0
2013-04-04,9.4074,9.4878,9.2653,9.3029,2159708.0
2013-04-05,9.3163,9.3645,9.0992,9.2653,998283.0
2013-04-06,9.3163,9.3645,9.0992,9.2653,998283.0
2013-04-07,9.3163,9.3645,9.0992,9.2653,998283.0
2013-04-08,9.2466,9.3377,9.1421,9.1662,3231112.0
2013-04-09,9.1876,9.3538,9.1796,9.3538,937579.0
2013-04-10,9.4851,9.7129,9.3833,9.6674,743248.0
2013-04-11,9.6701,9.7531,9.5923,9.7129,493829.0
2013-04-12,9.7022,9.9086,9.6647,9.7237,531242.0
2013-04-13,9.7022,9.9086,9.6647,9.7237,531242.0
2013-04-14,9.7022,9.9086,9.6647,9.7237,531242.0
2013-04-15,9.7773,9.7987,9.5146,9.6004,764904.0
2013-04-16,9.6084,9.729,9.5253,9.5521,3007289.0
2013-04-17,9.5709,9.7022,9.3136,9.3645,941358.0
2013-04-18,9.4262,9.595,9.3779,9.4824,351807.0
2013-04-19,9.5521,9.6915,9.5039,9.6406,728684.0
2013-04-20,9.5521,9.6915,9.5039,9.6406,728684.0
2013-04-21,9.5521,9.6915,9.5039,9.6406,728684.0
2013-04-22,9.7156,9.8845,9.6942,9.8577,791885.0
2013-04-23,9.863,10.2061,9.863,10.182,777231.0
2013-04-24,10.1659,10.3294,10.0989,10.2007,3165032.0
2013-04-25,10.2034,10.4205,10.182,10.2811,890477.0
2013-04-26,10.265,10.3562,10.2114,10.257,665363.0
2013-04-27,10.265,10.3562,10.2114,10.257,665363.0
2013-04-28,10.265,10.3562,10.2114,10.257,665363.0
2013-04-29,10.2838,10.4393,10.2838,10.4393,2396928.0
2013-04-30,10.4527,10.5116,10.3776,10.4661,752079.0
2013-05-01,10.4527,10.5116,10.3776,10.4661,752079.0
2013-05-02,10.5143,10.6403,10.3401,10.4473,381968.0
2013-05-03,10.5009,10.6403,10.4473,10.592,622498.0
2013-05-04,10.5009,10.6403,10.4473,10.592,622498.0
2013-05-05,10.5009,10.6403,10.4473,10.592,622498.0
2013-05-06,10.6108,10.7207,10.6108,10.6537,367401.0
2013-05-07,10.7207,11.6882,10.7207,11.5542,1875640.0
2013-05-08,11.5944,11.7391,11.4416,11.7123,904937.0
2013-05-09,11.6855,11.7927,11.5623,11.6775,306748.0
2013-05-10,11.707,12.0688,11.6829,12.0688,1009794.0
2013-05-11,11.707,12.0688,11.6829,12.0688,1009794.0
2013-05-12,11.707,12.0688,11.6829,12.0688,1009794.0
2013-05-13,12.0259,12.0554,11.7927,11.9536,730224.0
2013-05-14,12.0474,12.0876,11.8732,12.0393,509735.0
2013-05-15,12.1251,12.1626,11.975,12.0608,820817.0
2013-05-16,12.0876,12.0956,11.7552,11.7713,1205418.0
2013-05-17,11.7713,11.9536,11.7391,11.8303,785771.0
2013-05-18,11.7713,11.9536,11.7391,11.8303,785771.0
2013-05-19,11.7713,11.9536,11.7391,11.8303,785771.0
2013-05-20,11.8463,11.9938,11.7847,11.8732,344997.0
2013-05-21,11.841,11.9562,11.6855,11.7659,587320.0
2013-05-22,11.7391,11.849,11.5837,11.6882,636823.0
2013-05-23,11.3639,11.514,11.2835,11.4711,694786.0
2013-05-24,11.5247,11.6936,11.254,11.3612,740643.0
2013-05-25,11.5247,11.6936,11.254,11.3612,740643.0
2013-05-26,11.5247,11.6936,11.254,11.3612,740643.0
2013-05-27,11.3612,11.8035,11.3612,11.7659,3552960.0
2013-05-28,11.7177,11.8571,11.7177,11.7391,600271.0
2013-05-29,11.6855,11.7927,11.5971,11.7499,320976.0
2013-05-30,11.6936,11.8088,11.6668,11.7713,629153.0
2013-05-31,11.7713,11.8169,11.4899,11.6051,1110445.0
2013-06-01,11.7713,11.8169,11.4899,11.6051,1110445.0
2013-06-02,11.7713,11.8169,11.4899,11.6051,1110445.0
2013-06-03,11.5006,11.7499,11.4282,11.6614,482743.0
2013-06-04,11.7338,11.7927,11.6427,11.6748,466254.0
2013-06-05,11.5757,11.707,11.4818,11.5971,676531.0
2013-06-06,11.6239,11.8035,11.6212,11.6319,796803.0
2013-06-07,11.6427,11.7365,11.2138,11.305,1557234.0
2013-06-08,11.6427,11.7365,11.2138,11.305,1557234.0
2013-06-09,11.6427,11.7365,11.2138,11.305,1557234.0
2013-06-10,11.2889,11.4711,11.1977,11.246,2270226.0
2013-06-11,11.2648,11.3264,10.9163,11.0477,870661.0
2013-06-12,11.0262,11.2916,10.9887,11.2111,802998.0
2013-06-13,11.0637,11.2674,10.9405,11.2031,468653.0
2013-06-14,11.3103,11.4952,11.2031,11.3586,624328.0
2013-06-15,11.3103,11.4952,11.2031,11.3586,624328.0
2013-06-16,11.3103,11.4952,11.2031,11.3586,624328.0
2013-06-17,11.4336,11.6051,11.4122,11.4658,433828.0
2013-06-18,11.4818,11.6266,11.4148,11.5944,315649.0
2013-06-19,11.64,11.64,11.4122,11.455,531808.0
2013-06-20,11.2889,11.3532,10.8868,10.9458,1556833.0
2013-06-21,10.9887,11.0423,10.7904,10.7904,1650231.0
2013-06-22,10.9887,11.0423,10.7904,10.7904,1650231.0
2013-06-23,10.9887,11.0423,10.7904,10.7904,1650231.0
2013-06-24,10.7689,10.9887,10.4982,10.6054,587454.0
2013-06-25,10.6832,10.8172,10.6188,10.6349,800789.0
2013-06-26,10.6939,10.8118,10.5411,10.7234,940833.0
2013-06-27,10.7287,10.9351,10.6162,10.911,1350646.0
2013-06-28,10.9619,11.1415,10.8011,10.9083,434282.0
2013-06-29,10.9619,11.1415,10.8011,10.9083,434282.0
2013-06-30,10.9619,11.1415,10.8011,10.9083,434282.0
2013-07-01,11.0262,11.3103,10.919,11.3103,564057.0
2013-07-02,11.2621,11.4095,11.1388,11.1575,575786.0
2013-07-03,11.0825,11.1254,10.8118,11.0852,557269.0
2013-07-04,11.1883,11.1883,10.9334,11.041,991719.0
2013-07-05,11.041,11.126,10.7974,10.8484,1243778.0
2013-07-06,11.041,11.126,10.7974,10.8484,1243778.0
2013-07-07,11.041,11.126,10.7974,10.8484,1243778.0
2013-07-08,10.939,11.1316,10.871,11.0835,2378471.0
2013-07-09,11.0976,11.2393,11.0891,11.2053,713602.0
2013-07-10,11.1968,11.3101,10.9928,11.2959,998857.0
2013-07-11,11.4234,11.4602,11.1911,11.3554,627996.0
2013-07-12,11.3129,11.4149,11.0665,11.1798,843990.0
2013-07-13,11.3129,11.4149,11.0665,11.1798,843990.0
2013-07-14,11.3129,11.4149,11.0665,11.1798,843990.0
2013-07-15,11.1798,11.3016,11.024,11.1798,1648666.0
2013-07-16,11.1798,11.2336,10.99,11.1571,816094.0
2013-07-17,11.194,11.3384,11.0778,11.2676,385653.0
2013-07-18,11.2676,11.6245,11.2024,11.6103,1261111.0
2013-07-19,11.5593,11.667,11.4036,11.6103,1375207.0
2013-07-20,11.5593,11.667,11.4036,11.6103,1375207.0
2013-07-21,11.5593,11.667,11.4036,11.6103,1375207.0
2013-07-22,11.6698,11.8058,11.5877,11.6783,1066529.0
2013-07-23,11.735,12.0352,11.735,11.9077,652698.0
2013-07-24,11.9106,12.208,11.8964,12.1457,1238321.0
2013-07-25,12.1655,12.3156,12.0918,12.1825,1084536.0
2013-07-26,12.2023,12.3864,12.191,12.3184,1233651.0
2013-07-27,12.2023,12.3864,12.191,12.3184,1233651.0
2013-07-28,12.2023,12.3864,12.191,12.3184,1233651.0
2013-07-29,12.4006,12.4941,12.3439,12.3723,1117738.0
2013-07-30,12.3723,12.4176,12.2108,12.3156,1076169.0
2013-07-31,12.2873,12.3553,12.225,12.2363,1067990.0
2013-08-01,12.3298,12.3978,12.2873,12.3638,1565176.0
2013-08-02,12.3949,12.4431,12.3439,12.4006,401531.0
2013-08-03,12.3949,12.4431,12.3439,12.4006,401531.0
2013-08-04,12.3949,12.4431,12.3439,12.4006,401531.0
2013-08-05,12.4232,12.4686,12.4119,12.4601,1229852.0
2013-08-06,12.4147,12.5082,12.3779,12.4629,1003861.0
2013-08-07,12.4261,12.5196,12.2136,12.4742,1259829.0
2013-08-08,12.528,12.7858,12.4912,12.6895,732479.0
2013-08-09,12.6895,12.7348,12.6045,12.6583,787084.0
2013-08-10,12.6895,12.7348,12.6045,12.6583,787084.0
2013-08-11,12.6895,12.7348,12.6045,12.6583,787084.0
2013-08-12,12.6895,12.7801,12.6328,12.7518,546395.0
2013-08-13,12.8028,12.9529,12.7235,12.9161,466505.0
2013-08-14,12.9727,12.9869,12.6328,12.8453,1232517.0
2013-08-15,12.851,12.9558,12.6725,12.8934,532671.0
2013-08-16,12.9331,12.9812,12.7461,12.9699,687167.0
2013-08-17,12.9331,12.9812,12.7461,12.9699,687167.0
2013-08-18,12.9331,12.9812,12.7461,12.9699,687167.0
2013-08-19,12.9699,12.9699,12.7575,12.8368,551182.0
2013-08-20,12.8141,12.8141,12.4629,12.5705,985361.0
2013-08-21,12.6952,12.7405,12.5252,12.562,689710.0
2013-08-22,12.5875,12.834,12.545,12.7773,899892.0
2013-08-23,12.8538,12.8906,12.664,12.8793,650389.0
2013-08-24,12.8538,12.8906,12.664,12.8793,650389.0
2013-08-25,12.8538,12.8906,12.664,12.8793,650389.0
2013-08-26,12.8566,12.9048,12.6413,12.7688,664024.0
2013-08-27,12.7178,12.7688,12.3468,12.3666,1028989.0
2013-08-28,12.293,12.3751,12.1173,12.3241,506030.0
2013-08-29,12.4176,12.4402,12.1117,12.2646,738171.0
2013-08-30,12.293,12.6413,11.9984,12.0692,972631.0
2013-08-31,12.293,12.6413,11.9984,12.0692,972631.0
2013-09-01,12.293,12.6413,11.9984,12.0692,972631.0
2013-09-02,12.1966,12.3326,12.1457,12.1683,346381.0
2013-09-03,12.1797,12.3808,12.1513,12.3014,794076.0
2013-09-04,12.2448,12.293,12.072,12.2675,601480.0
2013-09-05,12.276,12.5705,12.2675,12.3978,2242998.0
2013-09-06,12.4119,12.7801,12.3978,12.7461,1598579.0
2013-09-07,12.4119,12.7801,12.3978,12.7461,1598579.0
2013-09-08,12.4119,12.7801,12.3978,12.7461,1598579.0
2013-09-09,12.7122,12.7178,12.3666,12.6328,1124191.0
2013-09-10,12.7207,12.8708,12.6782,12.8198,953074.0
2013-09-11,12.8311,13.0266,12.6074,13.0266,625800.0
2013-09-12,13.0294,13.2107,12.9161,13.2078,719170.0
2013-09-13,13.1427,13.2022,13.0351,13.0974,533570.0
2013-09-14,13.1427,13.2022,13.0351,13.0974,533570.0
2013-09-15,13.1427,13.2022,13.0351,13.0974,533570.0
2013-09-16,13.171,13.273,13.0662,13.086,637070.0
2013-09-17,13.0917,13.2956,12.8878,13.2277,956403.0
2013-09-18,13.256,13.2787,13.1172,13.273,1068851.0
2013-09-19,13.4203,13.4543,13.2843,13.3381,711657.0
2013-09-20,13.2956,13.3891,13.1455,13.3665,934273.0
2013-09-21,13.2956,13.3891,13.1455,13.3665,934273.0
2013-09-22,13.2956,13.3891,13.1455,13.3665,934273.0
2013-09-23,13.3126,13.3863,13.086,13.1427,1185155.0
2013-09-24,13.1455,13.3976,13.1455,13.3183,707155.0
2013-09-25,13.3693,13.5392,13.3353,13.4656,889360.0
2013-09-26,13.4713,13.5562,13.2843,13.3523,676048.0
2013-09-27,13.4174,13.4911,13.2787,13.3211,687441.0
2013-09-28,13.4174,13.4911,13.2787,13.3211,687441.0
2013-09-29,13.4174,13.4911,13.2787,13.3211,687441.0
2013-09-30,13.256,13.3976,13.1824,13.3126,809134.0
2013-10-01,13.4259,13.9301,13.2843,13.9301,5140236.0
2013-10-02,13.8678,14.0208,13.1427,13.4288,1932393.0
2013-10-03,13.4543,13.6525,13.3693,13.5449,1305952.0
2013-10-04,13.5647,13.7035,13.4656,13.6469,1211843.0
2013-10-05,13.5647,13.7035,13.4656,13.6469,1211843.0
2013-10-06,13.5647,13.7035,13.4656,13.6469,1211843.0
2013-10-07,13.5987,13.6525,13.4429,13.5421,737133.0
2013-10-08,13.5392,13.6525,13.4259,13.5449,1124492.0
2013-10-09,13.5591,13.6186,13.4514,13.5959,1021380.0
2013-10-10,13.5959,13.9075,13.5676,13.8791,1381150.0
2013-10-11,13.9443,14.0746,13.8083,13.9811,937840.0
2013-10-12,13.9443,14.0746,13.8083,13.9811,937840.0
2013-10-13,13.9443,14.0746,13.8083,13.9811,937840.0
2013-10-14,13.8791,13.9358,13.746,13.8168,1226083.0
2013-10-15,13.8593,13.9698,13.78,13.9075,2244076.0
2013-10-16,13.8593,14.1256,13.7432,14.0378,655412.0
2013-10-17,14.1964,14.2644,13.916,14.0208,1686787.0
2013-10-18,14.1057,14.2389,14.0548,14.0774,1287485.0
2013-10-19,14.1057,14.2389,14.0548,14.0774,1287485.0
2013-10-20,14.1057,14.2389,14.0548,14.0774,1287485.0
2013-10-21,14.0774,14.1794,13.8338,14.0519,1348207.0
2013-10-22,14.0831,14.1142,13.9075,13.9783,991323.0
2013-10-23,13.9301,13.9754,13.5987,13.7998,1232835.0
2013-10-24,13.8168,13.9839,13.7658,13.8565,900536.0
2013-10-25,13.7658,13.8055,13.4826,13.5959,1323297.0
2013-10-26,13.7658,13.8055,13.4826,13.5959,1323297.0
2013-10-27,13.7658,13.8055,13.4826,13.5959,1323297.0
2013-10-28,13.678,13.8225,13.4939,13.5647,698317.0
2013-10-29,13.5392,13.7602,13.4826,13.7035,1061389.0
2013-10-30,13.7092,13.8395,13.5166,13.5817,1165619.0
2013-10-31,13.5704,13.7743,13.5251,13.695,1013401.0
2013-11-01,13.7007,13.7432,13.5704,13.6554,449633.0
2013-11-02,13.7007,13.7432,13.5704,13.6554,449633.0
2013-11-03,13.7007,13.7432,13.5704,13.6554,449633.0
2013-11-04,13.7347,13.882,13.6525,13.7998,872477.0
2013-11-05,13.848,13.8763,13.6327,13.7403,934101.0
2013-11-06,13.8055,13.9046,13.6809,13.7319,641438.0
2013-11-07,13.712,13.9046,13.5166,13.6072,1458548.0
2013-11-08,13.5222,13.6412,13.3665,13.6186,1070916.0
2013-11-09,13.5222,13.6412,13.3665,13.6186,1070916.0
2013-11-10,13.5222,13.6412,13.3665,13.6186,1070916.0
2013-11-11,13.627,13.8083,13.4883,13.7347,751380.0
2013-11-12,13.7687,13.8508,13.6129,13.6582,952267.0
2013-11-13,13.6497,13.729,13.4373,13.4968,1307951.0
2013-11-14,13.6072,13.7545,13.4543,13.5279,1176678.0
2013-11-15,13.4543,13.5959,13.324,13.3806,1128851.0
2013-11-16,13.4543,13.5959,13.324,13.3806,1128851.0
2013-11-17,13.4543,13.5959,13.324,13.3806,1128851.0
2013-11-18,13.3693,13.6469,13.2843,13.5137,772688.0
2013-11-19,13.4826,13.5222,13.1993,13.2078,1001040.0
2013-11-20,13.205,13.205,12.9303,13.0011,1223409.0
2013-11-21,12.9501,13.0067,12.7915,12.9897,1128365.0
2013-11-22,13.0606,13.086,12.8651,12.9897,821392.0
2013-11-23,13.0606,13.086,12.8651,12.9897,821392.0
2013-11-24,13.0606,13.086,12.8651,12.9897,821392.0
2013-11-25,13.0549,13.1427,12.9218,13.0011,699291.0
2013-11-26,12.9614,13.0945,12.9161,13.0521,956642.0
2013-11-27,13.0832,13.2872,13.0407,13.2758,1181037.0
2013-11-28,13.3013,13.5081,13.2787,13.4599,524869.0
2013-11-29,13.4514,13.5902,13.4061,13.4713,1065162.0
2013-11-30,13.4514,13.5902,13.4061,13.4713,1065162.0
2013-12-01,13.4514,13.5902,13.4061,13.4713,1065162.0
2013-12-02,13.4968,13.5166,13.2843,13.3211,785691.0
2013-12-03,13.3183,13.392,13.1172,13.154,985840.0
2013-12-04,13.1427,13.1993,12.9501,13.0067,1088494.0
2013-12-05,12.9444,13.0521,12.7801,12.817,1707570.0
2013-12-06,12.8056,12.8453,12.3128,12.4799,1839332.0
2013-12-07,12.8056,12.8453,12.3128,12.4799,1839332.0
2013-12-08,12.8056,12.8453,12.3128,12.4799,1839332.0
2013-12-09,12.4799,12.7801,12.4261,12.7461,1464689.0
2013-12-10,12.7518,12.8934,12.6328,12.7235,915980.0
2013-12-11,12.7292,12.817,12.613,12.6328,475001.0
2013-12-12,12.6272,12.6498,12.4176,12.4799,823386.0
2013-12-13,12.4516,12.6952,12.4147,12.6442,882599.0
2013-12-14,12.4516,12.6952,12.4147,12.6442,882599.0
2013-12-15,12.4516,12.6952,12.4147,12.6442,882599.0
2013-12-16,12.6244,13.103,12.5762,13.0775,1047757.0
2013-12-17,13.0209,13.0889,12.834,13.0237,5060698.0
2013-12-18,13.1285,13.1285,12.9586,13.0577,861588.0
2013-12-19,13.1937,13.5024,13.1654,13.5024,829715.0
2013-12-20,13.5392,13.6979,13.4005,13.5053,1821614.0
2013-12-21,13.5392,13.6979,13.4005,13.5053,1821614.0
2013-12-22,13.5392,13.6979,13.4005,13.5053,1821614.0
2013-12-23,13.5392,13.7687,13.5392,13.7658,539247.0
2013-12-24,13.8621,14.0434,13.8451,13.9641,431661.0
2013-12-25,13.8621,14.0434,13.8451,13.9641,431661.0
2013-12-26,13.8621,14.0434,13.8451,13.9641,431661.0
2013-12-27,13.9641,14.1624,13.9641,14.1341,805562.0
2013-12-28,13.9641,14.1624,13.9641,14.1341,805562.0
2013-12-29,13.9641,14.1624,13.9641,14.1341,805562.0
2013-12-30,14.1765,14.2729,14.1114,14.1482,641658.0
2013-12-31,14.1907,14.2474,14.1369,14.1737,212184.0
2014-01-01,14.1907,14.2474,14.1369,14.1737,212184.0
2014-01-02,14.2474,14.3097,14.0491,14.1709,792351.0
2014-01-03,14.1737,14.2615,14.0916,14.1539,472734.0
2014-01-04,14.1737,14.2615,14.0916,14.1539,472734.0
2014-01-05,14.1737,14.2615,14.0916,14.1539,472734.0
2014-01-06,14.1341,14.3012,13.9131,14.2417,537374.0
2014-01-07,14.3097,14.6864,14.1794,14.6864,1232603.0
2014-01-08,14.6892,14.7657,14.5136,14.6949,2878938.0
2014-01-09,14.7289,15.0971,14.6382,14.9243,1311841.0
2014-01-10,14.9951,15.1424,14.9017,15.0405,758348.0
2014-01-11,14.9951,15.1424,14.9017,15.0405,758348.0
2014-01-12,14.9951,15.1424,14.9017,15.0405,758348.0
2014-01-13,15.0688,15.2671,14.9895,15.2132,786840.0
2014-01-14,15.1368,15.3888,15.0518,15.335,967462.0
2014-01-15,15.4087,15.7202,15.3747,15.7202,1175991.0
2014-01-16,15.7457,15.8166,15.4993,15.7372,1073247.0
2014-01-17,15.7911,15.9978,15.5503,15.8789,1245121.0
2014-01-18,15.7911,15.9978,15.5503,15.8789,1245121.0
2014-01-19,15.7911,15.9978,15.5503,15.8789,1245121.0
2014-01-20,15.8732,15.9553,15.6353,15.6919,1061806.0
2014-01-21,15.7146,15.7854,15.352,15.4398,2909542.0
2014-01-22,15.522,15.6296,15.4285,15.5786,1930466.0
2014-01-23,15.5843,15.6494,15.4795,15.5673,919223.0
2014-01-24,15.6098,15.6409,14.9328,14.9555,1181661.0
2014-01-25,15.6098,15.6409,14.9328,14.9555,1181661.0
2014-01-26,15.6098,15.6409,14.9328,14.9555,1181661.0
2014-01-27,15.0121,15.1906,14.6836,14.8507,2792412.0
2014-01-28,14.9357,15.1821,14.8535,15.1509,911681.0
2014-01-29,15.2925,15.3888,14.7997,15.0971,1024559.0
2014-01-30,15.1351,15.2561,14.9709,15.1985,972581.0
2014-01-31,15.1899,15.2676,14.8355,15.0257,973035.0
2014-02-01,15.1899,15.2676,14.8355,15.0257,973035.0
2014-02-02,15.1899,15.2676,14.8355,15.0257,973035.0
2014-02-03,15.0141,15.1697,14.6656,14.703,2204255.0
2014-02-04,14.6166,14.9652,14.4668,14.8269,797643.0
2014-02-05,14.7722,14.9075,14.6339,14.7232,1139739.0
2014-02-06,14.7808,15.2331,14.7462,15.1755,1547688.0
2014-02-07,15.282,15.5845,15.1668,15.5096,1325840.0
2014-02-08,15.282,15.5845,15.1668,15.5096,1325840.0
2014-02-09,15.282,15.5845,15.1668,15.5096,1325840.0
2014-02-10,15.5845,15.596,15.2734,15.3137,1148473.0
2014-02-11,15.3742,15.429,15.2475,15.3829,1265298.0
2014-02-12,15.4001,15.4117,15.3224,15.3397,1614925.0
2014-02-13,15.3166,15.4491,15.2475,15.3829,1093301.0
2014-02-14,15.3829,15.429,15.2475,15.3339,1366057.0
2014-02-15,15.3829,15.429,15.2475,15.3339,1366057.0
2014-02-16,15.3829,15.429,15.2475,15.3339,1366057.0
2014-02-17,15.3252,15.4376,15.1956,15.1985,786465.0
2014-02-18,15.1985,15.2676,15.0717,15.1985,918021.0
2014-02-19,15.1899,15.3224,15.1351,15.2388,962059.0
2014-02-20,15.0487,15.2359,14.9335,15.2359,1205288.0
2014-02-21,15.3195,15.3541,15.2446,15.2936,1261654.0
2014-02-22,15.3195,15.3541,15.2446,15.2936,1261654.0
