,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity,NESZ MK Equity
2013-06-30,51.168,51.306,51.168,51.306,12700.0
2013-07-01,51.459,52.363,51.459,52.363,6700.0
2013-07-02,52.454,52.99,52.454,52.914,13600.0
2013-07-03,52.914,52.99,52.072,52.822,24000.0
2013-07-04,52.822,52.883,51.765,52.837,5600.0
2013-07-05,52.837,52.837,52.822,52.822,200.0
2013-07-06,52.837,52.837,52.822,52.822,200.0
2013-07-07,52.837,52.837,52.822,52.822,200.0
2013-07-08,52.822,52.822,51.689,52.148,7000.0
2013-07-09,52.148,52.837,51.842,52.837,7000.0
2013-07-10,51.689,52.531,51.689,52.317,11900.0
2013-07-11,52.163,52.822,52.163,52.822,900.0
2013-07-12,52.822,52.99,52.531,52.837,3900.0
2013-07-13,52.822,52.99,52.531,52.837,3900.0
2013-07-14,52.822,52.99,52.531,52.837,3900.0
2013-07-15,52.531,52.745,52.531,52.531,7500.0
2013-07-16,52.531,52.761,52.301,52.408,7300.0
2013-07-17,52.715,52.715,52.347,52.347,42000.0
2013-07-18,52.454,52.454,52.117,52.347,16000.0
2013-07-19,52.653,52.761,52.347,52.745,3500.0
2013-07-20,52.653,52.761,52.347,52.745,3500.0
2013-07-21,52.653,52.761,52.347,52.745,3500.0
2013-07-22,52.745,52.745,52.072,52.684,5600.0
2013-07-23,52.608,52.684,52.608,52.653,61200.0
2013-07-24,52.531,52.669,52.47,52.669,1800.0
2013-07-25,52.684,52.684,52.638,52.684,69800.0
2013-07-26,52.761,52.761,52.454,52.531,6500.0
2013-07-27,52.761,52.761,52.454,52.531,6500.0
2013-07-28,52.761,52.761,52.454,52.531,6500.0
2013-07-29,52.286,52.378,52.225,52.301,49000.0
2013-07-30,52.225,52.225,52.072,52.072,9300.0
2013-07-31,51.857,52.072,51.719,51.811,4500.0
2013-08-01,51.811,51.842,51.811,51.842,8700.0
2013-08-02,51.888,51.995,51.765,51.888,8800.0
2013-08-03,51.888,51.995,51.765,51.888,8800.0
2013-08-04,51.888,51.995,51.765,51.888,8800.0
2013-08-05,51.918,51.918,51.459,51.535,3300.0
2013-08-06,51.689,51.689,51.535,51.566,20700.0
2013-08-07,51.689,51.689,51.566,51.566,1700.0
2013-08-08,51.689,51.689,51.566,51.566,1700.0
2013-08-09,51.689,51.689,51.566,51.566,1700.0
2013-08-10,51.689,51.689,51.566,51.566,1700.0
2013-08-11,51.689,51.689,51.566,51.566,1700.0
2013-08-12,52.837,52.837,51.995,52.378,6700.0
2013-08-13,52.301,52.378,52.072,52.072,7400.0
2013-08-14,52.072,52.072,51.689,51.826,5900.0
2013-08-15,51.826,52.225,51.811,51.811,1200.0
2013-08-16,51.826,51.826,51.689,51.735,5300.0
2013-08-17,51.826,51.826,51.689,51.735,5300.0
2013-08-18,51.826,51.826,51.689,51.735,5300.0
2013-08-19,51.735,52.072,51.627,51.934,5800.0
2013-08-20,51.918,51.918,51.689,51.903,32600.0
2013-08-21,51.903,52.072,51.796,51.903,4400.0
2013-08-22,51.765,51.842,51.689,51.719,9100.0
2013-08-23,51.918,52.225,51.765,52.209,7800.0
2013-08-24,51.918,52.225,51.765,52.209,7800.0
2013-08-25,51.918,52.225,51.765,52.209,7800.0
2013-08-26,52.24,52.301,52.24,52.271,28300.0
2013-08-27,52.332,52.454,52.163,52.24,86100.0
2013-08-28,51.842,51.918,51.306,51.689,115900.0
2013-08-29,51.689,52.072,51.689,52.072,6600.0
2013-08-30,52.072,52.072,51.719,51.719,5200.0
2013-08-31,52.072,52.072,51.719,51.719,5200.0
2013-09-01,52.072,52.072,51.719,51.719,5200.0
2013-09-02,51.689,51.689,51.612,51.612,19000.0
2013-09-03,51.689,51.765,51.597,51.627,48000.0
2013-09-04,51.535,51.643,51.535,51.612,46400.0
2013-09-05,51.612,51.658,51.505,51.612,12600.0
2013-09-06,51.551,51.551,51.229,51.306,18900.0
2013-09-07,51.551,51.551,51.229,51.306,18900.0
2013-09-08,51.551,51.551,51.229,51.306,18900.0
2013-09-09,51.842,51.98,51.842,51.964,1800.0
2013-09-10,52.382,52.382,52.057,52.335,1900.0
2013-09-11,52.335,52.335,52.057,52.304,5900.0
2013-09-12,52.304,52.335,52.057,52.335,5900.0
2013-09-13,52.335,52.335,51.918,51.918,4800.0
2013-09-14,52.335,52.335,51.918,51.918,4800.0
2013-09-15,52.335,52.335,51.918,51.918,4800.0
2013-09-16,52.335,52.335,51.918,51.918,4800.0
2013-09-17,52.335,52.351,52.304,52.304,2100.0
2013-09-18,52.304,52.613,52.304,52.536,5500.0
2013-09-19,52.907,52.907,52.382,52.382,500.0
2013-09-20,52.382,52.536,52.382,52.382,3800.0
2013-09-21,52.382,52.536,52.382,52.382,3800.0
2013-09-22,52.382,52.536,52.382,52.382,3800.0
2013-09-23,52.412,52.412,52.382,52.382,1500.0
2013-09-24,52.412,52.412,52.382,52.382,4300.0
2013-09-25,52.32,52.536,52.165,52.536,12000.0
2013-09-26,52.536,52.536,52.057,52.536,2800.0
2013-09-27,52.536,52.536,52.382,52.536,2400.0
2013-09-28,52.536,52.536,52.382,52.536,2400.0
2013-09-29,52.536,52.536,52.382,52.536,2400.0
2013-09-30,52.536,52.536,52.536,52.536,3600.0
2013-10-01,51.995,52.521,51.995,52.521,2700.0
2013-10-02,52.304,52.536,52.304,52.536,1800.0
2013-10-03,52.536,52.536,52.536,52.536,11000.0
2013-10-04,52.536,52.83,52.536,52.613,5600.0
2013-10-05,52.536,52.83,52.536,52.613,5600.0
2013-10-06,52.536,52.83,52.536,52.613,5600.0
2013-10-07,52.582,52.691,52.382,52.691,5100.0
2013-10-08,52.382,52.814,52.382,52.814,8900.0
2013-10-09,52.551,52.799,52.536,52.691,1400.0
2013-10-10,52.768,52.768,52.382,52.382,3000.0
2013-10-11,52.691,52.691,52.32,52.382,7300.0
2013-10-12,52.691,52.691,52.32,52.382,7300.0
2013-10-13,52.691,52.691,52.32,52.382,7300.0
2013-10-14,52.783,52.783,52.366,52.536,3000.0
2013-10-15,52.783,52.783,52.366,52.536,3000.0
2013-10-16,52.536,52.675,52.15,52.551,12300.0
2013-10-17,52.521,52.922,52.521,52.922,2600.0
2013-10-18,52.536,52.876,52.536,52.691,3400.0
2013-10-19,52.536,52.876,52.536,52.691,3400.0
2013-10-20,52.536,52.876,52.536,52.691,3400.0
2013-10-21,52.691,52.691,52.536,52.536,1900.0
2013-10-22,52.536,52.922,52.382,52.922,7200.0
2013-10-23,52.907,52.907,52.536,52.691,2900.0
2013-10-24,52.691,52.768,52.536,52.691,1800.0
2013-10-25,52.768,52.768,52.536,52.691,2800.0
2013-10-26,52.768,52.768,52.536,52.691,2800.0
2013-10-27,52.768,52.768,52.536,52.691,2800.0
2013-10-28,52.536,52.768,52.536,52.536,3400.0
2013-10-29,52.536,52.922,52.536,52.66,7600.0
2013-10-30,52.691,52.691,52.382,52.382,2200.0
2013-10-31,52.382,52.536,52.382,52.536,2800.0
2013-11-01,52.768,52.876,52.691,52.876,2600.0
2013-11-02,52.768,52.876,52.691,52.876,2600.0
2013-11-03,52.768,52.876,52.691,52.876,2600.0
2013-11-04,52.922,52.922,52.876,52.876,800.0
2013-11-05,52.922,52.922,52.876,52.876,800.0
2013-11-06,52.691,52.922,52.691,52.922,2300.0
2013-11-07,52.922,53.077,52.768,53.077,7000.0
2013-11-08,53.077,53.154,53.077,53.154,2900.0
2013-11-09,53.077,53.154,53.077,53.154,2900.0
2013-11-10,53.077,53.154,53.077,53.154,2900.0
2013-11-11,52.922,53.077,52.922,53.077,3100.0
2013-11-12,53.077,53.154,52.691,53.0,6400.0
2013-11-13,53.092,53.309,53.0,53.309,4800.0
2013-11-14,53.309,53.695,53.309,53.602,1600.0
2013-11-15,53.602,53.602,53.463,53.479,1800.0
2013-11-16,53.602,53.602,53.463,53.479,1800.0
2013-11-17,53.602,53.602,53.463,53.479,1800.0
2013-11-18,53.602,53.695,53.571,53.649,30000.0
2013-11-19,53.649,53.649,53.618,53.618,4000.0
2013-11-20,53.602,53.602,52.737,53.154,5600.0
2013-11-21,53.309,53.602,53.309,53.587,3100.0
2013-11-22,53.587,53.587,52.861,53.54,6300.0
2013-11-23,53.587,53.587,52.861,53.54,6300.0
2013-11-24,53.587,53.587,52.861,53.54,6300.0
2013-11-25,53.556,53.556,53.463,53.54,2000.0
2013-11-26,53.309,53.54,52.938,53.309,2600.0
2013-11-27,53.386,53.386,52.845,53.216,8200.0
2013-11-28,52.953,53.309,52.953,53.231,900.0
2013-11-29,53.231,53.231,52.922,52.922,3700.0
2013-11-30,53.231,53.231,52.922,52.922,3700.0
2013-12-01,53.231,53.231,52.922,52.922,3700.0
2013-12-02,52.536,52.613,52.536,52.536,4500.0
2013-12-03,52.536,52.536,52.304,52.521,5300.0
2013-12-04,52.536,52.536,52.536,52.536,1900.0
2013-12-05,52.536,52.536,52.32,52.351,15200.0
2013-12-06,52.227,52.227,51.887,51.887,12600.0
2013-12-07,52.227,52.227,51.887,51.887,12600.0
2013-12-08,52.227,52.227,51.887,51.887,12600.0
2013-12-09,52.15,52.15,51.532,51.532,31400.0
2013-12-10,51.547,51.763,51.516,51.763,31500.0
2013-12-11,51.779,51.918,51.671,51.671,16600.0
2013-12-12,51.686,51.717,51.609,51.686,2000.0
2013-12-13,51.609,52.521,51.609,52.521,3200.0
2013-12-14,51.609,52.521,51.609,52.521,3200.0
2013-12-15,51.609,52.521,51.609,52.521,3200.0
2013-12-16,51.516,52.536,51.516,52.474,2800.0
2013-12-17,52.536,52.536,52.382,52.474,82400.0
2013-12-18,51.763,52.691,51.763,52.536,6900.0
2013-12-19,52.768,52.768,52.752,52.768,2800.0
2013-12-20,52.922,52.922,52.768,52.845,14300.0
2013-12-21,52.922,52.922,52.768,52.845,14300.0
2013-12-22,52.922,52.922,52.768,52.845,14300.0
2013-12-23,53.139,53.139,52.845,53.077,600.0
2013-12-24,53.061,53.061,52.799,52.799,300.0
2013-12-25,53.061,53.061,52.799,52.799,300.0
2013-12-26,53.077,53.077,52.536,52.536,2600.0
2013-12-27,52.536,52.691,52.536,52.691,16800.0
2013-12-28,52.536,52.691,52.536,52.691,16800.0
2013-12-29,52.536,52.691,52.536,52.691,16800.0
2013-12-30,52.536,52.922,52.536,52.922,15400.0
2013-12-31,53.123,53.123,52.382,52.536,18200.0
2014-01-01,53.123,53.123,52.382,52.536,18200.0
2014-01-02,52.768,52.768,52.536,52.536,70700.0
2014-01-03,52.752,52.752,52.382,52.505,1400.0
2014-01-04,52.752,52.752,52.382,52.505,1400.0
2014-01-05,52.752,52.752,52.382,52.505,1400.0
2014-01-06,52.165,52.691,52.165,52.536,21700.0
2014-01-07,52.15,52.613,52.15,52.536,44200.0
2014-01-08,52.165,52.551,52.165,52.536,31600.0
2014-01-09,52.536,52.536,52.505,52.536,65300.0
2014-01-10,52.242,52.613,52.242,52.536,23100.0
2014-01-11,52.242,52.613,52.242,52.536,23100.0
2014-01-12,52.242,52.613,52.242,52.536,23100.0
2014-01-13,52.536,52.536,52.459,52.536,6100.0
2014-01-14,52.536,52.536,52.459,52.536,6100.0
2014-01-15,52.536,52.536,52.242,52.382,1500.0
2014-01-16,52.691,52.691,52.258,52.521,1100.0
2014-01-17,52.691,52.691,52.258,52.521,1100.0
2014-01-18,52.691,52.691,52.258,52.521,1100.0
2014-01-19,52.691,52.691,52.258,52.521,1100.0
2014-01-20,52.521,52.521,52.459,52.459,101700.0
2014-01-21,52.459,52.536,52.382,52.459,101200.0
2014-01-22,52.32,52.536,52.32,52.536,200600.0
2014-01-23,52.382,52.382,51.763,52.057,7400.0
2014-01-24,51.933,52.15,51.918,52.088,2000.0
2014-01-25,51.933,52.15,51.918,52.088,2000.0
2014-01-26,51.933,52.15,51.918,52.088,2000.0
2014-01-27,51.825,51.995,51.609,51.995,46600.0
2014-01-28,51.856,52.011,51.81,51.98,15400.0
2014-01-29,52.536,52.66,52.072,52.196,20400.0
2014-01-30,52.196,52.768,51.763,52.196,24500.0
2014-01-31,52.196,52.768,51.763,52.196,24500.0
2014-02-01,52.196,52.768,51.763,52.196,24500.0
2014-02-02,52.196,52.768,51.763,52.196,24500.0
2014-02-03,52.196,52.768,51.763,52.196,24500.0
2014-02-04,52.196,52.196,52.196,52.196,3700.0
2014-02-05,51.578,52.212,51.578,52.196,103100.0
2014-02-06,51.763,52.505,51.763,52.505,19900.0
2014-02-07,51.794,51.794,51.794,51.794,200.0
2014-02-08,51.794,51.794,51.794,51.794,200.0
2014-02-09,51.794,51.794,51.794,51.794,200.0
2014-02-10,51.856,51.856,51.763,51.763,155400.0
2014-02-11,51.763,51.779,51.748,51.763,238300.0
2014-02-12,51.763,51.841,51.748,51.763,164900.0
2014-02-13,51.717,51.763,51.717,51.763,167800.0
2014-02-14,52.196,52.196,51.238,51.238,18800.0
2014-02-15,52.196,52.196,51.238,51.238,18800.0
2014-02-16,52.196,52.196,51.238,51.238,18800.0
2014-02-17,51.238,51.748,51.145,51.145,336800.0
2014-02-18,51.223,51.377,51.192,51.207,293000.0
2014-02-19,51.3,51.362,51.084,51.084,18100.0
2014-02-20,51.593,51.593,50.543,50.682,575600.0
2014-02-21,50.759,51.114,50.682,51.114,254200.0
2014-02-22,50.759,51.114,50.682,51.114,254200.0
2014-02-23,50.759,51.114,50.682,51.114,254200.0
2014-02-24,51.006,51.207,50.991,50.991,2400.0
2014-02-25,51.114,51.609,51.022,51.037,24100.0
2014-02-26,51.532,51.624,50.991,51.454,23900.0
2014-02-27,51.454,51.763,51.454,51.609,2400.0
2014-02-28,51.609,51.763,51.47,51.609,1400.0
2014-03-01,51.609,51.763,51.47,51.609,1400.0
2014-03-02,51.609,51.763,51.47,51.609,1400.0
2014-03-03,51.609,51.763,51.547,51.547,515500.0
2014-03-04,51.532,51.609,51.377,51.501,606000.0
2014-03-05,51.408,52.227,51.393,51.933,4600.0
2014-03-06,51.933,51.964,51.841,51.949,8200.0
2014-03-07,51.949,51.964,51.856,51.918,4000.0
2014-03-08,51.949,51.964,51.856,51.918,4000.0
2014-03-09,51.949,51.964,51.856,51.918,4000.0
2014-03-10,51.918,51.918,51.609,51.609,10500.0
2014-03-11,51.763,52.536,51.377,52.536,24300.0
2014-03-12,52.536,52.536,52.227,52.304,13700.0
2014-03-13,52.382,52.382,52.227,52.227,800.0
2014-03-14,52.119,52.119,51.609,51.686,513500.0
2014-03-15,52.119,52.119,51.609,51.686,513500.0
2014-03-16,52.119,52.119,51.609,51.686,513500.0
2014-03-17,51.763,52.382,51.763,52.15,4800.0
2014-03-18,52.304,52.304,51.763,52.15,5700.0
2014-03-19,52.351,52.351,52.15,52.15,2500.0
2014-03-20,52.412,52.412,52.212,52.289,3000.0
2014-03-21,52.212,52.382,52.072,52.072,3700.0
2014-03-22,52.212,52.382,52.072,52.072,3700.0
2014-03-23,52.212,52.382,52.072,52.072,3700.0
2014-03-24,52.072,52.304,51.841,52.304,1200.0
2014-03-25,52.289,52.289,51.609,51.779,1300.0
2014-03-26,51.763,52.119,51.377,51.578,32800.0
2014-03-27,51.578,51.609,51.362,51.439,22800.0
2014-03-28,51.609,51.763,51.439,51.516,39000.0
2014-03-29,51.609,51.763,51.439,51.516,39000.0
2014-03-30,51.609,51.763,51.439,51.516,39000.0
2014-03-31,51.532,51.563,51.393,51.516,59600.0
2014-04-01,51.393,51.501,51.331,51.331,15500.0
2014-04-02,51.393,51.563,51.393,51.408,132400.0
2014-04-03,51.763,51.763,51.408,51.501,3600.0
2014-04-04,51.501,51.516,51.408,51.501,74700.0
2014-04-05,51.501,51.516,51.408,51.501,74700.0
2014-04-06,51.501,51.516,51.408,51.501,74700.0
2014-04-07,51.501,51.563,51.377,51.501,110500.0
2014-04-08,51.671,51.671,51.501,51.532,40300.0
2014-04-09,51.763,52.536,51.763,52.521,20900.0
2014-04-10,52.536,52.536,52.15,52.505,1800.0
2014-04-11,52.505,52.505,51.856,51.949,3900.0
2014-04-12,52.505,52.505,51.856,51.949,3900.0
2014-04-13,52.505,52.505,51.856,51.949,3900.0
2014-04-14,51.933,52.768,51.763,52.752,15400.0
2014-04-15,52.845,52.845,52.83,52.83,2300.0
2014-04-16,52.984,53.046,52.922,52.922,2600.0
2014-04-17,52.922,53.309,52.922,53.077,7800.0
2014-04-18,53.309,53.309,52.845,52.922,1400.0
2014-04-19,53.309,53.309,52.845,52.922,1400.0
2014-04-20,53.309,53.309,52.845,52.922,1400.0
2014-04-21,53.231,53.231,52.922,52.922,2600.0
2014-04-22,53.0,53.154,52.922,52.922,1600.0
2014-04-23,52.922,53.231,52.922,52.969,6700.0
2014-04-24,52.953,52.984,52.922,52.922,6400.0
2014-04-25,52.938,52.938,52.845,52.845,2900.0
2014-04-26,52.938,52.938,52.845,52.845,2900.0
2014-04-27,52.938,52.938,52.845,52.845,2900.0
2014-04-28,52.845,52.845,52.536,52.845,1900.0
2014-04-29,53.262,53.309,52.861,52.891,500.0
2014-04-30,52.922,52.922,52.521,52.922,13600.0
2014-05-01,52.922,52.922,52.521,52.922,13600.0
2014-05-02,52.922,52.922,52.922,52.922,1100.0
2014-05-03,52.922,52.922,52.922,52.922,1100.0
2014-05-04,52.922,52.922,52.922,52.922,1100.0
2014-05-05,52.691,53.309,52.691,53.293,5500.0
2014-05-06,53.386,53.386,53.309,53.309,4200.0
2014-05-07,53.386,53.463,53.324,53.448,15800.0
2014-05-08,53.463,53.679,53.309,53.602,3100.0
2014-05-09,53.54,53.618,53.309,53.556,19100.0
2014-05-10,53.54,53.618,53.309,53.556,19100.0
2014-05-11,53.54,53.618,53.309,53.556,19100.0
2014-05-12,53.976,53.976,53.342,53.358,5900.0
2014-05-13,53.976,53.976,53.342,53.358,5900.0
2014-05-14,53.358,53.58,53.104,53.294,9000.0
2014-05-15,53.897,54.055,53.532,53.897,8200.0
2014-05-16,53.516,53.96,53.5,53.96,15700.0
2014-05-17,53.516,53.96,53.5,53.96,15700.0
2014-05-18,53.516,53.96,53.5,53.96,15700.0
2014-05-19,53.865,53.96,53.817,53.96,5400.0
2014-05-20,53.96,53.96,53.897,53.897,10000.0
2014-05-21,53.96,53.96,53.897,53.897,10000.0
2014-05-22,53.96,53.96,53.58,53.58,4200.0
2014-05-23,53.96,53.976,53.897,53.976,2600.0
2014-05-24,53.96,53.976,53.897,53.976,2600.0
2014-05-25,53.96,53.976,53.897,53.976,2600.0
2014-05-26,53.976,53.976,53.738,53.738,300.0
2014-05-27,53.738,53.738,53.675,53.722,1500.0
2014-05-28,53.516,53.564,53.516,53.516,900.0
2014-05-29,53.104,53.263,53.104,53.263,1200.0
2014-05-30,53.31,53.659,53.31,53.31,1800.0
2014-05-31,53.31,53.659,53.31,53.31,1800.0
2014-06-01,53.31,53.659,53.31,53.31,1800.0
2014-06-02,53.31,53.31,53.183,53.183,6200.0
2014-06-03,53.263,53.263,53.12,53.12,2000.0
2014-06-04,53.263,53.263,53.104,53.183,5600.0
2014-06-05,53.104,53.183,52.708,53.183,25500.0
2014-06-06,53.104,53.104,53.104,53.104,100.0
2014-06-07,53.104,53.104,53.104,53.104,100.0
2014-06-08,53.104,53.104,53.104,53.104,100.0
2014-06-09,54.039,54.039,53.104,53.104,1800.0
2014-06-10,53.5,53.5,53.263,53.263,1800.0
2014-06-11,53.183,53.183,52.724,53.104,6400.0
2014-06-12,53.104,53.104,52.708,53.025,8800.0
2014-06-13,53.025,53.104,53.025,53.025,2600.0
2014-06-14,53.025,53.104,53.025,53.025,2600.0
2014-06-15,53.025,53.104,53.025,53.025,2600.0
2014-06-16,53.104,53.104,52.866,53.104,4200.0
2014-06-17,52.946,53.104,52.866,52.946,9600.0
2014-06-18,53.183,53.342,53.104,53.183,1900.0
2014-06-19,53.263,53.263,53.263,53.263,7700.0
2014-06-20,53.263,53.263,50.33,50.33,85200.0
2014-06-21,53.263,53.263,50.33,50.33,85200.0
2014-06-22,53.263,53.263,50.33,50.33,85200.0
2014-06-23,52.153,52.549,51.757,52.549,28300.0
2014-06-24,52.629,53.104,52.629,52.629,6200.0
2014-06-25,52.629,52.644,52.581,52.597,4200.0
2014-06-26,52.708,53.025,52.708,53.025,5800.0
2014-06-27,53.104,53.421,52.977,53.421,6100.0
2014-06-28,53.104,53.421,52.977,53.421,6100.0
2014-06-29,53.104,53.421,52.977,53.421,6100.0
2014-06-30,53.405,53.405,53.104,53.104,1800.0
2014-07-01,53.183,53.263,52.787,53.104,1700.0
2014-07-02,53.088,53.088,52.724,53.072,3700.0
2014-07-03,53.072,53.294,53.072,53.294,4700.0
2014-07-04,53.342,53.358,53.263,53.358,6000.0
2014-07-05,53.342,53.358,53.263,53.358,6000.0
2014-07-06,53.342,53.358,53.263,53.358,6000.0
2014-07-07,53.358,53.469,53.358,53.469,1700.0
2014-07-08,53.104,53.5,52.629,52.629,10900.0
2014-07-09,52.724,53.088,52.724,52.866,2000.0
2014-07-10,52.946,52.946,52.708,52.708,2700.0
2014-07-11,52.946,53.072,52.866,52.993,4500.0
2014-07-12,52.946,53.072,52.866,52.993,4500.0
2014-07-13,52.946,53.072,52.866,52.993,4500.0
2014-07-14,52.993,53.183,52.993,53.104,21000.0
2014-07-15,52.993,53.183,52.993,53.104,21000.0
2014-07-16,53.104,53.342,53.104,53.263,17600.0
2014-07-17,53.104,53.342,53.104,53.263,17600.0
2014-07-18,53.263,53.263,52.644,52.676,700.0
2014-07-19,53.263,53.263,52.644,52.676,700.0
2014-07-20,53.263,53.263,52.644,52.676,700.0
2014-07-21,52.866,53.104,52.787,52.819,1500.0
2014-07-22,52.835,53.58,52.819,53.5,1500.0
2014-07-23,53.5,53.5,52.898,52.898,1100.0
2014-07-24,52.914,53.31,52.882,52.961,3100.0
2014-07-25,52.977,53.183,52.977,53.183,800.0
2014-07-26,52.977,53.183,52.977,53.183,800.0
2014-07-27,52.977,53.183,52.977,53.183,800.0
2014-07-28,52.977,53.183,52.977,53.183,800.0
2014-07-29,52.977,53.183,52.977,53.183,800.0
2014-07-30,53.183,53.183,53.025,53.104,1800.0
2014-07-31,52.724,53.183,52.708,53.183,3500.0
2014-08-01,53.104,53.104,52.85,53.025,1800.0
2014-08-02,53.104,53.104,52.85,53.025,1800.0
2014-08-03,53.104,53.104,52.85,53.025,1800.0
2014-08-04,53.009,53.183,52.629,53.183,19100.0
2014-08-05,53.104,53.183,52.803,53.104,22000.0
2014-08-06,53.104,53.104,53.104,53.104,200.0
2014-08-07,53.104,53.342,53.104,53.342,900.0
2014-08-08,53.104,53.31,53.104,53.31,2600.0
2014-08-09,53.104,53.31,53.104,53.31,2600.0
2014-08-10,53.104,53.31,53.104,53.31,2600.0
2014-08-11,53.104,53.453,53.104,53.421,6500.0
2014-08-12,53.5,53.659,53.437,53.659,3700.0
2014-08-13,53.659,53.738,53.643,53.659,29400.0
2014-08-14,53.659,53.738,53.58,53.738,302000.0
2014-08-15,53.738,53.881,53.738,53.849,2300.0
2014-08-16,53.738,53.881,53.738,53.849,2300.0
2014-08-17,53.738,53.881,53.738,53.849,2300.0
2014-08-18,53.802,54.293,53.802,54.293,8200.0
2014-08-19,54.293,54.309,54.214,54.214,115000.0
2014-08-20,54.214,54.214,54.182,54.182,202100.0
2014-08-21,54.673,54.673,53.897,54.182,301100.0
2014-08-22,54.214,54.293,53.928,54.293,1300.0
2014-08-23,54.214,54.293,53.928,54.293,1300.0
2014-08-24,54.214,54.293,53.928,54.293,1300.0
2014-08-25,54.214,54.214,54.071,54.214,2300.0
2014-08-26,54.214,54.214,54.134,54.214,3300.0
2014-08-27,54.372,54.531,54.214,54.214,51000.0
2014-08-28,54.293,54.531,54.214,54.293,253400.0
2014-08-29,53.973,53.973,53.573,53.829,5500.0
2014-08-30,53.973,53.973,53.573,53.829,5500.0
2014-08-31,53.973,53.973,53.573,53.829,5500.0
2014-09-01,53.973,53.973,53.573,53.829,5500.0
2014-09-02,53.829,53.829,53.733,53.733,2200.0
2014-09-03,53.733,53.813,53.653,53.813,75900.0
2014-09-04,53.813,53.813,53.733,53.781,86900.0
2014-09-05,53.813,53.813,53.733,53.733,1900.0
2014-09-06,53.813,53.813,53.733,53.733,1900.0
2014-09-07,53.813,53.813,53.733,53.733,1900.0
2014-09-08,53.653,53.653,53.429,53.493,5000.0
2014-09-09,53.493,53.573,53.413,53.413,107200.0
2014-09-10,53.413,53.573,53.397,53.573,300.0
2014-09-11,53.973,53.973,53.413,53.637,133600.0
2014-09-12,53.973,54.053,53.493,53.973,103100.0
2014-09-13,53.973,54.053,53.493,53.973,103100.0
2014-09-14,53.973,54.053,53.493,53.973,103100.0
2014-09-15,53.573,53.573,53.573,53.573,700.0
2014-09-16,53.573,53.573,53.573,53.573,700.0
2014-09-17,53.541,53.717,53.397,53.413,204100.0
2014-09-18,53.413,53.573,53.397,53.397,1700.0
2014-09-19,53.397,53.429,53.333,53.413,105800.0
2014-09-20,53.397,53.429,53.333,53.413,105800.0
2014-09-21,53.397,53.429,53.333,53.413,105800.0
2014-09-22,53.333,53.333,52.806,53.094,9300.0
2014-09-23,53.094,53.094,52.982,53.014,219700.0
2014-09-24,53.014,53.046,52.934,53.014,21000.0
2014-09-25,53.174,53.174,53.014,53.014,68800.0
2014-09-26,52.95,53.253,52.95,53.094,6000.0
2014-09-27,52.95,53.253,52.95,53.094,6000.0
2014-09-28,52.95,53.253,52.95,53.094,6000.0
2014-09-29,53.333,53.333,53.014,53.094,334300.0
2014-09-30,53.094,53.493,52.934,53.094,1400.0
2014-10-01,53.094,53.094,52.982,52.982,100400.0
2014-10-02,52.774,53.221,52.774,53.03,165400.0
2014-10-03,53.03,53.333,53.03,53.19,4300.0
2014-10-04,53.03,53.333,53.03,53.19,4300.0
2014-10-05,53.03,53.333,53.03,53.19,4300.0
2014-10-06,53.03,53.333,53.03,53.19,4300.0
2014-10-07,53.413,53.413,53.205,53.413,3700.0
2014-10-08,53.333,53.973,53.014,53.733,313900.0
2014-10-09,53.973,53.973,53.253,53.653,201500.0
2014-10-10,53.19,53.973,53.19,53.653,2000.0
2014-10-11,53.19,53.973,53.19,53.653,2000.0
2014-10-12,53.19,53.973,53.19,53.653,2000.0
2014-10-13,53.653,53.653,53.046,53.573,8000.0
2014-10-14,53.573,53.653,53.174,53.174,1600.0
2014-10-15,53.285,53.301,53.014,53.014,6500.0
2014-10-16,52.774,53.317,52.694,52.966,7100.0
2014-10-17,53.317,53.445,53.03,53.413,23000.0
2014-10-18,53.317,53.445,53.03,53.413,23000.0
2014-10-19,53.317,53.445,53.03,53.413,23000.0
2014-10-20,53.573,53.573,53.381,53.573,11300.0
2014-10-21,53.573,53.973,53.573,53.973,13400.0
2014-10-22,53.573,53.973,53.573,53.973,13400.0
2014-10-23,53.973,54.213,53.973,54.165,9500.0
2014-10-24,54.181,54.389,52.774,54.373,13400.0
2014-10-25,54.181,54.389,52.774,54.373,13400.0
2014-10-26,54.181,54.389,52.774,54.373,13400.0
2014-10-27,54.373,54.373,54.373,54.373,100.0
2014-10-28,54.373,54.773,54.373,54.773,19400.0
2014-10-29,54.773,54.773,54.133,54.133,600.0
2014-10-30,54.373,54.421,54.293,54.373,23300.0
2014-10-31,54.373,54.773,54.133,54.773,3000.0
2014-11-01,54.373,54.773,54.133,54.773,3000.0
2014-11-02,54.373,54.773,54.133,54.773,3000.0
2014-11-03,54.629,55.173,54.629,55.173,26400.0
2014-11-04,55.173,55.173,54.629,54.629,700.0
2014-11-05,55.332,55.332,55.093,55.093,2000.0
2014-11-06,54.373,54.453,54.373,54.453,200.0
2014-11-07,54.453,54.453,54.453,54.453,2500.0
2014-11-08,54.453,54.453,54.453,54.453,2500.0
2014-11-09,54.453,54.453,54.453,54.453,2500.0
2014-11-10,54.453,54.453,54.453,54.453,200.0
