,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity
2016-04-18,9.738,9.9012,9.7274,9.8486,17655396.0
2016-04-19,10.1277,10.3858,10.1172,10.3594,17873425.0
2016-04-20,10.5859,10.786,10.5016,10.7123,23164276.0
2016-04-21,11.1284,11.1968,10.9862,11.0862,25128354.0
2016-04-22,10.7386,10.944,10.6965,10.7228,14689047.0
2016-04-23,10.7386,10.944,10.6965,10.7228,14689047.0
2016-04-24,10.7386,10.944,10.6965,10.7228,14689047.0
2016-04-25,10.7386,10.944,10.6965,10.7228,14689047.0
2016-04-26,10.4595,10.5701,10.3752,10.4068,13669191.0
2016-04-27,10.5543,10.5596,10.312,10.3489,11600396.0
2016-04-28,10.6649,10.8545,10.6122,10.8334,13743646.0
2016-04-29,10.6912,10.9177,10.6438,10.8914,22305438.0
2016-04-30,10.6912,10.9177,10.6438,10.8914,22305438.0
2016-05-01,10.6912,10.9177,10.6438,10.8914,22305438.0
2016-05-02,10.8018,11.0546,10.7544,11.0178,8606483.0
2016-05-03,10.7334,10.9493,10.707,10.9177,13574618.0
2016-05-04,10.2699,10.3278,9.8354,9.896,24509079.0
2016-05-05,9.7538,9.9276,9.4325,9.7064,23882668.0
2016-05-06,9.8117,9.917,9.5852,9.7222,20358982.0
2016-05-07,9.8117,9.917,9.5852,9.7222,20358982.0
2016-05-08,9.8117,9.917,9.5852,9.7222,20358982.0
2016-05-09,9.9381,9.975,9.5536,9.6958,10793719.0
2016-05-10,9.3746,9.4167,9.185,9.3904,17664210.0
2016-05-11,9.68,9.8012,9.63,9.7696,13162568.0
2016-05-12,9.7169,9.8591,9.7011,9.7906,9583143.0
2016-05-13,9.6168,9.6853,9.4536,9.5852,9673484.0
2016-05-14,9.6168,9.6853,9.4536,9.5852,9673484.0
2016-05-15,9.6168,9.6853,9.4536,9.5852,9673484.0
2016-05-16,9.5958,9.7801,9.5484,9.7748,6922387.0
2016-05-17,9.9381,10.1435,9.9381,10.1172,11253511.0
2016-05-18,10.1804,10.3594,10.1593,10.233,12980000.0
2016-05-19,10.0066,10.0382,9.7064,9.8538,13912879.0
2016-05-20,9.9434,10.0434,9.8749,9.9276,6377758.0
2016-05-21,9.9434,10.0434,9.8749,9.9276,6377758.0
2016-05-22,9.9434,10.0434,9.8749,9.9276,6377758.0
2016-05-23,9.838,9.8907,9.6563,9.6748,11846647.0
2016-05-24,9.7959,9.817,9.6748,9.68,7519327.0
2016-05-25,9.9908,10.0698,9.9065,9.9539,11489239.0
2016-05-26,10.2594,10.3331,10.133,10.2225,12495386.0
2016-05-27,10.2225,10.2594,10.1198,10.2014,13471295.0
2016-05-28,10.2225,10.2594,10.1198,10.2014,13471295.0
2016-05-29,10.2225,10.2594,10.1198,10.2014,13471295.0
2016-05-30,10.133,10.1962,10.075,10.133,7235996.0
2016-05-31,10.1119,10.1856,10.0224,10.0487,11237962.0
2016-06-01,9.759,9.817,9.6958,9.738,11513239.0
2016-06-02,9.6642,9.7116,9.5905,9.6063,9092072.0
2016-06-03,9.6906,9.7748,9.6484,9.759,7513209.0
2016-06-04,9.6906,9.7748,9.6484,9.759,7513209.0
2016-06-05,9.6906,9.7748,9.6484,9.759,7513209.0
2016-06-06,10.0171,10.2067,9.9697,10.1224,12846308.0
2016-06-07,10.4279,10.5122,10.391,10.4174,14438047.0
2016-06-08,10.1646,10.3489,10.0856,10.291,10509222.0
2016-06-09,10.4279,10.5122,10.2962,10.3278,6611113.0
2016-06-10,9.9434,9.9697,9.8696,9.9012,9879055.0
2016-06-11,9.9434,9.9697,9.8696,9.9012,9879055.0
2016-06-12,9.9434,9.9697,9.8696,9.9012,9879055.0
2016-06-13,9.9434,9.9697,9.8696,9.9012,9879055.0
2016-06-14,9.5852,9.7274,9.5589,9.5852,11001133.0
2016-06-15,9.3851,9.522,9.3746,9.3851,15662896.0
2016-06-16,9.5484,9.6168,9.4009,9.422,12722203.0
2016-06-17,9.6221,9.6669,9.4325,9.522,10090635.0
2016-06-18,9.6221,9.6669,9.4325,9.522,10090635.0
2016-06-19,9.6221,9.6669,9.4325,9.522,10090635.0
2016-06-20,9.8275,9.9381,9.7801,9.9381,10510275.0
2016-06-21,10.0066,10.0382,9.7748,9.8433,10508103.0
2016-06-22,9.9908,9.9934,9.8301,9.8538,8752649.0
2016-06-23,9.9381,10.0645,9.8907,10.0329,14940082.0
2016-06-24,10.1224,10.154,9.106,9.2376,39589307.0
2016-06-25,10.1224,10.154,9.106,9.2376,39589307.0
2016-06-26,10.1224,10.154,9.106,9.2376,39589307.0
2016-06-27,9.422,9.5747,9.3482,9.522,16262522.0
2016-06-28,9.443,9.5694,9.2798,9.4957,15365058.0
2016-06-29,9.7748,9.7801,9.5905,9.6379,13314414.0
2016-06-30,9.8696,9.8802,9.6326,9.8222,12522612.0
2016-07-01,10.0171,10.1909,10.0013,10.054,15826502.0
2016-07-02,10.0171,10.1909,10.0013,10.054,15826502.0
2016-07-03,10.0171,10.1909,10.0013,10.054,15826502.0
2016-07-04,10.0487,10.3094,10.0434,10.2857,12179245.0
2016-07-05,10.3068,10.3436,10.233,10.2436,14116490.0
2016-07-06,9.8486,9.896,9.7801,9.8538,12895141.0
2016-07-07,10.054,10.1646,10.0013,10.0487,10590379.0
2016-07-08,9.8328,10.0961,9.7959,10.0329,15249440.0
2016-07-09,9.8328,10.0961,9.7959,10.0329,15249440.0
2016-07-10,9.8328,10.0961,9.7959,10.0329,15249440.0
2016-07-11,10.2172,10.3226,10.2067,10.3226,8917389.0
2016-07-12,10.4226,10.5806,10.4068,10.4964,15558237.0
2016-07-13,10.7176,10.8598,10.6491,10.8387,12330441.0
2016-07-14,10.7966,10.7966,10.5912,10.7123,10655657.0
2016-07-15,10.6649,10.8124,10.6491,10.7281,7938359.0
2016-07-16,10.6649,10.8124,10.6491,10.7281,7938359.0
2016-07-17,10.6649,10.8124,10.6491,10.7281,7938359.0
2016-07-18,10.6228,10.686,10.5859,10.6491,11338790.0
2016-07-19,10.4858,10.6386,10.4332,10.4437,10703926.0
2016-07-20,10.0171,10.1804,10.0118,10.1382,18893044.0
2016-07-21,10.0592,10.2067,10.0434,10.1435,16135106.0
2016-07-22,10.1751,10.3068,10.133,10.1646,8028345.0
2016-07-23,10.1751,10.3068,10.133,10.1646,8028345.0
2016-07-24,10.1751,10.3068,10.133,10.1646,8028345.0
2016-07-25,10.1382,10.1488,10.0434,10.133,6807997.0
2016-07-26,9.9855,10.1488,9.9434,10.1435,9974621.0
2016-07-27,10.4279,10.5754,10.391,10.4595,17734340.0
2016-07-28,10.4595,10.6596,10.3858,10.5174,11234006.0
2016-07-29,10.4226,10.528,10.2804,10.2804,19935315.0
2016-07-30,10.4226,10.528,10.2804,10.2804,19935315.0
2016-07-31,10.4226,10.528,10.2804,10.2804,19935315.0
2016-08-01,10.3226,10.4648,10.3068,10.3594,8135699.0
2016-08-02,10.2857,10.3384,10.133,10.133,12189548.0
2016-08-03,10.1698,10.2304,10.054,10.054,7579765.0
2016-08-04,10.2857,10.4016,10.133,10.1698,14706411.0
2016-08-05,10.4174,10.5648,10.3173,10.549,14686530.0
2016-08-06,10.4174,10.5648,10.3173,10.549,14686530.0
2016-08-07,10.4174,10.5648,10.3173,10.549,14686530.0
2016-08-08,10.7176,10.8018,10.5964,10.786,13912669.0
2016-08-09,10.786,10.8598,10.765,10.844,9745042.0
2016-08-10,10.7702,10.786,10.6544,10.765,7866948.0
2016-08-11,10.5754,10.7281,10.5701,10.6649,8125089.0
2016-08-12,10.8387,10.9124,10.815,10.8914,12767611.0
2016-08-13,10.8387,10.9124,10.815,10.8914,12767611.0
2016-08-14,10.8387,10.9124,10.815,10.8914,12767611.0
2016-08-15,10.6386,10.6702,10.5859,10.6175,9997583.0
2016-08-16,10.6649,10.7176,10.628,10.6649,6264687.0
2016-08-17,10.7755,11.0283,10.7702,11.0125,13828296.0
2016-08-18,11.0599,11.0862,10.9756,10.9862,10234298.0
2016-08-19,11.1336,11.2337,11.1126,11.2126,7981483.0
2016-08-20,11.1336,11.2337,11.1126,11.2126,7981483.0
2016-08-21,11.1336,11.2337,11.1126,11.2126,7981483.0
2016-08-22,11.0652,11.1547,11.0072,11.0336,6990799.0
2016-08-23,10.9809,11.1415,10.9177,11.102,9464691.0
2016-08-24,11.318,11.3627,11.2495,11.2811,7776709.0
2016-08-25,11.081,11.1442,11.0283,11.0757,8362852.0
2016-08-26,11.1284,11.1916,10.9967,10.9967,15581124.0
2016-08-27,11.1284,11.1916,10.9967,10.9967,15581124.0
2016-08-28,11.1284,11.1916,10.9967,10.9967,15581124.0
2016-08-29,11.1705,11.1916,10.9388,11.023,7308481.0
2016-08-30,11.1652,11.1863,11.0704,11.1178,6504145.0
2016-08-31,11.0072,11.0072,10.7123,10.7597,12831774.0
2016-09-01,10.5769,10.5769,10.4759,10.545,10508115.0
2016-09-02,10.6035,10.6088,10.4813,10.5504,10580331.0
2016-09-03,10.6035,10.6088,10.4813,10.5504,10580331.0
2016-09-04,10.6035,10.6088,10.4813,10.5504,10580331.0
2016-09-05,10.7683,10.8453,10.7311,10.8108,8140913.0
2016-09-06,10.8108,10.9543,10.7576,10.9277,9039712.0
2016-09-07,10.9756,11.0181,10.8533,10.8958,13113494.0
2016-09-08,10.7098,10.7949,10.646,10.7683,9286401.0
2016-09-09,10.8693,11.0925,10.8002,11.0447,14200108.0
2016-09-10,10.8693,11.0925,10.8002,11.0447,14200108.0
2016-09-11,10.8693,11.0925,10.8002,11.0447,14200108.0
2016-09-12,10.7895,10.7949,10.5769,10.5982,13660054.0
2016-09-13,10.8746,10.8852,10.6195,10.6301,10564614.0
2016-09-14,10.5344,10.6141,10.4866,10.5238,12652990.0
2016-09-15,10.5929,10.7204,10.545,10.6673,10949055.0
2016-09-16,10.747,10.7895,10.6726,10.6779,11028519.0
2016-09-17,10.747,10.7895,10.6726,10.6779,11028519.0
2016-09-18,10.747,10.7895,10.6726,10.6779,11028519.0
2016-09-19,10.5929,10.7523,10.5769,10.6886,1765663.0
2016-09-20,10.7789,10.9702,10.7523,10.9543,12316754.0
2016-09-21,10.9702,11.0978,10.9118,11.0128,10730622.0
2016-09-22,11.1616,11.4114,11.1616,11.3104,12225594.0
2016-09-23,11.321,11.4645,11.3104,11.4433,11275546.0
2016-09-24,11.321,11.4645,11.3104,11.4433,11275546.0
2016-09-25,11.321,11.4645,11.3104,11.4433,11275546.0
2016-09-26,11.4114,11.5177,11.3423,11.4539,9411538.0
2016-09-27,11.3476,11.438,11.2519,11.4273,12407445.0
2016-09-28,11.2732,11.4061,11.2705,11.3689,7535894.0
2016-09-29,11.81,11.9801,11.7356,11.9057,14786596.0
2016-09-30,11.9323,11.9854,11.7516,11.8951,21632626.0
2016-10-01,11.9323,11.9854,11.7516,11.8951,21632626.0
2016-10-02,11.9323,11.9854,11.7516,11.8951,21632626.0
2016-10-03,12.0173,12.1555,11.9588,12.0917,5310094.0
2016-10-04,12.0917,12.1714,12.0651,12.1714,6987445.0
2016-10-05,12.0864,12.198,12.0492,12.1449,7108440.0
2016-10-06,12.3043,12.3628,12.2671,12.2884,8882387.0
2016-10-07,12.3309,12.4372,12.2246,12.384,11516070.0
2016-10-08,12.3309,12.4372,12.2246,12.384,11516070.0
2016-10-09,12.3309,12.4372,12.2246,12.384,11516070.0
2016-10-10,12.4372,12.5594,12.4053,12.4372,5586241.0
2016-10-11,12.6126,12.687,12.5435,12.6498,9010998.0
2016-10-12,12.3203,12.4585,12.2299,12.4585,11525825.0
2016-10-13,12.2831,12.3415,12.0492,12.0917,10272812.0
2016-10-14,11.8738,12.0067,11.8472,11.9801,9322910.0
2016-10-15,11.8738,12.0067,11.8472,11.9801,9322910.0
2016-10-16,11.8738,12.0067,11.8472,11.9801,9322910.0
2016-10-17,11.8791,12.0226,11.8472,11.9004,6768714.0
2016-10-18,11.8525,12.0439,11.8207,12.0333,8728093.0
2016-10-19,11.9588,11.9748,11.7144,11.9429,11093574.0
2016-10-20,12.0014,12.2379,11.9854,12.1449,10242689.0
2016-10-21,12.2033,12.3628,12.1768,12.2459,8937923.0
2016-10-22,12.2033,12.3628,12.1768,12.2459,8937923.0
2016-10-23,12.2033,12.3628,12.1768,12.2459,8937923.0
2016-10-24,12.2405,12.3256,12.097,12.2724,6634007.0
2016-10-25,12.2246,12.4266,12.1768,12.3256,7519057.0
2016-10-26,12.3947,12.4478,12.0864,12.1396,14085454.0
2016-10-27,12.2671,12.2724,11.9642,11.9854,12017652.0
2016-10-28,12.1768,12.2405,12.0279,12.214,16070325.0
2016-10-29,12.1768,12.2405,12.0279,12.214,16070325.0
2016-10-30,12.1768,12.2405,12.0279,12.214,16070325.0
2016-10-31,12.1714,12.384,12.1342,12.2618,7485288.0
2016-11-01,12.1768,12.198,11.9854,12.1183,9048093.0
2016-11-02,12.0439,12.1635,11.9695,11.9907,8151541.0
2016-11-03,11.9588,12.1608,11.9216,12.0439,9601226.0
2016-11-04,11.9376,11.9907,11.7941,11.8366,6143079.0
2016-11-05,11.9376,11.9907,11.7941,11.8366,6143079.0
2016-11-06,11.9376,11.9907,11.7941,11.8366,6143079.0
2016-11-07,11.8791,12.0917,11.8525,12.0651,11136172.0
2016-11-08,12.3096,12.4717,12.2831,12.384,13418340.0
2016-11-09,12.5329,12.703,11.6134,11.9907,19124422.0
2016-11-10,13.0856,13.1707,12.8783,12.9793,25350566.0
2016-11-11,13.2345,13.3142,13.1042,13.2557,19742353.0
2016-11-12,13.2345,13.3142,13.1042,13.2557,19742353.0
2016-11-13,13.2345,13.3142,13.1042,13.2557,19742353.0
2016-11-14,13.2079,13.2079,12.9421,13.2026,11650662.0
2016-11-15,13.1016,13.1654,13.0431,13.0484,11949982.0
2016-11-16,12.8093,12.9421,12.6285,12.7455,9271837.0
2016-11-17,12.6285,12.9395,12.5435,12.788,11588436.0
2016-11-18,12.8624,12.8837,12.7402,12.8093,5980924.0
2016-11-19,12.8624,12.8837,12.7402,12.8093,5980924.0
2016-11-20,12.8624,12.8837,12.7402,12.8093,5980924.0
2016-11-21,12.8146,12.9368,12.7667,12.9049,6970918.0
2016-11-22,13.1494,13.4736,13.0963,13.4152,12900188.0
2016-11-23,13.6543,13.8138,13.5959,13.7713,13870776.0
2016-11-24,13.8669,13.9042,13.6969,13.7713,9419342.0
2016-11-25,13.8138,14.1912,13.7766,14.0849,27585294.0
2016-11-26,13.8138,14.1912,13.7766,14.0849,27585294.0
2016-11-27,13.8138,14.1912,13.7766,14.0849,27585294.0
2016-11-28,13.7819,13.8138,13.6969,13.7181,10147567.0
2016-11-29,13.5799,13.7553,13.5321,13.5321,11804741.0
2016-11-30,13.2398,13.2557,12.974,12.974,23250262.0
2016-12-01,13.5587,13.6676,13.4471,13.6118,18301610.0
2016-12-02,13.5852,13.6331,13.2026,13.2982,15596807.0
2016-12-03,13.5852,13.6331,13.2026,13.2982,15596807.0
2016-12-04,13.5852,13.6331,13.2026,13.2982,15596807.0
2016-12-05,13.3514,13.4285,13.1973,13.3833,8424736.0
2016-12-06,13.7925,13.8563,13.5374,13.5427,12786168.0
2016-12-07,13.6676,13.7474,13.5799,13.6756,7557735.0
2016-12-08,13.8404,13.9467,13.766,13.8404,9552327.0
2016-12-09,13.9042,13.9414,13.7314,13.8085,8698126.0
2016-12-10,13.9042,13.9414,13.7314,13.8085,8698126.0
2016-12-11,13.9042,13.9414,13.7314,13.8085,8698126.0
2016-12-12,13.7925,14.0849,13.7925,13.9892,8731942.0
2016-12-13,13.9626,14.1699,13.8829,13.8829,11200165.0
2016-12-14,13.766,13.9042,13.6915,13.7128,11484928.0
2016-12-15,13.5268,13.5799,13.3992,13.463,11987583.0
2016-12-16,13.2982,13.4896,13.1547,13.2876,17505442.0
2016-12-17,13.2982,13.4896,13.1547,13.2876,17505442.0
2016-12-18,13.2982,13.4896,13.1547,13.2876,17505442.0
2016-12-19,13.3089,13.4524,13.2238,13.3354,6776492.0
2016-12-20,13.1813,13.3115,13.1122,13.2398,11329724.0
2016-12-21,13.3142,13.4524,13.2876,13.378,9075314.0
2016-12-22,13.1973,13.4099,13.1973,13.362,7784974.0
2016-12-23,13.1866,13.2132,13.0803,13.0909,20004272.0
2016-12-24,13.1866,13.2132,13.0803,13.0909,20004272.0
2016-12-25,13.1866,13.2132,13.0803,13.0909,20004272.0
2016-12-26,13.1866,13.2132,13.0803,13.0909,20004272.0
2016-12-27,13.1866,13.2132,13.0803,13.0909,20004272.0
2016-12-28,13.1973,13.6065,13.184,13.5215,8426013.0
2016-12-29,13.5268,13.5826,13.4311,13.5534,4223837.0
2016-12-30,13.3673,13.4364,13.3195,13.3195,5869915.0
2016-12-31,13.3673,13.4364,13.3195,13.3195,5869915.0
2017-01-01,13.3673,13.4364,13.3195,13.3195,5869915.0
2017-01-02,13.3673,13.4364,13.3195,13.3195,5869915.0
2017-01-03,13.2982,13.5799,13.2663,13.5321,6314577.0
2017-01-04,13.5587,13.649,13.5587,13.6118,5817282.0
2017-01-05,13.6118,13.6756,13.5799,13.6225,6209528.0
2017-01-06,13.5959,13.6889,13.4949,13.5534,4688797.0
2017-01-07,13.5959,13.6889,13.4949,13.5534,4688797.0
2017-01-08,13.5959,13.6889,13.4949,13.5534,4688797.0
2017-01-09,13.4471,13.6171,13.4152,13.5374,7111133.0
2017-01-10,13.3673,13.5002,13.3461,13.4789,8239276.0
2017-01-11,13.8351,13.9892,13.8297,13.8297,10380138.0
2017-01-12,14.037,14.0795,13.9679,14.0105,8985694.0
2017-01-13,14.0849,14.1327,13.9414,13.9945,17326228.0
2017-01-14,14.0849,14.1327,13.9414,13.9945,17326228.0
2017-01-15,14.0849,14.1327,13.9414,13.9945,17326228.0
2017-01-16,14.1593,14.2815,14.1486,14.2284,8657118.0
2017-01-17,14.1114,14.3347,14.1114,14.1965,11071164.0
2017-01-18,14.0317,14.1805,13.9786,14.0955,8478229.0
2017-01-19,14.2709,14.2762,14.1327,14.1858,6879800.0
2017-01-20,14.0849,14.138,13.9679,14.0051,5670321.0
2017-01-21,14.0849,14.138,13.9679,14.0051,5670321.0
2017-01-22,14.0849,14.138,13.9679,14.0051,5670321.0
2017-01-23,14.0955,14.1433,13.9201,14.0158,6949650.0
2017-01-24,14.1274,14.3878,14.0849,14.3559,10269186.0
2017-01-25,14.6164,14.8609,14.5632,14.8237,20188385.0
2017-01-26,14.6164,14.8609,14.5632,14.8237,20188385.0
2017-01-27,14.5473,14.6908,14.4994,14.627,9042961.0
2017-01-28,14.5473,14.6908,14.4994,14.627,9042961.0
2017-01-29,14.5473,14.6908,14.4994,14.627,9042961.0
2017-01-30,14.4675,14.5898,14.3187,14.542,5983087.0
2017-01-31,14.2496,14.3931,14.0955,14.1593,9051455.0
2017-02-01,14.4569,14.4675,14.3134,14.3931,6747039.0
2017-02-02,14.4835,14.5313,14.3134,14.3719,5892881.0
2017-02-03,14.1433,14.2815,13.8962,13.9254,8521225.0
2017-02-04,14.1433,14.2815,13.8962,13.9254,8521225.0
2017-02-05,14.1433,14.2815,13.8962,13.9254,8521225.0
2017-02-06,13.665,13.8669,13.6437,13.7713,9986388.0
2017-02-07,13.7128,13.8404,13.6703,13.7979,8764017.0
2017-02-08,13.6915,13.766,13.6331,13.6809,8658819.0
2017-02-09,13.5268,13.5799,13.4205,13.5108,9367778.0
2017-02-10,13.6756,13.8138,13.6729,13.7553,7990403.0
2017-02-11,13.6756,13.8138,13.6729,13.7553,7990403.0
2017-02-12,13.6756,13.8138,13.6729,13.7553,7990403.0
2017-02-13,13.8723,14.1486,13.8723,14.0583,8958700.0
2017-02-14,14.1114,14.2177,13.9307,13.9307,7033608.0
2017-02-15,14.0955,14.1726,14.037,14.1061,9585943.0
2017-02-16,14.1114,14.3347,14.1008,14.3187,11992413.0
2017-02-17,14.1699,14.2018,14.0158,14.1593,8834311.0
2017-02-18,14.1699,14.2018,14.0158,14.1593,8834311.0
2017-02-19,14.1699,14.2018,14.0158,14.1593,8834311.0
2017-02-20,14.0583,14.1433,13.9972,14.0689,7946911.0
2017-02-21,14.138,14.3081,14.0955,14.2071,8473584.0
2017-02-22,14.2071,14.2337,14.0317,14.1114,8221148.0
2017-02-23,13.7606,13.8058,13.6915,13.7341,12369439.0
2017-02-24,13.463,13.4949,13.2663,13.3195,16721961.0
2017-02-25,13.463,13.4949,13.2663,13.3195,16721961.0
2017-02-26,13.463,13.4949,13.2663,13.3195,16721961.0
2017-02-27,13.1866,13.362,13.1654,13.2823,14770316.0
2017-02-28,13.3939,13.4949,13.2876,13.2876,13446124.0
2017-03-01,13.0856,13.2291,13.067,13.2238,13626089.0
2017-03-02,13.5534,13.7022,13.5108,13.6597,12336748.0
2017-03-03,13.4524,13.5799,13.3886,13.4683,11451874.0
2017-03-04,13.4524,13.5799,13.3886,13.4683,11451874.0
2017-03-05,13.4524,13.5799,13.3886,13.4683,11451874.0
2017-03-06,13.6065,13.6969,13.5746,13.6862,6424778.0
2017-03-07,13.4736,13.649,13.4524,13.5534,10408397.0
2017-03-08,13.4205,13.4896,13.3567,13.4099,8825792.0
2017-03-09,13.0846,13.1986,12.9706,13.0086,16534596.0
2017-03-10,12.8674,12.9651,12.7806,12.8511,13523230.0
2017-03-11,12.8674,12.9651,12.7806,12.8511,13523230.0
2017-03-12,12.8674,12.9651,12.7806,12.8511,13523230.0
2017-03-13,12.8511,12.8511,12.7045,12.8403,8218977.0
2017-03-14,13.0303,13.1117,12.9163,12.9597,7927133.0
2017-03-15,13.0303,13.1715,12.976,13.1497,9422282.0
2017-03-16,13.3778,13.6438,13.3723,13.6384,19333075.0
2017-03-17,13.4972,13.6221,13.4701,13.4864,10332884.0
2017-03-18,13.4972,13.6221,13.4701,13.4864,10332884.0
2017-03-19,13.4972,13.6221,13.4701,13.4864,10332884.0
2017-03-20,13.4266,13.5244,13.4158,13.5081,4628396.0
2017-03-21,13.5081,13.5515,13.3398,13.3778,6008755.0
2017-03-22,13.0032,13.1117,12.9869,12.9869,10711135.0
2017-03-23,13.166,13.2149,13.09,13.1335,8067457.0
2017-03-24,13.0357,13.2583,13.0303,13.1715,6437377.0
2017-03-25,13.0357,13.2583,13.0303,13.1715,6437377.0
2017-03-26,13.0357,13.2583,13.0303,13.1715,6437377.0
2017-03-27,12.8783,12.8837,12.7425,12.786,10151518.0
2017-03-28,12.8131,13.0249,12.8077,12.976,11101984.0
2017-03-29,13.0303,13.1172,12.9869,13.014,10614456.0
2017-03-30,13.1117,13.2095,13.0249,13.0683,8683561.0
2017-03-31,13.09,13.1552,12.9869,13.052,12501478.0
2017-04-01,13.09,13.1552,12.9869,13.052,12501478.0
2017-04-02,13.09,13.1552,12.9869,13.052,12501478.0
2017-04-03,12.9489,13.0466,12.8403,13.0303,7187099.0
2017-04-04,12.976,13.1063,12.9163,12.9869,5840016.0
2017-04-05,13.2095,13.4538,13.2095,13.4375,11144447.0
2017-04-06,13.3398,13.4212,13.2855,13.3941,7352089.0
2017-04-07,13.3343,13.4538,13.2583,13.3506,9493897.0
2017-04-08,13.3343,13.4538,13.2583,13.3506,9493897.0
2017-04-09,13.3343,13.4538,13.2583,13.3506,9493897.0
2017-04-10,13.3832,14.0021,13.3723,13.9696,14051692.0
2017-04-11,13.7633,13.8637,13.6384,13.7958,10901557.0
2017-04-12,13.8773,13.9207,13.6085,13.747,10182326.0
2017-04-13,13.2475,13.2855,13.1443,13.1986,12716452.0
2017-04-14,13.2475,13.2855,13.1443,13.1986,12716452.0
2017-04-15,13.2475,13.2855,13.1443,13.1986,12716452.0
2017-04-16,13.2475,13.2855,13.1443,13.1986,12716452.0
2017-04-17,13.2475,13.2855,13.1443,13.1986,12716452.0
2017-04-18,13.0303,13.0792,12.9054,12.9923,10389406.0
2017-04-19,12.7588,13.0574,12.6665,12.9869,11131127.0
2017-04-20,12.8348,13.0032,12.7697,12.8403,9618689.0
2017-04-21,13.0086,13.0954,13.0086,13.052,6881742.0
2017-04-22,13.0086,13.0954,13.0086,13.052,6881742.0
2017-04-23,13.0086,13.0954,13.0086,13.052,6881742.0
2017-04-24,13.1063,13.1226,12.8837,12.9977,6068529.0
2017-04-25,13.1063,13.1226,12.8837,12.9977,6068529.0
2017-04-26,13.0846,13.1606,12.9923,13.0737,11587581.0
2017-04-27,13.1389,13.1389,12.9109,12.9597,8001154.0
2017-04-28,12.6991,12.9217,12.6611,12.8783,12914833.0
2017-04-29,12.6991,12.9217,12.6611,12.8783,12914833.0
2017-04-30,12.6991,12.9217,12.6611,12.8783,12914833.0
2017-05-01,12.8674,12.9977,12.824,12.9651,6886515.0
2017-05-02,12.9109,13.014,12.8403,12.9,8581708.0
2017-05-03,12.7697,12.7806,12.5634,12.6014,15600723.0
2017-05-04,12.4982,12.6502,12.4439,12.6177,10046713.0
2017-05-05,12.3951,12.4005,12.2268,12.2811,14560759.0
2017-05-06,12.3951,12.4005,12.2268,12.2811,14560759.0
2017-05-07,12.3951,12.4005,12.2268,12.2811,14560759.0
2017-05-08,12.5851,12.6883,12.4331,12.4711,12467541.0
2017-05-09,12.5199,12.5742,12.4222,12.5742,7198498.0
2017-05-10,12.7045,12.8294,12.6177,12.7643,9088804.0
2017-05-11,12.9217,13.0032,12.7425,12.8131,10239351.0
2017-05-12,12.9217,12.976,12.8566,12.8946,6207911.0
2017-05-13,12.9217,12.976,12.8566,12.8946,6207911.0
2017-05-14,12.9217,12.976,12.8566,12.8946,6207911.0
2017-05-15,12.8186,12.9326,12.7643,12.9326,7830063.0
2017-05-16,13.0466,13.1063,12.9543,13.0412,9320553.0
2017-05-17,13.1335,13.1552,13.052,13.0683,7156429.0
2017-05-18,12.938,13.052,12.9027,13.0032,9923485.0
2017-05-19,13.09,13.2529,13.0683,13.1823,10127114.0
2017-05-20,13.09,13.2529,13.0683,13.1823,10127114.0
2017-05-21,13.09,13.2529,13.0683,13.1823,10127114.0
2017-05-22,13.3289,13.4646,13.3289,13.3723,8741724.0
2017-05-23,13.3343,13.4049,13.1606,13.2149,8458811.0
2017-05-24,13.2258,13.3018,13.0412,13.1389,9306883.0
2017-05-25,13.1497,13.3018,13.1063,13.3018,6370623.0
2017-05-26,13.1443,13.1877,12.8946,13.0357,11747229.0
2017-05-27,13.1443,13.1877,12.8946,13.0357,11747229.0
2017-05-28,13.1443,13.1877,12.8946,13.0357,11747229.0
2017-05-29,13.0249,13.0683,12.9054,12.9434,4436997.0
2017-05-30,12.9434,13.1063,12.9326,13.0303,4898535.0
2017-05-31,13.0303,13.0792,12.9,12.976,10785426.0
2017-06-01,12.7806,12.8837,12.7425,12.8837,9600677.0
2017-06-02,12.9217,13.1009,12.9217,13.0683,8753140.0
2017-06-03,12.9217,13.1009,12.9217,13.0683,8753140.0
2017-06-04,12.9217,13.1009,12.9217,13.0683,8753140.0
2017-06-05,12.8403,12.9217,12.7724,12.8457,15244055.0
2017-06-06,12.71,12.7643,12.6502,12.672,9103683.0
2017-06-07,12.6937,12.748,12.5634,12.5905,14317326.0
2017-06-08,12.5362,12.6665,12.4114,12.6557,9857149.0
2017-06-09,12.6828,12.8946,12.6177,12.7806,12204517.0
2017-06-10,12.6828,12.8946,12.6177,12.7806,12204517.0
2017-06-11,12.6828,12.8946,12.6177,12.7806,12204517.0
2017-06-12,12.6828,12.8946,12.6177,12.7806,12204517.0
2017-06-13,12.6937,12.8566,12.6285,12.8511,12407986.0
2017-06-14,12.8023,13.0303,12.786,12.862,17117947.0
2017-06-15,12.4819,12.596,12.4494,12.4928,29239559.0
2017-06-16,12.3842,12.5742,12.3571,12.4819,14526960.0
2017-06-17,12.3842,12.5742,12.3571,12.4819,14526960.0
2017-06-18,12.3842,12.5742,12.3571,12.4819,14526960.0
2017-06-19,12.3679,12.5471,12.3679,12.4874,12696359.0
