,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity
2013-06-26,26.7831,27.1598,26.7753,27.1546,3854039.0
2013-06-27,26.8564,27.118,26.6628,27.097,3211526.0
2013-06-28,27.2592,27.5941,26.9558,27.4005,8215746.0
2013-06-29,27.2592,27.5941,26.9558,27.4005,8215746.0
2013-06-30,27.2592,27.5941,26.9558,27.4005,8215746.0
2013-07-01,27.4057,27.4894,26.8302,27.0656,2119524.0
2013-07-02,27.6255,27.7667,27.4371,27.7667,2958417.0
2013-07-03,27.3639,27.3796,26.7622,26.9453,3258709.0
2013-07-04,27.0761,27.3612,27.0656,27.2958,1514114.0
2013-07-05,27.7824,27.9289,27.3168,27.5731,1937944.0
2013-07-06,27.7824,27.9289,27.3168,27.5731,1937944.0
2013-07-07,27.7824,27.9289,27.3168,27.5731,1937944.0
2013-07-08,27.2069,27.3272,26.7779,27.0185,1580318.0
2013-07-09,27.2278,27.4947,27.0238,27.2278,1669922.0
2013-07-10,27.5627,27.9394,27.2645,27.411,2306121.0
2013-07-11,27.8871,28.4731,27.7615,28.4207,2545612.0
2013-07-12,28.8393,29.1428,28.6405,28.6405,2730205.0
2013-07-13,28.8393,29.1428,28.6405,28.6405,2730205.0
2013-07-14,28.8393,29.1428,28.6405,28.6405,2730205.0
2013-07-15,28.7661,29.0381,28.3684,28.6562,1839251.0
2013-07-16,28.6196,29.1532,28.4835,29.0486,1915626.0
2013-07-17,29.4933,29.8491,29.271,29.3782,3061332.0
2013-07-18,29.7549,29.8125,29.5247,29.666,2724152.0
2013-07-19,29.8753,29.9014,28.9858,29.4201,3458723.0
2013-07-20,29.8753,29.9014,28.9858,29.4201,3458723.0
2013-07-21,29.8753,29.9014,28.9858,29.4201,3458723.0
2013-07-22,29.5613,29.6974,29.2997,29.5875,1960129.0
2013-07-23,29.6451,29.8177,29.3521,29.6974,2369108.0
2013-07-24,30.1578,30.3409,30.0427,30.1787,3583300.0
2013-07-25,29.9276,30.0898,29.7288,30.0846,3057941.0
2013-07-26,29.8229,30.095,29.7419,29.9485,4896476.0
2013-07-27,29.8229,30.095,29.7419,29.9485,4896476.0
2013-07-28,29.8229,30.095,29.7419,29.9485,4896476.0
2013-07-29,29.9224,30.2624,29.8491,29.8805,1409146.0
2013-07-30,29.9538,30.2938,29.734,30.1944,2280005.0
2013-07-31,30.1369,30.2677,30.0061,30.0898,1629114.0
2013-08-01,30.2677,30.3462,29.9276,30.3148,2113896.0
2013-08-02,30.7386,31.0316,30.6862,31.0316,2523897.0
2013-08-03,30.7386,31.0316,30.6862,31.0316,2523897.0
2013-08-04,30.7386,31.0316,30.6862,31.0316,2523897.0
2013-08-05,31.2879,31.3821,31.0263,31.1938,1594898.0
2013-08-06,31.2879,31.3455,31.0787,31.3193,1824005.0
2013-08-07,30.8694,30.974,30.6078,30.6601,2121900.0
2013-08-08,30.7647,31.3089,30.6862,31.1205,1939044.0
2013-08-09,31.696,31.9053,31.4501,31.5234,2808779.0
2013-08-10,31.696,31.9053,31.4501,31.5234,2808779.0
2013-08-11,31.696,31.9053,31.4501,31.5234,2808779.0
2013-08-12,32.2297,32.5646,32.2297,32.3501,4238522.0
2013-08-13,32.4913,32.8366,32.4913,32.7634,3158389.0
2013-08-14,32.928,33.321,32.7209,32.8908,6359256.0
2013-08-15,32.928,32.9944,32.5562,32.6094,2847248.0
2013-08-16,32.1314,32.2854,31.8074,31.9083,3384844.0
2013-08-17,32.1314,32.2854,31.8074,31.9083,3384844.0
2013-08-18,32.1314,32.2854,31.8074,31.9083,3384844.0
2013-08-19,31.9083,32.1261,31.5525,31.9402,1745037.0
2013-08-20,31.4303,31.7915,31.3878,31.6056,1557251.0
2013-08-21,31.6109,31.8552,31.4463,31.6534,1998115.0
2013-08-22,30.9311,31.5896,30.8408,31.356,2538443.0
2013-08-23,31.8658,31.9455,31.6852,31.8286,1761314.0
2013-08-24,31.8658,31.9455,31.6852,31.8286,1761314.0
2013-08-25,31.8658,31.9455,31.6852,31.8286,1761314.0
2013-08-26,31.8871,32.0676,31.6799,31.7649,1841789.0
2013-08-27,31.6799,31.8499,31.4728,31.7277,1161813.0
2013-08-28,30.9098,31.3347,30.8196,30.8886,2491754.0
2013-08-29,30.963,31.2497,30.9364,30.9364,2046228.0
2013-08-30,30.5965,30.963,30.4956,30.963,4058092.0
2013-08-31,30.5965,30.963,30.4956,30.963,4058092.0
2013-09-01,30.5965,30.963,30.4956,30.963,4058092.0
2013-09-02,31.4144,31.7171,31.2285,31.4516,1755753.0
2013-09-03,31.7862,32.4394,31.7224,32.4235,2818110.0
2013-09-04,32.3969,32.7421,32.1314,32.689,2918354.0
2013-09-05,32.689,32.6996,32.2057,32.4978,2310231.0
2013-09-06,32.3916,32.4447,32.1314,32.4447,1573332.0
2013-09-07,32.3916,32.4447,32.1314,32.4447,1573332.0
2013-09-08,32.3916,32.4447,32.1314,32.4447,1573332.0
2013-09-09,32.7156,32.9015,32.4872,32.9015,1992627.0
2013-09-10,33.0077,33.4272,33.0077,33.3954,2063792.0
2013-09-11,33.7247,34.123,33.7247,34.0699,3043952.0
2013-09-12,34.0964,34.3142,34.0699,34.0964,3030010.0
2013-09-13,33.714,33.714,33.4591,33.5016,2153231.0
2013-09-14,33.714,33.714,33.4591,33.5016,2153231.0
2013-09-15,33.714,33.714,33.4591,33.5016,2153231.0
2013-09-16,33.9583,34.0221,33.6715,33.6715,1619242.0
2013-09-17,33.5653,33.6184,33.3316,33.3316,1543038.0
2013-09-18,33.1405,33.3529,32.5934,32.7687,3539226.0
2013-09-19,33.9849,33.9849,33.6291,33.7937,3793114.0
2013-09-20,33.3263,33.4113,33.2573,33.4113,1697615.0
2013-09-21,33.3263,33.4113,33.2573,33.4113,1697615.0
2013-09-22,33.3263,33.4113,33.2573,33.4113,1697615.0
2013-09-23,32.8483,33.321,32.7793,33.2307,1652364.0
2013-09-24,32.8483,33.0449,32.8218,32.9811,1464717.0
2013-09-25,32.8483,33.2732,32.8483,33.1458,1743476.0
2013-09-26,33.3529,33.7459,33.3263,33.6662,2078148.0
2013-09-27,33.9477,33.9796,33.5069,33.6131,6042186.0
2013-09-28,33.9477,33.9796,33.5069,33.6131,6042186.0
2013-09-29,33.9477,33.9796,33.5069,33.6131,6042186.0
2013-09-30,33.1936,33.2254,32.7899,32.7899,1998249.0
2013-10-01,32.5562,32.8005,32.4341,32.4341,1854163.0
2013-10-02,32.3438,32.5297,31.9349,32.0198,3180757.0
2013-10-03,32.3226,32.4819,32.1632,32.2801,1863876.0
2013-10-04,31.9402,32.2748,31.8127,32.1154,1449415.0
2013-10-05,31.9402,32.2748,31.8127,32.1154,1449415.0
2013-10-06,31.9402,32.2748,31.8127,32.1154,1449415.0
2013-10-07,32.1314,32.2323,31.6428,31.8658,1092555.0
2013-10-08,31.7702,32.0729,31.7171,31.9986,1680928.0
2013-10-09,31.733,32.0411,31.5896,31.972,1591855.0
2013-10-10,31.7596,31.9773,31.7065,31.9773,1821318.0
2013-10-11,32.3916,32.7421,32.3704,32.705,2058381.0
2013-10-12,32.3916,32.7421,32.3704,32.705,2058381.0
2013-10-13,32.3916,32.7421,32.3704,32.705,2058381.0
2013-10-14,32.5934,32.8112,32.3969,32.7421,1197231.0
2013-10-15,33.2998,33.5866,33.2095,33.5653,2695534.0
2013-10-16,33.73,34.1495,33.7247,34.0486,3283822.0
2013-10-17,34.123,34.1336,33.576,33.8362,1453471.0
2013-10-18,33.8574,33.9318,33.5972,33.6981,2187149.0
2013-10-19,33.8574,33.9318,33.5972,33.6981,2187149.0
2013-10-20,33.8574,33.9318,33.5972,33.6981,2187149.0
2013-10-21,33.9105,33.9902,33.8309,33.8574,1748077.0
2013-10-22,33.969,34.1177,33.9318,33.9743,2422486.0
2013-10-23,34.2876,34.3992,33.6609,33.8043,3290875.0
2013-10-24,33.7884,34.0433,33.6662,33.9105,1951711.0
2013-10-25,34.1708,34.2026,33.8149,33.8681,3923762.0
2013-10-26,34.1708,34.2026,33.8149,33.8681,3923762.0
2013-10-27,34.1708,34.2026,33.8149,33.8681,3923762.0
2013-10-28,34.2239,34.3301,34.1548,34.192,2117045.0
2013-10-29,33.8149,33.8521,33.475,33.6769,2016496.0
2013-10-30,33.7671,33.8574,33.4857,33.6928,1125933.0
2013-10-31,33.5919,34.1124,33.5175,33.9849,1689951.0
2013-11-01,33.6715,33.8468,33.56,33.7459,1313552.0
2013-11-02,33.6715,33.8468,33.56,33.7459,1313552.0
2013-11-03,33.6715,33.8468,33.56,33.7459,1313552.0
2013-11-04,34.0168,34.0911,33.7725,33.8415,1147131.0
2013-11-05,34.431,34.5319,34.2558,34.362,2078638.0
2013-11-06,34.5744,34.909,34.4788,34.84,2754168.0
2013-11-07,34.8984,34.9834,34.5372,34.7762,2010902.0
2013-11-08,34.3301,34.6541,34.2558,34.6541,1775800.0
2013-11-09,34.3301,34.6541,34.2558,34.6541,1775800.0
2013-11-10,34.3301,34.6541,34.2558,34.6541,1775800.0
2013-11-11,34.9462,35.0152,34.4523,34.5585,997466.0
2013-11-12,34.5319,34.6116,34.3142,34.362,1729759.0
2013-11-13,34.4098,34.5213,34.1655,34.3248,1812752.0
2013-11-14,34.3248,34.6594,34.3248,34.5903,1854066.0
2013-11-15,34.5479,34.8293,34.3779,34.7922,1735223.0
2013-11-16,34.5479,34.8293,34.3779,34.7922,1735223.0
2013-11-17,34.5479,34.8293,34.3779,34.7922,1735223.0
2013-11-18,34.9462,34.9834,34.5957,34.8665,1006066.0
2013-11-19,34.5319,34.6594,34.3832,34.6063,1195403.0
2013-11-20,34.4469,34.5532,34.2558,34.3779,1283415.0
2013-11-21,34.5213,34.7497,34.3567,34.4257,1730554.0
2013-11-22,34.6541,34.7656,34.5319,34.67,1127280.0
2013-11-23,34.6541,34.7656,34.5319,34.67,1127280.0
2013-11-24,34.6541,34.7656,34.5319,34.67,1127280.0
2013-11-25,34.6541,34.8453,34.5532,34.7337,977971.0
2013-11-26,34.3354,34.6488,34.3354,34.5425,1764078.0
2013-11-27,34.208,34.2717,33.9477,34.1495,1850891.0
2013-11-28,34.3885,34.5213,34.208,34.2133,2019687.0
2013-11-29,35.0843,35.2542,34.978,35.0843,6622832.0
2013-11-30,35.0843,35.2542,34.978,35.0843,6622832.0
2013-12-01,35.0843,35.2542,34.978,35.0843,6622832.0
2013-12-02,35.3179,35.4082,34.7178,34.9727,1603024.0
2013-12-03,35.0524,35.2648,34.5797,34.7815,1635656.0
2013-12-04,34.7284,35.3657,34.6169,35.2064,2205595.0
2013-12-05,35.5835,35.6632,34.9834,35.0524,2610168.0
2013-12-06,35.2117,35.4189,34.8665,35.2701,1749858.0
2013-12-07,35.2117,35.4189,34.8665,35.2701,1749858.0
2013-12-08,35.2117,35.4189,34.8665,35.2701,1749858.0
2013-12-09,35.5782,35.6101,35.1586,35.3339,2290649.0
2013-12-10,35.4029,35.4985,34.9993,35.1427,2324532.0
2013-12-11,34.8771,35.0843,34.5266,34.9302,1864844.0
2013-12-12,34.7869,34.8028,34.1017,34.5957,2863577.0
2013-12-13,34.84,34.8718,34.3248,34.5691,2414363.0
2013-12-14,34.84,34.8718,34.3248,34.5691,2414363.0
2013-12-15,34.84,34.8718,34.3248,34.5691,2414363.0
2013-12-16,34.3036,34.4735,34.1177,34.4735,1161592.0
2013-12-17,34.7869,34.9143,34.5372,34.6806,1772637.0
2013-12-18,35.0683,35.2064,34.601,34.6966,3494523.0
2013-12-19,35.302,35.3711,35.0683,35.3339,3250682.0
2013-12-20,35.2967,35.4454,35.0258,35.4454,7578798.0
2013-12-21,35.2967,35.4454,35.0258,35.4454,7578798.0
2013-12-22,35.2967,35.4454,35.0258,35.4454,7578798.0
2013-12-23,35.6632,35.7694,35.2356,35.5304,2297784.0
2013-12-24,35.5835,35.5835,35.3445,35.4985,782575.0
2013-12-25,35.5835,35.5835,35.3445,35.4985,782575.0
2013-12-26,35.5835,35.5835,35.3445,35.4985,782575.0
2013-12-27,35.9446,35.9765,35.695,35.7747,913072.0
2013-12-28,35.9446,35.9765,35.695,35.7747,913072.0
2013-12-29,35.9446,35.9765,35.695,35.7747,913072.0
2013-12-30,36.1146,36.1996,35.9978,36.1146,1169896.0
2013-12-31,36.1411,36.2208,35.9871,36.2102,1064595.0
2014-01-01,36.1411,36.2208,35.9871,36.2102,1064595.0
2014-01-02,36.3801,36.6085,36.3801,36.4917,939111.0
2014-01-03,36.0668,36.3483,36.0402,36.3058,1024248.0
2014-01-04,36.0668,36.3483,36.0402,36.3058,1024248.0
2014-01-05,36.0668,36.3483,36.0402,36.3058,1024248.0
2014-01-06,36.0827,36.258,35.8066,35.9818,1467306.0
2014-01-07,35.4879,35.5038,35.0258,35.0524,3145216.0
2014-01-08,34.84,34.9409,34.6116,34.7072,2586804.0
2014-01-09,34.8081,34.8081,34.5664,34.6806,1627684.0
2014-01-10,34.2451,34.2451,33.7034,33.8043,2764284.0
2014-01-11,34.2451,34.2451,33.7034,33.8043,2764284.0
2014-01-12,34.2451,34.2451,33.7034,33.8043,2764284.0
2014-01-13,34.0061,34.1442,33.73,33.73,1626502.0
2014-01-14,33.5653,33.7193,33.4007,33.645,2182755.0
2014-01-15,34.1177,34.2558,33.9477,34.1177,1661669.0
2014-01-16,34.9196,34.9727,34.6806,34.8293,2696461.0
2014-01-17,35.5569,35.6313,34.9515,35.2224,3357704.0
2014-01-18,35.5569,35.6313,34.9515,35.2224,3357704.0
2014-01-19,35.5569,35.6313,34.9515,35.2224,3357704.0
2014-01-20,35.5198,35.5357,35.1958,35.3126,1797260.0
2014-01-21,34.9462,35.148,34.7603,34.9462,3221140.0
2014-01-22,34.362,34.6753,34.2558,34.6753,2252419.0
2014-01-23,34.7762,35.0152,34.2292,34.346,2940401.0
2014-01-24,34.4894,34.8692,34.4416,34.6063,2164540.0
2014-01-25,34.4894,34.8692,34.4416,34.6063,2164540.0
2014-01-26,34.4894,34.8692,34.4416,34.6063,2164540.0
2014-01-27,34.4894,34.8692,34.4416,34.6063,2164540.0
2014-01-28,33.799,34.4576,33.7804,34.1548,2480514.0
2014-01-29,34.7762,34.9462,34.6063,34.9462,1899047.0
2014-01-30,34.5213,34.9462,34.5213,34.9462,2771043.0
2014-01-31,34.7869,34.9302,34.6435,34.8612,4288296.0
2014-02-01,34.7869,34.9302,34.6435,34.8612,4288296.0
2014-02-02,34.7869,34.9302,34.6435,34.8612,4288296.0
2014-02-03,34.6806,34.8771,34.5744,34.7019,1580061.0
2014-02-04,34.2664,34.2717,34.03,34.0486,2984039.0
2014-02-05,34.2823,34.3779,34.0061,34.3036,1923783.0
2014-02-06,34.5797,34.9834,34.5532,34.8665,2302822.0
2014-02-07,35.0258,35.2224,34.8931,35.0312,1747654.0
2014-02-08,35.0258,35.2224,34.8931,35.0312,1747654.0
2014-02-09,35.0258,35.2224,34.8931,35.0312,1747654.0
2014-02-10,35.472,35.6286,35.3817,35.5941,2044810.0
2014-02-11,35.1958,35.4985,35.1586,35.3923,1472283.0
2014-02-12,35.8225,36.2182,35.7428,36.1677,3191619.0
2014-02-13,36.3801,36.6457,35.934,36.0243,1784078.0
2014-02-14,36.566,36.582,35.7534,36.0615,3519833.0
2014-02-15,36.566,36.582,35.7534,36.0615,3519833.0
2014-02-16,36.566,36.582,35.7534,36.0615,3519833.0
2014-02-17,36.4864,36.9484,36.4598,36.9325,3427486.0
2014-02-18,37.1768,37.6654,37.0706,37.6442,4178794.0
2014-02-19,37.7291,37.8672,37.1343,37.283,3000028.0
2014-02-20,37.2777,37.6282,36.8688,36.959,3786390.0
2014-02-21,37.2777,37.4264,37.1502,37.2989,1902475.0
2014-02-22,37.2777,37.4264,37.1502,37.2989,1902475.0
2014-02-23,37.2777,37.4264,37.1502,37.2989,1902475.0
2014-02-24,37.5326,37.6654,36.8475,36.9378,2154522.0
2014-02-25,36.7519,36.7519,36.3323,36.4439,4787863.0
2014-02-26,35.8544,35.9022,35.541,35.5676,5797883.0
2014-02-27,35.5304,35.6685,35.3392,35.3711,3513423.0
2014-02-28,36.0084,36.0668,35.4826,35.4985,6978739.0
2014-03-01,36.0084,36.0668,35.4826,35.4985,6978739.0
2014-03-02,36.0084,36.0668,35.4826,35.4985,6978739.0
2014-03-03,35.3179,35.3604,34.8559,34.9409,3015469.0
2014-03-04,34.9462,35.2542,34.8506,34.9621,2476675.0
2014-03-05,35.4606,35.4876,34.9466,35.0602,4019339.0
2014-03-06,34.7411,35.1414,34.6275,34.9358,2221876.0
2014-03-07,35.0278,35.3902,35.0007,35.1306,1982584.0
2014-03-08,35.0278,35.3902,35.0007,35.1306,1982584.0
2014-03-09,35.0278,35.3902,35.0007,35.1306,1982584.0
2014-03-10,33.8917,33.9188,33.0587,33.1073,5110950.0
2014-03-11,32.9991,33.6213,32.8639,33.1182,4721461.0
2014-03-12,33.1073,33.2426,32.8071,33.2101,2505758.0
2014-03-13,33.5888,34.1947,33.5888,34.119,3629642.0
2014-03-14,33.1128,33.6591,33.0803,33.2696,3445770.0
2014-03-15,33.1128,33.6591,33.0803,33.2696,3445770.0
2014-03-16,33.1128,33.6591,33.0803,33.2696,3445770.0
2014-03-17,33.4536,33.5942,33.0478,33.1506,2025108.0
2014-03-18,33.4319,33.7024,33.4103,33.459,2008243.0
2014-03-19,33.6429,33.6429,33.1506,33.1939,2919656.0
2014-03-20,32.9126,32.9991,32.7341,32.891,2872606.0
2014-03-21,33.2155,33.2967,33.0154,33.1993,1366614.0
2014-03-22,33.2155,33.2967,33.0154,33.1993,1366614.0
2014-03-23,33.2155,33.2967,33.0154,33.1993,1366614.0
2014-03-24,33.0478,33.4968,33.0154,33.2696,2122122.0
2014-03-25,33.2588,33.7998,33.0532,33.7457,2810302.0
2014-03-26,34.4219,34.5139,34.2596,34.4435,4157164.0
2014-03-27,33.9675,34.1785,33.8322,34.1785,2525734.0
2014-03-28,34.0865,34.2812,33.9513,34.2109,5381508.0
2014-03-29,34.0865,34.2812,33.9513,34.2109,5381508.0
2014-03-30,34.0865,34.2812,33.9513,34.2109,5381508.0
2014-03-31,34.4868,34.5409,34.2812,34.3786,1685962.0
2014-04-01,34.7248,34.7248,34.3462,34.5409,2210670.0
2014-04-02,34.8384,34.8655,34.6599,34.6762,1721981.0
2014-04-03,34.8384,34.8817,34.4435,34.4489,1777804.0
2014-04-04,34.3786,34.5355,34.2163,34.4706,1492928.0
2014-04-05,34.3786,34.5355,34.2163,34.4706,1492928.0
2014-04-06,34.3786,34.5355,34.2163,34.4706,1492928.0
2014-04-07,34.2975,34.7519,34.2975,34.595,1267148.0
2014-04-08,34.3516,35.1089,34.3516,34.8925,2188559.0
2014-04-09,35.2171,35.374,35.1414,35.2388,3110600.0
2014-04-10,35.3524,35.5147,35.0494,35.136,2862483.0
2014-04-11,34.6816,34.8276,34.6221,34.6816,2207277.0
2014-04-12,34.6816,34.8276,34.6221,34.6816,2207277.0
2014-04-13,34.6816,34.8276,34.6221,34.6816,2207277.0
2014-04-14,34.4706,34.5571,34.1622,34.2217,2178870.0
2014-04-15,34.6383,34.6762,34.2217,34.2704,2237079.0
2014-04-16,34.1622,34.4598,34.0054,34.2812,1513364.0
2014-04-17,34.1947,34.4435,34.1244,34.2812,1396593.0
2014-04-18,34.1947,34.4435,34.1244,34.2812,1396593.0
2014-04-19,34.1947,34.4435,34.1244,34.2812,1396593.0
2014-04-20,34.1947,34.4435,34.1244,34.2812,1396593.0
2014-04-21,34.1947,34.4435,34.1244,34.2812,1396593.0
2014-04-22,33.9783,34.1271,33.8647,33.9404,1941913.0
2014-04-23,34.0649,34.1081,33.8322,33.9675,1699466.0
2014-04-24,34.0811,34.1081,33.9729,34.0703,3785124.0
2014-04-25,34.0811,34.1081,33.9729,34.0703,3785124.0
2014-04-26,34.0811,34.1081,33.9729,34.0703,3785124.0
2014-04-27,34.0811,34.1081,33.9729,34.0703,3785124.0
2014-04-28,33.9729,34.0162,33.4373,33.5726,2207835.0
2014-04-29,33.248,33.3346,32.8531,33.1614,3062997.0
2014-04-30,33.4103,33.486,33.1831,33.3778,1865342.0
2014-05-01,33.3237,33.3454,32.7611,32.8855,2251297.0
2014-05-02,32.9991,33.037,32.7449,32.9883,1195460.0
2014-05-03,32.9991,33.037,32.7449,32.9883,1195460.0
2014-05-04,32.9991,33.037,32.7449,32.9883,1195460.0
2014-05-05,33.3778,33.4752,33.1614,33.3508,1956529.0
2014-05-06,33.3508,33.4482,33.0695,33.2696,1177338.0
2014-05-07,33.0154,33.037,32.6746,32.7828,2165889.0
2014-05-08,33.2155,33.3724,32.9451,33.248,2494172.0
2014-05-09,33.1019,33.1019,32.8747,32.9721,1281013.0
2014-05-10,33.1019,33.1019,32.8747,32.9721,1281013.0
2014-05-11,33.1019,33.1019,32.8747,32.9721,1281013.0
2014-05-12,32.9883,33.1019,32.5934,32.9991,1463586.0
2014-05-13,33.8755,34.0649,33.8701,33.9999,3227321.0
2014-05-14,33.9729,33.9729,33.6618,33.9621,1154566.0
2014-05-15,33.9621,33.9999,33.7457,33.9783,1169811.0
2014-05-16,33.9729,34.0703,33.4103,33.5131,2100765.0
2014-05-17,33.9729,34.0703,33.4103,33.5131,2100765.0
2014-05-18,33.9729,34.0703,33.4103,33.5131,2100765.0
2014-05-19,33.1073,33.1073,32.5123,32.5123,4533292.0
2014-05-20,32.5664,32.7557,32.1985,32.4852,2877213.0
2014-05-21,31.9713,32.1336,31.7928,32.1336,3603109.0
2014-05-22,32.4582,33.1073,32.2959,32.9775,3132200.0
2014-05-23,32.9775,33.0532,32.6746,32.7503,1846839.0
2014-05-24,32.9775,33.0532,32.6746,32.7503,1846839.0
2014-05-25,32.9775,33.0532,32.6746,32.7503,1846839.0
2014-05-26,32.8801,33.0532,32.6962,32.9721,1409065.0
2014-05-27,33.0532,33.3129,33.0532,33.1128,1249027.0
2014-05-28,33.1128,33.3454,32.9396,33.2155,2436001.0
2014-05-29,32.5123,32.68,32.4041,32.496,2656008.0
2014-05-30,32.4636,32.4636,31.9984,32.0795,6036176.0
2014-05-31,32.4636,32.4636,31.9984,32.0795,6036176.0
2014-06-01,32.4636,32.4636,31.9984,32.0795,6036176.0
2014-06-02,31.5439,32.1498,31.4141,32.0416,3187531.0
2014-06-03,32.2634,32.6097,32.2147,32.2688,3875640.0
2014-06-04,32.2147,32.3229,32.1065,32.1552,1962758.0
2014-06-05,32.3392,32.4338,32.1336,32.2688,1507798.0
2014-06-06,32.1877,32.3338,32.0146,32.1336,1385931.0
2014-06-07,32.1877,32.3338,32.0146,32.1336,1385931.0
2014-06-08,32.1877,32.3338,32.0146,32.1336,1385931.0
2014-06-09,32.1877,32.3338,32.0146,32.1336,1385931.0
2014-06-10,32.4906,32.5177,32.1498,32.2634,1051994.0
2014-06-11,32.1336,32.1877,31.9443,32.1336,1303467.0
2014-06-12,31.9172,32.047,31.7657,31.7657,1763812.0
2014-06-13,31.2572,31.2626,30.8677,31.1599,4025737.0
2014-06-14,31.2572,31.2626,30.8677,31.1599,4025737.0
2014-06-15,31.2572,31.2626,30.8677,31.1599,4025737.0
2014-06-16,31.0517,31.4466,30.9543,31.3871,1691945.0
2014-06-17,31.1058,31.2356,30.9976,31.0787,1673696.0
2014-06-18,31.333,31.479,31.2248,31.3221,1938833.0
2014-06-19,31.7982,32.4474,31.7657,32.047,3189297.0
2014-06-20,31.9172,32.1877,31.6197,31.6521,1624654.0
2014-06-21,31.9172,32.1877,31.6197,31.6521,1624654.0
2014-06-22,31.9172,32.1877,31.6197,31.6521,1624654.0
2014-06-23,32.0362,32.6205,31.9659,32.4582,3468692.0
2014-06-24,32.4852,32.5285,32.093,32.2039,1352511.0
2014-06-25,31.7657,32.0741,31.6575,31.9551,3526120.0
2014-06-26,31.9172,32.4582,31.9172,32.4041,2688172.0
2014-06-27,32.4582,32.6313,32.4041,32.4906,7646833.0
2014-06-28,32.4582,32.6313,32.4041,32.4906,7646833.0
2014-06-29,32.4582,32.6313,32.4041,32.4906,7646833.0
2014-06-30,32.377,32.4149,32.0849,32.0849,1619497.0
2014-07-01,32.4852,32.7503,32.4149,32.7016,3129200.0
2014-07-02,33.01,33.5563,33.01,33.5401,3584675.0
2014-07-03,33.7565,33.8377,33.578,33.7836,2646066.0
2014-07-04,34.1893,34.2867,33.8322,33.8647,1869105.0
2014-07-05,34.1893,34.2867,33.8322,33.8647,1869105.0
2014-07-06,34.1893,34.2867,33.8322,33.8647,1869105.0
2014-07-07,34.0162,34.0378,33.5996,33.6916,1916409.0
2014-07-08,33.5942,33.8268,33.4914,33.7511,1869070.0
2014-07-09,33.7457,33.7673,33.4698,33.6159,1981101.0
2014-07-10,33.8539,33.9404,33.724,33.7619,1614875.0
2014-07-11,33.4914,33.8106,33.3508,33.6159,1542938.0
2014-07-12,33.4914,33.8106,33.3508,33.6159,1542938.0
2014-07-13,33.4914,33.8106,33.3508,33.6159,1542938.0
2014-07-14,33.7403,33.7836,33.3886,33.724,1176801.0
2014-07-15,33.8755,34.2434,33.8431,34.1352,2625361.0
2014-07-16,34.4057,34.7194,34.3894,34.5896,2302590.0
2014-07-17,35.2766,35.4011,35.0278,35.0278,3311731.0
2014-07-18,34.6978,34.8547,34.5896,34.7789,1815731.0
2014-07-19,34.6978,34.8547,34.5896,34.7789,1815731.0
2014-07-20,34.6978,34.8547,34.5896,34.7789,1815731.0
2014-07-21,34.6221,34.6978,34.4057,34.4598,1478062.0
2014-07-22,34.357,34.7843,34.357,34.6924,1400396.0
2014-07-23,35.0386,35.0819,34.8222,34.9088,1619744.0
2014-07-24,34.6653,35.2983,34.6653,35.2983,2618806.0
2014-07-25,35.2442,35.3199,35.0602,35.2117,5045021.0
2014-07-26,35.2442,35.3199,35.0602,35.2117,5045021.0
2014-07-27,35.2442,35.3199,35.0602,35.2117,5045021.0
2014-07-28,35.0548,35.4173,34.9196,35.3578,1251376.0
2014-07-29,35.374,35.6878,35.3524,35.5688,1778024.0
2014-07-30,35.7527,36.0394,35.6715,35.7419,3015901.0
2014-07-31,35.6499,35.9637,35.6283,35.9096,1833388.0
2014-08-01,35.3686,35.5147,35.1847,35.3794,1733492.0
2014-08-02,35.3686,35.5147,35.1847,35.3794,1733492.0
2014-08-03,35.3686,35.5147,35.1847,35.3794,1733492.0
2014-08-04,35.1306,35.4227,35.1089,35.3956,908462.0
2014-08-05,35.5471,35.6283,35.1847,35.3415,1865317.0
2014-08-06,35.1955,35.612,35.1306,35.6066,2146228.0
2014-08-07,35.585,35.9583,35.4606,35.8771,2398558.0
2014-08-08,35.8825,36.2991,35.5958,35.9366,4787065.0
2014-08-09,35.8825,36.2991,35.5958,35.9366,4787065.0
2014-08-10,35.8825,36.2991,35.5958,35.9366,4787065.0
2014-08-11,36.1909,36.3802,36.1097,36.1097,2121810.0
2014-08-12,36.4722,36.7264,36.4668,36.6886,3531763.0
2014-08-13,36.31,36.5023,35.9805,36.1068,5828737.0
2014-08-14,36.2276,36.2276,35.7223,35.7333,2747918.0
2014-08-15,35.7442,36.0354,35.7058,35.8651,2223700.0
2014-08-16,35.7442,36.0354,35.7058,35.8651,2223700.0
2014-08-17,35.7442,36.0354,35.7058,35.8651,2223700.0
2014-08-18,36.0848,36.0903,35.7607,35.8981,1270649.0
2014-08-19,36.2222,36.5737,36.1672,36.4748,2062446.0
2014-08-20,36.2991,36.4034,36.1452,36.2441,1757907.0
2014-08-21,36.6616,36.6836,35.9695,36.0354,2630805.0
2014-08-22,36.0903,36.1343,35.7772,35.9255,1488712.0
2014-08-23,36.0903,36.1343,35.7772,35.9255,1488712.0
2014-08-24,36.0903,36.1343,35.7772,35.9255,1488712.0
2014-08-25,35.7223,35.7607,35.3652,35.4531,1882812.0
