,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity
2012-10-02,11.8531,12.0238,11.6645,11.9669,815200.0
2012-10-03,11.9883,12.1661,11.846,12.1448,1012328.0
2012-10-04,12.1234,12.223,12.0452,12.1377,772840.0
2012-10-05,12.1661,12.3227,12.1092,12.2657,592890.0
2012-10-06,12.1661,12.3227,12.1092,12.2657,592890.0
2012-10-07,12.1661,12.3227,12.1092,12.2657,592890.0
2012-10-08,12.3867,12.5076,12.2729,12.4649,628815.0
2012-10-09,12.408,12.5361,12.3298,12.5361,557068.0
2012-10-10,12.3725,12.4151,12.2871,12.408,520124.0
2012-10-11,12.2373,12.3582,12.2017,12.2729,942738.0
2012-10-12,12.2017,12.3013,12.2017,12.2373,212839.0
2012-10-13,12.2017,12.3013,12.2017,12.2373,212839.0
2012-10-14,12.2017,12.3013,12.2017,12.2373,212839.0
2012-10-15,12.3582,12.6428,12.2586,12.5076,1035124.0
2012-10-16,12.5432,12.9061,12.5432,12.8847,974136.0
2012-10-17,13.0199,13.4183,13.0199,13.2689,1489567.0
2012-10-18,13.5891,13.7171,13.397,13.7029,1430582.0
2012-10-19,13.5322,13.6389,13.4966,13.6033,1105885.0
2012-10-20,13.5322,13.6389,13.4966,13.6033,1105885.0
2012-10-21,13.5322,13.6389,13.4966,13.6033,1105885.0
2012-10-22,13.4325,13.6887,13.4254,13.5606,544096.0
2012-10-23,13.6887,13.7029,13.397,13.397,1459383.0
2012-10-24,13.1053,13.1408,12.9203,12.9345,1167485.0
2012-10-25,13.091,13.3756,13.0199,13.1124,739027.0
2012-10-26,13.091,13.1053,12.9487,12.963,1397502.0
2012-10-27,13.091,13.1053,12.9487,12.963,1397502.0
2012-10-28,13.091,13.1053,12.9487,12.963,1397502.0
2012-10-29,13.091,13.2476,13.027,13.0626,539629.0
2012-10-30,13.1124,13.1337,12.7211,13.0199,1371706.0
2012-10-31,12.9914,13.0484,12.6642,12.7353,1207805.0
2012-11-01,12.5432,12.5859,12.3511,12.4578,1188104.0
2012-11-02,12.4507,12.5859,12.28,12.3725,1019813.0
2012-11-03,12.4507,12.5859,12.28,12.3725,1019813.0
2012-11-04,12.4507,12.5859,12.28,12.3725,1019813.0
2012-11-05,12.5219,12.5361,12.3511,12.3938,452230.0
2012-11-06,12.2729,12.6001,12.2657,12.4507,522218.0
2012-11-07,12.3155,12.4792,12.2729,12.4721,488714.0
2012-11-08,12.3227,12.5646,12.3155,12.4792,907280.0
2012-11-09,12.1234,12.4436,12.1234,12.2871,906571.0
2012-11-10,12.1234,12.4436,12.1234,12.2871,906571.0
2012-11-11,12.1234,12.4436,12.1234,12.2871,906571.0
2012-11-12,12.2729,12.3013,12.0025,12.1306,658299.0
2012-11-13,12.2373,12.2373,11.8815,11.8887,684572.0
2012-11-14,12.0808,12.0808,11.6539,11.8389,618205.0
2012-11-15,11.5614,11.661,11.3053,11.5116,1402866.0
2012-11-16,11.6325,11.7962,11.5045,11.6681,712785.0
2012-11-17,11.6325,11.7962,11.5045,11.6681,712785.0
2012-11-18,11.6325,11.7962,11.5045,11.6681,712785.0
2012-11-19,11.597,11.8602,11.5543,11.8531,552302.0
2012-11-20,11.8104,11.8673,11.6894,11.8673,625972.0
2012-11-21,11.9242,11.9527,11.7037,11.7321,520252.0
2012-11-22,11.9385,12.344,11.8602,12.1519,951019.0
2012-11-23,12.0238,12.095,11.9954,12.0096,303227.0
2012-11-24,12.0238,12.095,11.9954,12.0096,303227.0
2012-11-25,12.0238,12.095,11.9954,12.0096,303227.0
2012-11-26,12.0808,12.3084,12.0238,12.2729,441572.0
2012-11-27,12.2088,12.4863,12.2088,12.4863,1180090.0
2012-11-28,12.1875,12.3013,12.1092,12.1448,836404.0
2012-11-29,12.1946,12.3511,12.1946,12.2159,1270511.0
2012-11-30,12.4294,12.4721,12.2586,12.2586,1744709.0
2012-12-01,12.4294,12.4721,12.2586,12.2586,1744709.0
2012-12-02,12.4294,12.4721,12.2586,12.2586,1744709.0
2012-12-03,12.28,12.4294,12.2017,12.2373,562672.0
2012-12-04,12.2444,12.3155,11.9954,12.0452,528604.0
2012-12-05,12.1306,12.2088,12.095,12.095,636176.0
2012-12-06,12.0381,12.1234,11.8246,11.8317,908422.0
2012-12-07,12.0025,12.0523,11.91,12.0096,1009591.0
2012-12-08,12.0025,12.0523,11.91,12.0096,1009591.0
2012-12-09,12.0025,12.0523,11.91,12.0096,1009591.0
2012-12-10,12.0096,12.0096,11.7392,11.8602,595775.0
2012-12-11,11.7748,11.9385,11.7748,11.8531,628150.0
2012-12-12,11.9954,12.095,11.974,11.974,1976927.0
2012-12-13,12.0879,12.095,11.9242,11.9811,544202.0
2012-12-14,11.9385,12.0808,11.9385,11.9669,374888.0
2012-12-15,11.9385,12.0808,11.9385,11.9669,374888.0
2012-12-16,11.9385,12.0808,11.9385,11.9669,374888.0
2012-12-17,11.9171,12.2373,11.9171,12.0665,530655.0
2012-12-18,12.1875,12.3582,12.1519,12.3084,918624.0
2012-12-19,12.4151,12.5717,12.3725,12.4863,950114.0
2012-12-20,12.344,12.4863,12.3298,12.3938,1381533.0
2012-12-21,12.4721,12.8918,12.4721,12.6926,1646959.0
2012-12-22,12.4721,12.8918,12.4721,12.6926,1646959.0
2012-12-23,12.4721,12.8918,12.4721,12.6926,1646959.0
2012-12-24,12.6926,12.7211,12.5859,12.6713,82255.0
2012-12-25,12.6926,12.7211,12.5859,12.6713,82255.0
2012-12-26,12.6926,12.7211,12.5859,12.6713,82255.0
2012-12-27,12.5574,12.7353,12.5219,12.6926,156882.0
2012-12-28,12.8065,12.9132,12.7211,12.7282,444710.0
2012-12-29,12.8065,12.9132,12.7211,12.7282,444710.0
2012-12-30,12.8065,12.9132,12.7211,12.7282,444710.0
2012-12-31,12.8634,12.8634,12.6855,12.7211,180860.0
2013-01-01,12.8634,12.8634,12.6855,12.7211,180860.0
2013-01-02,12.7353,12.9986,12.6997,12.9345,609130.0
2013-01-03,13.0555,13.3329,13.0555,13.2689,653390.0
2013-01-04,13.276,13.5535,13.1835,13.5179,770405.0
2013-01-05,13.276,13.5535,13.1835,13.5179,770405.0
2013-01-06,13.276,13.5535,13.1835,13.5179,770405.0
2013-01-07,13.6602,13.8665,13.5393,13.5962,787561.0
2013-01-08,13.5606,13.6175,13.4681,13.5179,661555.0
2013-01-09,13.5179,13.5464,13.4397,13.4895,652145.0
2013-01-10,13.5179,13.5179,13.2547,13.4325,493018.0
2013-01-11,13.4325,13.4468,13.2689,13.2689,377209.0
2013-01-12,13.4325,13.4468,13.2689,13.2689,377209.0
2013-01-13,13.4325,13.4468,13.2689,13.2689,377209.0
2013-01-14,13.2974,13.5322,13.2903,13.397,600875.0
2013-01-15,13.4112,13.4823,13.2618,13.4112,687186.0
2013-01-16,13.5037,13.7029,13.4397,13.6602,784557.0
2013-01-17,13.6246,13.6673,13.4325,13.5606,739105.0
2013-01-18,13.6602,13.6958,13.5322,13.5748,1416913.0
2013-01-19,13.6602,13.6958,13.5322,13.5748,1416913.0
2013-01-20,13.6602,13.6958,13.5322,13.5748,1416913.0
2013-01-21,13.5179,13.6531,13.3899,13.5891,618244.0
2013-01-22,13.5179,13.6531,13.3899,13.6104,328815.0
2013-01-23,13.6246,13.6389,13.2689,13.4041,752659.0
2013-01-24,13.3472,13.6602,13.3472,13.5748,650524.0
2013-01-25,13.6318,14.2507,13.6211,14.2294,1963221.0
2013-01-26,13.6318,14.2507,13.6211,14.2294,1963221.0
2013-01-27,13.6318,14.2507,13.6211,14.2294,1963221.0
2013-01-28,13.6318,14.2507,13.6211,14.2294,1963221.0
2013-01-29,14.3646,14.5851,14.265,14.4428,983841.0
2013-01-30,14.4428,15.2753,14.393,15.1472,2375549.0
2013-01-31,14.9409,15.0191,14.5994,14.7132,1724089.0
2013-02-01,14.7274,14.9764,14.7132,14.9266,528991.0
2013-02-02,14.7274,14.9764,14.7132,14.9266,528991.0
2013-02-03,14.7274,14.9764,14.7132,14.9266,528991.0
2013-02-04,15.012,15.0832,14.7701,14.8199,804929.0
2013-02-05,14.5496,14.7986,14.3717,14.5496,1004623.0
2013-02-06,14.763,14.763,14.4144,14.4855,762390.0
2013-02-07,14.4001,14.4855,14.2223,14.4784,531046.0
2013-02-08,14.5994,14.6207,14.3005,14.4428,662736.0
2013-02-09,14.5994,14.6207,14.3005,14.4428,662736.0
2013-02-10,14.5994,14.6207,14.3005,14.4428,662736.0
2013-02-11,14.4428,14.6563,14.3361,14.4998,562353.0
2013-02-12,14.4784,15.0476,14.4499,14.8057,1276924.0
2013-02-13,14.8057,16.4634,14.8057,16.4634,2587678.0
2013-02-14,16.7124,17.1108,16.4421,16.627,2095088.0
2013-02-15,16.3211,16.6128,16.1361,16.1361,1647098.0
2013-02-16,16.3211,16.6128,16.1361,16.1361,1647098.0
2013-02-17,16.3211,16.6128,16.1361,16.1361,1647098.0
2013-02-18,16.3567,16.7124,16.2855,16.6342,1013701.0
2013-02-19,16.6199,16.684,16.0863,16.684,996642.0
2013-02-20,16.7195,17.2816,16.4563,17.2816,1303122.0
2013-02-21,16.5061,16.8618,16.4705,16.563,1546769.0
2013-02-22,16.6484,16.8191,16.4421,16.4776,1607155.0
2013-02-23,16.6484,16.8191,16.4421,16.4776,1607155.0
2013-02-24,16.6484,16.8191,16.4421,16.4776,1607155.0
2013-02-25,16.6768,16.7124,16.4349,16.5417,1039133.0
2013-02-26,16.2855,16.748,16.2642,16.5772,1013231.0
2013-02-27,16.7124,16.9045,16.5701,16.6484,682815.0
2013-02-28,16.7195,16.933,16.6484,16.7978,1149678.0
2013-03-01,16.6128,16.6128,16.2642,16.3353,1218729.0
2013-03-02,16.6128,16.6128,16.2642,16.3353,1218729.0
2013-03-03,16.6128,16.6128,16.2642,16.3353,1218729.0
2013-03-04,16.5203,16.5203,16.0223,16.0934,949514.0
2013-03-05,16.3211,16.3211,15.9085,15.944,1084465.0
2013-03-06,16.2073,16.2215,16.0365,16.0508,1213154.0
2013-03-07,16.2189,16.4455,16.0581,16.0581,2102289.0
2013-03-08,16.2408,16.27,15.5172,16.1092,1174211.0
2013-03-09,16.2408,16.27,15.5172,16.1092,1174211.0
2013-03-10,16.2408,16.27,15.5172,16.1092,1174211.0
2013-03-11,16.3797,16.5185,16.2481,16.4308,1179371.0
2013-03-12,16.1677,16.3212,15.985,15.985,1104837.0
2013-03-13,16.2481,16.2847,16.0361,16.1896,1222120.0
2013-03-14,16.0946,16.2627,15.8096,15.8534,748307.0
2013-03-15,15.7145,16.1969,15.7145,16.1823,755127.0
2013-03-16,15.7145,16.1969,15.7145,16.1823,755127.0
2013-03-17,15.7145,16.1969,15.7145,16.1823,755127.0
2013-03-18,15.9119,16.1385,15.6488,15.7949,706745.0
2013-03-19,16.0435,16.27,15.8461,16.0069,920190.0
2013-03-20,15.7292,16.0288,15.6488,16.0288,1102077.0
2013-03-21,16.0435,16.1531,15.7145,15.8607,2201347.0
2013-03-22,15.4222,15.466,14.26,14.7644,3013132.0
2013-03-23,15.4222,15.466,14.26,14.7644,3013132.0
2013-03-24,15.4222,15.466,14.26,14.7644,3013132.0
2013-03-25,15.1956,15.8023,15.086,15.4003,2711161.0
2013-03-26,15.1298,15.2248,14.8594,14.9398,1305048.0
2013-03-27,14.8521,15.2541,14.8521,15.0713,1021263.0
2013-03-28,14.8594,15.3272,14.8594,15.0129,1762120.0
2013-03-29,14.8594,15.3272,14.8594,15.0129,1762120.0
2013-03-30,14.8594,15.3272,14.8594,15.0129,1762120.0
2013-03-31,14.8594,15.3272,14.8594,15.0129,1762120.0
2013-04-01,14.8594,15.3272,14.8594,15.0129,1762120.0
2013-04-02,14.9836,15.1517,14.7497,14.8228,575044.0
2013-04-03,14.9836,14.9909,14.567,14.6693,1120027.0
2013-04-04,14.4793,14.6547,14.2089,14.3477,701358.0
2013-04-05,14.1065,14.5597,14.1065,14.3843,541181.0
2013-04-06,14.1065,14.5597,14.1065,14.3843,541181.0
2013-04-07,14.1065,14.5597,14.1065,14.3843,541181.0
2013-04-08,14.1943,14.5743,14.1943,14.2747,464887.0
2013-04-09,14.3843,14.684,14.3843,14.684,1259545.0
2013-04-10,14.6036,14.7205,14.5085,14.6036,957011.0
2013-04-11,14.6182,15.1079,14.6182,14.8375,955379.0
2013-04-12,14.7132,14.7351,14.2673,14.2673,904051.0
2013-04-13,14.7132,14.7351,14.2673,14.2673,904051.0
2013-04-14,14.7132,14.7351,14.2673,14.2673,904051.0
2013-04-15,14.2673,14.3477,13.8873,14.1869,1101783.0
2013-04-16,13.9896,14.165,13.8288,14.07,725859.0
2013-04-17,14.2747,14.3697,14.1358,14.2089,925390.0
2013-04-18,14.1723,14.1723,13.6022,13.6388,1155463.0
2013-04-19,13.6095,14.165,13.6095,14.0408,715893.0
2013-04-20,13.6095,14.165,13.6095,14.0408,715893.0
2013-04-21,13.6095,14.165,13.6095,14.0408,715893.0
2013-04-22,13.9019,14.1869,13.7557,13.8434,672674.0
2013-04-23,13.9531,14.2966,13.8507,13.9165,738035.0
2013-04-24,14.165,14.6036,14.1577,14.5085,1516857.0
2013-04-25,14.165,14.6036,14.1577,14.5085,1516857.0
2013-04-26,14.5012,14.6328,14.3843,14.6255,1140711.0
2013-04-27,14.5012,14.6328,14.3843,14.6255,1140711.0
2013-04-28,14.5012,14.6328,14.3843,14.6255,1140711.0
2013-04-29,14.6182,14.6986,14.3404,14.662,529441.0
2013-04-30,14.4793,14.6109,14.4281,14.6109,810336.0
2013-05-01,14.4866,14.5889,14.282,14.3477,303175.0
2013-05-02,14.1796,14.2016,13.7119,14.0846,917521.0
2013-05-03,14.0335,14.1504,13.8361,13.8946,644941.0
2013-05-04,14.0335,14.1504,13.8361,13.8946,644941.0
2013-05-05,14.0335,14.1504,13.8361,13.8946,644941.0
2013-05-06,14.0627,14.2527,13.9604,14.2016,977250.0
2013-05-07,14.2527,14.3843,14.0261,14.2747,1013627.0
2013-05-08,14.5305,14.8082,14.4208,14.4208,1886917.0
2013-05-09,14.3624,14.7424,14.3624,14.567,882047.0
2013-05-10,14.6913,14.9398,14.6109,14.6986,1269165.0
2013-05-11,14.6913,14.9398,14.6109,14.6986,1269165.0
2013-05-12,14.6913,14.9398,14.6109,14.6986,1269165.0
2013-05-13,14.9032,14.9032,14.4062,14.4355,1032601.0
2013-05-14,14.4355,14.5743,14.1504,14.2235,1165011.0
2013-05-15,14.3697,14.3843,13.5291,13.6607,2378402.0
2013-05-16,13.7484,13.763,13.0613,13.2295,2982678.0
2013-05-17,13.0687,13.2514,12.9517,13.1637,2291194.0
2013-05-18,13.0687,13.2514,12.9517,13.1637,2291194.0
2013-05-19,13.0687,13.2514,12.9517,13.1637,2291194.0
2013-05-20,13.3537,13.8288,13.3537,13.6461,1836241.0
2013-05-21,13.5364,13.5511,13.2002,13.4853,2746842.0
2013-05-22,13.478,13.7996,13.4707,13.7996,2151232.0
2013-05-23,13.668,13.7484,13.4122,13.4707,1855986.0
2013-05-24,13.3829,13.4487,13.0613,13.2295,1645020.0
2013-05-25,13.3829,13.4487,13.0613,13.2295,1645020.0
2013-05-26,13.3829,13.4487,13.0613,13.2295,1645020.0
2013-05-27,13.1198,13.3354,12.9298,13.2952,1189465.0
2013-05-28,13.3683,13.975,13.2806,13.9384,2224332.0
2013-05-29,13.88,13.9384,13.6826,13.8873,2257365.0
2013-05-30,13.7411,13.8215,13.4195,13.5218,1659521.0
2013-05-31,13.4853,13.4853,12.5716,12.8567,5570710.0
2013-06-01,13.4853,13.4853,12.5716,12.8567,5570710.0
2013-06-02,13.4853,13.4853,12.5716,12.8567,5570710.0
2013-06-03,12.6959,13.0102,12.5936,12.6374,1937813.0
2013-06-04,12.9005,13.1344,12.8055,12.9152,1707426.0
2013-06-05,12.7471,12.8201,12.4985,12.5351,1407092.0
2013-06-06,12.4255,12.557,12.2939,12.4255,1381533.0
2013-06-07,12.2866,12.3012,11.7019,11.9284,1735807.0
2013-06-08,12.2866,12.3012,11.7019,11.9284,1735807.0
2013-06-09,12.2866,12.3012,11.7019,11.9284,1735807.0
2013-06-10,12.2866,12.3012,11.7019,11.9284,1735807.0
2013-06-11,12.0454,12.1769,12.0052,12.0527,963383.0
2013-06-12,11.7896,11.8042,11.6288,11.7019,1110468.0
2013-06-13,11.5118,11.5922,11.1464,11.1464,2548003.0
2013-06-14,11.4022,12.06,11.3876,11.7749,2460429.0
2013-06-15,11.4022,12.06,11.3876,11.7749,2460429.0
2013-06-16,11.4022,12.06,11.3876,11.7749,2460429.0
2013-06-17,11.7896,11.8042,11.5191,11.6141,1374589.0
2013-06-18,11.5191,11.8407,11.3656,11.4168,2353457.0
2013-06-19,11.6945,11.8992,11.5995,11.8261,1395190.0
2013-06-20,11.3364,11.4533,10.9198,10.9198,6981511.0
2013-06-21,10.7078,11.1464,10.5251,11.0513,4935055.0
2013-06-22,10.7078,11.1464,10.5251,11.0513,4935055.0
2013-06-23,10.7078,11.1464,10.5251,11.0513,4935055.0
2013-06-24,11.0367,11.1098,10.8175,10.9271,2103755.0
2013-06-25,10.9783,11.2414,10.9198,11.1171,3050528.0
2013-06-26,11.4241,11.563,11.3364,11.5118,2806313.0
2013-06-27,11.6945,11.9138,11.5484,11.5484,1612231.0
2013-06-28,11.5995,11.7676,11.2925,11.2925,2553579.0
2013-06-29,11.5995,11.7676,11.2925,11.2925,2553579.0
2013-06-30,11.5995,11.7676,11.2925,11.2925,2553579.0
2013-07-01,11.6945,11.8919,11.4899,11.6141,2428488.0
2013-07-02,11.9065,11.9065,11.5849,11.7311,2252720.0
2013-07-03,11.7676,11.8261,11.3583,11.5191,1530282.0
2013-07-04,11.8188,12.06,11.6945,11.8188,1231340.0
2013-07-05,11.9211,12.3377,11.9138,12.2281,1904094.0
2013-07-06,11.9211,12.3377,11.9138,12.2281,1904094.0
2013-07-07,11.9211,12.3377,11.9138,12.2281,1904094.0
2013-07-08,12.3524,12.3889,11.7019,11.9211,1887097.0
2013-07-09,12.2281,12.4693,12.1331,12.3962,2132529.0
2013-07-10,12.6082,13.0613,12.5716,12.9956,3148302.0
2013-07-11,13.0102,13.4999,13.0102,13.2295,2977623.0
2013-07-12,13.4926,13.5145,13.2514,13.2587,968046.0
2013-07-13,13.4926,13.5145,13.2514,13.2587,968046.0
2013-07-14,13.4926,13.5145,13.2514,13.2587,968046.0
2013-07-15,13.5072,13.7923,13.2879,13.3756,1816818.0
2013-07-16,13.3318,13.6095,13.2879,13.361,1685946.0
2013-07-17,13.3391,13.4414,13.1344,13.3464,1053507.0
2013-07-18,13.4999,13.5218,12.9005,12.9371,3090872.0
2013-07-19,12.9371,12.959,12.3231,12.5716,2358121.0
2013-07-20,12.9371,12.959,12.3231,12.5716,2358121.0
2013-07-21,12.9371,12.959,12.3231,12.5716,2358121.0
2013-07-22,12.2573,12.2573,11.8407,11.9284,3677578.0
2013-07-23,11.965,12.2135,11.954,12.1696,1748706.0
2013-07-24,12.1696,12.2062,12.0015,12.1623,1860838.0
2013-07-25,12.1331,12.1477,11.8992,11.9065,1288096.0
2013-07-26,11.9138,12.06,11.9138,12.0454,1495676.0
2013-07-27,11.9138,12.06,11.9138,12.0454,1495676.0
2013-07-28,11.9138,12.06,11.9138,12.0454,1495676.0
2013-07-29,12.06,12.0965,11.8115,11.9138,666524.0
2013-07-30,12.0527,12.2939,11.9029,12.2208,2391048.0
2013-07-31,12.2208,12.2793,12.0746,12.0746,1611659.0
2013-08-01,12.2793,12.3962,12.06,12.2427,1965634.0
2013-08-02,12.2866,12.8421,12.2866,12.7471,1420602.0
2013-08-03,12.2866,12.8421,12.2866,12.7471,1420602.0
2013-08-04,12.2866,12.8421,12.2866,12.7471,1420602.0
2013-08-05,12.7763,12.8128,12.4255,12.6667,739118.0
2013-08-06,12.5351,12.7397,12.3377,12.3962,1055725.0
2013-08-07,12.1331,12.2793,11.7311,11.7676,2164098.0
2013-08-08,11.7311,11.8773,11.6068,11.8115,1490938.0
2013-08-09,11.8115,11.9723,11.5411,11.5557,1335537.0
2013-08-10,11.8115,11.9723,11.5411,11.5557,1335537.0
2013-08-11,11.8115,11.9723,11.5411,11.5557,1335537.0
2013-08-12,11.5849,12.3085,11.563,12.2062,1334801.0
2013-08-13,12.0819,12.6484,12.0819,12.6228,2190416.0
2013-08-14,12.6447,12.6813,11.7896,11.87,3470392.0
2013-08-15,11.9869,12.2647,11.9138,12.1112,1278733.0
2013-08-16,11.9869,12.1112,11.9577,12.0746,1173797.0
2013-08-17,11.9869,12.1112,11.9577,12.0746,1173797.0
2013-08-18,11.9869,12.1112,11.9577,12.0746,1173797.0
2013-08-19,12.2062,12.4108,12.1989,12.4108,1159967.0
2013-08-20,12.4108,12.4985,12.1112,12.2939,1418799.0
2013-08-21,12.4181,12.6301,12.2939,12.4912,1058294.0
2013-08-22,12.3889,12.5643,12.3012,12.3743,1583630.0
2013-08-23,12.4985,12.6813,12.4985,12.6301,1226241.0
2013-08-24,12.4985,12.6813,12.4985,12.6301,1226241.0
2013-08-25,12.4985,12.6813,12.4985,12.6301,1226241.0
2013-08-26,12.6813,12.7032,12.4108,12.4985,806321.0
2013-08-27,12.4255,12.5387,12.3743,12.4985,1041726.0
2013-08-28,12.367,12.3889,12.1769,12.3524,691221.0
2013-08-29,12.5643,12.5643,12.2866,12.462,853204.0
2013-08-30,12.3524,13.1052,12.3524,12.7178,3296447.0
2013-08-31,12.3524,13.1052,12.3524,12.7178,3296447.0
2013-09-01,12.3524,13.1052,12.3524,12.7178,3296447.0
2013-09-02,12.8055,13.0906,12.7178,12.8567,919892.0
2013-09-03,13.0175,13.5511,13.0029,13.4853,1682102.0
2013-09-04,13.5218,13.6753,13.4487,13.573,2709000.0
2013-09-05,13.7045,13.7045,13.2843,13.3537,1727253.0
2013-09-06,13.6753,13.6753,13.2295,13.3756,1596697.0
2013-09-07,13.6753,13.6753,13.2295,13.3756,1596697.0
2013-09-08,13.6753,13.6753,13.2295,13.3756,1596697.0
2013-09-09,13.4853,13.6095,13.456,13.5876,1849362.0
2013-09-10,13.7749,14.1344,13.6775,14.052,2098614.0
2013-09-11,14.1569,14.5763,14.1494,14.5763,1857403.0
2013-09-12,14.7187,14.9134,14.7187,14.7936,2319519.0
2013-09-13,14.831,14.9808,14.7037,14.8834,3226676.0
2013-09-14,14.831,14.9808,14.7037,14.8834,3226676.0
2013-09-15,14.831,14.9808,14.7037,14.8834,3226676.0
2013-09-16,14.9808,14.9958,14.5539,14.6063,4251644.0
2013-09-17,14.5089,14.5089,14.3217,14.3441,2065959.0
2013-09-18,14.3891,14.4041,14.1119,14.1868,2152526.0
2013-09-19,14.3891,14.5913,14.2393,14.3816,2089613.0
2013-09-20,14.2393,14.3591,14.067,14.067,3333901.0
2013-09-21,14.2393,14.3591,14.067,14.067,3333901.0
2013-09-22,14.2393,14.3591,14.067,14.067,3333901.0
2013-09-23,13.9322,14.2018,13.7824,14.1569,1227166.0
2013-09-24,14.1344,14.3441,14.097,14.2917,850420.0
2013-09-25,14.2692,14.3441,14.1119,14.1644,1226050.0
2013-09-26,14.1419,14.3591,14.052,14.3591,1297300.0
2013-09-27,14.5614,14.8685,14.5614,14.7861,2414985.0
2013-09-28,14.5614,14.8685,14.5614,14.7861,2414985.0
2013-09-29,14.5614,14.8685,14.5614,14.7861,2414985.0
2013-09-30,14.5913,14.7936,14.419,14.419,1110127.0
2013-10-01,14.464,14.6587,14.4415,14.5763,781930.0
2013-10-02,14.7786,14.8909,14.6288,14.6662,769618.0
2013-10-03,13.258,13.5576,13.1307,13.1382,8254732.0
2013-10-04,12.9584,13.0034,12.5389,12.5389,5282850.0
2013-10-05,12.9584,13.0034,12.5389,12.5389,5282850.0
2013-10-06,12.9584,13.0034,12.5389,12.5389,5282850.0
2013-10-07,12.6962,13.1045,12.6962,12.8985,2692747.0
2013-10-08,12.8835,12.9135,12.464,12.6513,2228184.0
2013-10-09,12.5464,12.9135,12.509,12.8161,2591460.0
2013-10-10,12.921,13.0483,12.8161,12.9959,1764083.0
2013-10-11,13.258,13.3629,13.1831,13.3254,2219360.0
2013-10-12,13.258,13.3629,13.1831,13.3254,2219360.0
2013-10-13,13.258,13.3629,13.1831,13.3254,2219360.0
2013-10-14,13.1007,13.1007,13.0034,13.0483,1841579.0
2013-10-15,13.3329,13.3329,12.9359,12.9434,2612002.0
2013-10-16,12.7412,12.8086,12.5689,12.8086,3773300.0
2013-10-17,12.921,13.0483,12.8236,12.9659,1751951.0
2013-10-18,12.7112,13.0183,12.6738,12.9734,1887719.0
2013-10-19,12.7112,13.0183,12.6738,12.9734,1887719.0
2013-10-20,12.7112,13.0183,12.6738,12.9734,1887719.0
2013-10-21,13.0333,13.1606,13.0258,13.0633,836081.0
2013-10-22,13.1082,13.288,13.0932,13.2505,995203.0
2013-10-23,13.3329,13.5502,13.2281,13.243,1153324.0
2013-10-24,13.4378,13.5576,13.288,13.5502,1315245.0
2013-10-25,13.5277,13.5277,13.1981,13.2805,1336822.0
2013-10-26,13.5277,13.5277,13.1981,13.2805,1336822.0
2013-10-27,13.5277,13.5277,13.1981,13.2805,1336822.0
2013-10-28,13.4453,13.4528,13.3179,13.3929,1014149.0
2013-10-29,13.3929,13.4003,13.1831,13.2131,741547.0
2013-10-30,13.3479,13.3854,13.0408,13.3329,1064906.0
2013-10-31,13.3854,13.5202,13.3329,13.4153,1802861.0
2013-11-01,13.4453,13.4453,13.0483,13.0932,1406400.0
2013-11-02,13.4453,13.4453,13.0483,13.0932,1406400.0
2013-11-03,13.4453,13.4453,13.0483,13.0932,1406400.0
2013-11-04,13.1382,13.2805,13.1007,13.1457,715084.0
2013-11-05,13.2505,13.303,13.1382,13.2056,438392.0
2013-11-06,13.1007,13.1831,12.9247,12.9284,1148337.0
2013-11-07,12.9584,13.0783,12.7711,12.7861,1274443.0
2013-11-08,12.7487,12.9284,12.6513,12.8386,709765.0
2013-11-09,12.7487,12.9284,12.6513,12.8386,709765.0
2013-11-10,12.7487,12.9284,12.6513,12.8386,709765.0
2013-11-11,12.9809,13.0333,12.7861,12.861,574884.0
2013-11-12,12.921,13.2805,12.8161,13.1981,2161949.0
2013-11-13,13.4378,13.5951,12.7112,12.7711,2398148.0
2013-11-14,12.8835,12.9509,12.4116,12.6438,1842152.0
2013-11-15,12.6363,12.7711,12.5839,12.6513,896418.0
2013-11-16,12.6363,12.7711,12.5839,12.6513,896418.0
2013-11-17,12.6363,12.7711,12.5839,12.6513,896418.0
2013-11-18,12.6738,12.7337,12.5165,12.6213,725751.0
2013-11-19,12.5539,12.6064,12.4566,12.5015,802151.0
2013-11-20,12.464,12.5015,12.1494,12.2243,1250537.0
2013-11-21,12.1345,12.2019,11.9847,12.1345,827253.0
2013-11-22,12.2918,12.4603,12.2843,12.2918,737060.0
2013-11-23,12.2918,12.4603,12.2843,12.2918,737060.0
2013-11-24,12.2918,12.4603,12.2843,12.2918,737060.0
2013-11-25,12.3667,12.4491,12.3067,12.4341,673804.0
2013-11-26,12.4715,12.5165,12.3517,12.4416,763610.0
2013-11-27,12.4416,12.464,12.2393,12.3067,595967.0
2013-11-28,12.1494,12.2393,12.0446,12.0446,1321169.0
2013-11-29,12.0446,12.2843,12.0446,12.1794,1862989.0
2013-11-30,12.0446,12.2843,12.0446,12.1794,1862989.0
2013-12-01,12.0446,12.2843,12.0446,12.1794,1862989.0
2013-12-02,12.1719,12.2693,12.0146,12.0596,1726049.0
2013-12-03,12.0221,12.0596,11.715,11.7599,1771655.0
2013-12-04,11.7075,12.0446,11.7075,12.0071,1534272.0
2013-12-05,12.0521,12.067,11.7375,11.745,750962.0
2013-12-06,11.7599,11.8274,11.6176,11.6925,711616.0
2013-12-07,11.7599,11.8274,11.6176,11.6925,711616.0
