,ADP US Equity
2023-06-23,23.549
2023-06-24,23.549
2023-06-25,23.549
2023-06-26,23.737
2023-06-27,23.758
2023-06-28,23.758
2023-06-29,23.852
2023-06-30,24.219
2023-07-01,24.219
2023-07-02,24.219
2023-07-03,24.102
2023-07-04,24.102
2023-07-05,24.209
2023-07-06,24.424
2023-07-07,24.103
2023-07-08,24.103
2023-07-09,24.103
2023-07-10,24.711
2023-07-11,24.945
2023-07-12,24.792
2023-07-13,25.031
2023-07-14,25.283
2023-07-15,25.283
2023-07-16,25.283
2023-07-17,25.751
2023-07-18,25.997
2023-07-19,26.169
2023-07-20,26.142
2023-07-21,26.209
2023-07-22,26.209
2023-07-23,26.209
2023-07-24,26.409
2023-07-25,26.517
2023-07-26,27.618
2023-07-27,27.215
2023-07-28,27.03
2023-07-29,27.03
2023-07-30,27.03
2023-07-31,26.628
2023-08-01,26.734
2023-08-02,26.63
2023-08-03,26.699
2023-08-04,26.458
2023-08-05,26.458
2023-08-06,26.458
2023-08-07,27.003
2023-08-08,26.736
2023-08-09,26.963
2023-08-10,26.99
2023-08-11,27.233
2023-08-12,27.233
2023-08-13,27.233
2023-08-14,27.14
2023-08-15,27.034
2023-08-16,27.038
2023-08-17,26.965
2023-08-18,27.048
2023-08-19,27.048
2023-08-20,27.048
2023-08-21,27.049
2023-08-22,26.879
2023-08-23,27.028
2023-08-24,26.907
2023-08-25,27.258
2023-08-26,27.258
2023-08-27,27.258
2023-08-28,27.372
2023-08-29,27.359
2023-08-30,27.421
2023-08-31,27.387
2023-09-01,27.5
2023-09-02,27.5
2023-09-03,27.5
2023-09-04,27.5
2023-09-05,27.177
2023-09-06,26.983
2023-09-07,27.018
2023-09-08,26.937
2023-09-09,26.937
2023-09-10,26.937
2023-09-11,26.81
2023-09-12,26.791
2023-09-13,26.768
2023-09-14,26.82
2023-09-15,26.498
2023-09-16,26.498
2023-09-17,26.498
2023-09-18,26.711
2023-09-19,26.553
2023-09-20,26.339
2023-09-21,25.783
2023-09-22,25.852
2023-09-23,25.852
2023-09-24,25.852
2023-09-25,25.924
2023-09-26,25.624
2023-09-27,26.206
2023-09-28,26.279
2023-09-29,25.984
2023-09-30,25.984
2023-10-01,25.984
2023-10-02,25.842
2023-10-03,25.956
2023-10-04,26.34
2023-10-05,26.273
2023-10-06,26.599
2023-10-07,26.599
2023-10-08,26.599
2023-10-09,27.009
2023-10-10,26.898
2023-10-11,26.932
2023-10-12,26.73
2023-10-13,26.714
2023-10-14,26.714
2023-10-15,26.714
2023-10-16,26.878
2023-10-17,26.885
2023-10-18,26.77
2023-10-19,26.535
2023-10-20,26.06
2023-10-21,26.06
2023-10-22,26.06
2023-10-23,26.004
2023-10-24,25.928
2023-10-25,23.604
2023-10-26,23.675
2023-10-27,23.26
2023-10-28,23.26
2023-10-29,23.26
2023-10-30,23.394
2023-10-31,23.626
2023-11-01,22.774
2023-11-02,23.66
2023-11-03,23.742
2023-11-04,23.742
2023-11-05,23.742
2023-11-06,23.875
2023-11-07,24.055
2023-11-08,24.404
2023-11-09,24.517
2023-11-10,24.73
2023-11-11,24.73
2023-11-12,24.73
2023-11-13,24.498
2023-11-14,24.939
2023-11-15,24.943
2023-11-16,24.884
2023-11-17,24.827
2023-11-18,24.827
2023-11-19,24.827
2023-11-20,25.095
2023-11-21,25.041
2023-11-22,25.034
2023-11-23,25.034
2023-11-24,24.981
2023-11-25,24.981
2023-11-26,24.981
2023-11-27,24.819
2023-11-28,24.8
2023-11-29,24.819
2023-11-30,24.901
2023-12-01,25.228
2023-12-02,25.228
2023-12-03,25.228
2023-12-04,25.189
2023-12-05,25.079
2023-12-06,25.164
2023-12-07,25.06
2023-12-08,24.981
2023-12-09,24.981
2023-12-10,24.981
2023-12-11,25.419
2023-12-12,25.789
2023-12-13,26.065
2023-12-14,25.711
2023-12-15,25.512
2023-12-16,25.512
2023-12-17,25.512
2023-12-18,25.589
2023-12-19,25.464
2023-12-20,25.304
2023-12-21,24.951
2023-12-22,25.166
2023-12-23,25.166
2023-12-24,25.166
2023-12-25,25.166
2023-12-26,25.337
2023-12-27,25.236
2023-12-28,25.332
2023-12-29,25.384
2023-12-30,25.384
2023-12-31,25.384
2024-01-01,25.384
2024-01-02,25.433
2024-01-03,25.329
2024-01-04,25.454
2024-01-05,25.623
2024-01-06,25.623
2024-01-07,25.623
2024-01-08,25.792
2024-01-09,25.624
2024-01-10,25.632
2024-01-11,25.637
2024-01-12,25.706
2024-01-13,25.706
2024-01-14,25.706
2024-01-15,25.706
2024-01-16,25.633
2024-01-17,25.648
2024-01-18,25.72
2024-01-19,25.956
2024-01-20,25.956
2024-01-21,25.956
2024-01-22,26.091
2024-01-23,26.195
2024-01-24,25.986
2024-01-25,25.793
2024-01-26,25.725
2024-01-27,25.725
2024-01-28,25.725
2024-01-29,25.901
2024-01-30,25.997
2024-01-31,26.786
2024-02-01,26.928
2024-02-02,27.113
2024-02-03,27.113
2024-02-04,27.113
2024-02-05,27.055
2024-02-06,27.331
2024-02-07,27.272
2024-02-08,27.361
2024-02-09,27.242
2024-02-10,27.242
2024-02-11,27.242
2024-02-12,27.251
2024-02-13,27.198
2024-02-14,27.341
2024-02-15,27.466
2024-02-16,27.567
2024-02-17,27.567
2024-02-18,27.567
2024-02-19,27.567
2024-02-20,27.563
2024-02-21,27.67
2024-02-22,27.762
2024-02-23,27.883
2024-02-24,27.883
2024-02-25,27.883
2024-02-26,27.63
2024-02-27,27.386
2024-02-28,27.41
2024-02-29,27.363
2024-03-01,27.206
2024-03-02,27.206
2024-03-03,27.206
2024-03-04,26.826
2024-03-05,26.586
2024-03-06,26.56
2024-03-07,26.767
2024-03-08,26.564
2024-03-09,26.564
2024-03-10,26.564
2024-03-11,26.75
2024-03-12,26.813
2024-03-13,26.766
2024-03-14,26.66
2024-03-15,26.533
2024-03-16,26.533
2024-03-17,26.533
2024-03-18,26.507
2024-03-19,26.757
2024-03-20,27.15
2024-03-21,27.285
2024-03-22,27.138
2024-03-23,27.138
2024-03-24,27.138
2024-03-25,26.765
2024-03-26,26.86
2024-03-27,27.217
2024-03-28,27.372
2024-03-29,27.372
2024-03-30,27.372
2024-03-31,27.372
2024-04-01,26.886
2024-04-02,27.144
2024-04-03,26.867
2024-04-04,26.468
2024-04-05,26.836
2024-04-06,26.836
2024-04-07,26.836
2024-04-08,27.032
