,EFX US Equity
2023-06-23,24.806
2023-06-24,24.806
2023-06-25,24.806
2023-06-26,24.819
2023-06-27,25.327
2023-06-28,25.758
2023-06-29,25.958
2023-06-30,26.053
2023-07-01,26.053
2023-07-02,26.053
2023-07-03,25.37
2023-07-04,25.37
2023-07-05,25.568
2023-07-06,24.929
2023-07-07,24.942
2023-07-08,24.942
2023-07-09,24.942
2023-07-10,25.334
2023-07-11,25.404
2023-07-12,25.486
2023-07-13,25.636
2023-07-14,26.006
2023-07-15,26.006
2023-07-16,26.006
2023-07-17,26.051
2023-07-18,26.125
2023-07-19,26.09
2023-07-20,24.295
2023-07-21,23.906
2023-07-22,23.906
2023-07-23,23.906
2023-07-24,23.248
2023-07-25,23.471
2023-07-26,22.964
2023-07-27,22.892
2023-07-28,22.882
2023-07-29,22.882
2023-07-30,22.882
2023-07-31,23.038
2023-08-01,22.891
2023-08-02,22.834
2023-08-03,22.314
2023-08-04,22.382
2023-08-05,22.382
2023-08-06,22.382
2023-08-07,22.421
2023-08-08,22.55
2023-08-09,22.45
2023-08-10,22.453
2023-08-11,22.339
2023-08-12,22.339
2023-08-13,22.339
2023-08-14,22.209
2023-08-15,21.838
2023-08-16,21.891
2023-08-17,21.606
2023-08-18,21.756
2023-08-19,21.756
2023-08-20,21.756
2023-08-21,21.73
2023-08-22,21.753
2023-08-23,22.242
2023-08-24,22.266
2023-08-25,22.441
2023-08-26,22.441
2023-08-27,22.441
2023-08-28,22.656
2023-08-29,23.284
2023-08-30,23.521
2023-08-31,23.429
2023-09-01,23.444
2023-09-02,23.444
2023-09-03,23.444
2023-09-04,23.444
2023-09-05,23.053
2023-09-06,23.067
2023-09-07,22.761
2023-09-08,22.236
2023-09-09,22.236
2023-09-10,22.236
2023-09-11,22.4
2023-09-12,22.343
2023-09-13,22.313
2023-09-14,22.591
2023-09-15,22.27
2023-09-16,22.27
2023-09-17,22.27
2023-09-18,22.026
2023-09-19,22.161
2023-09-20,21.923
2023-09-21,21.019
2023-09-22,20.96
2023-09-23,20.96
2023-09-24,20.96
2023-09-25,20.797
2023-09-26,20.373
2023-09-27,20.414
2023-09-28,20.671
2023-09-29,20.692
2023-09-30,20.692
2023-10-01,20.692
2023-10-02,20.241
2023-10-03,20.237
2023-10-04,20.394
2023-10-05,20.48
2023-10-06,20.658
2023-10-07,20.658
2023-10-08,20.658
2023-10-09,21.03
2023-10-10,21.198
2023-10-11,21.193
2023-10-12,20.562
2023-10-13,20.26
2023-10-14,20.26
2023-10-15,20.26
2023-10-16,20.525
2023-10-17,20.621
2023-10-18,19.971
2023-10-19,21.003
2023-10-20,21.525
2023-10-21,21.525
2023-10-22,21.525
2023-10-23,21.851
2023-10-24,20.711
2023-10-25,20.036
2023-10-26,20.282
2023-10-27,19.91
2023-10-28,19.91
2023-10-29,19.91
2023-10-30,20.074
2023-10-31,21.035
2023-11-01,20.803
2023-11-02,22.07
2023-11-03,22.555
2023-11-04,22.555
2023-11-05,22.555
2023-11-06,22.385
2023-11-07,22.801
2023-11-08,22.888
2023-11-09,22.877
2023-11-10,22.944
2023-11-11,22.944
2023-11-12,22.944
2023-11-13,22.834
2023-11-14,24.373
2023-11-15,24.643
2023-11-16,24.864
2023-11-17,25.463
2023-11-18,25.463
2023-11-19,25.463
2023-11-20,26.005
2023-11-21,26.013
2023-11-22,26.179
2023-11-23,26.179
2023-11-24,26.204
2023-11-25,26.204
2023-11-26,26.204
2023-11-27,26.312
2023-11-28,26.489
2023-11-29,26.853
2023-11-30,26.99
2023-12-01,27.51
2023-12-02,27.51
2023-12-03,27.51
2023-12-04,27.87
2023-12-05,27.677
2023-12-06,27.798
2023-12-07,27.753
2023-12-08,28.264
2023-12-09,28.264
2023-12-10,28.264
2023-12-11,28.723
2023-12-12,29.025
2023-12-13,29.95
2023-12-14,30.549
2023-12-15,30.29
2023-12-16,30.29
2023-12-17,30.29
2023-12-18,30.832
2023-12-19,30.484
2023-12-20,29.413
2023-12-21,29.961
2023-12-22,30.167
2023-12-23,30.167
2023-12-24,30.167
2023-12-25,30.167
2023-12-26,30.624
2023-12-27,30.975
2023-12-28,30.876
2023-12-29,30.593
2023-12-30,30.593
2023-12-31,30.593
2024-01-01,30.593
2024-01-02,29.675
2024-01-03,28.829
2024-01-04,28.96
2024-01-05,29.308
2024-01-06,29.308
2024-01-07,29.308
2024-01-08,30.321
2024-01-09,29.921
2024-01-10,30.113
2024-01-11,29.834
2024-01-12,29.948
2024-01-13,29.948
2024-01-14,29.948
2024-01-15,29.948
2024-01-16,30.279
2024-01-17,30.017
2024-01-18,30.147
2024-01-19,30.15
2024-01-20,30.15
2024-01-21,30.15
2024-01-22,30.537
2024-01-23,30.474
2024-01-24,30.268
2024-01-25,30.391
2024-01-26,30.109
2024-01-27,30.109
2024-01-28,30.109
2024-01-29,30.597
2024-01-30,30.364
2024-01-31,29.891
2024-02-01,30.624
2024-02-02,30.571
2024-02-03,30.571
2024-02-04,30.571
2024-02-05,29.926
2024-02-06,29.736
2024-02-07,29.562
2024-02-08,31.955
2024-02-09,31.91
2024-02-10,31.91
2024-02-11,31.91
2024-02-12,32.945
2024-02-13,32.043
2024-02-14,32.462
2024-02-15,33.782
2024-02-16,33.742
2024-02-17,33.742
2024-02-18,33.742
2024-02-19,33.742
2024-02-20,33.646
2024-02-21,33.539
2024-02-22,34.655
2024-02-23,34.76
2024-02-24,34.76
2024-02-25,34.76
2024-02-26,34.601
2024-02-27,35.003
2024-02-28,34.87
2024-02-29,35.689
2024-03-01,35.348
2024-03-02,35.348
2024-03-03,35.348
2024-03-04,35.098
2024-03-05,33.993
2024-03-06,34.49
2024-03-07,35.386
2024-03-08,35.262
2024-03-09,35.262
2024-03-10,35.262
2024-03-11,34.367
2024-03-12,35.025
2024-03-13,34.188
2024-03-14,33.526
2024-03-15,33.034
2024-03-16,33.034
2024-03-17,33.034
2024-03-18,33.308
2024-03-19,33.931
2024-03-20,34.564
2024-03-21,34.732
2024-03-22,34.495
2024-03-23,34.495
2024-03-24,34.495
2024-03-25,34.01
2024-03-26,33.933
2024-03-27,34.422
2024-03-28,35.094
2024-03-29,35.094
2024-03-30,35.094
2024-03-31,35.094
2024-04-01,34.203
2024-04-02,33.543
2024-04-03,33.568
2024-04-04,33.063
2024-04-05,33.589
2024-04-06,33.589
2024-04-07,33.589
2024-04-08,33.967
