,NWE US Equity
2023-06-27,15.431
2023-06-28,15.265
2023-06-29,15.232
2023-06-30,15.224
2023-07-01,15.224
2023-07-02,15.224
2023-07-03,15.35
2023-07-04,15.35
2023-07-05,15.377
2023-07-06,15.179
2023-07-07,15.133
2023-07-08,15.133
2023-07-09,15.133
2023-07-10,15.063
2023-07-11,15.179
2023-07-12,15.334
2023-07-13,15.38
2023-07-14,15.253
2023-07-15,15.253
2023-07-16,15.253
2023-07-17,15.255
2023-07-18,15.305
2023-07-19,15.343
2023-07-20,15.568
2023-07-21,15.432
2023-07-22,15.432
2023-07-23,15.432
2023-07-24,15.488
2023-07-25,15.042
2023-07-26,15.3
2023-07-27,15.3
2023-07-28,15.257
2023-07-29,15.257
2023-07-30,15.257
2023-07-31,15.163
2023-08-01,15.035
2023-08-02,15.024
2023-08-03,14.642
2023-08-04,14.581
2023-08-05,14.581
2023-08-06,14.581
2023-08-07,14.645
2023-08-08,14.608
2023-08-09,14.562
2023-08-10,14.452
2023-08-11,14.473
2023-08-12,14.473
2023-08-13,14.473
2023-08-14,14.221
2023-08-15,13.818
2023-08-16,13.888
2023-08-17,13.676
2023-08-18,13.738
2023-08-19,13.738
2023-08-20,13.738
2023-08-21,13.788
2023-08-22,14.074
2023-08-23,13.932
2023-08-24,13.77
2023-08-25,13.778
2023-08-26,13.778
2023-08-27,13.778
2023-08-28,13.784
2023-08-29,13.714
2023-08-30,13.687
2023-08-31,13.552
2023-09-01,13.542
2023-09-02,13.542
2023-09-03,13.542
2023-09-04,13.542
2023-09-05,13.281
2023-09-06,13.335
2023-09-07,13.496
2023-09-08,13.512
2023-09-09,13.512
2023-09-10,13.512
2023-09-11,13.711
2023-09-12,13.8
2023-09-13,13.749
2023-09-14,13.996
2023-09-15,14.149
2023-09-16,14.149
2023-09-17,14.149
2023-09-18,14.127
2023-09-19,14.135
2023-09-20,14.146
2023-09-21,13.863
2023-09-22,13.751
2023-09-23,13.751
2023-09-24,13.751
2023-09-25,13.719
2023-09-26,13.4
2023-09-27,13.275
2023-09-28,13.035
2023-09-29,13.087
2023-09-30,13.087
2023-10-01,13.087
2023-10-02,12.757
2023-10-03,12.872
2023-10-04,13.073
2023-10-05,13.158
2023-10-06,13.329
2023-10-07,13.329
2023-10-08,13.329
2023-10-09,13.449
2023-10-10,13.373
2023-10-11,13.506
2023-10-12,13.297
2023-10-13,13.182
2023-10-14,13.182
2023-10-15,13.182
2023-10-16,13.348
2023-10-17,13.278
2023-10-18,13.077
2023-10-19,12.867
2023-10-20,12.859
2023-10-21,12.859
2023-10-22,12.859
2023-10-23,12.763
2023-10-24,12.943
2023-10-25,12.953
2023-10-26,12.992
2023-10-27,12.669
2023-10-28,12.669
2023-10-29,12.669
2023-10-30,12.905
2023-10-31,13.022
2023-11-01,13.283
2023-11-02,13.803
2023-11-03,14.113
2023-11-04,14.113
2023-11-05,14.113
2023-11-06,13.985
2023-11-07,13.746
2023-11-08,13.552
2023-11-09,13.421
2023-11-10,13.347
2023-11-11,13.347
2023-11-12,13.347
2023-11-13,13.253
2023-11-14,13.865
2023-11-15,13.895
2023-11-16,14.038
2023-11-17,14.071
2023-11-18,14.071
2023-11-19,14.071
2023-11-20,13.959
2023-11-21,13.887
2023-11-22,13.97
2023-11-23,13.97
2023-11-24,14.033
2023-11-25,14.033
2023-11-26,14.033
2023-11-27,13.846
2023-11-28,13.967
2023-11-29,13.865
2023-11-30,13.858
2023-12-01,14.164
2023-12-02,14.164
2023-12-03,14.164
2023-12-04,14.137
2023-12-05,14.269
2023-12-06,14.277
2023-12-07,14.359
2023-12-08,14.32
2023-12-09,14.32
2023-12-10,14.32
2023-12-11,14.285
2023-12-12,14.229
2023-12-13,14.798
2023-12-14,14.544
2023-12-15,14.203
2023-12-16,14.203
2023-12-17,14.203
2023-12-18,14.133
2023-12-19,14.424
2023-12-20,14.276
2023-12-21,14.248
2023-12-22,14.301
2023-12-23,14.301
2023-12-24,14.301
2023-12-25,14.301
2023-12-26,14.348
2023-12-27,14.278
2023-12-28,14.371
2023-12-29,14.22
2023-12-30,14.22
2023-12-31,14.22
2024-01-01,14.22
2024-01-02,14.279
2024-01-03,14.284
2024-01-04,14.206
2024-01-05,14.17
2024-01-06,14.17
2024-01-07,14.17
2024-01-08,14.338
2024-01-09,14.365
2024-01-10,14.318
2024-01-11,13.869
2024-01-12,13.869
2024-01-13,13.869
2024-01-14,13.869
2024-01-15,13.869
2024-01-16,13.494
2024-01-17,13.387
2024-01-18,13.281
2024-01-19,13.27
2024-01-20,13.27
2024-01-21,13.27
2024-01-22,13.429
2024-01-23,13.572
2024-01-24,13.32
2024-01-25,13.474
2024-01-26,13.429
2024-01-27,13.429
2024-01-28,13.429
2024-01-29,13.666
2024-01-30,13.649
2024-01-31,13.522
2024-02-01,13.688
2024-02-02,13.486
2024-02-03,13.486
2024-02-04,13.486
2024-02-05,13.199
2024-02-06,13.227
2024-02-07,13.101
2024-02-08,13.23
2024-02-09,13.292
2024-02-10,13.292
2024-02-11,13.292
2024-02-12,13.373
2024-02-13,13.092
2024-02-14,13.123
2024-02-15,13.826
2024-02-16,13.722
2024-02-17,13.722
2024-02-18,13.722
2024-02-19,13.722
2024-02-20,13.747
2024-02-21,13.859
2024-02-22,13.837
2024-02-23,13.798
2024-02-24,13.798
2024-02-25,13.798
2024-02-26,13.511
2024-02-27,13.637
2024-02-28,13.458
2024-02-29,13.466
2024-03-01,13.511
2024-03-02,13.511
2024-03-03,13.511
2024-03-04,13.612
2024-03-05,13.5
2024-03-06,13.68
2024-03-07,13.89
2024-03-08,13.916
2024-03-09,13.916
2024-03-10,13.916
2024-03-11,14.042
2024-03-12,13.944
2024-03-13,13.924
2024-03-14,13.72
2024-03-15,13.825
2024-03-16,13.825
2024-03-17,13.825
2024-03-18,13.899
2024-03-19,13.924
2024-03-20,13.866
2024-03-21,13.954
2024-03-22,13.943
2024-03-23,13.943
2024-03-24,13.943
2024-03-25,13.963
2024-03-26,13.906
2024-03-27,14.275
2024-03-28,14.456
2024-03-29,14.456
2024-03-30,14.456
2024-03-31,14.456
2024-04-01,14.377
2024-04-02,14.295
2024-04-03,14.269
2024-04-04,14.232
2024-04-05,14.158
2024-04-06,14.158
2024-04-07,14.158
2024-04-08,14.263
