,REGN US Equity
2023-06-23,17.936
2023-06-24,17.936
2023-06-25,17.936
2023-06-26,18.043
2023-06-27,16.692
2023-06-28,16.36
2023-06-29,16.557
2023-06-30,16.793
2023-07-01,16.793
2023-07-02,16.793
2023-07-03,16.815
2023-07-04,16.815
2023-07-05,16.905
2023-07-06,16.599
2023-07-07,16.308
2023-07-08,16.308
2023-07-09,16.308
2023-07-10,16.564
2023-07-11,16.902
2023-07-12,16.94
2023-07-13,17.074
2023-07-14,17.016
2023-07-15,17.016
2023-07-16,17.016
2023-07-17,17.257
2023-07-18,17.375
2023-07-19,17.189
2023-07-20,17.285
2023-07-21,17.613
2023-07-22,17.613
2023-07-23,17.613
2023-07-24,17.324
2023-07-25,17.39
2023-07-26,17.415
2023-07-27,17.785
2023-07-28,17.819
2023-07-29,17.819
2023-07-30,17.819
2023-07-31,17.769
2023-08-01,17.673
2023-08-02,17.507
2023-08-03,18.073
2023-08-04,17.912
2023-08-05,17.912
2023-08-06,17.912
2023-08-07,18.146
2023-08-08,18.277
2023-08-09,18.401
2023-08-10,18.574
2023-08-11,18.9
2023-08-12,18.9
2023-08-13,18.9
2023-08-14,18.934
2023-08-15,18.876
2023-08-16,18.675
2023-08-17,18.661
2023-08-18,19.028
2023-08-19,19.028
2023-08-20,19.028
2023-08-21,19.603
2023-08-22,19.516
2023-08-23,19.52
2023-08-24,19.297
2023-08-25,19.277
2023-08-26,19.277
2023-08-27,19.277
2023-08-28,19.29
2023-08-29,19.274
2023-08-30,19.384
2023-08-31,19.188
2023-09-01,19.307
2023-09-02,19.307
2023-09-03,19.307
2023-09-04,19.307
2023-09-05,19.105
2023-09-06,19.0
2023-09-07,19.159
2023-09-08,19.285
2023-09-09,19.285
2023-09-10,19.285
2023-09-11,19.351
2023-09-12,19.333
2023-09-13,19.182
2023-09-14,19.324
2023-09-15,19.074
2023-09-16,19.074
2023-09-17,19.074
2023-09-18,19.1
2023-09-19,19.384
2023-09-20,19.283
2023-09-21,19.092
2023-09-22,19.126
2023-09-23,19.126
2023-09-24,19.126
2023-09-25,19.353
2023-09-26,19.301
2023-09-27,19.305
2023-09-28,19.351
2023-09-29,19.082
2023-09-30,19.082
2023-10-01,19.082
2023-10-02,18.997
2023-10-03,18.772
2023-10-04,18.895
2023-10-05,19.269
2023-10-06,19.396
2023-10-07,19.396
2023-10-08,19.396
2023-10-09,19.285
2023-10-10,19.343
2023-10-11,19.369
2023-10-12,19.397
2023-10-13,19.188
2023-10-14,19.188
2023-10-15,19.188
2023-10-16,19.303
2023-10-17,19.149
2023-10-18,18.82
2023-10-19,18.248
2023-10-20,18.245
2023-10-21,18.245
2023-10-22,18.245
2023-10-23,17.953
2023-10-24,18.152
2023-10-25,17.974
2023-10-26,17.861
2023-10-27,17.481
2023-10-28,17.481
2023-10-29,17.481
2023-10-30,17.538
2023-10-31,17.588
2023-11-01,17.845
2023-11-02,18.673
2023-11-03,18.814
2023-11-04,18.814
2023-11-05,18.814
2023-11-06,19.162
2023-11-07,19.175
2023-11-08,19.025
2023-11-09,18.504
2023-11-10,18.473
2023-11-11,18.473
2023-11-12,18.473
2023-11-13,18.422
2023-11-14,18.352
2023-11-15,18.322
2023-11-16,18.418
2023-11-17,18.554
2023-11-18,18.554
2023-11-19,18.554
2023-11-20,18.536
2023-11-21,18.471
2023-11-22,18.492
2023-11-23,18.492
2023-11-24,18.459
2023-11-25,18.459
2023-11-26,18.459
2023-11-27,18.446
2023-11-28,18.517
2023-11-29,18.689
2023-11-30,19.041
2023-12-01,18.834
2023-12-02,18.834
2023-12-03,18.834
2023-12-04,19.03
2023-12-05,18.902
2023-12-06,19.244
2023-12-07,19.553
2023-12-08,19.317
2023-12-09,19.317
2023-12-10,19.317
2023-12-11,19.507
2023-12-12,19.847
2023-12-13,20.131
2023-12-14,20.128
2023-12-15,19.74
2023-12-16,19.74
2023-12-17,19.74
2023-12-18,19.55
2023-12-19,19.493
2023-12-20,19.342
2023-12-21,19.247
2023-12-22,19.358
2023-12-23,19.358
2023-12-24,19.358
2023-12-25,19.358
2023-12-26,19.422
2023-12-27,19.923
2023-12-28,20.087
2023-12-29,20.009
2023-12-30,20.009
2023-12-31,20.009
2024-01-01,20.009
2024-01-02,20.618
2024-01-03,20.848
2024-01-04,20.725
2024-01-05,20.748
2024-01-06,20.748
2024-01-07,20.748
2024-01-08,20.566
2024-01-09,20.616
2024-01-10,20.695
2024-01-11,20.919
2024-01-12,21.309
2024-01-13,21.309
2024-01-14,21.309
2024-01-15,21.309
2024-01-16,21.403
2024-01-17,21.214
2024-01-18,21.234
2024-01-19,21.248
2024-01-20,21.248
2024-01-21,21.248
2024-01-22,21.448
2024-01-23,21.715
2024-01-24,21.58
2024-01-25,21.537
2024-01-26,21.347
2024-01-27,21.347
2024-01-28,21.347
2024-01-29,21.669
2024-01-30,21.748
2024-01-31,21.364
2024-02-01,21.705
2024-02-02,21.361
2024-02-03,21.361
2024-02-04,21.361
2024-02-05,21.101
2024-02-06,21.042
2024-02-07,21.057
2024-02-08,21.235
2024-02-09,21.392
2024-02-10,21.392
2024-02-11,21.392
2024-02-12,21.249
2024-02-13,21.102
2024-02-14,21.266
2024-02-15,21.413
2024-02-16,21.263
2024-02-17,21.263
2024-02-18,21.263
2024-02-19,21.263
2024-02-20,21.236
2024-02-21,21.37
2024-02-22,21.64
2024-02-23,21.847
2024-02-24,21.847
2024-02-25,21.847
2024-02-26,22.033
2024-02-27,22.124
2024-02-28,22.094
2024-02-29,21.613
2024-03-01,21.987
2024-03-02,21.987
2024-03-03,21.987
2024-03-04,21.727
2024-03-05,21.593
2024-03-06,21.747
2024-03-07,21.67
2024-03-08,21.57
2024-03-09,21.57
2024-03-10,21.57
2024-03-11,21.469
2024-03-12,21.606
2024-03-13,21.451
2024-03-14,21.308
2024-03-15,21.429
2024-03-16,21.429
2024-03-17,21.429
2024-03-18,21.328
2024-03-19,21.411
2024-03-20,21.484
2024-03-21,21.508
2024-03-22,21.49
2024-03-23,21.49
2024-03-24,21.49
2024-03-25,21.354
2024-03-26,21.409
2024-03-27,21.47
2024-03-28,21.385
2024-03-29,21.385
2024-03-30,21.385
2024-03-31,21.385
2024-04-01,21.537
2024-04-02,21.212
2024-04-03,21.128
2024-04-04,20.783
2024-04-05,20.909
2024-04-06,20.909
2024-04-07,20.909
2024-04-08,20.816
