,DRI US Equity
2023-06-26,17.835
2023-06-27,18.03
2023-06-28,17.882
2023-06-29,18.241
2023-06-30,18.437
2023-07-01,18.437
2023-07-02,18.437
2023-07-03,18.478
2023-07-04,18.478
2023-07-05,18.202
2023-07-06,18.149
2023-07-07,18.221
2023-07-08,18.221
2023-07-09,18.221
2023-07-10,18.517
2023-07-11,18.585
2023-07-12,18.618
2023-07-13,18.797
2023-07-14,18.683
2023-07-15,18.683
2023-07-16,18.683
2023-07-17,18.887
2023-07-18,19.0
2023-07-19,19.152
2023-07-20,19.234
2023-07-21,19.032
2023-07-22,19.032
2023-07-23,19.032
2023-07-24,18.999
2023-07-25,18.747
2023-07-26,18.881
2023-07-27,19.019
2023-07-28,18.713
2023-07-29,18.713
2023-07-30,18.713
2023-07-31,18.87
2023-08-01,18.586
2023-08-02,18.335
2023-08-03,18.201
2023-08-04,18.147
2023-08-05,18.147
2023-08-06,18.147
2023-08-07,18.408
2023-08-08,18.408
2023-08-09,18.312
2023-08-10,18.272
2023-08-11,17.924
2023-08-12,17.924
2023-08-13,17.924
2023-08-14,18.01
2023-08-15,18.062
2023-08-16,17.899
2023-08-17,17.739
2023-08-18,17.692
2023-08-19,17.692
2023-08-20,17.692
2023-08-21,17.337
2023-08-22,17.418
2023-08-23,17.45
2023-08-24,17.37
2023-08-25,17.415
2023-08-26,17.415
2023-08-27,17.415
2023-08-28,17.323
2023-08-29,17.396
2023-08-30,17.544
2023-08-31,17.362
2023-09-01,17.367
2023-09-02,17.367
2023-09-03,17.367
2023-09-04,17.367
2023-09-05,16.825
2023-09-06,16.629
2023-09-07,16.731
2023-09-08,16.684
2023-09-09,16.684
2023-09-10,16.684
2023-09-11,16.533
2023-09-12,16.708
2023-09-13,16.598
2023-09-14,16.923
2023-09-15,16.723
2023-09-16,16.723
2023-09-17,16.723
2023-09-18,16.616
2023-09-19,16.684
2023-09-20,16.656
2023-09-21,16.158
2023-09-22,15.995
2023-09-23,15.995
2023-09-24,15.995
2023-09-25,15.747
2023-09-26,15.757
2023-09-27,15.764
2023-09-28,15.925
2023-09-29,15.935
2023-09-30,15.935
2023-10-01,15.935
2023-10-02,15.845
2023-10-03,15.556
2023-10-04,15.708
2023-10-05,15.731
2023-10-06,15.409
2023-10-07,15.409
2023-10-08,15.409
2023-10-09,15.428
2023-10-10,15.555
2023-10-11,15.478
2023-10-12,15.11
2023-10-13,15.081
2023-10-14,15.081
2023-10-15,15.081
2023-10-16,15.623
2023-10-17,15.819
2023-10-18,15.807
2023-10-19,15.98
2023-10-20,15.801
2023-10-21,15.801
2023-10-22,15.801
2023-10-23,15.926
2023-10-24,15.961
2023-10-25,15.973
2023-10-26,15.972
2023-10-27,16.006
2023-10-28,16.006
2023-10-29,16.006
2023-10-30,16.102
2023-10-31,16.347
2023-11-01,16.362
2023-11-02,16.499
2023-11-03,16.929
2023-11-04,16.929
2023-11-05,16.929
2023-11-06,16.77
2023-11-07,16.685
2023-11-08,16.588
2023-11-09,16.611
2023-11-10,16.828
2023-11-11,16.828
2023-11-12,16.828
2023-11-13,16.957
2023-11-14,17.354
2023-11-15,17.469
2023-11-16,17.454
2023-11-17,17.474
2023-11-18,17.474
2023-11-19,17.474
2023-11-20,17.269
2023-11-21,17.359
2023-11-22,17.542
2023-11-23,17.542
2023-11-24,17.491
2023-11-25,17.491
2023-11-26,17.491
2023-11-27,17.572
2023-11-28,17.426
2023-11-29,17.459
2023-11-30,17.542
2023-12-01,17.928
2023-12-02,17.928
2023-12-03,17.928
2023-12-04,18.05
2023-12-05,17.934
2023-12-06,18.104
2023-12-07,18.085
2023-12-08,17.845
2023-12-09,17.845
2023-12-10,17.845
2023-12-11,18.081
2023-12-12,18.063
2023-12-13,18.216
2023-12-14,18.286
2023-12-15,18.122
2023-12-16,18.122
2023-12-17,18.122
2023-12-18,18.608
2023-12-19,18.418
2023-12-20,18.048
2023-12-21,18.011
2023-12-22,17.99
2023-12-23,17.99
2023-12-24,17.99
2023-12-25,17.99
2023-12-26,18.229
2023-12-27,18.181
2023-12-28,18.261
2023-12-29,18.291
2023-12-30,18.291
2023-12-31,18.291
2024-01-01,18.291
2024-01-02,18.066
2024-01-03,17.857
2024-01-04,17.905
2024-01-05,18.021
2024-01-06,18.021
2024-01-07,18.021
2024-01-08,18.229
2024-01-09,18.133
2024-01-10,18.07
2024-01-11,17.952
2024-01-12,17.631
2024-01-13,17.631
2024-01-14,17.631
2024-01-15,17.631
2024-01-16,17.636
2024-01-17,17.697
2024-01-18,17.945
2024-01-19,17.868
2024-01-20,17.868
2024-01-21,17.868
2024-01-22,18.132
2024-01-23,18.136
2024-01-24,18.144
2024-01-25,18.189
2024-01-26,18.063
2024-01-27,18.063
2024-01-28,18.063
2024-01-29,18.358
2024-01-30,18.377
2024-01-31,18.241
2024-02-01,18.763
2024-02-02,18.683
2024-02-03,18.683
2024-02-04,18.683
2024-02-05,18.457
2024-02-06,18.616
2024-02-07,18.629
2024-02-08,18.869
2024-02-09,18.811
2024-02-10,18.811
2024-02-11,18.811
2024-02-12,18.552
2024-02-13,18.208
2024-02-14,18.08
2024-02-15,18.218
2024-02-16,18.227
2024-02-17,18.227
2024-02-18,18.227
2024-02-19,18.227
2024-02-20,18.547
2024-02-21,18.674
2024-02-22,18.902
2024-02-23,19.018
2024-02-24,19.018
2024-02-25,19.018
2024-02-26,19.024
2024-02-27,19.023
2024-02-28,19.126
2024-02-29,19.155
2024-03-01,19.22
2024-03-02,19.22
2024-03-03,19.22
2024-03-04,19.53
2024-03-05,19.57
2024-03-06,19.732
2024-03-07,19.429
2024-03-08,19.258
2024-03-09,19.258
2024-03-10,19.258
2024-03-11,19.287
2024-03-12,19.345
2024-03-13,19.599
2024-03-14,19.287
2024-03-15,19.309
2024-03-16,19.309
2024-03-17,19.309
2024-03-18,19.387
2024-03-19,19.563
2024-03-20,19.618
2024-03-21,18.294
2024-03-22,18.516
2024-03-23,18.516
2024-03-24,18.516
2024-03-25,18.244
2024-03-26,18.334
2024-03-27,18.746
2024-03-28,18.766
2024-03-29,18.766
2024-03-30,18.766
2024-03-31,18.766
2024-04-01,18.777
2024-04-02,18.406
2024-04-03,18.292
2024-04-04,17.81
2024-04-05,17.568
2024-04-06,17.568
2024-04-07,17.568
2024-04-08,17.746
