,DE US Equity
2023-06-24,12.423
2023-06-25,12.423
2023-06-26,12.599
2023-06-27,12.592
2023-06-28,12.459
2023-06-29,12.424
2023-06-30,12.543
2023-07-01,12.543
2023-07-02,12.543
2023-07-03,12.583
2023-07-04,12.583
2023-07-05,12.526
2023-07-06,12.418
2023-07-07,12.546
2023-07-08,12.546
2023-07-09,12.546
2023-07-10,12.602
2023-07-11,12.81
2023-07-12,12.62
2023-07-13,12.679
2023-07-14,12.835
2023-07-15,12.835
2023-07-16,12.835
2023-07-17,13.021
2023-07-18,13.359
2023-07-19,13.502
2023-07-20,13.608
2023-07-21,13.524
2023-07-22,13.524
2023-07-23,13.524
2023-07-24,13.699
2023-07-25,13.82
2023-07-26,13.406
2023-07-27,13.272
2023-07-28,13.225
2023-07-29,13.225
2023-07-30,13.225
2023-07-31,13.302
2023-08-01,13.421
2023-08-02,13.331
2023-08-03,13.127
2023-08-04,13.13
2023-08-05,13.13
2023-08-06,13.13
2023-08-07,13.355
2023-08-08,13.322
2023-08-09,13.496
2023-08-10,13.449
2023-08-11,13.464
2023-08-12,13.464
2023-08-13,13.464
2023-08-14,13.506
2023-08-15,13.322
2023-08-16,13.097
2023-08-17,12.95
2023-08-18,12.075
2023-08-19,12.075
2023-08-20,12.075
2023-08-21,11.832
2023-08-22,11.662
2023-08-23,11.937
2023-08-24,11.706
2023-08-25,11.751
2023-08-26,11.751
2023-08-27,11.751
2023-08-28,11.886
2023-08-29,12.169
2023-08-30,12.445
2023-08-31,12.375
2023-09-01,12.615
2023-09-02,12.615
2023-09-03,12.615
2023-09-04,12.615
2023-09-05,12.48
2023-09-06,12.476
2023-09-07,12.399
2023-09-08,12.035
2023-09-09,12.035
2023-09-10,12.035
2023-09-11,12.039
2023-09-12,12.096
2023-09-13,12.095
2023-09-14,12.379
2023-09-15,12.35
2023-09-16,12.35
2023-09-17,12.35
2023-09-18,12.337
2023-09-19,11.972
2023-09-20,12.081
2023-09-21,11.64
2023-09-22,11.437
2023-09-23,11.437
2023-09-24,11.437
2023-09-25,11.542
2023-09-26,11.399
2023-09-27,11.542
2023-09-28,11.593
2023-09-29,11.372
2023-09-30,11.372
2023-10-01,11.372
2023-10-02,11.265
2023-10-03,11.233
2023-10-04,11.359
2023-10-05,11.32
2023-10-06,11.406
2023-10-07,11.406
2023-10-08,11.406
2023-10-09,11.538
2023-10-10,11.776
2023-10-11,11.763
2023-10-12,11.549
2023-10-13,11.5
2023-10-14,11.5
2023-10-15,11.5
2023-10-16,11.807
2023-10-17,11.824
2023-10-18,11.556
2023-10-19,11.53
2023-10-20,11.331
2023-10-21,11.331
2023-10-22,11.331
2023-10-23,11.274
2023-10-24,11.283
2023-10-25,11.233
2023-10-26,11.161
2023-10-27,10.905
2023-10-28,10.905
2023-10-29,10.905
2023-10-30,11.105
2023-10-31,11.032
2023-11-01,11.186
2023-11-02,11.279
2023-11-03,11.54
2023-11-04,11.54
2023-11-05,11.54
2023-11-06,11.421
2023-11-07,11.149
2023-11-08,11.153
2023-11-09,11.16
2023-11-10,11.259
2023-11-11,11.259
2023-11-12,11.259
2023-11-13,11.147
2023-11-14,11.304
2023-11-15,11.482
2023-11-16,11.412
2023-11-17,11.581
2023-11-18,11.581
2023-11-19,11.581
2023-11-20,11.494
2023-11-21,11.675
2023-11-22,11.872
2023-11-23,11.872
2023-11-24,12.254
2023-11-25,12.254
2023-11-26,12.254
2023-11-27,12.1
2023-11-28,12.027
2023-11-29,12.26
2023-11-30,12.276
2023-12-01,12.424
2023-12-02,12.424
2023-12-03,12.424
2023-12-04,12.692
2023-12-05,12.424
2023-12-06,12.575
2023-12-07,12.427
2023-12-08,12.511
2023-12-09,12.511
2023-12-10,12.511
2023-12-11,12.518
2023-12-12,12.461
2023-12-13,13.072
2023-12-14,13.467
2023-12-15,13.386
2023-12-16,13.386
2023-12-17,13.386
2023-12-18,13.263
2023-12-19,13.65
2023-12-20,13.419
2023-12-21,13.629
2023-12-22,13.75
2023-12-23,13.75
2023-12-24,13.75
2023-12-25,13.75
2023-12-26,13.904
2023-12-27,13.917
2023-12-28,13.885
2023-12-29,13.907
2023-12-30,13.907
2023-12-31,13.907
2024-01-01,13.907
2024-01-02,13.943
2024-01-03,13.686
2024-01-04,13.652
2024-01-05,13.777
2024-01-06,13.777
2024-01-07,13.777
2024-01-08,13.86
2024-01-09,13.694
2024-01-10,13.711
2024-01-11,13.589
2024-01-12,13.46
2024-01-13,13.46
2024-01-14,13.46
2024-01-15,13.46
2024-01-16,13.42
2024-01-17,13.185
2024-01-18,13.282
2024-01-19,13.328
2024-01-20,13.328
2024-01-21,13.328
2024-01-22,13.397
2024-01-23,13.497
2024-01-24,13.53
2024-01-25,13.69
2024-01-26,13.708
2024-01-27,13.708
2024-01-28,13.708
2024-01-29,13.85
2024-01-30,13.824
2024-01-31,13.707
2024-02-01,13.71
2024-02-02,13.673
2024-02-03,13.673
2024-02-04,13.673
2024-02-05,13.444
2024-02-06,13.544
2024-02-07,13.441
2024-02-08,13.428
2024-02-09,13.27
2024-02-10,13.27
2024-02-11,13.27
2024-02-12,13.518
2024-02-13,13.167
2024-02-14,13.366
2024-02-15,13.112
2024-02-16,13.186
2024-02-17,13.186
2024-02-18,13.186
2024-02-19,13.186
2024-02-20,13.065
2024-02-21,13.114
2024-02-22,13.026
2024-02-23,13.318
2024-02-24,13.318
2024-02-25,13.318
2024-02-26,13.267
2024-02-27,13.177
2024-02-28,13.328
2024-02-29,13.34
2024-03-01,13.442
2024-03-02,13.442
2024-03-03,13.442
2024-03-04,13.322
2024-03-05,13.406
2024-03-06,13.403
2024-03-07,13.72
2024-03-08,13.676
2024-03-09,13.676
2024-03-10,13.676
2024-03-11,13.713
2024-03-12,13.625
2024-03-13,13.846
2024-03-14,13.897
2024-03-15,14.012
2024-03-16,14.012
2024-03-17,14.012
2024-03-18,14.082
2024-03-19,14.309
2024-03-20,14.402
2024-03-21,14.533
2024-03-22,14.578
2024-03-23,14.578
2024-03-24,14.578
2024-03-25,14.547
2024-03-26,14.565
2024-03-27,15.009
2024-03-28,15.067
2024-03-29,15.067
2024-03-30,15.067
2024-03-31,15.067
2024-04-01,14.825
2024-04-02,14.82
2024-04-03,14.895
2024-04-04,14.934
2024-04-05,15.134
2024-04-06,15.134
2024-04-07,15.134
2024-04-08,15.088
