,PCAR US Equity
2023-06-23,11.648
2023-06-24,11.648
2023-06-25,11.648
2023-06-26,11.788
2023-06-27,11.959
2023-06-28,11.916
2023-06-29,12.292
2023-06-30,12.447
2023-07-01,12.447
2023-07-02,12.447
2023-07-03,12.446
2023-07-04,12.446
2023-07-05,12.243
2023-07-06,12.175
2023-07-07,12.248
2023-07-08,12.248
2023-07-09,12.248
2023-07-10,12.59
2023-07-11,12.788
2023-07-12,12.992
2023-07-13,12.911
2023-07-14,12.894
2023-07-15,12.894
2023-07-16,12.894
2023-07-17,13.327
2023-07-18,13.552
2023-07-19,13.483
2023-07-20,13.456
2023-07-21,13.317
2023-07-22,13.317
2023-07-23,13.317
2023-07-24,13.398
2023-07-25,12.649
2023-07-26,12.14
2023-07-27,12.246
2023-07-28,12.244
2023-07-29,12.244
2023-07-30,12.244
2023-07-31,12.314
2023-08-01,12.356
2023-08-02,12.305
2023-08-03,12.136
2023-08-04,11.995
2023-08-05,11.995
2023-08-06,11.995
2023-08-07,12.101
2023-08-08,12.185
2023-08-09,12.033
2023-08-10,12.041
2023-08-11,12.091
2023-08-12,12.091
2023-08-13,12.091
2023-08-14,12.116
2023-08-15,11.985
2023-08-16,11.951
2023-08-17,11.837
2023-08-18,11.965
2023-08-19,11.965
2023-08-20,11.965
2023-08-21,11.949
2023-08-22,11.998
2023-08-23,12.1
2023-08-24,11.899
2023-08-25,11.977
2023-08-26,11.977
2023-08-27,11.977
2023-08-28,12.034
2023-08-29,11.706
2023-08-30,11.686
2023-08-31,11.625
2023-09-01,11.792
2023-09-02,11.792
2023-09-03,11.792
2023-09-04,11.792
2023-09-05,11.53
2023-09-06,11.683
2023-09-07,11.726
2023-09-08,11.932
2023-09-09,11.932
2023-09-10,11.932
2023-09-11,12.032
2023-09-12,12.032
2023-09-13,11.758
2023-09-14,12.124
2023-09-15,12.032
2023-09-16,12.032
2023-09-17,12.032
2023-09-18,12.105
2023-09-19,11.948
2023-09-20,11.959
2023-09-21,11.773
2023-09-22,11.93
2023-09-23,11.93
2023-09-24,11.93
2023-09-25,12.004
2023-09-26,11.757
2023-09-27,11.801
2023-09-28,11.926
2023-09-29,11.83
2023-09-30,11.83
2023-10-01,11.83
2023-10-02,11.794
2023-10-03,11.653
2023-10-04,12.025
2023-10-05,11.964
2023-10-06,12.137
2023-10-07,12.137
2023-10-08,12.137
2023-10-09,12.153
2023-10-10,12.06
2023-10-11,12.047
2023-10-12,11.855
2023-10-13,11.643
2023-10-14,11.643
2023-10-15,11.643
2023-10-16,11.808
2023-10-17,11.794
2023-10-18,11.633
2023-10-19,11.48
2023-10-20,11.332
2023-10-21,11.332
2023-10-22,11.332
2023-10-23,11.301
2023-10-24,11.351
2023-10-25,11.134
2023-10-26,11.052
2023-10-27,10.971
2023-10-28,10.971
2023-10-29,10.971
2023-10-30,11.014
2023-10-31,10.776
2023-11-01,10.857
2023-11-02,11.019
2023-11-03,11.334
2023-11-04,11.334
2023-11-05,11.334
2023-11-06,11.277
2023-11-07,11.292
2023-11-08,11.309
2023-11-09,11.23
2023-11-10,11.473
2023-11-11,11.473
2023-11-12,11.473
2023-11-13,11.434
2023-11-14,11.822
2023-11-15,11.794
2023-11-16,11.854
2023-11-17,11.912
2023-11-18,11.912
2023-11-19,11.912
2023-11-20,11.975
2023-11-21,11.922
2023-11-22,11.897
2023-11-23,11.897
2023-11-24,11.996
2023-11-25,11.996
2023-11-26,11.996
2023-11-27,11.962
2023-11-28,11.858
2023-11-29,11.906
2023-11-30,11.972
2023-12-01,12.15
2023-12-02,12.15
2023-12-03,12.15
2023-12-04,12.22
2023-12-05,12.24
2023-12-06,12.253
2023-12-07,12.356
2023-12-08,12.338
2023-12-09,12.338
2023-12-10,12.338
2023-12-11,12.668
2023-12-12,12.629
2023-12-13,12.685
2023-12-14,12.812
2023-12-15,12.871
2023-12-16,12.871
2023-12-17,12.871
2023-12-18,12.804
2023-12-19,12.939
2023-12-20,12.791
2023-12-21,12.925
2023-12-22,13.001
2023-12-23,13.001
2023-12-24,13.001
2023-12-25,13.001
2023-12-26,13.034
2023-12-27,13.043
2023-12-28,13.049
2023-12-29,13.025
2023-12-30,13.025
2023-12-31,13.025
2024-01-01,13.025
2024-01-02,12.909
2024-01-03,12.662
2024-01-04,12.484
2024-01-05,12.458
2024-01-06,12.458
2024-01-07,12.458
2024-01-08,12.671
2024-01-09,12.548
2024-01-10,12.519
2024-01-11,12.519
2024-01-12,12.356
2024-01-13,12.356
2024-01-14,12.356
2024-01-15,12.356
2024-01-16,12.356
2024-01-17,12.36
2024-01-18,12.495
2024-01-19,12.635
2024-01-20,12.635
2024-01-21,12.635
2024-01-22,12.744
2024-01-23,12.856
2024-01-24,12.706
2024-01-25,12.784
2024-01-26,12.753
2024-01-27,12.753
2024-01-28,12.753
2024-01-29,12.55
2024-01-30,12.622
2024-01-31,12.426
2024-02-01,12.628
2024-02-02,12.764
2024-02-03,12.764
2024-02-04,12.764
2024-02-05,12.906
2024-02-06,12.915
2024-02-07,13.017
2024-02-08,13.086
2024-02-09,13.135
2024-02-10,13.135
2024-02-11,13.135
2024-02-12,13.136
2024-02-13,13.034
2024-02-14,13.251
2024-02-15,13.424
2024-02-16,13.388
2024-02-17,13.388
2024-02-18,13.388
2024-02-19,13.388
2024-02-20,13.333
2024-02-21,13.489
2024-02-22,13.719
2024-02-23,13.75
2024-02-24,13.75
2024-02-25,13.75
2024-02-26,13.922
2024-02-27,13.808
2024-02-28,13.812
2024-02-29,13.753
2024-03-01,14.038
2024-03-02,14.038
2024-03-03,14.038
2024-03-04,13.927
2024-03-05,14.115
2024-03-06,14.287
2024-03-07,14.146
2024-03-08,14.186
2024-03-09,14.186
2024-03-10,14.186
2024-03-11,14.109
2024-03-12,14.202
2024-03-13,14.333
2024-03-14,14.239
2024-03-15,14.601
2024-03-16,14.601
2024-03-17,14.601
2024-03-18,14.849
2024-03-19,14.931
2024-03-20,14.986
2024-03-21,15.353
2024-03-22,15.27
2024-03-23,15.27
2024-03-24,15.27
2024-03-25,15.226
2024-03-26,15.164
2024-03-27,15.343
2024-03-28,15.272
2024-03-29,15.272
2024-03-30,15.272
2024-03-31,15.272
2024-04-01,15.175
2024-04-02,14.979
2024-04-03,14.834
2024-04-04,14.847
2024-04-05,15.054
2024-04-06,15.054
2024-04-07,15.054
2024-04-08,15.091
