,ITW US Equity
2023-06-23,22.913
2023-06-24,22.913
2023-06-25,22.913
2023-06-26,23.199
2023-06-27,23.61
2023-06-28,23.477
2023-06-29,23.646
2023-06-30,23.803
2023-07-01,23.803
2023-07-02,23.803
2023-07-03,23.906
2023-07-04,23.906
2023-07-05,23.449
2023-07-06,23.105
2023-07-07,23.23
2023-07-08,23.23
2023-07-09,23.23
2023-07-10,23.665
2023-07-11,23.933
2023-07-12,23.956
2023-07-13,23.751
2023-07-14,23.793
2023-07-15,23.793
2023-07-16,23.793
2023-07-17,23.934
2023-07-18,24.247
2023-07-19,24.295
2023-07-20,24.347
2023-07-21,24.353
2023-07-22,24.353
2023-07-23,24.353
2023-07-24,24.236
2023-07-25,24.392
2023-07-26,24.337
2023-07-27,24.357
2023-07-28,24.776
2023-07-29,24.776
2023-07-30,24.776
2023-07-31,25.092
2023-08-01,23.931
2023-08-02,23.737
2023-08-03,23.748
2023-08-04,23.418
2023-08-05,23.418
2023-08-06,23.418
2023-08-07,23.712
2023-08-08,23.618
2023-08-09,23.427
2023-08-10,22.943
2023-08-11,22.529
2023-08-12,22.529
2023-08-13,22.529
2023-08-14,22.677
2023-08-15,22.535
2023-08-16,22.494
2023-08-17,22.48
2023-08-18,22.398
2023-08-19,22.398
2023-08-20,22.398
2023-08-21,22.395
2023-08-22,22.418
2023-08-23,22.872
2023-08-24,22.584
2023-08-25,22.86
2023-08-26,22.86
2023-08-27,22.86
2023-08-28,23.036
2023-08-29,23.34
2023-08-30,23.591
2023-08-31,23.504
2023-09-01,23.506
2023-09-02,23.506
2023-09-03,23.506
2023-09-04,23.506
2023-09-05,23.029
2023-09-06,23.205
2023-09-07,22.664
2023-09-08,22.669
2023-09-09,22.669
2023-09-10,22.669
2023-09-11,22.619
2023-09-12,22.569
2023-09-13,22.607
2023-09-14,22.774
2023-09-15,22.645
2023-09-16,22.645
2023-09-17,22.645
2023-09-18,22.614
2023-09-19,22.596
2023-09-20,22.466
2023-09-21,22.077
2023-09-22,22.21
2023-09-23,22.21
2023-09-24,22.21
2023-09-25,22.302
2023-09-26,21.885
2023-09-27,22.132
2023-09-28,22.233
2023-09-29,22.066
2023-09-30,22.066
2023-10-01,22.066
2023-10-02,22.044
2023-10-03,22.076
2023-10-04,22.248
2023-10-05,22.321
2023-10-06,22.534
2023-10-07,22.534
2023-10-08,22.534
2023-10-09,22.499
2023-10-10,22.547
2023-10-11,22.767
2023-10-12,22.49
2023-10-13,22.275
2023-10-14,22.275
2023-10-15,22.275
2023-10-16,22.47
2023-10-17,22.648
2023-10-18,21.696
2023-10-19,21.647
2023-10-20,21.532
2023-10-21,21.532
2023-10-22,21.532
2023-10-23,21.425
2023-10-24,21.579
2023-10-25,21.873
2023-10-26,21.8
2023-10-27,21.713
2023-10-28,21.713
2023-10-29,21.713
2023-10-30,21.744
2023-10-31,21.809
2023-11-01,21.85
2023-11-02,22.548
2023-11-03,22.713
2023-11-04,22.713
2023-11-05,22.713
2023-11-06,22.522
2023-11-07,22.432
2023-11-08,22.346
2023-11-09,22.297
2023-11-10,22.67
2023-11-11,22.67
2023-11-12,22.67
2023-11-13,22.584
2023-11-14,23.005
2023-11-15,23.111
2023-11-16,23.254
2023-11-17,23.342
2023-11-18,23.342
2023-11-19,23.342
2023-11-20,23.313
2023-11-21,23.526
2023-11-22,23.418
2023-11-23,23.418
2023-11-24,23.53
2023-11-25,23.53
2023-11-26,23.53
2023-11-27,23.525
2023-11-28,23.471
2023-11-29,23.43
2023-11-30,23.565
2023-12-01,23.86
2023-12-02,23.86
2023-12-03,23.86
2023-12-04,24.086
2023-12-05,23.799
2023-12-06,24.02
2023-12-07,24.051
2023-12-08,24.249
2023-12-09,24.249
2023-12-10,24.249
2023-12-11,24.302
2023-12-12,24.433
2023-12-13,24.514
2023-12-14,25.166
2023-12-15,25.072
2023-12-16,25.072
2023-12-17,25.072
2023-12-18,25.006
2023-12-19,25.097
2023-12-20,24.912
2023-12-21,25.281
2023-12-22,25.419
2023-12-23,25.419
2023-12-24,25.419
2023-12-25,25.419
2023-12-26,25.596
2023-12-27,25.59
2023-12-28,25.552
2023-12-29,25.558
2023-12-30,25.558
2023-12-31,25.558
2024-01-01,25.558
2024-01-02,25.436
2024-01-03,25.212
2024-01-04,25.333
2024-01-05,25.159
2024-01-06,25.159
2024-01-07,25.159
2024-01-08,25.112
2024-01-09,25.033
2024-01-10,24.815
2024-01-11,24.814
2024-01-12,24.817
2024-01-13,24.817
2024-01-14,24.817
2024-01-15,24.817
2024-01-16,24.824
2024-01-17,24.498
2024-01-18,24.744
2024-01-19,25.011
2024-01-20,25.011
2024-01-21,25.011
2024-01-22,25.229
2024-01-23,25.545
2024-01-24,25.291
2024-01-25,25.646
2024-01-26,25.669
2024-01-27,25.669
2024-01-28,25.669
2024-01-29,25.837
2024-01-30,25.996
2024-01-31,25.516
2024-02-01,24.959
2024-02-02,25.001
2024-02-03,25.001
2024-02-04,25.001
2024-02-05,24.899
2024-02-06,25.039
2024-02-07,24.882
2024-02-08,24.911
2024-02-09,25.032
2024-02-10,25.032
2024-02-11,25.032
2024-02-12,25.1
2024-02-13,24.64
2024-02-14,24.875
2024-02-15,25.125
2024-02-16,24.841
2024-02-17,24.841
2024-02-18,24.841
2024-02-19,24.841
2024-02-20,25.005
2024-02-21,25.245
2024-02-22,25.305
2024-02-23,25.526
2024-02-24,25.526
2024-02-25,25.526
2024-02-26,25.479
2024-02-27,25.651
2024-02-28,25.765
2024-02-29,25.714
2024-03-01,25.522
2024-03-02,25.522
2024-03-03,25.522
2024-03-04,25.392
2024-03-05,25.275
2024-03-06,25.509
2024-03-07,25.628
2024-03-08,25.599
2024-03-09,25.599
2024-03-10,25.599
2024-03-11,25.658
2024-03-12,25.765
2024-03-13,25.737
2024-03-14,25.955
2024-03-15,26.151
2024-03-16,26.151
2024-03-17,26.151
2024-03-18,25.949
2024-03-19,26.093
2024-03-20,26.33
2024-03-21,26.485
2024-03-22,26.322
2024-03-23,26.322
2024-03-24,26.322
2024-03-25,26.047
2024-03-26,26.011
2024-03-27,26.417
2024-03-28,26.429
2024-03-29,26.429
2024-03-30,26.429
2024-03-31,26.429
2024-04-01,26.123
2024-04-02,25.982
2024-04-03,26.01
2024-04-04,25.771
2024-04-05,25.885
2024-04-06,25.885
2024-04-07,25.885
2024-04-08,25.801
