,LOW US Equity
2023-06-23,14.533
2023-06-24,14.533
2023-06-25,14.533
2023-06-26,14.718
2023-06-27,15.096
2023-06-28,15.026
2023-06-29,15.046
2023-06-30,15.241
2023-07-01,15.241
2023-07-02,15.241
2023-07-03,15.166
2023-07-04,15.166
2023-07-05,15.227
2023-07-06,14.952
2023-07-07,14.987
2023-07-08,14.987
2023-07-09,14.987
2023-07-10,15.468
2023-07-11,15.489
2023-07-12,15.667
2023-07-13,15.494
2023-07-14,15.44
2023-07-15,15.44
2023-07-16,15.44
2023-07-17,15.388
2023-07-18,15.483
2023-07-19,15.549
2023-07-20,15.577
2023-07-21,15.765
2023-07-22,15.765
2023-07-23,15.765
2023-07-24,15.78
2023-07-25,15.85
2023-07-26,15.859
2023-07-27,15.972
2023-07-28,15.985
2023-07-29,15.985
2023-07-30,15.985
2023-07-31,15.929
2023-08-01,15.799
2023-08-02,15.604
2023-08-03,15.41
2023-08-04,15.166
2023-08-05,15.166
2023-08-06,15.166
2023-08-07,15.178
2023-08-08,15.021
2023-08-09,14.927
2023-08-10,15.012
2023-08-11,15.205
2023-08-12,15.205
2023-08-13,15.205
2023-08-14,15.34
2023-08-15,15.201
2023-08-16,15.086
2023-08-17,14.815
2023-08-18,14.896
2023-08-19,14.896
2023-08-20,14.896
2023-08-21,14.777
2023-08-22,15.1
2023-08-23,15.432
2023-08-24,15.138
2023-08-25,15.145
2023-08-26,15.145
2023-08-27,15.145
2023-08-28,15.123
2023-08-29,15.376
2023-08-30,15.641
2023-08-31,15.652
2023-09-01,15.796
2023-09-02,15.796
2023-09-03,15.796
2023-09-04,15.796
2023-09-05,15.655
2023-09-06,15.541
2023-09-07,15.72
2023-09-08,15.564
2023-09-09,15.564
2023-09-10,15.564
2023-09-11,15.605
2023-09-12,15.506
2023-09-13,15.397
2023-09-14,15.543
2023-09-15,14.813
2023-09-16,14.813
2023-09-17,14.813
2023-09-18,14.67
2023-09-19,14.66
2023-09-20,14.485
2023-09-21,14.205
2023-09-22,14.197
2023-09-23,14.197
2023-09-24,14.197
2023-09-25,14.345
2023-09-26,14.078
2023-09-27,13.971
2023-09-28,14.027
2023-09-29,14.031
2023-09-30,14.031
2023-10-01,14.031
2023-10-02,13.898
2023-10-03,13.532
2023-10-04,13.496
2023-10-05,13.539
2023-10-06,13.521
2023-10-07,13.521
2023-10-08,13.521
2023-10-09,13.603
2023-10-10,13.739
2023-10-11,13.778
2023-10-12,13.362
2023-10-13,13.284
2023-10-14,13.284
2023-10-15,13.284
2023-10-16,13.503
2023-10-17,13.509
2023-10-18,13.192
2023-10-19,12.988
2023-10-20,12.99
2023-10-21,12.99
2023-10-22,12.99
2023-10-23,12.846
2023-10-24,12.799
2023-10-25,12.791
2023-10-26,12.703
2023-10-27,12.627
2023-10-28,12.627
2023-10-29,12.627
2023-10-30,12.951
2023-10-31,13.148
2023-11-01,13.197
2023-11-02,13.406
2023-11-03,13.449
2023-11-04,13.449
2023-11-05,13.449
2023-11-06,13.546
2023-11-07,13.626
2023-11-08,13.655
2023-11-09,13.487
2023-11-10,13.781
2023-11-11,13.781
2023-11-12,13.781
2023-11-13,13.733
2023-11-14,14.328
2023-11-15,14.529
2023-11-16,14.347
2023-11-17,14.447
2023-11-18,14.447
2023-11-19,14.447
2023-11-20,14.5
2023-11-21,14.623
2023-11-22,14.757
2023-11-23,14.757
2023-11-24,14.808
2023-11-25,14.808
2023-11-26,14.808
2023-11-27,14.903
2023-11-28,15.026
2023-11-29,15.016
2023-11-30,14.938
2023-12-01,15.32
2023-12-02,15.32
2023-12-03,15.32
2023-12-04,15.593
2023-12-05,15.513
2023-12-06,15.722
2023-12-07,15.692
2023-12-08,15.696
2023-12-09,15.696
2023-12-10,15.696
2023-12-11,15.583
2023-12-12,15.761
2023-12-13,16.416
2023-12-14,17.184
2023-12-15,17.233
2023-12-16,17.233
2023-12-17,17.233
2023-12-18,17.116
2023-12-19,17.252
2023-12-20,16.991
2023-12-21,17.109
2023-12-22,17.067
2023-12-23,17.067
2023-12-24,17.067
2023-12-25,17.067
2023-12-26,17.053
2023-12-27,17.058
2023-12-28,17.059
2023-12-29,17.032
2023-12-30,17.032
2023-12-31,17.032
2024-01-01,17.032
2024-01-02,16.734
2024-01-03,16.269
2024-01-04,16.186
2024-01-05,16.285
2024-01-06,16.285
2024-01-07,16.285
2024-01-08,16.585
2024-01-09,16.575
2024-01-10,16.827
2024-01-11,16.842
2024-01-12,16.746
2024-01-13,16.746
2024-01-14,16.746
2024-01-15,16.746
2024-01-16,16.91
2024-01-17,16.728
2024-01-18,16.744
2024-01-19,16.881
2024-01-20,16.881
2024-01-21,16.881
2024-01-22,16.891
2024-01-23,16.581
2024-01-24,16.278
2024-01-25,16.396
2024-01-26,16.388
2024-01-27,16.388
2024-01-28,16.388
2024-01-29,16.391
2024-01-30,16.599
2024-01-31,16.456
2024-02-01,17.027
2024-02-02,16.97
2024-02-03,16.97
2024-02-04,16.97
2024-02-05,16.909
2024-02-06,16.918
2024-02-07,17.211
2024-02-08,17.11
2024-02-09,17.255
2024-02-10,17.255
2024-02-11,17.255
2024-02-12,17.853
2024-02-13,17.509
2024-02-14,17.551
2024-02-15,17.682
2024-02-16,17.568
2024-02-17,17.568
2024-02-18,17.568
2024-02-19,17.568
2024-02-20,17.378
2024-02-21,17.553
2024-02-22,17.763
2024-02-23,17.942
2024-02-24,17.942
2024-02-25,17.942
2024-02-26,17.843
2024-02-27,18.705
2024-02-28,19.121
2024-02-29,19.275
2024-03-01,19.655
2024-03-02,19.655
2024-03-03,19.655
2024-03-04,19.654
2024-03-05,19.55
2024-03-06,19.575
2024-03-07,19.745
2024-03-08,19.764
2024-03-09,19.764
2024-03-10,19.764
2024-03-11,19.746
2024-03-12,19.964
2024-03-13,20.304
2024-03-14,20.076
2024-03-15,20.085
2024-03-16,20.085
2024-03-17,20.085
2024-03-18,19.972
2024-03-19,20.345
2024-03-20,20.637
2024-03-21,21.378
2024-03-22,21.173
2024-03-23,21.173
2024-03-24,21.173
2024-03-25,20.804
2024-03-26,20.537
2024-03-27,20.661
2024-03-28,20.776
2024-03-29,20.776
2024-03-30,20.776
2024-03-31,20.776
2024-04-01,20.331
2024-04-02,19.937
2024-04-03,19.606
2024-04-04,19.387
2024-04-05,19.522
2024-04-06,19.522
2024-04-07,19.522
2024-04-08,19.789
