,CMI US Equity
2023-06-23,11.684
2023-06-24,11.684
2023-06-25,11.684
2023-06-26,11.762
2023-06-27,12.032
2023-06-28,11.981
2023-06-29,12.116
2023-06-30,12.274
2023-07-01,12.274
2023-07-02,12.274
2023-07-03,12.436
2023-07-04,12.436
2023-07-05,12.181
2023-07-06,12.126
2023-07-07,12.309
2023-07-08,12.309
2023-07-09,12.309
2023-07-10,12.668
2023-07-11,12.852
2023-07-12,12.874
2023-07-13,12.746
2023-07-14,12.622
2023-07-15,12.622
2023-07-16,12.622
2023-07-17,12.764
2023-07-18,12.965
2023-07-19,12.943
2023-07-20,12.999
2023-07-21,12.938
2023-07-22,12.938
2023-07-23,12.938
2023-07-24,12.892
2023-07-25,12.888
2023-07-26,12.808
2023-07-27,12.925
2023-07-28,12.935
2023-07-29,12.935
2023-07-30,12.935
2023-07-31,13.037
2023-08-01,13.247
2023-08-02,13.108
2023-08-03,12.148
2023-08-04,11.878
2023-08-05,11.878
2023-08-06,11.878
2023-08-07,11.915
2023-08-08,11.96
2023-08-09,11.985
2023-08-10,11.895
2023-08-11,11.971
2023-08-12,11.971
2023-08-13,11.971
2023-08-14,11.889
2023-08-15,11.662
2023-08-16,11.651
2023-08-17,11.676
2023-08-18,11.713
2023-08-19,11.713
2023-08-20,11.713
2023-08-21,11.712
2023-08-22,11.761
2023-08-23,11.746
2023-08-24,11.652
2023-08-25,11.718
2023-08-26,11.718
2023-08-27,11.718
2023-08-28,11.747
2023-08-29,11.621
2023-08-30,11.717
2023-08-31,11.616
2023-09-01,11.947
2023-09-02,11.947
2023-09-03,11.947
2023-09-04,11.947
2023-09-05,11.768
2023-09-06,11.963
2023-09-07,11.804
2023-09-08,11.921
2023-09-09,11.921
2023-09-10,11.921
2023-09-11,11.856
2023-09-12,11.948
2023-09-13,11.855
2023-09-14,12.031
2023-09-15,11.947
2023-09-16,11.947
2023-09-17,11.947
2023-09-18,12.055
2023-09-19,11.795
2023-09-20,11.701
2023-09-21,11.5
2023-09-22,11.599
2023-09-23,11.599
2023-09-24,11.599
2023-09-25,11.636
2023-09-26,11.512
2023-09-27,11.572
2023-09-28,11.641
2023-09-29,11.481
2023-09-30,11.481
2023-10-01,11.481
2023-10-02,11.335
2023-10-03,11.261
2023-10-04,11.453
2023-10-05,11.341
2023-10-06,11.452
2023-10-07,11.452
2023-10-08,11.452
2023-10-09,11.476
2023-10-10,11.536
2023-10-11,11.578
2023-10-12,11.451
2023-10-13,11.46
2023-10-14,11.46
2023-10-15,11.46
2023-10-16,11.57
2023-10-17,11.6
2023-10-18,11.352
2023-10-19,11.24
2023-10-20,11.058
2023-10-21,11.058
2023-10-22,11.058
2023-10-23,10.926
2023-10-24,11.072
2023-10-25,11.041
2023-10-26,11.017
2023-10-27,10.872
2023-10-28,10.872
2023-10-29,10.872
2023-10-30,10.994
2023-10-31,10.925
2023-11-01,11.014
2023-11-02,11.067
2023-11-03,11.483
2023-11-04,11.483
2023-11-05,11.483
2023-11-06,11.184
2023-11-07,11.183
2023-11-08,11.086
2023-11-09,10.981
2023-11-10,11.162
2023-11-11,11.162
2023-11-12,11.162
2023-11-13,11.122
2023-11-14,11.406
2023-11-15,11.445
2023-11-16,11.433
2023-11-17,11.539
2023-11-18,11.539
2023-11-19,11.539
2023-11-20,11.496
2023-11-21,11.342
2023-11-22,11.469
2023-11-23,11.469
2023-11-24,11.519
2023-11-25,11.519
2023-11-26,11.519
2023-11-27,11.464
2023-11-28,11.43
2023-11-29,11.44
2023-11-30,11.451
2023-12-01,11.561
2023-12-02,11.561
2023-12-03,11.561
2023-12-04,11.81
2023-12-05,11.682
2023-12-06,11.782
2023-12-07,11.787
2023-12-08,11.761
2023-12-09,11.761
2023-12-10,11.761
2023-12-11,12.003
2023-12-12,11.97
2023-12-13,12.209
2023-12-14,12.664
2023-12-15,12.32
2023-12-16,12.32
2023-12-17,12.32
2023-12-18,12.362
2023-12-19,12.472
2023-12-20,12.269
2023-12-21,12.353
2023-12-22,12.0
2023-12-23,12.0
2023-12-24,12.0
2023-12-25,12.0
2023-12-26,12.127
2023-12-27,12.147
2023-12-28,12.185
2023-12-29,12.134
2023-12-30,12.134
2023-12-31,12.134
2024-01-01,12.134
2024-01-02,12.215
2024-01-03,12.04
2024-01-04,11.976
2024-01-05,12.091
2024-01-06,12.091
2024-01-07,12.091
2024-01-08,12.234
2024-01-09,12.165
2024-01-10,12.155
2024-01-11,12.071
2024-01-12,12.05
2024-01-13,12.05
2024-01-14,12.05
2024-01-15,12.05
2024-01-16,11.929
2024-01-17,11.851
2024-01-18,11.868
2024-01-19,11.666
2024-01-20,11.666
2024-01-21,11.666
2024-01-22,11.903
2024-01-23,12.021
2024-01-24,12.001
2024-01-25,12.156
2024-01-26,12.268
2024-01-27,12.268
2024-01-28,12.268
2024-01-29,12.279
2024-01-30,12.378
2024-01-31,12.2
2024-02-01,12.387
2024-02-02,12.472
2024-02-03,12.472
2024-02-04,12.472
2024-02-05,12.292
2024-02-06,13.11
2024-02-07,13.02
2024-02-08,13.169
2024-02-09,13.267
2024-02-10,13.267
2024-02-11,13.267
2024-02-12,13.561
2024-02-13,13.459
2024-02-14,13.782
2024-02-15,14.064
2024-02-16,14.028
2024-02-17,14.028
2024-02-18,14.028
2024-02-19,14.028
2024-02-20,14.059
2024-02-21,14.148
2024-02-22,14.222
2024-02-23,14.281
2024-02-24,14.281
2024-02-25,14.281
2024-02-26,14.38
2024-02-27,14.505
2024-02-28,14.643
2024-02-29,14.549
2024-03-01,14.638
2024-03-02,14.638
2024-03-03,14.638
2024-03-04,14.788
2024-03-05,14.79
2024-03-06,14.904
2024-03-07,14.51
2024-03-08,14.64
2024-03-09,14.64
2024-03-10,14.64
2024-03-11,14.724
2024-03-12,14.704
2024-03-13,14.731
2024-03-14,14.368
2024-03-15,14.972
2024-03-16,14.972
2024-03-17,14.972
2024-03-18,15.593
2024-03-19,15.315
2024-03-20,15.648
2024-03-21,15.881
2024-03-22,15.823
2024-03-23,15.823
2024-03-24,15.823
2024-03-25,15.683
2024-03-26,15.905
2024-03-27,16.061
2024-03-28,16.059
2024-03-29,16.059
2024-03-30,16.059
2024-03-31,16.059
2024-04-01,16.029
2024-04-02,16.132
2024-04-03,16.067
2024-04-04,16.071
2024-04-05,16.394
2024-04-06,16.394
2024-04-07,16.394
2024-04-08,16.377
