,CSX US Equity
2023-06-23,15.626
2023-06-24,15.626
2023-06-25,15.626
2023-06-26,15.803
2023-06-27,15.974
2023-06-28,16.032
2023-06-29,16.165
2023-06-30,16.275
2023-07-01,16.275
2023-07-02,16.275
2023-07-03,16.39
2023-07-04,16.39
2023-07-05,16.165
2023-07-06,15.923
2023-07-07,15.847
2023-07-08,15.847
2023-07-09,15.847
2023-07-10,15.995
2023-07-11,16.094
2023-07-12,15.964
2023-07-13,16.055
2023-07-14,16.012
2023-07-15,16.012
2023-07-16,16.012
2023-07-17,15.817
2023-07-18,16.069
2023-07-19,16.093
2023-07-20,16.112
2023-07-21,15.674
2023-07-22,15.674
2023-07-23,15.674
2023-07-24,15.78
2023-07-25,16.111
2023-07-26,16.004
2023-07-27,16.043
2023-07-28,16.417
2023-07-29,16.417
2023-07-30,16.417
2023-07-31,16.184
2023-08-01,16.179
2023-08-02,16.009
2023-08-03,15.985
2023-08-04,15.309
2023-08-05,15.309
2023-08-06,15.309
2023-08-07,15.436
2023-08-08,15.207
2023-08-09,15.11
2023-08-10,15.018
2023-08-11,14.935
2023-08-12,14.935
2023-08-13,14.935
2023-08-14,14.955
2023-08-15,14.693
2023-08-16,14.649
2023-08-17,14.688
2023-08-18,14.979
2023-08-19,14.979
2023-08-20,14.979
2023-08-21,14.901
2023-08-22,14.804
2023-08-23,15.042
2023-08-24,14.829
2023-08-25,14.998
2023-08-26,14.998
2023-08-27,14.998
2023-08-28,14.981
2023-08-29,14.928
2023-08-30,14.972
2023-08-31,14.714
2023-09-01,14.923
2023-09-02,14.923
2023-09-03,14.923
2023-09-04,14.923
2023-09-05,14.606
2023-09-06,14.513
2023-09-07,14.403
2023-09-08,14.628
2023-09-09,14.628
2023-09-10,14.628
2023-09-11,14.74
2023-09-12,14.94
2023-09-13,14.896
2023-09-14,15.16
2023-09-15,15.067
2023-09-16,15.067
2023-09-17,15.067
2023-09-18,15.249
2023-09-19,15.179
2023-09-20,15.39
2023-09-21,15.233
2023-09-22,15.321
2023-09-23,15.321
2023-09-24,15.321
2023-09-25,15.297
2023-09-26,15.036
2023-09-27,14.869
2023-09-28,15.012
2023-09-29,15.07
2023-09-30,15.07
2023-10-01,15.07
2023-10-02,15.034
2023-10-03,15.147
2023-10-04,15.194
2023-10-05,14.978
2023-10-06,15.254
2023-10-07,15.254
2023-10-08,15.254
2023-10-09,15.33
2023-10-10,15.557
2023-10-11,15.646
2023-10-12,15.447
2023-10-13,15.437
2023-10-14,15.437
2023-10-15,15.437
2023-10-16,15.57
2023-10-17,15.558
2023-10-18,15.211
2023-10-19,15.208
2023-10-20,15.356
2023-10-21,15.356
2023-10-22,15.356
2023-10-23,15.117
2023-10-24,14.876
2023-10-25,14.836
2023-10-26,14.831
2023-10-27,14.656
2023-10-28,14.656
2023-10-29,14.656
2023-10-30,14.736
2023-10-31,14.961
2023-11-01,14.821
2023-11-02,15.232
2023-11-03,15.229
2023-11-04,15.229
2023-11-05,15.229
2023-11-06,15.219
2023-11-07,15.204
2023-11-08,15.214
2023-11-09,15.114
2023-11-10,15.38
2023-11-11,15.38
2023-11-12,15.38
2023-11-13,15.247
2023-11-14,15.577
2023-11-15,15.517
2023-11-16,15.687
2023-11-17,15.833
2023-11-18,15.833
2023-11-19,15.833
2023-11-20,16.053
2023-11-21,16.148
2023-11-22,16.298
2023-11-23,16.298
2023-11-24,16.343
2023-11-25,16.343
2023-11-26,16.343
2023-11-27,15.993
2023-11-28,16.048
2023-11-29,15.942
2023-11-30,16.229
2023-12-01,16.781
2023-12-02,16.781
2023-12-03,16.781
2023-12-04,16.912
2023-12-05,16.726
2023-12-06,16.842
2023-12-07,16.832
2023-12-08,16.552
2023-12-09,16.552
2023-12-10,16.552
2023-12-11,16.673
2023-12-12,16.683
2023-12-13,16.693
2023-12-14,16.968
2023-12-15,17.066
2023-12-16,17.066
2023-12-17,17.066
2023-12-18,17.231
2023-12-19,17.357
2023-12-20,17.246
2023-12-21,17.358
2023-12-22,17.443
2023-12-23,17.443
2023-12-24,17.443
2023-12-25,17.443
2023-12-26,17.605
2023-12-27,17.453
2023-12-28,17.499
2023-12-29,17.464
2023-12-30,17.464
2023-12-31,17.464
2024-01-01,17.464
2024-01-02,17.438
2024-01-03,17.45
2024-01-04,17.471
2024-01-05,17.421
2024-01-06,17.421
2024-01-07,17.421
2024-01-08,17.456
2024-01-09,17.398
2024-01-10,17.443
2024-01-11,17.387
2024-01-12,17.533
2024-01-13,17.533
2024-01-14,17.533
2024-01-15,17.533
2024-01-16,17.481
2024-01-17,17.305
2024-01-18,17.335
2024-01-19,17.377
2024-01-20,17.377
2024-01-21,17.377
2024-01-22,17.469
2024-01-23,17.557
2024-01-24,17.34
2024-01-25,17.648
2024-01-26,17.844
2024-01-27,17.844
2024-01-28,17.844
2024-01-29,17.963
2024-01-30,18.076
2024-01-31,18.001
2024-02-01,18.284
2024-02-02,18.41
2024-02-03,18.41
2024-02-04,18.41
2024-02-05,18.511
2024-02-06,18.657
2024-02-07,18.642
2024-02-08,18.682
2024-02-09,18.591
2024-02-10,18.591
2024-02-11,18.591
2024-02-12,18.572
2024-02-13,18.441
2024-02-14,18.637
2024-02-15,18.637
2024-02-16,18.496
2024-02-17,18.496
2024-02-18,18.496
2024-02-19,18.496
2024-02-20,18.567
2024-02-21,18.688
2024-02-22,19.086
2024-02-23,19.307
2024-02-24,19.307
2024-02-25,19.307
2024-02-26,19.232
2024-02-27,19.121
2024-02-28,19.04
2024-02-29,19.171
2024-03-01,19.318
2024-03-02,19.318
2024-03-03,19.318
2024-03-04,19.403
2024-03-05,19.338
2024-03-06,19.257
2024-03-07,19.171
2024-03-08,19.307
2024-03-09,19.307
2024-03-10,19.307
2024-03-11,19.232
2024-03-12,19.12
2024-03-13,19.1
2024-03-14,18.721
2024-03-15,18.691
2024-03-16,18.691
2024-03-17,18.691
2024-03-18,18.862
2024-03-19,18.696
2024-03-20,19.014
2024-03-21,19.146
2024-03-22,18.883
2024-03-23,18.883
2024-03-24,18.883
2024-03-25,18.625
2024-03-26,18.266
2024-03-27,18.625
2024-03-28,18.751
2024-03-29,18.751
2024-03-30,18.751
2024-03-31,18.751
2024-04-01,18.604
2024-04-02,18.477
2024-04-03,18.431
2024-04-04,18.307
2024-04-05,18.408
2024-04-06,18.408
2024-04-07,18.408
2024-04-08,18.272
