,AEP US Equity
2023-06-23,14.375
2023-06-24,14.375
2023-06-25,14.375
2023-06-26,14.425
2023-06-27,14.366
2023-06-28,14.053
2023-06-29,14.335
2023-06-30,14.497
2023-07-01,14.497
2023-07-02,14.497
2023-07-03,14.69
2023-07-04,14.69
2023-07-05,14.778
2023-07-06,14.692
2023-07-07,14.513
2023-07-08,14.513
2023-07-09,14.513
2023-07-10,14.521
2023-07-11,14.813
2023-07-12,15.023
2023-07-13,15.03
2023-07-14,15.02
2023-07-15,15.02
2023-07-16,15.02
2023-07-17,14.72
2023-07-18,14.617
2023-07-19,14.743
2023-07-20,14.988
2023-07-21,15.177
2023-07-22,15.177
2023-07-23,15.177
2023-07-24,15.12
2023-07-25,15.11
2023-07-26,15.122
2023-07-27,14.724
2023-07-28,14.76
2023-07-29,14.76
2023-07-30,14.76
2023-07-31,14.642
2023-08-01,14.52
2023-08-02,14.601
2023-08-03,14.167
2023-08-04,14.037
2023-08-05,14.037
2023-08-06,14.037
2023-08-07,13.975
2023-08-08,13.967
2023-08-09,14.093
2023-08-10,14.158
2023-08-11,14.163
2023-08-12,14.163
2023-08-13,14.163
2023-08-14,13.969
2023-08-15,13.812
2023-08-16,13.83
2023-08-17,13.759
2023-08-18,13.803
2023-08-19,13.803
2023-08-20,13.803
2023-08-21,13.723
2023-08-22,13.731
2023-08-23,13.875
2023-08-24,13.77
2023-08-25,13.857
2023-08-26,13.857
2023-08-27,13.857
2023-08-28,13.834
2023-08-29,13.909
2023-08-30,13.876
2023-08-31,13.695
2023-09-01,13.546
2023-09-02,13.546
2023-09-03,13.546
2023-09-04,13.546
2023-09-05,13.275
2023-09-06,13.339
2023-09-07,13.507
2023-09-08,13.577
2023-09-09,13.577
2023-09-10,13.577
2023-09-11,13.59
2023-09-12,13.593
2023-09-13,13.857
2023-09-14,14.079
2023-09-15,13.981
2023-09-16,13.981
2023-09-17,13.981
2023-09-18,14.014
2023-09-19,13.985
2023-09-20,14.053
2023-09-21,13.953
2023-09-22,13.829
2023-09-23,13.829
2023-09-24,13.829
2023-09-25,13.744
2023-09-26,13.335
2023-09-27,13.251
2023-09-28,13.043
2023-09-29,13.139
2023-09-30,13.139
2023-10-01,13.139
2023-10-02,12.549
2023-10-03,12.718
2023-10-04,12.802
2023-10-05,12.46
2023-10-06,12.61
2023-10-07,12.61
2023-10-08,12.61
2023-10-09,12.867
2023-10-10,12.966
2023-10-11,13.145
2023-10-12,12.867
2023-10-13,13.041
2023-10-14,13.041
2023-10-15,13.041
2023-10-16,13.317
2023-10-17,13.249
2023-10-18,13.161
2023-10-19,13.03
2023-10-20,12.842
2023-10-21,12.842
2023-10-22,12.842
2023-10-23,12.852
2023-10-24,13.095
2023-10-25,13.206
2023-10-26,13.278
2023-10-27,13.131
2023-10-28,13.131
2023-10-29,13.131
2023-10-30,13.215
2023-10-31,13.238
2023-11-01,13.402
2023-11-02,13.884
2023-11-03,13.968
2023-11-04,13.968
2023-11-05,13.968
2023-11-06,13.89
2023-11-07,13.82
2023-11-08,13.695
2023-11-09,13.693
2023-11-10,13.771
2023-11-11,13.771
2023-11-12,13.771
2023-11-13,13.296
2023-11-14,13.72
2023-11-15,13.564
2023-11-16,13.717
2023-11-17,13.719
2023-11-18,13.719
2023-11-19,13.719
2023-11-20,13.683
2023-11-21,13.829
2023-11-22,13.866
2023-11-23,13.866
2023-11-24,13.91
2023-11-25,13.91
2023-11-26,13.91
2023-11-27,13.918
2023-11-28,14.116
2023-11-29,14.025
2023-11-30,14.076
2023-12-01,14.246
2023-12-02,14.246
2023-12-03,14.246
2023-12-04,14.179
2023-12-05,14.034
2023-12-06,14.22
2023-12-07,14.174
2023-12-08,14.075
2023-12-09,14.075
2023-12-10,14.075
2023-12-11,14.22
2023-12-12,14.133
2023-12-13,14.764
2023-12-14,14.716
2023-12-15,14.522
2023-12-16,14.522
2023-12-17,14.522
2023-12-18,14.431
2023-12-19,14.502
2023-12-20,14.182
2023-12-21,14.133
2023-12-22,14.193
2023-12-23,14.193
2023-12-24,14.193
2023-12-25,14.193
2023-12-26,14.255
2023-12-27,14.269
2023-12-28,14.361
2023-12-29,14.341
2023-12-30,14.341
2023-12-31,14.341
2024-01-01,14.341
2024-01-02,14.69
2024-01-03,14.725
2024-01-04,14.727
2024-01-05,14.847
2024-01-06,14.847
2024-01-07,14.847
2024-01-08,14.925
2024-01-09,14.855
2024-01-10,14.574
2024-01-11,14.196
2024-01-12,14.389
2024-01-13,14.389
2024-01-14,14.389
2024-01-15,14.389
2024-01-16,14.299
2024-01-17,14.078
2024-01-18,13.808
2024-01-19,13.72
2024-01-20,13.72
2024-01-21,13.72
2024-01-22,13.642
2024-01-23,13.792
2024-01-24,13.597
2024-01-25,13.791
2024-01-26,13.747
2024-01-27,13.747
2024-01-28,13.747
2024-01-29,13.842
2024-01-30,13.848
2024-01-31,13.795
2024-02-01,14.068
2024-02-02,13.881
2024-02-03,13.881
2024-02-04,13.881
2024-02-05,13.558
2024-02-06,13.634
2024-02-07,13.652
2024-02-08,13.561
2024-02-09,13.689
2024-02-10,13.689
2024-02-11,13.689
2024-02-12,13.855
2024-02-13,14.068
2024-02-14,14.071
2024-02-15,14.529
2024-02-16,14.527
2024-02-17,14.527
2024-02-18,14.527
2024-02-19,14.527
2024-02-20,14.443
2024-02-21,14.743
2024-02-22,14.648
2024-02-23,14.728
2024-02-24,14.728
2024-02-25,14.728
2024-02-26,14.428
2024-02-27,15.021
2024-02-28,14.887
2024-02-29,15.221
2024-03-01,15.185
2024-03-02,15.185
2024-03-03,15.185
2024-03-04,15.178
2024-03-05,15.017
2024-03-06,14.994
2024-03-07,15.026
2024-03-08,14.985
2024-03-09,14.985
2024-03-10,14.985
2024-03-11,14.968
2024-03-12,14.907
2024-03-13,14.837
2024-03-14,14.628
2024-03-15,14.673
2024-03-16,14.673
2024-03-17,14.673
2024-03-18,14.682
2024-03-19,14.889
2024-03-20,14.805
2024-03-21,14.85
2024-03-22,14.823
2024-03-23,14.823
2024-03-24,14.823
2024-03-25,14.809
2024-03-26,14.739
2024-03-27,15.154
2024-03-28,15.386
2024-03-29,15.386
2024-03-30,15.386
2024-03-31,15.386
2024-04-01,15.087
2024-04-02,15.202
2024-04-03,15.078
2024-04-04,15.012
2024-04-05,15.01
2024-04-06,15.01
2024-04-07,15.01
2024-04-08,15.067
