,STLD US Equity
2023-06-23,11.151
2023-06-24,11.151
2023-06-25,11.151
2023-06-26,11.264
2023-06-27,11.591
2023-06-28,11.617
2023-06-29,11.9
2023-06-30,11.877
2023-07-01,11.877
2023-07-02,11.877
2023-07-03,12.079
2023-07-04,12.079
2023-07-05,11.437
2023-07-06,11.278
2023-07-07,11.402
2023-07-08,11.402
2023-07-09,11.402
2023-07-10,11.407
2023-07-11,11.58
2023-07-12,11.597
2023-07-13,11.851
2023-07-14,11.532
2023-07-15,11.532
2023-07-16,11.532
2023-07-17,12.009
2023-07-18,12.209
2023-07-19,11.825
2023-07-20,11.448
2023-07-21,11.081
2023-07-22,11.081
2023-07-23,11.081
2023-07-24,11.201
2023-07-25,11.545
2023-07-26,11.396
2023-07-27,11.223
2023-07-28,11.367
2023-07-29,11.367
2023-07-30,11.367
2023-07-31,11.671
2023-08-01,11.717
2023-08-02,11.595
2023-08-03,11.604
2023-08-04,11.422
2023-08-05,11.422
2023-08-06,11.422
2023-08-07,11.496
2023-08-08,11.44
2023-08-09,11.508
2023-08-10,11.378
2023-08-11,11.369
2023-08-12,11.369
2023-08-13,11.369
2023-08-14,11.964
2023-08-15,11.582
2023-08-16,11.765
2023-08-17,11.718
2023-08-18,11.696
2023-08-19,11.696
2023-08-20,11.696
2023-08-21,11.543
2023-08-22,11.653
2023-08-23,11.435
2023-08-24,11.231
2023-08-25,11.309
2023-08-26,11.309
2023-08-27,11.309
2023-08-28,11.349
2023-08-29,11.844
2023-08-30,11.827
2023-08-31,11.846
2023-09-01,11.773
2023-09-02,11.773
2023-09-03,11.773
2023-09-04,11.773
2023-09-05,11.56
2023-09-06,11.386
2023-09-07,11.627
2023-09-08,11.271
2023-09-09,11.271
2023-09-10,11.271
2023-09-11,10.986
2023-09-12,10.969
2023-09-13,10.805
2023-09-14,11.23
2023-09-15,10.946
2023-09-16,10.946
2023-09-17,10.946
2023-09-18,10.974
2023-09-19,11.106
2023-09-20,11.213
2023-09-21,11.134
2023-09-22,11.308
2023-09-23,11.308
2023-09-24,11.308
2023-09-25,11.805
2023-09-26,11.618
2023-09-27,12.027
2023-09-28,12.019
2023-09-29,12.164
2023-09-30,12.164
2023-10-01,12.164
2023-10-02,12.06
2023-10-03,12.049
2023-10-04,12.089
2023-10-05,12.135
2023-10-06,12.28
2023-10-07,12.28
2023-10-08,12.28
2023-10-09,12.335
2023-10-10,12.452
2023-10-11,12.537
2023-10-12,12.007
2023-10-13,12.018
2023-10-14,12.018
2023-10-15,12.018
2023-10-16,11.823
2023-10-17,11.8
2023-10-18,11.423
2023-10-19,11.017
2023-10-20,10.987
2023-10-21,10.987
2023-10-22,10.987
2023-10-23,10.968
2023-10-24,11.287
2023-10-25,11.089
2023-10-26,11.369
2023-10-27,11.564
2023-10-28,11.564
2023-10-29,11.564
2023-10-30,11.729
2023-10-31,11.545
2023-11-01,11.817
2023-11-02,12.09
2023-11-03,12.126
2023-11-04,12.126
2023-11-05,12.126
2023-11-06,12.12
2023-11-07,11.95
2023-11-08,11.833
2023-11-09,11.782
2023-11-10,11.817
2023-11-11,11.817
2023-11-12,11.817
2023-11-13,11.646
2023-11-14,12.005
2023-11-15,12.06
2023-11-16,11.91
2023-11-17,12.024
2023-11-18,12.024
2023-11-19,12.024
2023-11-20,11.72
2023-11-21,11.803
2023-11-22,11.808
2023-11-23,11.808
2023-11-24,11.682
2023-11-25,11.682
2023-11-26,11.682
2023-11-27,12.075
2023-11-28,11.968
2023-11-29,12.1
2023-11-30,12.481
2023-12-01,12.546
2023-12-02,12.546
2023-12-03,12.546
2023-12-04,12.443
2023-12-05,12.217
2023-12-06,11.91
2023-12-07,11.987
2023-12-08,11.856
2023-12-09,11.856
2023-12-10,11.856
2023-12-11,11.898
2023-12-12,11.922
2023-12-13,11.883
2023-12-14,12.272
2023-12-15,12.812
2023-12-16,12.812
2023-12-17,12.812
2023-12-18,12.566
2023-12-19,12.689
2023-12-20,12.375
2023-12-21,12.367
2023-12-22,12.536
2023-12-23,12.536
2023-12-24,12.536
2023-12-25,12.536
2023-12-26,12.476
2023-12-27,12.44
2023-12-28,12.296
2023-12-29,12.194
2023-12-30,12.194
2023-12-31,12.194
2024-01-01,12.194
2024-01-02,12.278
2024-01-03,12.299
2024-01-04,12.025
2024-01-05,12.0
2024-01-06,12.0
2024-01-07,12.0
2024-01-08,11.906
2024-01-09,11.488
2024-01-10,11.471
2024-01-11,11.511
2024-01-12,11.274
2024-01-13,11.274
2024-01-14,11.274
2024-01-15,11.274
2024-01-16,10.864
2024-01-17,10.937
2024-01-18,10.97
2024-01-19,10.986
2024-01-20,10.986
2024-01-21,10.986
2024-01-22,11.237
2024-01-23,11.312
2024-01-24,11.312
2024-01-25,11.249
2024-01-26,11.259
2024-01-27,11.259
2024-01-28,11.259
2024-01-29,11.343
2024-01-30,11.885
2024-01-31,11.714
2024-02-01,11.627
2024-02-02,11.663
2024-02-03,11.663
2024-02-04,11.663
2024-02-05,11.792
2024-02-06,11.664
2024-02-07,12.09
2024-02-08,12.117
2024-02-09,12.132
2024-02-10,12.132
2024-02-11,12.132
2024-02-12,12.017
2024-02-13,11.491
2024-02-14,11.624
2024-02-15,11.756
2024-02-16,11.683
2024-02-17,11.683
2024-02-18,11.683
2024-02-19,11.683
2024-02-20,11.614
2024-02-21,11.56
2024-02-22,11.819
2024-02-23,12.03
2024-02-24,12.03
2024-02-25,12.03
2024-02-26,12.415
2024-02-27,12.595
2024-02-28,12.549
2024-02-29,12.675
2024-03-01,12.665
2024-03-02,12.665
2024-03-03,12.665
2024-03-04,12.336
2024-03-05,12.171
2024-03-06,12.31
2024-03-07,12.542
2024-03-08,12.454
2024-03-09,12.454
2024-03-10,12.454
2024-03-11,12.342
2024-03-12,12.237
2024-03-13,12.426
2024-03-14,12.27
2024-03-15,12.558
2024-03-16,12.558
2024-03-17,12.558
2024-03-18,12.653
2024-03-19,12.735
2024-03-20,12.902
2024-03-21,13.005
2024-03-22,13.018
2024-03-23,13.018
2024-03-24,13.018
2024-03-25,12.922
2024-03-26,12.983
2024-03-27,13.219
2024-03-28,13.33
2024-03-29,13.33
2024-03-30,13.33
2024-03-31,13.33
2024-04-01,13.423
2024-04-02,13.224
2024-04-03,13.209
2024-04-04,13.118
2024-04-05,13.168
2024-04-06,13.168
2024-04-07,13.168
2024-04-08,13.22
