,MAR US Equity
2023-06-23,18.687
2023-06-24,18.687
2023-06-25,18.687
2023-06-26,18.694
2023-06-27,19.294
2023-06-28,19.332
2023-06-29,19.725
2023-06-30,19.988
2023-07-01,19.988
2023-07-02,19.988
2023-07-03,20.041
2023-07-04,20.041
2023-07-05,19.811
2023-07-06,19.802
2023-07-07,20.196
2023-07-08,20.196
2023-07-09,20.196
2023-07-10,20.771
2023-07-11,20.805
2023-07-12,20.669
2023-07-13,20.834
2023-07-14,20.634
2023-07-15,20.634
2023-07-16,20.634
2023-07-17,20.841
2023-07-18,21.085
2023-07-19,20.707
2023-07-20,20.8
2023-07-21,21.164
2023-07-22,21.164
2023-07-23,21.164
2023-07-24,21.096
2023-07-25,21.157
2023-07-26,21.037
2023-07-27,21.257
2023-07-28,21.676
2023-07-29,21.676
2023-07-30,21.676
2023-07-31,21.905
2023-08-01,21.766
2023-08-02,21.431
2023-08-03,21.151
2023-08-04,21.35
2023-08-05,21.35
2023-08-06,21.35
2023-08-07,21.531
2023-08-08,21.7
2023-08-09,21.665
2023-08-10,21.903
2023-08-11,21.916
2023-08-12,21.916
2023-08-13,21.916
2023-08-14,21.71
2023-08-15,21.622
2023-08-16,21.727
2023-08-17,21.291
2023-08-18,21.266
2023-08-19,21.266
2023-08-20,21.266
2023-08-21,21.026
2023-08-22,21.461
2023-08-23,21.388
2023-08-24,20.918
2023-08-25,21.024
2023-08-26,21.024
2023-08-27,21.024
2023-08-28,21.312
2023-08-29,21.693
2023-08-30,21.531
2023-08-31,21.338
2023-09-01,21.58
2023-09-02,21.58
2023-09-03,21.58
2023-09-04,21.58
2023-09-05,21.063
2023-09-06,21.208
2023-09-07,20.941
2023-09-08,21.535
2023-09-09,21.535
2023-09-10,21.535
2023-09-11,21.4
2023-09-12,21.362
2023-09-13,20.957
2023-09-14,21.378
2023-09-15,21.243
2023-09-16,21.243
2023-09-17,21.243
2023-09-18,20.958
2023-09-19,20.734
2023-09-20,20.872
2023-09-21,20.386
2023-09-22,20.289
2023-09-23,20.289
2023-09-24,20.289
2023-09-25,20.14
2023-09-26,20.018
2023-09-27,20.275
2023-09-28,20.842
2023-09-29,20.536
2023-09-30,20.536
2023-10-01,20.536
2023-10-02,20.242
2023-10-03,19.891
2023-10-04,20.354
2023-10-05,20.349
2023-10-06,20.512
2023-10-07,20.512
2023-10-08,20.512
2023-10-09,20.35
2023-10-10,20.75
2023-10-11,20.723
2023-10-12,20.674
2023-10-13,20.165
2023-10-14,20.165
2023-10-15,20.165
2023-10-16,20.578
2023-10-17,20.627
2023-10-18,20.304
2023-10-19,20.086
2023-10-20,19.569
2023-10-21,19.569
2023-10-22,19.569
2023-10-23,19.702
2023-10-24,19.855
2023-10-25,19.676
2023-10-26,19.47
2023-10-27,19.346
2023-10-28,19.346
2023-10-29,19.346
2023-10-30,19.641
2023-10-31,19.69
2023-11-01,19.715
2023-11-02,19.357
2023-11-03,19.955
2023-11-04,19.955
2023-11-05,19.955
2023-11-06,19.963
2023-11-07,20.304
2023-11-08,20.061
2023-11-09,20.25
2023-11-10,20.584
2023-11-11,20.584
2023-11-12,20.584
2023-11-13,20.596
2023-11-14,21.071
2023-11-15,20.943
2023-11-16,21.189
2023-11-17,21.406
2023-11-18,21.406
2023-11-19,21.406
2023-11-20,21.53
2023-11-21,21.608
2023-11-22,21.896
2023-11-23,21.896
2023-11-24,21.79
2023-11-25,21.79
2023-11-26,21.79
2023-11-27,21.626
2023-11-28,21.306
2023-11-29,21.079
2023-11-30,21.102
2023-12-01,21.787
2023-12-02,21.787
2023-12-03,21.787
2023-12-04,21.646
2023-12-05,20.929
2023-12-06,21.142
2023-12-07,21.478
2023-12-08,21.619
2023-12-09,21.619
2023-12-10,21.619
2023-12-11,22.348
2023-12-12,22.372
2023-12-13,22.496
2023-12-14,22.704
2023-12-15,22.813
2023-12-16,22.813
2023-12-17,22.813
2023-12-18,22.914
2023-12-19,22.838
2023-12-20,22.357
2023-12-21,22.885
2023-12-22,22.965
2023-12-23,22.965
2023-12-24,22.965
2023-12-25,22.965
2023-12-26,23.051
2023-12-27,23.153
2023-12-28,23.116
2023-12-29,23.263
2023-12-30,23.263
2023-12-31,23.263
2024-01-01,23.263
2024-01-02,22.887
2024-01-03,22.598
2024-01-04,22.699
2024-01-05,22.947
2024-01-06,22.947
2024-01-07,22.947
2024-01-08,23.583
2024-01-09,23.407
2024-01-10,23.437
2024-01-11,23.459
2024-01-12,23.303
2024-01-13,23.303
2024-01-14,23.303
2024-01-15,23.303
2024-01-16,23.388
2024-01-17,23.528
2024-01-18,24.043
2024-01-19,24.145
2024-01-20,24.145
2024-01-21,24.145
2024-01-22,24.534
2024-01-23,24.505
2024-01-24,24.584
2024-01-25,25.065
2024-01-26,24.97
2024-01-27,24.97
2024-01-28,24.97
2024-01-29,25.012
2024-01-30,25.085
2024-01-31,24.728
2024-02-01,25.121
2024-02-02,25.294
2024-02-03,25.294
2024-02-04,25.294
2024-02-05,25.202
2024-02-06,25.252
2024-02-07,25.58
2024-02-08,25.749
2024-02-09,25.49
2024-02-10,25.49
2024-02-11,25.49
2024-02-12,25.657
2024-02-13,24.579
2024-02-14,24.814
2024-02-15,25.351
2024-02-16,25.471
2024-02-17,25.471
2024-02-18,25.471
2024-02-19,25.471
2024-02-20,25.664
2024-02-21,25.784
2024-02-22,26.416
2024-02-23,26.645
2024-02-24,26.645
2024-02-25,26.645
2024-02-26,26.364
2024-02-27,26.347
2024-02-28,26.359
2024-02-29,26.452
2024-03-01,26.466
2024-03-02,26.466
2024-03-03,26.466
2024-03-04,26.193
2024-03-05,26.242
2024-03-06,26.159
2024-03-07,26.139
2024-03-08,26.496
2024-03-09,26.496
2024-03-10,26.496
2024-03-11,26.304
2024-03-12,26.539
2024-03-13,26.615
2024-03-14,26.254
2024-03-15,25.844
2024-03-16,25.844
2024-03-17,25.844
2024-03-18,26.315
2024-03-19,26.45
2024-03-20,26.898
2024-03-21,27.027
2024-03-22,27.015
2024-03-23,27.015
2024-03-24,27.015
2024-03-25,26.684
2024-03-26,26.691
2024-03-27,26.837
2024-03-28,26.705
2024-03-29,26.705
2024-03-30,26.705
2024-03-31,26.705
2024-04-01,26.601
2024-04-02,26.221
2024-04-03,26.523
2024-04-04,26.343
2024-04-05,26.877
2024-04-06,26.877
2024-04-07,26.877
2024-04-08,26.956
