,TPR US Equity
2023-06-23,9.812
2023-06-24,9.812
2023-06-25,9.812
2023-06-26,9.782
2023-06-27,9.919
2023-06-28,9.775
2023-06-29,9.789
2023-06-30,9.782
2023-07-01,9.782
2023-07-02,9.782
2023-07-03,9.949
2023-07-04,9.949
2023-07-05,9.8
2023-07-06,9.684
2023-07-07,9.734
2023-07-08,9.734
2023-07-09,9.734
2023-07-10,9.919
2023-07-11,10.145
2023-07-12,10.106
2023-07-13,10.171
2023-07-14,9.988
2023-07-15,9.988
2023-07-16,9.988
2023-07-17,9.825
2023-07-18,9.919
2023-07-19,9.697
2023-07-20,9.567
2023-07-21,9.505
2023-07-22,9.505
2023-07-23,9.505
2023-07-24,9.619
2023-07-25,9.622
2023-07-26,9.716
2023-07-27,9.601
2023-07-28,9.839
2023-07-29,9.839
2023-07-30,9.839
2023-07-31,9.899
2023-08-01,9.83
2023-08-02,9.642
2023-08-03,9.879
2023-08-04,9.679
2023-08-05,9.679
2023-08-06,9.679
2023-08-07,9.688
2023-08-08,9.508
2023-08-09,9.427
2023-08-10,7.926
2023-08-11,8.038
2023-08-12,8.038
2023-08-13,8.038
2023-08-14,8.152
2023-08-15,8.115
2023-08-16,7.872
2023-08-17,8.04
2023-08-18,8.036
2023-08-19,8.036
2023-08-20,8.036
2023-08-21,7.864
2023-08-22,7.713
2023-08-23,7.773
2023-08-24,7.697
2023-08-25,7.673
2023-08-26,7.673
2023-08-27,7.673
2023-08-28,7.722
2023-08-29,7.739
2023-08-30,7.773
2023-08-31,7.75
2023-09-01,7.839
2023-09-02,7.839
2023-09-03,7.839
2023-09-04,7.839
2023-09-05,7.687
2023-09-06,7.592
2023-09-07,7.487
2023-09-08,7.512
2023-09-09,7.512
2023-09-10,7.512
2023-09-11,7.477
2023-09-12,7.425
2023-09-13,7.233
2023-09-14,7.347
2023-09-15,7.332
2023-09-16,7.332
2023-09-17,7.332
2023-09-18,7.185
2023-09-19,7.152
2023-09-20,7.123
2023-09-21,6.966
2023-09-22,6.842
2023-09-23,6.842
2023-09-24,6.842
2023-09-25,6.764
2023-09-26,6.677
2023-09-27,6.632
2023-09-28,6.682
2023-09-29,6.822
2023-09-30,6.822
2023-10-01,6.822
2023-10-02,6.781
2023-10-03,6.632
2023-10-04,6.606
2023-10-05,6.544
2023-10-06,6.689
2023-10-07,6.689
2023-10-08,6.689
2023-10-09,6.689
2023-10-10,6.561
2023-10-11,6.651
2023-10-12,6.499
2023-10-13,6.547
2023-10-14,6.547
2023-10-15,6.547
2023-10-16,6.722
2023-10-17,6.895
2023-10-18,6.786
2023-10-19,6.744
2023-10-20,6.679
2023-10-21,6.679
2023-10-22,6.679
2023-10-23,6.635
2023-10-24,6.639
2023-10-25,6.625
2023-10-26,6.658
2023-10-27,6.563
2023-10-28,6.563
2023-10-29,6.563
2023-10-30,6.673
2023-10-31,6.554
2023-11-01,6.323
2023-11-02,6.499
2023-11-03,6.644
2023-11-04,6.644
2023-11-05,6.644
2023-11-06,6.532
2023-11-07,6.543
2023-11-08,6.541
2023-11-09,6.736
2023-11-10,6.682
2023-11-11,6.682
2023-11-12,6.682
2023-11-13,6.771
2023-11-14,7.246
2023-11-15,7.334
2023-11-16,7.154
2023-11-17,7.223
2023-11-18,7.223
2023-11-19,7.223
2023-11-20,7.311
2023-11-21,7.218
2023-11-22,7.223
2023-11-23,7.223
2023-11-24,7.268
2023-11-25,7.268
2023-11-26,7.268
2023-11-27,7.349
2023-11-28,7.373
2023-11-29,7.527
2023-11-30,7.527
2023-12-01,7.772
2023-12-02,7.772
2023-12-03,7.772
2023-12-04,7.848
2023-12-05,7.706
2023-12-06,7.727
2023-12-07,7.963
2023-12-08,8.056
2023-12-09,8.056
2023-12-10,8.056
2023-12-11,8.126
2023-12-12,8.063
2023-12-13,8.296
2023-12-14,8.772
2023-12-15,8.669
2023-12-16,8.669
2023-12-17,8.669
2023-12-18,8.614
2023-12-19,8.866
2023-12-20,8.787
2023-12-21,9.022
2023-12-22,8.902
2023-12-23,8.902
2023-12-24,8.902
2023-12-25,8.902
2023-12-26,9.037
2023-12-27,8.986
2023-12-28,8.909
2023-12-29,8.844
2023-12-30,8.844
2023-12-31,8.844
2024-01-01,8.844
2024-01-02,9.167
2024-01-03,8.85
2024-01-04,8.864
2024-01-05,8.967
2024-01-06,8.967
2024-01-07,8.967
2024-01-08,9.143
2024-01-09,8.992
2024-01-10,8.999
2024-01-11,9.042
2024-01-12,8.723
2024-01-13,8.723
2024-01-14,8.723
2024-01-15,8.723
2024-01-16,8.754
2024-01-17,8.603
2024-01-18,8.601
2024-01-19,8.795
2024-01-20,8.795
2024-01-21,8.795
2024-01-22,8.989
2024-01-23,9.04
2024-01-24,9.011
2024-01-25,9.184
2024-01-26,9.354
2024-01-27,9.354
2024-01-28,9.354
2024-01-29,9.517
2024-01-30,9.467
2024-01-31,9.307
2024-02-01,9.597
2024-02-02,9.592
2024-02-03,9.592
2024-02-04,9.592
2024-02-05,9.669
2024-02-06,9.82
2024-02-07,9.664
2024-02-08,10.145
2024-02-09,9.897
2024-02-10,9.897
2024-02-11,9.897
2024-02-12,10.237
2024-02-13,10.06
2024-02-14,10.41
2024-02-15,10.695
2024-02-16,10.801
2024-02-17,10.801
2024-02-18,10.801
2024-02-19,10.801
2024-02-20,10.988
2024-02-21,11.037
2024-02-22,11.235
2024-02-23,11.411
2024-02-24,11.411
2024-02-25,11.411
2024-02-26,11.192
2024-02-27,11.171
2024-02-28,11.216
2024-02-29,11.171
2024-03-01,11.098
2024-03-02,11.098
2024-03-03,11.098
2024-03-04,11.112
2024-03-05,11.217
2024-03-06,10.992
2024-03-07,11.061
2024-03-08,11.096
2024-03-09,11.096
2024-03-10,11.096
2024-03-11,11.011
2024-03-12,11.131
2024-03-13,11.266
2024-03-14,11.16
2024-03-15,11.039
2024-03-16,11.039
2024-03-17,11.039
2024-03-18,11.004
2024-03-19,10.966
2024-03-20,11.171
2024-03-21,11.334
2024-03-22,11.065
2024-03-23,11.065
2024-03-24,11.065
2024-03-25,10.735
2024-03-26,10.702
2024-03-27,11.002
2024-03-28,11.164
2024-03-29,11.164
2024-03-30,11.164
2024-03-31,11.164
2024-04-01,11.31
2024-04-02,10.845
2024-04-03,10.626
2024-04-04,10.127
2024-04-05,10.104
2024-04-06,10.104
2024-04-07,10.104
2024-04-08,10.153
