,CACC US Equity
2023-06-23,10.952
2023-06-24,10.952
2023-06-25,10.952
2023-06-26,10.661
2023-06-27,11.038
2023-06-28,11.041
2023-06-29,11.066
2023-06-30,11.095
2023-07-01,11.095
2023-07-02,11.095
2023-07-03,11.173
2023-07-04,11.173
2023-07-05,11.035
2023-07-06,11.042
2023-07-07,11.192
2023-07-08,11.192
2023-07-09,11.192
2023-07-10,11.307
2023-07-11,11.63
2023-07-12,11.858
2023-07-13,12.024
2023-07-14,12.206
2023-07-15,12.206
2023-07-16,12.206
2023-07-17,12.201
2023-07-18,12.54
2023-07-19,12.634
2023-07-20,12.224
2023-07-21,12.048
2023-07-22,12.048
2023-07-23,12.048
2023-07-24,12.053
2023-07-25,12.136
2023-07-26,11.931
2023-07-27,11.902
2023-07-28,12.075
2023-07-29,12.075
2023-07-30,12.075
2023-07-31,12.266
2023-08-01,12.472
2023-08-02,11.287
2023-08-03,11.442
2023-08-04,11.633
2023-08-05,11.633
2023-08-06,11.633
2023-08-07,11.653
2023-08-08,11.79
2023-08-09,11.067
2023-08-10,10.911
2023-08-11,10.962
2023-08-12,10.962
2023-08-13,10.962
2023-08-14,9.415
2023-08-15,9.259
2023-08-16,9.119
2023-08-17,9.054
2023-08-18,9.173
2023-08-19,9.173
2023-08-20,9.173
2023-08-21,9.249
2023-08-22,9.011
2023-08-23,9.304
2023-08-24,9.402
2023-08-25,9.49
2023-08-26,9.49
2023-08-27,9.49
2023-08-28,9.406
2023-08-29,9.537
2023-08-30,9.572
2023-08-31,9.567
2023-09-01,11.174
2023-09-02,11.174
2023-09-03,11.174
2023-09-04,11.174
2023-09-05,11.211
2023-09-06,11.202
2023-09-07,10.856
2023-09-08,10.875
2023-09-09,10.875
2023-09-10,10.875
2023-09-11,10.974
2023-09-12,11.18
2023-09-13,11.33
2023-09-14,11.432
2023-09-15,11.297
2023-09-16,11.297
2023-09-17,11.297
2023-09-18,11.034
2023-09-19,10.921
2023-09-20,10.859
2023-09-21,10.605
2023-09-22,10.536
2023-09-23,10.536
2023-09-24,10.536
2023-09-25,10.52
2023-09-26,10.434
2023-09-27,10.685
2023-09-28,10.459
2023-09-29,10.31
2023-09-30,10.31
2023-10-01,10.31
2023-10-02,10.236
2023-10-03,9.745
2023-10-04,9.712
2023-10-05,9.728
2023-10-06,9.667
2023-10-07,9.667
2023-10-08,9.667
2023-10-09,9.72
2023-10-10,9.881
2023-10-11,9.854
2023-10-12,9.697
2023-10-13,9.556
2023-10-14,9.556
2023-10-15,9.556
2023-10-16,9.744
2023-10-17,9.944
2023-10-18,9.634
2023-10-19,9.455
2023-10-20,9.388
2023-10-21,9.388
2023-10-22,9.388
2023-10-23,9.303
2023-10-24,9.247
2023-10-25,9.268
2023-10-26,9.284
2023-10-27,9.141
2023-10-28,9.141
2023-10-29,9.141
2023-10-30,9.057
2023-10-31,9.076
2023-11-01,9.369
2023-11-02,9.839
2023-11-03,9.999
2023-11-04,9.999
2023-11-05,9.999
2023-11-06,9.497
2023-11-07,9.419
2023-11-08,9.279
2023-11-09,9.061
2023-11-10,9.088
2023-11-11,9.088
2023-11-12,9.088
2023-11-13,9.006
2023-11-14,9.641
2023-11-15,9.933
2023-11-16,9.498
2023-11-17,9.693
2023-11-18,9.693
2023-11-19,9.693
2023-11-20,9.797
2023-11-21,9.508
2023-11-22,9.62
2023-11-23,9.62
2023-11-24,9.696
2023-11-25,9.696
2023-11-26,9.696
2023-11-27,9.676
2023-11-28,9.805
2023-11-29,10.041
2023-11-30,10.178
2023-12-01,10.555
2023-12-02,10.555
2023-12-03,10.555
2023-12-04,10.251
2023-12-05,9.944
2023-12-06,9.975
2023-12-07,10.15
2023-12-08,10.269
2023-12-09,10.269
2023-12-10,10.269
2023-12-11,10.347
2023-12-12,10.423
2023-12-13,11.128
2023-12-14,11.52
2023-12-15,11.397
2023-12-16,11.397
2023-12-17,11.397
2023-12-18,11.275
2023-12-19,11.493
2023-12-20,11.351
2023-12-21,11.689
2023-12-22,11.762
2023-12-23,11.762
2023-12-24,11.762
2023-12-25,11.762
2023-12-26,11.925
2023-12-27,11.924
2023-12-28,11.898
2023-12-29,11.865
2023-12-30,11.865
2023-12-31,11.865
2024-01-01,11.865
2024-01-02,12.029
2024-01-03,11.631
2024-01-04,11.607
2024-01-05,11.899
2024-01-06,11.899
2024-01-07,11.899
2024-01-08,12.994
2024-01-09,13.252
2024-01-10,13.24
2024-01-11,13.182
2024-01-12,12.893
2024-01-13,12.893
2024-01-14,12.893
2024-01-15,12.893
2024-01-16,12.826
2024-01-17,12.703
2024-01-18,12.707
2024-01-19,13.084
2024-01-20,13.084
2024-01-21,13.084
2024-01-22,13.26
2024-01-23,13.387
2024-01-24,13.514
2024-01-25,13.55
2024-01-26,13.546
2024-01-27,13.546
2024-01-28,13.546
2024-01-29,13.721
2024-01-30,13.64
2024-01-31,12.712
2024-02-01,14.026
2024-02-02,14.051
2024-02-03,14.051
2024-02-04,14.051
2024-02-05,13.627
2024-02-06,13.378
2024-02-07,13.305
2024-02-08,13.412
2024-02-09,13.314
2024-02-10,13.314
2024-02-11,13.314
2024-02-12,13.53
2024-02-13,13.405
2024-02-14,13.426
2024-02-15,13.664
2024-02-16,13.538
2024-02-17,13.538
2024-02-18,13.538
2024-02-19,13.538
2024-02-20,13.276
2024-02-21,13.241
2024-02-22,13.256
2024-02-23,13.288
2024-02-24,13.288
2024-02-25,13.288
2024-02-26,13.158
2024-02-27,13.38
2024-02-28,13.311
2024-02-29,13.412
2024-03-01,13.373
2024-03-02,13.373
2024-03-03,13.373
2024-03-04,13.223
2024-03-05,13.279
2024-03-06,13.321
2024-03-07,13.608
2024-03-08,13.482
2024-03-09,13.482
2024-03-10,13.482
2024-03-11,13.331
2024-03-12,13.448
2024-03-13,13.453
2024-03-14,13.339
2024-03-15,13.3
2024-03-16,13.3
2024-03-17,13.3
2024-03-18,13.275
2024-03-19,13.471
2024-03-20,13.615
2024-03-21,13.723
2024-03-22,13.424
2024-03-23,13.424
2024-03-24,13.424
2024-03-25,13.315
2024-03-26,13.352
2024-03-27,13.363
2024-03-28,13.362
2024-03-29,13.362
2024-03-30,13.362
2024-03-31,13.362
2024-04-01,13.192
2024-04-02,12.979
2024-04-03,13.136
2024-04-04,12.966
2024-04-05,13.131
2024-04-06,13.131
2024-04-07,13.131
2024-04-08,13.488
