,PDCO US Equity
2023-06-23,12.218
2023-06-24,12.218
2023-06-25,12.218
2023-06-26,12.308
2023-06-27,12.581
2023-06-28,12.639
2023-06-29,12.912
2023-06-30,12.967
2023-07-01,12.967
2023-07-02,12.967
2023-07-03,12.667
2023-07-04,12.667
2023-07-05,12.557
2023-07-06,12.535
2023-07-07,12.507
2023-07-08,12.507
2023-07-09,12.507
2023-07-10,12.613
2023-07-11,12.792
2023-07-12,12.734
2023-07-13,12.816
2023-07-14,12.523
2023-07-15,12.523
2023-07-16,12.523
2023-07-17,12.703
2023-07-18,12.695
2023-07-19,12.675
2023-07-20,12.738
2023-07-21,12.679
2023-07-22,12.679
2023-07-23,12.679
2023-07-24,12.742
2023-07-25,12.77
2023-07-26,12.683
2023-07-27,12.746
2023-07-28,12.809
2023-07-29,12.809
2023-07-30,12.809
2023-07-31,12.947
2023-08-01,13.022
2023-08-02,13.029
2023-08-03,12.998
2023-08-04,13.108
2023-08-05,13.108
2023-08-06,13.108
2023-08-07,13.215
2023-08-08,13.077
2023-08-09,13.136
2023-08-10,13.029
2023-08-11,13.211
2023-08-12,13.211
2023-08-13,13.211
2023-08-14,13.506
2023-08-15,13.317
2023-08-16,13.175
2023-08-17,13.215
2023-08-18,13.459
2023-08-19,13.459
2023-08-20,13.459
2023-08-21,13.384
2023-08-22,13.297
2023-08-23,13.352
2023-08-24,13.309
2023-08-25,13.242
2023-08-26,13.242
2023-08-27,13.242
2023-08-28,13.334
2023-08-29,13.11
2023-08-30,12.076
2023-08-31,11.806
2023-09-01,11.866
2023-09-02,11.866
2023-09-03,11.866
2023-09-04,11.866
2023-09-05,11.679
2023-09-06,11.643
2023-09-07,11.573
2023-09-08,11.388
2023-09-09,11.388
2023-09-10,11.388
2023-09-11,11.463
2023-09-12,11.372
2023-09-13,11.019
2023-09-14,11.192
2023-09-15,11.129
2023-09-16,11.129
2023-09-17,11.129
2023-09-18,11.101
2023-09-19,11.403
2023-09-20,11.497
2023-09-21,11.494
2023-09-22,11.584
2023-09-23,11.584
2023-09-24,11.584
2023-09-25,11.639
2023-09-26,11.678
2023-09-27,11.584
2023-09-28,11.658
2023-09-29,11.635
2023-09-30,11.635
2023-10-01,11.635
2023-10-02,11.702
2023-10-03,11.713
2023-10-04,11.741
2023-10-05,11.431
2023-10-06,11.533
2023-10-07,11.533
2023-10-08,11.533
2023-10-09,11.573
2023-10-10,11.604
2023-10-11,11.522
2023-10-12,11.541
2023-10-13,11.553
2023-10-14,11.553
2023-10-15,11.553
2023-10-16,12.123
2023-10-17,12.087
2023-10-18,12.146
2023-10-19,12.015
2023-10-20,11.96
2023-10-21,11.96
2023-10-22,11.96
2023-10-23,12.118
2023-10-24,12.126
2023-10-25,12.273
2023-10-26,11.952
2023-10-27,11.976
2023-10-28,11.976
2023-10-29,11.976
2023-10-30,11.996
2023-10-31,12.063
2023-11-01,12.233
2023-11-02,11.916
2023-11-03,12.328
2023-11-04,12.328
2023-11-05,12.328
2023-11-06,12.118
2023-11-07,12.0
2023-11-08,11.988
2023-11-09,11.905
2023-11-10,12.079
2023-11-11,12.079
2023-11-12,12.079
2023-11-13,12.225
2023-11-14,12.681
2023-11-15,12.598
2023-11-16,12.736
2023-11-17,12.681
2023-11-18,12.681
2023-11-19,12.681
2023-11-20,12.685
2023-11-21,12.784
2023-11-22,12.801
2023-11-23,12.801
2023-11-24,12.896
2023-11-25,12.896
2023-11-26,12.896
2023-11-27,12.634
2023-11-28,12.452
2023-11-29,10.506
2023-11-30,10.421
2023-12-01,10.997
2023-12-02,10.997
2023-12-03,10.997
2023-12-04,10.75
2023-12-05,10.964
2023-12-06,10.877
2023-12-07,11.001
2023-12-08,11.094
2023-12-09,11.094
2023-12-10,11.094
2023-12-11,11.077
2023-12-12,11.064
2023-12-13,11.177
2023-12-14,11.411
2023-12-15,11.269
2023-12-16,11.269
2023-12-17,11.269
2023-12-18,11.273
2023-12-19,11.595
2023-12-20,11.603
2023-12-21,11.853
2023-12-22,11.799
2023-12-23,11.799
2023-12-24,11.799
2023-12-25,11.799
2023-12-26,11.87
2023-12-27,11.908
2023-12-28,11.891
2023-12-29,11.874
2023-12-30,11.874
2023-12-31,11.874
2024-01-01,11.874
2024-01-02,11.984
2024-01-03,12.093
2024-01-04,12.043
2024-01-05,11.947
2024-01-06,11.947
2024-01-07,11.947
2024-01-08,12.36
2024-01-09,12.381
2024-01-10,12.327
2024-01-11,12.287
2024-01-12,12.377
2024-01-13,12.377
2024-01-14,12.377
2024-01-15,12.377
2024-01-16,12.377
2024-01-17,12.415
2024-01-18,12.781
2024-01-19,12.763
2024-01-20,12.763
2024-01-21,12.763
2024-01-22,12.854
2024-01-23,12.786
2024-01-24,12.629
2024-01-25,12.845
2024-01-26,12.714
2024-01-27,12.714
2024-01-28,12.714
2024-01-29,12.722
2024-01-30,12.748
2024-01-31,12.642
2024-02-01,12.735
2024-02-02,12.608
2024-02-03,12.608
2024-02-04,12.608
2024-02-05,12.329
2024-02-06,12.265
2024-02-07,12.087
2024-02-08,12.231
2024-02-09,12.142
2024-02-10,12.142
2024-02-11,12.142
2024-02-12,12.316
2024-02-13,11.795
2024-02-14,11.909
2024-02-15,12.252
2024-02-16,12.003
2024-02-17,12.003
2024-02-18,12.003
2024-02-19,12.003
2024-02-20,12.024
2024-02-21,11.791
2024-02-22,11.99
2024-02-23,12.193
2024-02-24,12.193
2024-02-25,12.193
2024-02-26,12.256
2024-02-27,12.205
2024-02-28,11.471
2024-02-29,11.622
2024-03-01,11.738
2024-03-02,11.738
2024-03-03,11.738
2024-03-04,11.66
2024-03-05,11.534
2024-03-06,11.583
2024-03-07,11.657
2024-03-08,11.721
2024-03-09,11.721
2024-03-10,11.721
2024-03-11,11.717
2024-03-12,11.631
2024-03-13,11.682
2024-03-14,11.575
2024-03-15,11.743
2024-03-16,11.743
2024-03-17,11.743
2024-03-18,11.553
2024-03-19,11.592
2024-03-20,11.803
2024-03-21,11.79
2024-03-22,11.76
2024-03-23,11.76
2024-03-24,11.76
2024-03-25,11.708
2024-03-26,11.665
2024-03-27,11.989
2024-03-28,11.928
2024-03-29,11.928
2024-03-30,11.928
2024-03-31,11.928
2024-04-01,11.678
2024-04-02,11.393
2024-04-03,11.45
2024-04-04,11.372
2024-04-05,11.324
2024-04-06,11.324
2024-04-07,11.324
2024-04-08,11.298
