,CHRW US Equity
2023-06-30,19.443
2023-07-01,19.443
2023-07-02,19.443
2023-07-03,19.684
2023-07-04,19.684
2023-07-05,19.505
2023-07-06,19.573
2023-07-07,19.598
2023-07-08,19.598
2023-07-09,19.598
2023-07-10,19.797
2023-07-11,20.23
2023-07-12,20.211
2023-07-13,20.047
2023-07-14,19.788
2023-07-15,19.788
2023-07-16,19.788
2023-07-17,19.683
2023-07-18,19.986
2023-07-19,20.512
2023-07-20,20.562
2023-07-21,20.571
2023-07-22,20.571
2023-07-23,20.571
2023-07-24,20.433
2023-07-25,20.429
2023-07-26,20.504
2023-07-27,20.374
2023-07-28,20.946
2023-07-29,20.946
2023-07-30,20.946
2023-07-31,20.985
2023-08-01,20.82
2023-08-02,20.954
2023-08-03,21.385
2023-08-04,21.479
2023-08-05,21.479
2023-08-06,21.479
2023-08-07,21.802
2023-08-08,21.349
2023-08-09,21.357
2023-08-10,21.026
2023-08-11,20.762
2023-08-12,20.762
2023-08-13,20.762
2023-08-14,20.862
2023-08-15,20.736
2023-08-16,20.798
2023-08-17,20.586
2023-08-18,20.929
2023-08-19,20.929
2023-08-20,20.929
2023-08-21,20.633
2023-08-22,20.487
2023-08-23,20.56
2023-08-24,20.549
2023-08-25,20.686
2023-08-26,20.686
2023-08-27,20.686
2023-08-28,20.527
2023-08-29,20.823
2023-08-30,21.034
2023-08-31,20.231
2023-09-01,19.735
2023-09-02,19.735
2023-09-03,19.735
2023-09-04,19.735
2023-09-05,19.802
2023-09-06,19.518
2023-09-07,19.252
2023-09-08,19.281
2023-09-09,19.281
2023-09-10,19.281
2023-09-11,19.333
2023-09-12,19.429
2023-09-13,19.516
2023-09-14,20.079
2023-09-15,20.224
2023-09-16,20.224
2023-09-17,20.224
2023-09-18,19.706
2023-09-19,19.858
2023-09-20,19.652
2023-09-21,19.466
2023-09-22,19.282
2023-09-23,19.282
2023-09-24,19.282
2023-09-25,19.205
2023-09-26,19.062
2023-09-27,19.464
2023-09-28,19.665
2023-09-29,19.437
2023-09-30,19.437
2023-10-01,19.437
2023-10-02,19.485
2023-10-03,19.626
2023-10-04,19.63
2023-10-05,19.364
2023-10-06,19.481
2023-10-07,19.481
2023-10-08,19.481
2023-10-09,19.842
2023-10-10,19.969
2023-10-11,20.04
2023-10-12,19.861
2023-10-13,19.73
2023-10-14,19.73
2023-10-15,19.73
2023-10-16,20.18
2023-10-17,20.317
2023-10-18,19.744
2023-10-19,19.633
2023-10-20,20.11
2023-10-21,20.11
2023-10-22,20.11
2023-10-23,19.841
2023-10-24,19.737
2023-10-25,19.497
2023-10-26,19.094
2023-10-27,19.15
2023-10-28,19.15
2023-10-29,19.15
2023-10-30,19.0
2023-10-31,19.285
2023-11-01,19.553
2023-11-02,19.836
2023-11-03,20.004
2023-11-04,20.004
2023-11-05,20.004
2023-11-06,20.18
2023-11-07,20.369
2023-11-08,20.123
2023-11-09,19.806
2023-11-10,19.767
2023-11-11,19.767
2023-11-12,19.767
2023-11-13,19.551
2023-11-14,20.621
2023-11-15,20.611
2023-11-16,20.267
2023-11-17,20.45
2023-11-18,20.45
2023-11-19,20.45
2023-11-20,20.309
2023-11-21,20.378
2023-11-22,20.485
2023-11-23,20.485
2023-11-24,20.428
2023-11-25,20.428
2023-11-26,20.428
2023-11-27,20.156
2023-11-28,20.398
2023-11-29,20.231
2023-11-30,20.503
2023-12-01,20.806
2023-12-02,20.806
2023-12-03,20.806
2023-12-04,21.42
2023-12-05,21.258
2023-12-06,21.368
2023-12-07,21.495
2023-12-08,21.115
2023-12-09,21.115
2023-12-10,21.115
2023-12-11,21.095
2023-12-12,20.891
2023-12-13,21.203
2023-12-14,21.283
2023-12-15,21.26
2023-12-16,21.26
2023-12-17,21.26
2023-12-18,21.125
2023-12-19,21.288
2023-12-20,21.333
2023-12-21,21.485
2023-12-22,21.841
2023-12-23,21.841
2023-12-24,21.841
2023-12-25,21.841
2023-12-26,21.836
2023-12-27,21.738
2023-12-28,21.746
2023-12-29,21.62
2023-12-30,21.62
2023-12-31,21.62
2024-01-01,21.62
2024-01-02,21.806
2024-01-03,21.902
2024-01-04,22.239
2024-01-05,22.334
2024-01-06,22.334
2024-01-07,22.334
2024-01-08,22.224
2024-01-09,22.102
2024-01-10,22.322
2024-01-11,22.36
2024-01-12,22.326
2024-01-13,22.326
2024-01-14,22.326
2024-01-15,22.326
2024-01-16,22.037
2024-01-17,21.813
2024-01-18,21.975
2024-01-19,22.173
2024-01-20,22.173
2024-01-21,22.173
2024-01-22,22.399
2024-01-23,22.443
2024-01-24,21.998
2024-01-25,22.345
2024-01-26,22.466
2024-01-27,22.466
2024-01-28,22.466
2024-01-29,22.056
2024-01-30,22.131
2024-01-31,22.95
2024-02-01,21.453
2024-02-02,21.83
2024-02-03,21.83
2024-02-04,21.83
2024-02-05,21.803
2024-02-06,21.944
2024-02-07,21.691
2024-02-08,22.17
2024-02-09,22.829
2024-02-10,22.829
2024-02-11,22.829
2024-02-12,23.162
2024-02-13,22.652
2024-02-14,22.575
2024-02-15,22.533
2024-02-16,22.089
2024-02-17,22.089
2024-02-18,22.089
2024-02-19,22.089
2024-02-20,21.903
2024-02-21,22.166
2024-02-22,22.517
2024-02-23,22.426
2024-02-24,22.426
2024-02-25,22.426
2024-02-26,22.429
2024-02-27,22.671
2024-02-28,22.723
2024-02-29,22.815
2024-03-01,22.753
2024-03-02,22.753
2024-03-03,22.753
2024-03-04,21.684
2024-03-05,21.437
2024-03-06,22.101
2024-03-07,22.3
2024-03-08,22.251
2024-03-09,22.251
2024-03-10,22.251
2024-03-11,22.824
2024-03-12,23.031
2024-03-13,22.918
2024-03-14,22.794
2024-03-15,22.502
2024-03-16,22.502
2024-03-17,22.502
2024-03-18,22.331
2024-03-19,22.531
2024-03-20,22.498
2024-03-21,22.619
2024-03-22,22.656
2024-03-23,22.656
2024-03-24,22.656
2024-03-25,22.742
2024-03-26,22.137
2024-03-27,22.521
2024-03-28,23.073
2024-03-29,23.073
2024-03-30,23.073
2024-03-31,23.073
2024-04-01,22.373
2024-04-02,22.032
2024-04-03,21.894
2024-04-04,21.874
2024-04-05,21.788
2024-04-06,21.788
2024-04-07,21.788
2024-04-08,22.344
