,ALB US Equity
2023-06-23,10.315
2023-06-24,10.315
2023-06-25,10.315
2023-06-26,10.501
2023-06-27,10.587
2023-06-28,10.118
2023-06-29,10.21
2023-06-30,10.402
2023-07-01,10.402
2023-07-02,10.402
2023-07-03,10.689
2023-07-04,10.689
2023-07-05,10.678
2023-07-06,10.611
2023-07-07,11.075
2023-07-08,11.075
2023-07-09,11.075
2023-07-10,11.184
2023-07-11,11.115
2023-07-12,11.317
2023-07-13,11.235
2023-07-14,10.937
2023-07-15,10.937
2023-07-16,10.937
2023-07-17,11.046
2023-07-18,11.014
2023-07-19,10.804
2023-07-20,10.367
2023-07-21,10.036
2023-07-22,10.036
2023-07-23,10.036
2023-07-24,9.743
2023-07-25,9.823
2023-07-26,9.707
2023-07-27,9.519
2023-07-28,9.616
2023-07-29,9.616
2023-07-30,9.616
2023-07-31,9.812
2023-08-01,9.614
2023-08-02,9.399
2023-08-03,9.294
2023-08-04,9.274
2023-08-05,9.274
2023-08-06,9.274
2023-08-07,8.923
2023-08-08,8.873
2023-08-09,8.808
2023-08-10,8.697
2023-08-11,8.506
2023-08-12,8.506
2023-08-13,8.506
2023-08-14,8.417
2023-08-15,8.337
2023-08-16,8.176
2023-08-17,8.228
2023-08-18,8.26
2023-08-19,8.26
2023-08-20,8.26
2023-08-21,8.48
2023-08-22,8.484
2023-08-23,8.648
2023-08-24,8.601
2023-08-25,8.556
2023-08-26,8.556
2023-08-27,8.556
2023-08-28,8.484
2023-08-29,8.846
2023-08-30,8.884
2023-08-31,9.01
2023-09-01,8.974
2023-09-02,8.974
2023-09-03,8.974
2023-09-04,8.974
2023-09-05,9.346
2023-09-06,8.676
2023-09-07,8.572
2023-09-08,8.219
2023-09-09,8.219
2023-09-10,8.219
2023-09-11,8.303
2023-09-12,7.975
2023-09-13,7.985
2023-09-14,8.019
2023-09-15,7.97
2023-09-16,7.97
2023-09-17,7.97
2023-09-18,7.807
2023-09-19,7.736
2023-09-20,7.498
2023-09-21,7.261
2023-09-22,7.23
2023-09-23,7.23
2023-09-24,7.23
2023-09-25,7.312
2023-09-26,7.17
2023-09-27,7.125
2023-09-28,7.553
2023-09-29,7.45
2023-09-30,7.45
2023-10-01,7.45
2023-10-02,7.178
2023-10-03,6.941
2023-10-04,7.013
2023-10-05,6.864
2023-10-06,7.077
2023-10-07,7.077
2023-10-08,7.077
2023-10-09,7.006
2023-10-10,7.313
2023-10-11,7.436
2023-10-12,7.969
2023-10-13,7.623
2023-10-14,7.623
2023-10-15,7.623
2023-10-16,7.89
2023-10-17,7.989
2023-10-18,7.378
2023-10-19,6.976
2023-10-20,6.692
2023-10-21,6.692
2023-10-22,6.692
2023-10-23,6.577
2023-10-24,6.93
2023-10-25,6.735
2023-10-26,6.779
2023-10-27,6.795
2023-10-28,6.795
2023-10-29,6.795
2023-10-30,6.554
2023-10-31,6.522
2023-11-01,6.366
2023-11-02,7.156
2023-11-03,7.703
2023-11-04,7.703
2023-11-05,7.703
2023-11-06,7.703
2023-11-07,7.874
2023-11-08,7.674
2023-11-09,7.39
2023-11-10,7.543
2023-11-11,7.543
2023-11-12,7.543
2023-11-13,7.456
2023-11-14,8.183
2023-11-15,8.35
2023-11-16,8.015
2023-11-17,8.328
2023-11-18,8.328
2023-11-19,8.328
2023-11-20,8.576
2023-11-21,8.52
2023-11-22,8.552
2023-11-23,8.552
2023-11-24,9.003
2023-11-25,9.003
2023-11-26,9.003
2023-11-27,8.437
2023-11-28,9.023
2023-11-29,9.084
2023-11-30,8.929
2023-12-01,9.421
2023-12-02,9.421
2023-12-03,9.421
2023-12-04,9.017
2023-12-05,8.579
2023-12-06,8.961
2023-12-07,9.495
2023-12-08,9.741
2023-12-09,9.741
2023-12-10,9.741
2023-12-11,9.631
2023-12-12,9.779
2023-12-13,10.774
2023-12-14,11.385
2023-12-15,11.476
2023-12-16,11.476
2023-12-17,11.476
2023-12-18,11.386
2023-12-19,11.622
2023-12-20,11.122
2023-12-21,11.481
2023-12-22,11.847
2023-12-23,11.847
2023-12-24,11.847
2023-12-25,11.847
2023-12-26,12.028
2023-12-27,11.786
2023-12-28,11.795
2023-12-29,11.404
2023-12-30,11.404
2023-12-31,11.404
2024-01-01,11.404
2024-01-02,11.594
2024-01-03,11.065
2024-01-04,10.729
2024-01-05,10.721
2024-01-06,10.721
2024-01-07,10.721
2024-01-08,11.081
2024-01-09,10.827
2024-01-10,10.849
2024-01-11,10.502
2024-01-12,10.29
2024-01-13,10.29
2024-01-14,10.29
2024-01-15,10.29
2024-01-16,10.363
2024-01-17,10.488
2024-01-18,10.287
2024-01-19,10.038
2024-01-20,10.038
2024-01-21,10.038
2024-01-22,10.855
2024-01-23,11.02
2024-01-24,10.959
2024-01-25,10.941
2024-01-26,11.069
2024-01-27,11.069
2024-01-28,11.069
2024-01-29,12.09
2024-01-30,12.809
2024-01-31,12.321
2024-02-01,12.54
2024-02-02,12.268
2024-02-03,12.268
2024-02-04,12.268
2024-02-05,11.8
2024-02-06,12.266
2024-02-07,12.486
2024-02-08,12.505
2024-02-09,12.984
2024-02-10,12.984
2024-02-11,12.984
2024-02-12,13.467
2024-02-13,12.582
2024-02-14,13.895
2024-02-15,16.853
2024-02-16,19.226
2024-02-17,19.226
2024-02-18,19.226
2024-02-19,19.226
2024-02-20,19.298
2024-02-21,19.925
2024-02-22,20.179
2024-02-23,20.601
2024-02-24,20.601
2024-02-25,20.601
2024-02-26,20.749
2024-02-27,21.956
2024-02-28,23.087
2024-02-29,24.442
2024-03-01,25.319
2024-03-02,25.319
2024-03-03,25.319
2024-03-04,23.702
2024-03-05,22.606
2024-03-06,25.943
2024-03-07,27.081
2024-03-08,26.148
2024-03-09,26.148
2024-03-10,26.148
2024-03-11,26.554
2024-03-12,29.033
2024-03-13,29.469
2024-03-14,28.176
2024-03-15,28.875
2024-03-16,28.875
2024-03-17,28.875
2024-03-18,29.452
2024-03-19,28.969
2024-03-20,29.909
2024-03-21,30.007
2024-03-22,29.046
2024-03-23,29.046
2024-03-24,29.046
2024-03-25,29.273
2024-03-26,29.436
2024-03-27,31.858
2024-03-28,32.585
2024-03-29,32.585
2024-03-30,32.585
2024-03-31,32.585
2024-04-01,31.952
2024-04-02,31.284
2024-04-03,31.875
2024-04-04,29.958
2024-04-05,30.534
2024-04-06,30.534
2024-04-07,30.534
2024-04-08,32.532
