,AAPL US Equity
2023-06-23,28.319
2023-06-24,28.319
2023-06-25,28.319
2023-06-26,28.106
2023-06-27,28.529
2023-06-28,28.709
2023-06-29,28.73
2023-06-30,29.394
2023-07-01,29.394
2023-07-02,29.394
2023-07-03,29.187
2023-07-04,29.187
2023-07-05,29.016
2023-07-06,29.089
2023-07-07,28.917
2023-07-08,28.917
2023-07-09,28.917
2023-07-10,28.604
2023-07-11,28.523
2023-07-12,28.779
2023-07-13,28.892
2023-07-14,28.91
2023-07-15,28.91
2023-07-16,28.91
2023-07-17,29.384
2023-07-18,29.349
2023-07-19,29.543
2023-07-20,29.244
2023-07-21,29.064
2023-07-22,29.064
2023-07-23,29.064
2023-07-24,29.187
2023-07-25,29.319
2023-07-26,29.452
2023-07-27,29.254
2023-07-28,29.649
2023-07-29,29.649
2023-07-30,29.649
2023-07-31,29.743
2023-08-01,29.615
2023-08-02,29.157
2023-08-03,28.899
2023-08-04,27.478
2023-08-05,27.478
2023-08-06,27.478
2023-08-07,27.049
2023-08-08,27.193
2023-08-09,26.949
2023-08-10,26.916
2023-08-11,26.925
2023-08-12,26.925
2023-08-13,26.925
2023-08-14,27.153
2023-08-15,26.849
2023-08-16,26.716
2023-08-17,26.327
2023-08-18,26.318
2023-08-19,26.318
2023-08-20,26.318
2023-08-21,26.565
2023-08-22,26.775
2023-08-23,27.363
2023-08-24,26.647
2023-08-25,26.984
2023-08-26,26.984
2023-08-27,26.984
2023-08-28,27.223
2023-08-29,27.816
2023-08-30,28.328
2023-08-31,28.366
2023-09-01,28.588
2023-09-02,28.588
2023-09-03,28.588
2023-09-04,28.588
2023-09-05,28.625
2023-09-06,27.6
2023-09-07,26.744
2023-09-08,26.85
2023-09-09,26.85
2023-09-10,26.85
2023-09-11,27.028
2023-09-12,26.591
2023-09-13,26.275
2023-09-14,26.506
2023-09-15,26.456
2023-09-16,26.456
2023-09-17,26.456
2023-09-18,26.92
2023-09-19,27.086
2023-09-20,26.545
2023-09-21,26.309
2023-09-22,26.439
2023-09-23,26.439
2023-09-24,26.439
2023-09-25,26.634
2023-09-26,26.011
2023-09-27,25.779
2023-09-28,25.819
2023-09-29,25.897
2023-09-30,25.897
2023-10-01,25.897
2023-10-02,26.19
2023-10-03,25.995
2023-10-04,26.185
2023-10-05,26.373
2023-10-06,26.762
2023-10-07,26.762
2023-10-08,26.762
2023-10-09,26.996
2023-10-10,26.906
2023-10-11,27.118
2023-10-12,27.256
2023-10-13,26.975
2023-10-14,26.975
2023-10-15,26.975
2023-10-16,26.98
2023-10-17,26.743
2023-10-18,26.549
2023-10-19,26.492
2023-10-20,26.102
2023-10-21,26.102
2023-10-22,26.102
2023-10-23,26.117
2023-10-24,26.203
2023-10-25,25.857
2023-10-26,25.309
2023-10-27,25.511
2023-10-28,25.511
2023-10-29,25.511
2023-10-30,25.88
2023-10-31,25.957
2023-11-01,26.443
2023-11-02,26.933
2023-11-03,26.785
2023-11-04,26.785
2023-11-05,26.785
2023-11-06,27.172
2023-11-07,27.552
2023-11-08,27.714
2023-11-09,27.633
2023-11-10,28.249
2023-11-11,28.249
2023-11-12,28.249
2023-11-13,28.007
2023-11-14,28.407
2023-11-15,28.493
2023-11-16,28.751
2023-11-17,28.748
2023-11-18,28.748
2023-11-19,28.748
2023-11-20,28.984
2023-11-21,28.783
2023-11-22,28.884
2023-11-23,28.884
2023-11-24,28.686
2023-11-25,28.686
2023-11-26,28.686
2023-11-27,28.663
2023-11-28,28.755
2023-11-29,28.6
2023-11-30,28.687
2023-12-01,28.882
2023-12-02,28.882
2023-12-03,28.882
2023-12-04,28.609
2023-12-05,29.211
2023-12-06,29.049
2023-12-07,29.344
2023-12-08,29.562
2023-12-09,29.562
2023-12-10,29.562
2023-12-11,29.179
2023-12-12,29.41
2023-12-13,29.942
2023-12-14,29.965
2023-12-15,29.883
2023-12-16,29.883
2023-12-17,29.883
2023-12-18,29.629
2023-12-19,29.788
2023-12-20,29.469
2023-12-21,29.446
2023-12-22,29.278
2023-12-23,29.278
2023-12-24,29.278
2023-12-25,29.278
2023-12-26,29.195
2023-12-27,29.21
2023-12-28,29.275
2023-12-29,29.116
2023-12-30,29.116
2023-12-31,29.116
2024-01-01,29.116
2024-01-02,28.007
2024-01-03,27.793
2024-01-04,27.44
2024-01-05,27.33
2024-01-06,27.33
2024-01-07,27.33
2024-01-08,27.982
2024-01-09,27.931
2024-01-10,28.094
2024-01-11,28.003
2024-01-12,28.053
2024-01-13,28.053
2024-01-14,28.053
2024-01-15,28.053
2024-01-16,27.741
2024-01-17,27.602
2024-01-18,28.471
2024-01-19,28.856
2024-01-20,28.856
2024-01-21,28.856
2024-01-22,29.181
2024-01-23,29.375
2024-01-24,29.303
2024-01-25,29.254
2024-01-26,28.99
2024-01-27,28.99
2024-01-28,28.99
2024-01-29,28.886
2024-01-30,28.305
2024-01-31,27.757
2024-02-01,28.123
2024-02-02,28.009
2024-02-03,28.009
2024-02-04,28.009
2024-02-05,28.344
2024-02-06,28.585
2024-02-07,28.601
2024-02-08,28.445
2024-02-09,28.57
2024-02-10,28.57
2024-02-11,28.57
2024-02-12,28.313
2024-02-13,27.994
2024-02-14,27.859
2024-02-15,27.815
2024-02-16,27.581
2024-02-17,27.581
2024-02-18,27.581
2024-02-19,27.581
2024-02-20,27.451
2024-02-21,27.612
2024-02-22,27.922
2024-02-23,27.642
2024-02-24,27.642
2024-02-25,27.642
2024-02-26,27.436
2024-02-27,27.659
2024-02-28,27.475
2024-02-29,27.374
2024-03-01,27.209
2024-03-02,27.209
2024-03-03,27.209
2024-03-04,26.498
2024-03-05,25.752
2024-03-06,25.601
2024-03-07,25.583
2024-03-08,25.849
2024-03-09,25.849
2024-03-10,25.849
2024-03-11,26.154
2024-03-12,26.223
2024-03-13,25.901
2024-03-14,26.184
2024-03-15,26.127
2024-03-16,26.127
2024-03-17,26.127
2024-03-18,26.293
2024-03-19,26.651
2024-03-20,27.043
2024-03-21,25.938
2024-03-22,26.194
2024-03-23,26.194
2024-03-24,26.194
2024-03-25,25.977
2024-03-26,25.804
2024-03-27,26.379
2024-03-28,26.053
2024-03-29,26.053
2024-03-30,26.053
2024-03-31,26.053
2024-04-01,25.836
2024-04-02,25.656
2024-04-03,25.779
2024-04-04,25.653
2024-04-05,25.768
2024-04-06,25.768
2024-04-07,25.768
2024-04-08,25.616
