,VRTX US Equity
2023-06-23,21.791
2023-06-24,21.791
2023-06-25,21.791
2023-06-26,21.896
2023-06-27,21.875
2023-06-28,22.106
2023-06-29,21.942
2023-06-30,22.158
2023-07-01,22.158
2023-07-02,22.158
2023-07-03,21.885
2023-07-04,21.885
2023-07-05,21.932
2023-07-06,21.771
2023-07-07,21.311
2023-07-08,21.311
2023-07-09,21.311
2023-07-10,21.706
2023-07-11,21.535
2023-07-12,21.807
2023-07-13,21.994
2023-07-14,22.228
2023-07-15,22.228
2023-07-16,22.228
2023-07-17,22.561
2023-07-18,22.624
2023-07-19,22.589
2023-07-20,22.709
2023-07-21,22.742
2023-07-22,22.742
2023-07-23,22.742
2023-07-24,22.432
2023-07-25,22.495
2023-07-26,22.109
2023-07-27,21.966
2023-07-28,22.244
2023-07-29,22.244
2023-07-30,22.244
2023-07-31,22.136
2023-08-01,21.757
2023-08-02,22.417
2023-08-03,21.762
2023-08-04,21.252
2023-08-05,21.252
2023-08-06,21.252
2023-08-07,21.554
2023-08-08,21.501
2023-08-09,21.552
2023-08-10,21.652
2023-08-11,21.806
2023-08-12,21.806
2023-08-13,21.806
2023-08-14,21.776
2023-08-15,21.801
2023-08-16,21.404
2023-08-17,21.433
2023-08-18,21.492
2023-08-19,21.492
2023-08-20,21.492
2023-08-21,21.861
2023-08-22,21.84
2023-08-23,21.852
2023-08-24,21.614
2023-08-25,21.819
2023-08-26,21.819
2023-08-27,21.819
2023-08-28,21.915
2023-08-29,21.894
2023-08-30,21.946
2023-08-31,21.794
2023-09-01,21.944
2023-09-02,21.944
2023-09-03,21.944
2023-09-04,21.944
2023-09-05,21.766
2023-09-06,21.436
2023-09-07,21.407
2023-09-08,21.35
2023-09-09,21.35
2023-09-10,21.35
2023-09-11,21.609
2023-09-12,21.568
2023-09-13,21.586
2023-09-14,21.746
2023-09-15,21.714
2023-09-16,21.714
2023-09-17,21.714
2023-09-18,21.907
2023-09-19,22.296
2023-09-20,21.926
2023-09-21,22.049
2023-09-22,21.753
2023-09-23,21.753
2023-09-24,21.753
2023-09-25,21.824
2023-09-26,21.888
2023-09-27,21.761
2023-09-28,21.938
2023-09-29,21.64
2023-09-30,21.64
2023-10-01,21.64
2023-10-02,21.646
2023-10-03,21.479
2023-10-04,22.153
2023-10-05,22.29
2023-10-06,22.634
2023-10-07,22.634
2023-10-08,22.634
2023-10-09,22.293
2023-10-10,22.63
2023-10-11,22.924
2023-10-12,23.097
2023-10-13,23.282
2023-10-14,23.282
2023-10-15,23.282
2023-10-16,23.503
2023-10-17,23.449
2023-10-18,22.878
2023-10-19,22.706
2023-10-20,22.523
2023-10-21,22.523
2023-10-22,22.523
2023-10-23,22.884
2023-10-24,23.033
2023-10-25,22.638
2023-10-26,22.528
2023-10-27,22.158
2023-10-28,22.158
2023-10-29,22.158
2023-10-30,22.293
2023-10-31,22.581
2023-11-01,23.031
2023-11-02,23.492
2023-11-03,23.47
2023-11-04,23.47
2023-11-05,23.47
2023-11-06,23.929
2023-11-07,23.261
2023-11-08,23.213
2023-11-09,22.664
2023-11-10,22.65
2023-11-11,22.65
2023-11-12,22.65
2023-11-13,22.969
2023-11-14,22.466
2023-11-15,21.203
2023-11-16,20.818
2023-11-17,21.273
2023-11-18,21.273
2023-11-19,21.273
2023-11-20,21.658
2023-11-21,21.533
2023-11-22,21.439
2023-11-23,21.439
2023-11-24,21.428
2023-11-25,21.428
2023-11-26,21.428
2023-11-27,21.255
2023-11-28,21.063
2023-11-29,21.304
2023-11-30,21.535
2023-12-01,21.313
2023-12-02,21.313
2023-12-03,21.313
2023-12-04,21.281
2023-12-05,21.495
2023-12-06,21.453
2023-12-07,21.483
2023-12-08,21.34
2023-12-09,21.34
2023-12-10,21.34
2023-12-11,21.724
2023-12-12,21.806
2023-12-13,24.639
2023-12-14,24.732
2023-12-15,24.981
2023-12-16,24.981
2023-12-17,24.981
2023-12-18,24.612
2023-12-19,24.501
2023-12-20,24.325
2023-12-21,24.348
2023-12-22,24.629
2023-12-23,24.629
2023-12-24,24.629
2023-12-25,24.629
2023-12-26,24.776
2023-12-27,24.799
2023-12-28,24.874
2023-12-29,24.729
2023-12-30,24.729
2023-12-31,24.729
2024-01-01,24.729
2024-01-02,24.973
2024-01-03,24.926
2024-01-04,25.258
2024-01-05,25.279
2024-01-06,25.279
2024-01-07,25.279
2024-01-08,25.6
2024-01-09,25.715
2024-01-10,25.883
2024-01-11,26.269
2024-01-12,26.374
2024-01-13,26.374
2024-01-14,26.374
2024-01-15,26.374
2024-01-16,26.623
2024-01-17,26.396
2024-01-18,26.331
2024-01-19,26.455
2024-01-20,26.455
2024-01-21,26.455
2024-01-22,26.764
2024-01-23,26.739
2024-01-24,25.872
2024-01-25,25.986
2024-01-26,25.964
2024-01-27,25.964
2024-01-28,25.964
2024-01-29,26.305
2024-01-30,26.927
2024-01-31,26.063
2024-02-01,26.121
2024-02-02,25.568
2024-02-03,25.568
2024-02-04,25.568
2024-02-05,25.837
2024-02-06,25.032
2024-02-07,25.092
2024-02-08,25.318
2024-02-09,25.262
2024-02-10,25.262
2024-02-11,25.262
2024-02-12,25.0
2024-02-13,24.852
2024-02-14,24.903
2024-02-15,25.405
2024-02-16,25.161
2024-02-17,25.161
2024-02-18,25.161
2024-02-19,25.161
2024-02-20,25.068
2024-02-21,25.008
2024-02-22,25.435
2024-02-23,25.634
2024-02-24,25.634
2024-02-25,25.634
2024-02-26,25.835
2024-02-27,25.682
2024-02-28,25.447
2024-02-29,25.075
2024-03-01,25.792
2024-03-02,25.792
2024-03-03,25.792
2024-03-04,25.271
2024-03-05,24.76
2024-03-06,24.546
2024-03-07,24.467
2024-03-08,24.649
2024-03-09,24.649
2024-03-10,24.649
2024-03-11,24.702
2024-03-12,24.581
2024-03-13,24.626
2024-03-14,24.362
2024-03-15,24.298
2024-03-16,24.298
2024-03-17,24.298
2024-03-18,24.518
2024-03-19,24.745
2024-03-20,24.561
2024-03-21,24.776
2024-03-22,24.773
2024-03-23,24.773
2024-03-24,24.773
2024-03-25,24.795
2024-03-26,24.941
2024-03-27,24.88
2024-03-28,24.922
2024-03-29,24.922
2024-03-30,24.922
2024-03-31,24.922
2024-04-01,25.069
2024-04-02,24.409
2024-04-03,24.373
2024-04-04,24.087
2024-04-05,24.246
2024-04-06,24.246
2024-04-07,24.246
2024-04-08,24.099
