,SPGI US Equity
2023-07-03,27.277
2023-07-04,27.277
2023-07-05,27.461
2023-07-06,27.17
2023-07-07,27.025
2023-07-08,27.025
2023-07-09,27.025
2023-07-10,27.371
2023-07-11,27.228
2023-07-12,27.924
2023-07-13,28.292
2023-07-14,28.542
2023-07-15,28.542
2023-07-16,28.542
2023-07-17,28.621
2023-07-18,28.91
2023-07-19,28.957
2023-07-20,29.043
2023-07-21,29.009
2023-07-22,29.009
2023-07-23,29.009
2023-07-24,28.975
2023-07-25,29.3
2023-07-26,29.36
2023-07-27,27.134
2023-07-28,26.933
2023-07-29,26.933
2023-07-30,26.933
2023-07-31,27.095
2023-08-01,27.361
2023-08-02,27.082
2023-08-03,26.359
2023-08-04,26.595
2023-08-05,26.595
2023-08-06,26.595
2023-08-07,26.839
2023-08-08,26.573
2023-08-09,26.652
2023-08-10,26.694
2023-08-11,26.685
2023-08-12,26.685
2023-08-13,26.685
2023-08-14,26.754
2023-08-15,26.641
2023-08-16,26.621
2023-08-17,26.457
2023-08-18,26.294
2023-08-19,26.294
2023-08-20,26.294
2023-08-21,26.051
2023-08-22,26.4
2023-08-23,26.963
2023-08-24,26.63
2023-08-25,26.778
2023-08-26,26.778
2023-08-27,26.778
2023-08-28,26.927
2023-08-29,27.064
2023-08-30,27.056
2023-08-31,26.951
2023-09-01,27.158
2023-09-02,27.158
2023-09-03,27.158
2023-09-04,27.158
2023-09-05,27.114
2023-09-06,27.156
2023-09-07,27.116
2023-09-08,26.919
2023-09-09,26.919
2023-09-10,26.919
2023-09-11,26.82
2023-09-12,26.679
2023-09-13,26.85
2023-09-14,27.287
2023-09-15,26.744
2023-09-16,26.744
2023-09-17,26.744
2023-09-18,26.805
2023-09-19,26.791
2023-09-20,26.579
2023-09-21,25.621
2023-09-22,25.578
2023-09-23,25.578
2023-09-24,25.578
2023-09-25,25.562
2023-09-26,25.054
2023-09-27,24.984
2023-09-28,25.361
2023-09-29,25.146
2023-09-30,25.146
2023-10-01,25.146
2023-10-02,25.248
2023-10-03,24.556
2023-10-04,24.977
2023-10-05,24.908
2023-10-06,25.103
2023-10-07,25.103
2023-10-08,25.103
2023-10-09,25.269
2023-10-10,25.512
2023-10-11,25.676
2023-10-12,25.256
2023-10-13,25.116
2023-10-14,25.116
2023-10-15,25.116
2023-10-16,25.408
2023-10-17,25.394
2023-10-18,24.882
2023-10-19,24.72
2023-10-20,24.2
2023-10-21,24.2
2023-10-22,24.2
2023-10-23,24.235
2023-10-24,24.078
2023-10-25,24.161
2023-10-26,24.111
2023-10-27,23.71
2023-10-28,23.71
2023-10-29,23.71
2023-10-30,23.89
2023-10-31,24.183
2023-11-01,24.328
2023-11-02,25.995
2023-11-03,26.448
2023-11-04,26.448
2023-11-05,26.448
2023-11-06,26.602
2023-11-07,26.597
2023-11-08,26.718
2023-11-09,26.808
2023-11-10,27.245
2023-11-11,27.245
2023-11-12,27.245
2023-11-13,27.324
2023-11-14,27.954
2023-11-15,27.831
2023-11-16,27.964
2023-11-17,28.251
2023-11-18,28.251
2023-11-19,28.251
2023-11-20,28.488
2023-11-21,28.641
2023-11-22,28.734
2023-11-23,28.734
2023-11-24,28.734
2023-11-25,28.734
2023-11-26,28.734
2023-11-27,28.599
2023-11-28,28.649
2023-11-29,28.765
2023-11-30,28.847
2023-12-01,29.275
2023-12-02,29.275
2023-12-03,29.275
2023-12-04,29.427
2023-12-05,29.355
2023-12-06,29.044
2023-12-07,28.955
2023-12-08,28.816
2023-12-09,28.816
2023-12-10,28.816
2023-12-11,29.388
2023-12-12,29.601
2023-12-13,30.17
2023-12-14,30.345
2023-12-15,30.221
2023-12-16,30.221
2023-12-17,30.221
2023-12-18,30.264
2023-12-19,30.282
2023-12-20,29.669
2023-12-21,30.006
2023-12-22,30.155
2023-12-23,30.155
2023-12-24,30.155
2023-12-25,30.155
2023-12-26,30.252
2023-12-27,30.513
2023-12-28,30.641
2023-12-29,30.541
2023-12-30,30.541
2023-12-31,30.541
2024-01-01,30.541
2024-01-02,30.242
2024-01-03,29.791
2024-01-04,29.778
2024-01-05,29.658
2024-01-06,29.658
2024-01-07,29.658
2024-01-08,29.912
2024-01-09,29.759
2024-01-10,29.964
2024-01-11,30.027
2024-01-12,30.221
2024-01-13,30.221
2024-01-14,30.221
2024-01-15,30.221
2024-01-16,30.19
2024-01-17,30.247
2024-01-18,30.38
2024-01-19,30.542
2024-01-20,30.542
2024-01-21,30.542
2024-01-22,30.712
2024-01-23,30.852
2024-01-24,30.811
2024-01-25,31.049
2024-01-26,30.859
2024-01-27,30.859
2024-01-28,30.859
2024-01-29,31.075
2024-01-30,31.403
2024-01-31,30.974
2024-02-01,31.587
2024-02-02,31.368
2024-02-03,31.368
2024-02-04,31.368
2024-02-05,31.188
2024-02-06,31.309
2024-02-07,31.753
2024-02-08,30.642
2024-02-09,31.031
2024-02-10,31.031
2024-02-11,31.031
2024-02-12,30.478
2024-02-13,29.973
2024-02-14,29.883
2024-02-15,30.116
2024-02-16,30.036
2024-02-17,30.036
2024-02-18,30.036
2024-02-19,30.036
2024-02-20,30.306
2024-02-21,30.186
2024-02-22,30.961
2024-02-23,31.178
2024-02-24,31.178
2024-02-25,31.178
2024-02-26,30.896
2024-02-27,30.499
2024-02-28,30.609
2024-02-29,30.548
2024-03-01,30.593
2024-03-02,30.593
2024-03-03,30.593
2024-03-04,30.363
2024-03-05,30.139
2024-03-06,30.413
2024-03-07,30.466
2024-03-08,30.577
2024-03-09,30.577
2024-03-10,30.577
2024-03-11,30.466
2024-03-12,30.604
2024-03-13,30.563
2024-03-14,30.237
2024-03-15,30.19
2024-03-16,30.19
2024-03-17,30.19
2024-03-18,30.114
2024-03-19,30.273
2024-03-20,30.42
2024-03-21,30.6
2024-03-22,29.927
2024-03-23,29.927
2024-03-24,29.927
2024-03-25,29.881
2024-03-26,29.953
2024-03-27,30.19
2024-03-28,30.378
2024-03-29,30.378
2024-03-30,30.378
2024-03-31,30.378
2024-04-01,30.476
2024-04-02,30.382
2024-04-03,30.407
2024-04-04,30.547
2024-04-05,30.777
2024-04-06,30.777
2024-04-07,30.777
2024-04-08,30.944
