,ROST US Equity
2023-06-26,19.737
2023-06-27,19.977
2023-06-28,19.87
2023-06-29,19.953
2023-06-30,20.55
2023-07-01,20.55
2023-07-02,20.55
2023-07-03,20.367
2023-07-04,20.367
2023-07-05,20.274
2023-07-06,20.037
2023-07-07,19.694
2023-07-08,19.694
2023-07-09,19.694
2023-07-10,20.083
2023-07-11,20.317
2023-07-12,20.412
2023-07-13,20.405
2023-07-14,20.423
2023-07-15,20.423
2023-07-16,20.423
2023-07-17,20.18
2023-07-18,20.465
2023-07-19,20.594
2023-07-20,20.518
2023-07-21,20.487
2023-07-22,20.487
2023-07-23,20.487
2023-07-24,20.609
2023-07-25,20.574
2023-07-26,20.752
2023-07-27,20.752
2023-07-28,20.958
2023-07-29,20.958
2023-07-30,20.958
2023-07-31,20.964
2023-08-01,20.845
2023-08-02,20.371
2023-08-03,20.521
2023-08-04,20.521
2023-08-05,20.521
2023-08-06,20.521
2023-08-07,20.63
2023-08-08,20.579
2023-08-09,20.522
2023-08-10,20.676
2023-08-11,20.587
2023-08-12,20.587
2023-08-13,20.587
2023-08-14,20.678
2023-08-15,20.658
2023-08-16,20.879
2023-08-17,20.036
2023-08-18,20.776
2023-08-19,20.776
2023-08-20,20.776
2023-08-21,20.853
2023-08-22,20.494
2023-08-23,21.205
2023-08-24,20.68
2023-08-25,20.704
2023-08-26,20.704
2023-08-27,20.704
2023-08-28,20.866
2023-08-29,21.056
2023-08-30,21.169
2023-08-31,21.197
2023-09-01,21.236
2023-09-02,21.236
2023-09-03,21.236
2023-09-04,21.236
2023-09-05,21.053
2023-09-06,20.938
2023-09-07,20.846
2023-09-08,20.82
2023-09-09,20.82
2023-09-10,20.82
2023-09-11,20.651
2023-09-12,20.639
2023-09-13,20.363
2023-09-14,20.534
2023-09-15,20.62
2023-09-16,20.62
2023-09-17,20.62
2023-09-18,20.533
2023-09-19,20.294
2023-09-20,20.058
2023-09-21,19.741
2023-09-22,19.481
2023-09-23,19.481
2023-09-24,19.481
2023-09-25,19.134
2023-09-26,19.113
2023-09-27,18.986
2023-09-28,19.49
2023-09-29,19.689
2023-09-30,19.689
2023-10-01,19.689
2023-10-02,19.954
2023-10-03,19.507
2023-10-04,19.521
2023-10-05,19.474
2023-10-06,19.589
2023-10-07,19.589
2023-10-08,19.589
2023-10-09,19.709
2023-10-10,19.715
2023-10-11,19.814
2023-10-12,19.732
2023-10-13,19.53
2023-10-14,19.53
2023-10-15,19.53
2023-10-16,20.288
2023-10-17,20.569
2023-10-18,20.436
2023-10-19,20.266
2023-10-20,20.161
2023-10-21,20.161
2023-10-22,20.161
2023-10-23,19.943
2023-10-24,20.18
2023-10-25,20.133
2023-10-26,19.915
2023-10-27,19.654
2023-10-28,19.654
2023-10-29,19.654
2023-10-30,19.987
2023-10-31,20.208
2023-11-01,20.21
2023-11-02,20.617
2023-11-03,21.121
2023-11-04,21.121
2023-11-05,21.121
2023-11-06,21.142
2023-11-07,21.311
2023-11-08,21.255
2023-11-09,21.182
2023-11-10,21.348
2023-11-11,21.348
2023-11-12,21.348
2023-11-13,21.173
2023-11-14,21.532
2023-11-15,21.388
2023-11-16,20.498
2023-11-17,21.947
2023-11-18,21.947
2023-11-19,21.947
2023-11-20,22.116
2023-11-21,22.336
2023-11-22,22.38
2023-11-23,22.38
2023-11-24,22.399
2023-11-25,22.399
2023-11-26,22.399
2023-11-27,22.399
2023-11-28,22.264
2023-11-29,22.076
2023-11-30,22.278
2023-12-01,22.579
2023-12-02,22.579
2023-12-03,22.579
2023-12-04,22.723
2023-12-05,22.653
2023-12-06,22.686
2023-12-07,22.554
2023-12-08,22.626
2023-12-09,22.626
2023-12-10,22.626
2023-12-11,23.176
2023-12-12,23.203
2023-12-13,23.552
2023-12-14,23.008
2023-12-15,22.897
2023-12-16,22.897
2023-12-17,22.897
2023-12-18,23.085
2023-12-19,23.227
2023-12-20,23.0
2023-12-21,23.217
2023-12-22,23.309
2023-12-23,23.309
2023-12-24,23.309
2023-12-25,23.309
2023-12-26,23.408
2023-12-27,23.478
2023-12-28,23.613
2023-12-29,23.646
2023-12-30,23.646
2023-12-31,23.646
2024-01-01,23.646
2024-01-02,23.525
2024-01-03,23.019
2024-01-04,23.085
2024-01-05,22.954
2024-01-06,22.954
2024-01-07,22.954
2024-01-08,23.177
2024-01-09,23.193
2024-01-10,23.203
2024-01-11,23.341
2024-01-12,23.309
2024-01-13,23.309
2024-01-14,23.309
2024-01-15,23.309
2024-01-16,23.39
2024-01-17,23.137
2024-01-18,23.456
2024-01-19,23.484
2024-01-20,23.484
2024-01-21,23.484
2024-01-22,23.586
2024-01-23,23.697
2024-01-24,23.671
2024-01-25,24.01
2024-01-26,24.172
2024-01-27,24.172
2024-01-28,24.172
2024-01-29,24.373
2024-01-30,24.3
2024-01-31,23.798
2024-02-01,24.278
2024-02-02,24.374
2024-02-03,24.374
2024-02-04,24.374
2024-02-05,24.217
2024-02-06,24.116
2024-02-07,24.301
2024-02-08,24.749
2024-02-09,24.716
2024-02-10,24.716
2024-02-11,24.716
2024-02-12,24.638
2024-02-13,24.559
2024-02-14,24.483
2024-02-15,24.466
2024-02-16,24.413
2024-02-17,24.413
2024-02-18,24.413
2024-02-19,24.413
2024-02-20,24.476
2024-02-21,24.539
2024-02-22,24.87
2024-02-23,24.968
2024-02-24,24.968
2024-02-25,24.968
2024-02-26,24.906
2024-02-27,25.206
2024-02-28,25.346
2024-02-29,25.095
2024-03-01,25.208
2024-03-02,25.208
2024-03-03,25.208
2024-03-04,25.251
2024-03-05,25.092
2024-03-06,24.819
2024-03-07,24.468
2024-03-08,24.421
2024-03-09,24.421
2024-03-10,24.421
2024-03-11,24.389
2024-03-12,24.485
2024-03-13,24.585
2024-03-14,24.467
2024-03-15,24.329
2024-03-16,24.329
2024-03-17,24.329
2024-03-18,24.16
2024-03-19,24.515
2024-03-20,24.607
2024-03-21,24.643
2024-03-22,24.338
2024-03-23,24.338
2024-03-24,24.338
2024-03-25,24.207
2024-03-26,24.204
2024-03-27,24.643
2024-03-28,24.571
2024-03-29,24.571
2024-03-30,24.571
2024-03-31,24.571
2024-04-01,24.291
2024-04-02,24.055
2024-04-03,23.693
2024-04-04,23.39
2024-04-05,23.36
2024-04-06,23.36
2024-04-07,23.36
2024-04-08,23.484
