,BKNG US Equity
2023-06-23,16.162
2023-06-24,16.162
2023-06-25,16.162
2023-06-26,16.112
2023-06-27,16.633
2023-06-28,16.425
2023-06-29,16.361
2023-06-30,16.613
2023-07-01,16.613
2023-07-02,16.613
2023-07-03,16.733
2023-07-04,16.733
2023-07-05,16.446
2023-07-06,16.192
2023-07-07,16.218
2023-07-08,16.218
2023-07-09,16.218
2023-07-10,16.785
2023-07-11,17.121
2023-07-12,17.152
2023-07-13,17.434
2023-07-14,17.633
2023-07-15,17.633
2023-07-16,17.633
2023-07-17,18.142
2023-07-18,18.332
2023-07-19,18.002
2023-07-20,17.943
2023-07-21,17.978
2023-07-22,17.978
2023-07-23,17.978
2023-07-24,17.764
2023-07-25,18.063
2023-07-26,18.111
2023-07-27,18.062
2023-07-28,18.406
2023-07-29,18.406
2023-07-30,18.406
2023-07-31,18.132
2023-08-01,17.787
2023-08-02,17.608
2023-08-03,17.302
2023-08-04,18.231
2023-08-05,18.231
2023-08-06,18.231
2023-08-07,19.231
2023-08-08,19.13
2023-08-09,19.004
2023-08-10,19.114
2023-08-11,19.013
2023-08-12,19.013
2023-08-13,19.013
2023-08-14,19.18
2023-08-15,18.98
2023-08-16,18.929
2023-08-17,18.353
2023-08-18,18.037
2023-08-19,18.037
2023-08-20,18.037
2023-08-21,17.999
2023-08-22,18.128
2023-08-23,18.274
2023-08-24,17.848
2023-08-25,17.943
2023-08-26,17.943
2023-08-27,17.943
2023-08-28,18.103
2023-08-29,18.346
2023-08-30,18.462
2023-08-31,18.312
2023-09-01,18.34
2023-09-02,18.34
2023-09-03,18.34
2023-09-04,18.34
2023-09-05,18.515
2023-09-06,18.495
2023-09-07,18.273
2023-09-08,18.318
2023-09-09,18.318
2023-09-10,18.318
2023-09-11,18.549
2023-09-12,18.497
2023-09-13,18.16
2023-09-14,18.638
2023-09-15,18.42
2023-09-16,18.42
2023-09-17,18.42
2023-09-18,18.378
2023-09-19,18.113
2023-09-20,17.858
2023-09-21,17.751
2023-09-22,17.904
2023-09-23,17.904
2023-09-24,17.904
2023-09-25,18.111
2023-09-26,17.893
2023-09-27,18.022
2023-09-28,18.152
2023-09-29,18.03
2023-09-30,18.03
2023-10-01,18.03
2023-10-02,18.088
2023-10-03,17.603
2023-10-04,17.8
2023-10-05,17.638
2023-10-06,17.817
2023-10-07,17.817
2023-10-08,17.817
2023-10-09,17.558
2023-10-10,17.854
2023-10-11,17.918
2023-10-12,17.784
2023-10-13,17.207
2023-10-14,17.207
2023-10-15,17.207
2023-10-16,17.303
2023-10-17,17.388
2023-10-18,16.64
2023-10-19,16.26
2023-10-20,16.094
2023-10-21,16.094
2023-10-22,16.094
2023-10-23,16.481
2023-10-24,16.574
2023-10-25,16.442
2023-10-26,16.032
2023-10-27,16.052
2023-10-28,16.052
2023-10-29,16.052
2023-10-30,16.324
2023-10-31,16.331
2023-11-01,16.195
2023-11-02,16.658
2023-11-03,16.584
2023-11-04,16.584
2023-11-05,16.584
2023-11-06,17.222
2023-11-07,17.427
2023-11-08,17.476
2023-11-09,17.381
2023-11-10,17.75
2023-11-11,17.75
2023-11-12,17.75
2023-11-13,18.01
2023-11-14,18.293
2023-11-15,17.99
2023-11-16,18.036
2023-11-17,18.048
2023-11-18,18.048
2023-11-19,18.048
2023-11-20,18.178
2023-11-21,18.104
2023-11-22,18.017
2023-11-23,18.017
2023-11-24,17.935
2023-11-25,17.935
2023-11-26,17.935
2023-11-27,18.022
2023-11-28,18.086
2023-11-29,17.996
2023-11-30,17.993
2023-12-01,18.188
2023-12-02,18.188
2023-12-03,18.188
2023-12-04,18.043
2023-12-05,18.121
2023-12-06,18.06
2023-12-07,18.566
2023-12-08,18.777
2023-12-09,18.777
2023-12-10,18.777
2023-12-11,19.165
2023-12-12,19.431
2023-12-13,19.558
2023-12-14,19.65
2023-12-15,19.871
2023-12-16,19.871
2023-12-17,19.871
2023-12-18,19.822
2023-12-19,20.078
2023-12-20,19.803
2023-12-21,20.09
2023-12-22,20.182
2023-12-23,20.182
2023-12-24,20.182
2023-12-25,20.182
2023-12-26,20.359
2023-12-27,20.176
2023-12-28,20.267
2023-12-29,20.283
2023-12-30,20.283
2023-12-31,20.283
2024-01-01,20.283
2024-01-02,19.796
2024-01-03,19.391
2024-01-04,19.452
2024-01-05,19.384
2024-01-06,19.384
2024-01-07,19.384
2024-01-08,19.682
2024-01-09,19.832
2024-01-10,19.995
2024-01-11,20.171
2024-01-12,19.888
2024-01-13,19.888
2024-01-14,19.888
2024-01-15,19.888
2024-01-16,19.861
2024-01-17,19.776
2024-01-18,19.996
2024-01-19,20.493
2024-01-20,20.493
2024-01-21,20.493
2024-01-22,19.865
2024-01-23,19.777
2024-01-24,19.812
2024-01-25,19.849
2024-01-26,19.959
2024-01-27,19.959
2024-01-28,19.959
2024-01-29,20.125
2024-01-30,20.132
2024-01-31,19.862
2024-02-01,20.151
2024-02-02,20.166
2024-02-03,20.166
2024-02-04,20.166
2024-02-05,20.478
2024-02-06,20.627
2024-02-07,20.989
2024-02-08,21.732
2024-02-09,21.268
2024-02-10,21.268
2024-02-11,21.268
2024-02-12,21.424
2024-02-13,21.184
2024-02-14,21.131
2024-02-15,21.201
2024-02-16,21.01
2024-02-17,21.01
2024-02-18,21.01
2024-02-19,21.01
2024-02-20,20.919
2024-02-21,21.169
2024-02-22,21.941
2024-02-23,20.186
2024-02-24,20.186
2024-02-25,20.186
2024-02-26,20.065
2024-02-27,19.913
2024-02-28,20.013
2024-02-29,19.86
2024-03-01,20.037
2024-03-02,20.037
2024-03-03,20.037
2024-03-04,19.817
2024-03-05,19.639
2024-03-06,19.626
2024-03-07,19.962
2024-03-08,20.041
2024-03-09,20.041
2024-03-10,20.041
2024-03-11,20.154
2024-03-12,20.138
2024-03-13,20.138
2024-03-14,20.204
2024-03-15,19.643
2024-03-16,19.643
2024-03-17,19.643
2024-03-18,19.856
2024-03-19,20.171
2024-03-20,20.588
2024-03-21,20.987
2024-03-22,20.854
2024-03-23,20.854
2024-03-24,20.854
2024-03-25,20.867
2024-03-26,21.063
2024-03-27,21.135
2024-03-28,20.872
2024-03-29,20.872
2024-03-30,20.872
2024-03-31,20.872
2024-04-01,20.533
2024-04-02,20.493
2024-04-03,20.862
2024-04-04,20.227
2024-04-05,20.687
2024-04-06,20.687
2024-04-07,20.687
2024-04-08,20.683
