,WTS US Equity
2023-06-23,23.758
2023-06-24,23.758
2023-06-25,23.758
2023-06-26,23.925
2023-06-27,24.252
2023-06-28,24.188
2023-06-29,24.573
2023-06-30,24.926
2023-07-01,24.926
2023-07-02,24.926
2023-07-03,25.03
2023-07-04,25.03
2023-07-05,24.168
2023-07-06,23.906
2023-07-07,23.748
2023-07-08,23.748
2023-07-09,23.748
2023-07-10,24.234
2023-07-11,24.262
2023-07-12,24.675
2023-07-13,24.762
2023-07-14,24.668
2023-07-15,24.668
2023-07-16,24.668
2023-07-17,25.001
2023-07-18,25.58
2023-07-19,25.378
2023-07-20,25.345
2023-07-21,25.12
2023-07-22,25.12
2023-07-23,25.12
2023-07-24,25.405
2023-07-25,25.542
2023-07-26,25.286
2023-07-27,24.987
2023-07-28,24.916
2023-07-29,24.916
2023-07-30,24.916
2023-07-31,25.282
2023-08-01,25.273
2023-08-02,25.295
2023-08-03,24.555
2023-08-04,24.64
2023-08-05,24.64
2023-08-06,24.64
2023-08-07,24.6
2023-08-08,24.149
2023-08-09,23.957
2023-08-10,23.853
2023-08-11,23.865
2023-08-12,23.865
2023-08-13,23.865
2023-08-14,23.925
2023-08-15,23.835
2023-08-16,23.764
2023-08-17,23.241
2023-08-18,23.17
2023-08-19,23.17
2023-08-20,23.17
2023-08-21,23.274
2023-08-22,23.118
2023-08-23,23.431
2023-08-24,22.958
2023-08-25,23.232
2023-08-26,23.232
2023-08-27,23.232
2023-08-28,23.584
2023-08-29,23.88
2023-08-30,24.036
2023-08-31,23.864
2023-09-01,23.638
2023-09-02,23.638
2023-09-03,23.638
2023-09-04,23.638
2023-09-05,22.874
2023-09-06,23.043
2023-09-07,22.701
2023-09-08,22.605
2023-09-09,22.605
2023-09-10,22.605
2023-09-11,22.461
2023-09-12,22.334
2023-09-13,22.216
2023-09-14,22.807
2023-09-15,22.424
2023-09-16,22.424
2023-09-17,22.424
2023-09-18,22.401
2023-09-19,22.241
2023-09-20,22.173
2023-09-21,21.925
2023-09-22,21.675
2023-09-23,21.675
2023-09-24,21.675
2023-09-25,21.734
2023-09-26,21.604
2023-09-27,21.863
2023-09-28,22.14
2023-09-29,21.738
2023-09-30,21.738
2023-10-01,21.738
2023-10-02,21.567
2023-10-03,21.398
2023-10-04,21.497
2023-10-05,21.588
2023-10-06,21.569
2023-10-07,21.569
2023-10-08,21.569
2023-10-09,21.684
2023-10-10,21.656
2023-10-11,22.68
2023-10-12,22.82
2023-10-13,22.43
2023-10-14,22.43
2023-10-15,22.43
2023-10-16,23.313
2023-10-17,23.049
2023-10-18,22.066
2023-10-19,22.031
2023-10-20,21.726
2023-10-21,21.726
2023-10-22,21.726
2023-10-23,21.465
2023-10-24,21.759
2023-10-25,21.737
2023-10-26,21.527
2023-10-27,21.367
2023-10-28,21.367
2023-10-29,21.367
2023-10-30,21.666
2023-10-31,21.819
2023-11-01,21.83
2023-11-02,22.707
2023-11-03,23.011
2023-11-04,23.011
2023-11-05,23.011
2023-11-06,22.406
2023-11-07,22.159
2023-11-08,22.28
2023-11-09,22.419
2023-11-10,22.566
2023-11-11,22.566
2023-11-12,22.566
2023-11-13,22.559
2023-11-14,23.521
2023-11-15,23.089
2023-11-16,23.048
2023-11-17,23.152
2023-11-18,23.152
2023-11-19,23.152
2023-11-20,23.154
2023-11-21,23.142
2023-11-22,23.29
2023-11-23,23.29
2023-11-24,23.431
2023-11-25,23.431
2023-11-26,23.431
2023-11-27,23.363
2023-11-28,22.975
2023-11-29,22.916
2023-11-30,23.047
2023-12-01,23.521
2023-12-02,23.521
2023-12-03,23.521
2023-12-04,23.443
2023-12-05,23.207
2023-12-06,23.197
2023-12-07,23.415
2023-12-08,23.456
2023-12-09,23.456
2023-12-10,23.456
2023-12-11,23.518
2023-12-12,23.523
2023-12-13,23.865
2023-12-14,24.492
2023-12-15,24.277
2023-12-16,24.277
2023-12-17,24.277
2023-12-18,24.321
2023-12-19,24.622
2023-12-20,24.416
2023-12-21,24.467
2023-12-22,24.897
2023-12-23,24.897
2023-12-24,24.897
2023-12-25,24.897
2023-12-26,25.137
2023-12-27,25.054
2023-12-28,25.034
2023-12-29,24.702
2023-12-30,24.702
2023-12-31,24.702
2024-01-01,24.702
2024-01-02,24.242
2024-01-03,23.545
2024-01-04,23.344
2024-01-05,23.175
2024-01-06,23.175
2024-01-07,23.175
2024-01-08,23.363
2024-01-09,23.173
2024-01-10,23.453
2024-01-11,23.334
2024-01-12,23.558
2024-01-13,23.558
2024-01-14,23.558
2024-01-15,23.558
2024-01-16,23.465
2024-01-17,23.345
2024-01-18,23.748
2024-01-19,23.763
2024-01-20,23.763
2024-01-21,23.763
2024-01-22,24.056
2024-01-23,23.808
2024-01-24,23.478
2024-01-25,23.612
2024-01-26,23.551
2024-01-27,23.551
2024-01-28,23.551
2024-01-29,23.987
2024-01-30,24.209
2024-01-31,23.435
2024-02-01,23.95
2024-02-02,23.91
2024-02-03,23.91
2024-02-04,23.91
2024-02-05,23.594
2024-02-06,23.951
2024-02-07,24.575
2024-02-08,25.246
2024-02-09,25.534
2024-02-10,25.534
2024-02-11,25.534
2024-02-12,25.801
2024-02-13,23.368
2024-02-14,23.664
2024-02-15,23.75
2024-02-16,23.335
2024-02-17,23.335
2024-02-18,23.335
2024-02-19,23.335
2024-02-20,23.164
2024-02-21,23.292
2024-02-22,23.157
2024-02-23,23.341
2024-02-24,23.341
2024-02-25,23.341
2024-02-26,23.38
2024-02-27,23.501
2024-02-28,23.32
2024-02-29,23.882
2024-03-01,24.119
2024-03-02,24.119
2024-03-03,24.119
2024-03-04,24.172
2024-03-05,23.855
2024-03-06,23.929
2024-03-07,24.152
2024-03-08,23.992
2024-03-09,23.992
2024-03-10,23.992
2024-03-11,23.815
2024-03-12,23.744
2024-03-13,23.862
2024-03-14,23.699
2024-03-15,23.892
2024-03-16,23.892
2024-03-17,23.892
2024-03-18,23.557
2024-03-19,23.902
2024-03-20,24.167
2024-03-21,24.72
2024-03-22,24.7
2024-03-23,24.7
2024-03-24,24.7
2024-03-25,24.496
2024-03-26,24.39
2024-03-27,24.774
2024-03-28,24.889
2024-03-29,24.889
2024-03-30,24.889
2024-03-31,24.889
2024-04-01,24.58
2024-04-02,24.128
2024-04-03,24.304
2024-04-04,23.965
2024-04-05,24.22
2024-04-06,24.22
2024-04-07,24.22
2024-04-08,24.222
