,EXEL US Equity
2023-06-23,15.383
2023-06-24,15.383
2023-06-25,15.383
2023-06-26,15.074
2023-06-27,14.818
2023-06-28,14.71
2023-06-29,14.686
2023-06-30,14.802
2023-07-01,14.802
2023-07-02,14.802
2023-07-03,14.818
2023-07-04,14.818
2023-07-05,14.748
2023-07-06,14.973
2023-07-07,14.957
2023-07-08,14.957
2023-07-09,14.957
2023-07-10,14.771
2023-07-11,14.849
2023-07-12,14.981
2023-07-13,14.942
2023-07-14,14.973
2023-07-15,14.973
2023-07-16,14.973
2023-07-17,14.375
2023-07-18,14.789
2023-07-19,14.973
2023-07-20,15.273
2023-07-21,15.135
2023-07-22,15.135
2023-07-23,15.135
2023-07-24,15.288
2023-07-25,15.173
2023-07-26,15.211
2023-07-27,15.042
2023-07-28,15.187
2023-07-29,15.187
2023-07-30,15.187
2023-07-31,15.115
2023-08-01,14.617
2023-08-02,16.456
2023-08-03,16.796
2023-08-04,16.426
2023-08-05,16.426
2023-08-06,16.426
2023-08-07,16.41
2023-08-08,16.613
2023-08-09,16.71
2023-08-10,17.139
2023-08-11,17.51
2023-08-12,17.51
2023-08-13,17.51
2023-08-14,17.531
2023-08-15,17.571
2023-08-16,17.376
2023-08-17,17.115
2023-08-18,17.196
2023-08-19,17.196
2023-08-20,17.196
2023-08-21,17.29
2023-08-22,17.407
2023-08-23,17.626
2023-08-24,17.626
2023-08-25,17.82
2023-08-26,17.82
2023-08-27,17.82
2023-08-28,17.974
2023-08-29,18.152
2023-08-30,18.233
2023-08-31,18.144
2023-09-01,18.383
2023-09-02,18.383
2023-09-03,18.383
2023-09-04,18.383
2023-09-05,18.003
2023-09-06,17.963
2023-09-07,17.801
2023-09-08,17.874
2023-09-09,17.874
2023-09-10,17.874
2023-09-11,17.777
2023-09-12,17.829
2023-09-13,17.885
2023-09-14,17.974
2023-09-15,17.603
2023-09-16,17.603
2023-09-17,17.603
2023-09-18,17.232
2023-09-19,17.288
2023-09-20,17.361
2023-09-21,17.417
2023-09-22,17.337
2023-09-23,17.337
2023-09-24,17.337
2023-09-25,17.619
2023-09-26,17.916
2023-09-27,18.278
2023-09-28,18.443
2023-09-29,17.998
2023-09-30,17.998
2023-10-01,17.998
2023-10-02,18.303
2023-10-03,18.023
2023-10-04,18.058
2023-10-05,18.373
2023-10-06,18.44
2023-10-07,18.44
2023-10-08,18.44
2023-10-09,17.834
2023-10-10,18.129
2023-10-11,18.037
2023-10-12,17.909
2023-10-13,18.01
2023-10-14,18.01
2023-10-15,18.01
2023-10-16,18.187
2023-10-17,18.364
2023-10-18,18.002
2023-10-19,17.563
2023-10-20,17.799
2023-10-21,17.799
2023-10-22,17.799
2023-10-23,16.231
2023-10-24,16.535
2023-10-25,16.776
2023-10-26,17.713
2023-10-27,17.046
2023-10-28,17.046
2023-10-29,17.046
2023-10-30,17.388
2023-10-31,17.689
2023-11-01,17.619
2023-11-02,16.393
2023-11-03,17.101
2023-11-04,17.101
2023-11-05,17.101
2023-11-06,16.752
2023-11-07,16.969
2023-11-08,16.672
2023-11-09,17.215
2023-11-10,17.199
2023-11-11,17.199
2023-11-12,17.199
2023-11-13,17.15
2023-11-14,17.502
2023-11-15,17.387
2023-11-16,17.183
2023-11-17,17.305
2023-11-18,17.305
2023-11-19,17.305
2023-11-20,17.142
2023-11-21,17.379
2023-11-22,17.609
2023-11-23,17.609
2023-11-24,17.756
2023-11-25,17.756
2023-11-26,17.756
2023-11-27,17.699
2023-11-28,17.24
2023-11-29,17.42
2023-11-30,17.862
2023-12-01,17.969
2023-12-02,17.969
2023-12-03,17.969
2023-12-04,18.37
2023-12-05,17.912
2023-12-06,17.961
2023-12-07,18.01
2023-12-08,18.018
2023-12-09,18.018
2023-12-10,18.018
2023-12-11,18.059
2023-12-12,18.649
2023-12-13,19.32
2023-12-14,19.091
2023-12-15,19.46
2023-12-16,19.46
2023-12-17,19.46
2023-12-18,19.864
2023-12-19,20.569
2023-12-20,20.035
2023-12-21,20.259
2023-12-22,20.656
2023-12-23,20.656
2023-12-24,20.656
2023-12-25,20.656
2023-12-26,20.725
2023-12-27,20.751
2023-12-28,20.82
2023-12-29,20.699
2023-12-30,20.699
2023-12-31,20.699
2024-01-01,20.699
2024-01-02,20.665
2024-01-03,20.43
2024-01-04,20.318
2024-01-05,20.0
2024-01-06,20.0
2024-01-07,20.0
2024-01-08,18.536
2024-01-09,18.586
2024-01-10,18.071
2024-01-11,17.715
2024-01-12,17.945
2024-01-13,17.945
2024-01-14,17.945
2024-01-15,17.945
2024-01-16,17.818
2024-01-17,17.889
2024-01-18,17.675
2024-01-19,17.841
2024-01-20,17.841
2024-01-21,17.841
2024-01-22,17.296
2024-01-23,16.886
2024-01-24,16.512
2024-01-25,16.436
2024-01-26,16.458
2024-01-27,16.458
2024-01-28,16.458
2024-01-29,16.311
2024-01-30,16.001
2024-01-31,15.906
2024-02-01,15.693
2024-02-02,15.505
2024-02-03,15.505
2024-02-04,15.505
2024-02-05,15.44
2024-02-06,15.493
2024-02-07,14.666
2024-02-08,14.658
2024-02-09,14.199
2024-02-10,14.199
2024-02-11,14.199
2024-02-12,14.319
2024-02-13,14.206
2024-02-14,14.319
2024-02-15,14.459
2024-02-16,14.382
2024-02-17,14.382
2024-02-18,14.382
2024-02-19,14.382
2024-02-20,14.487
2024-02-21,14.551
2024-02-22,14.544
2024-02-23,15.119
2024-02-24,15.119
2024-02-25,15.119
2024-02-26,15.208
2024-02-27,15.035
2024-02-28,15.173
2024-02-29,15.166
2024-03-01,15.402
2024-03-02,15.402
2024-03-03,15.402
2024-03-04,15.616
2024-03-05,15.416
2024-03-06,15.499
2024-03-07,15.298
2024-03-08,15.381
2024-03-09,15.381
2024-03-10,15.381
2024-03-11,15.554
2024-03-12,15.713
2024-03-13,15.976
2024-03-14,15.658
2024-03-15,15.914
2024-03-16,15.914
2024-03-17,15.914
2024-03-18,16.046
2024-03-19,16.253
2024-03-20,16.397
2024-03-21,16.542
2024-03-22,16.445
2024-03-23,16.445
2024-03-24,16.445
2024-03-25,16.39
2024-03-26,16.328
2024-03-27,16.501
2024-03-28,16.411
2024-03-29,16.411
2024-03-30,16.411
2024-03-31,16.411
2024-04-01,16.376
2024-04-02,16.141
2024-04-03,16.383
2024-04-04,16.234
2024-04-05,15.992
2024-04-06,15.992
2024-04-07,15.992
2024-04-08,16.137
