,CAT US Equity
2023-06-23,12.697
2023-06-24,12.697
2023-06-25,12.697
2023-06-26,12.833
2023-06-27,13.036
2023-06-28,13.088
2023-06-29,13.164
2023-06-30,13.262
2023-07-01,13.262
2023-07-02,13.262
2023-07-03,13.331
2023-07-04,13.331
2023-07-05,13.196
2023-07-06,12.943
2023-07-07,13.196
2023-07-08,13.196
2023-07-09,13.196
2023-07-10,13.387
2023-07-11,13.605
2023-07-12,13.645
2023-07-13,13.767
2023-07-14,13.754
2023-07-15,13.754
2023-07-16,13.754
2023-07-17,13.831
2023-07-18,14.157
2023-07-19,14.169
2023-07-20,14.08
2023-07-21,13.894
2023-07-22,13.894
2023-07-23,13.894
2023-07-24,13.987
2023-07-25,14.132
2023-07-26,13.931
2023-07-27,13.918
2023-07-28,14.033
2023-07-29,14.033
2023-07-30,14.033
2023-07-31,14.288
2023-08-01,14.696
2023-08-02,14.249
2023-08-03,13.81
2023-08-04,13.564
2023-08-05,13.564
2023-08-06,13.564
2023-08-07,13.82
2023-08-08,13.819
2023-08-09,13.744
2023-08-10,13.71
2023-08-11,13.777
2023-08-12,13.777
2023-08-13,13.777
2023-08-14,13.729
2023-08-15,13.383
2023-08-16,13.173
2023-08-17,13.205
2023-08-18,13.139
2023-08-19,13.139
2023-08-20,13.139
2023-08-21,13.088
2023-08-22,12.966
2023-08-23,13.101
2023-08-24,12.922
2023-08-25,13.079
2023-08-26,13.079
2023-08-27,13.079
2023-08-28,13.184
2023-08-29,13.435
2023-08-30,13.525
2023-08-31,13.468
2023-09-01,13.713
2023-09-02,13.713
2023-09-03,13.713
2023-09-04,13.713
2023-09-05,13.492
2023-09-06,13.567
2023-09-07,13.497
2023-09-08,13.537
2023-09-09,13.537
2023-09-10,13.537
2023-09-11,13.526
2023-09-12,13.515
2023-09-13,13.232
2023-09-14,13.551
2023-09-15,13.387
2023-09-16,13.387
2023-09-17,13.387
2023-09-18,13.515
2023-09-19,13.454
2023-09-20,13.403
2023-09-21,13.086
2023-09-22,13.136
2023-09-23,13.136
2023-09-24,13.136
2023-09-25,13.194
2023-09-26,12.966
2023-09-27,13.105
2023-09-28,13.275
2023-09-29,13.119
2023-09-30,13.119
2023-10-01,13.119
2023-10-02,13.058
2023-10-03,12.867
2023-10-04,12.678
2023-10-05,12.476
2023-10-06,12.727
2023-10-07,12.727
2023-10-08,12.727
2023-10-09,12.978
2023-10-10,13.069
2023-10-11,13.057
2023-10-12,12.899
2023-10-13,12.812
2023-10-14,12.812
2023-10-15,12.812
2023-10-16,12.942
2023-10-17,13.005
2023-10-18,12.364
2023-10-19,12.061
2023-10-20,11.947
2023-10-21,11.947
2023-10-22,11.947
2023-10-23,11.88
2023-10-24,11.987
2023-10-25,11.763
2023-10-26,11.642
2023-10-27,11.457
2023-10-28,11.457
2023-10-29,11.457
2023-10-30,11.629
2023-10-31,10.946
2023-11-01,11.222
2023-11-02,11.578
2023-11-03,11.66
2023-11-04,11.66
2023-11-05,11.66
2023-11-06,11.596
2023-11-07,11.433
2023-11-08,11.421
2023-11-09,11.388
2023-11-10,11.673
2023-11-11,11.673
2023-11-12,11.673
2023-11-13,11.769
2023-11-14,12.086
2023-11-15,12.162
2023-11-16,12.022
2023-11-17,12.257
2023-11-18,12.257
2023-11-19,12.257
2023-11-20,12.132
2023-11-21,12.081
2023-11-22,11.917
2023-11-23,11.917
2023-11-24,11.987
2023-11-25,11.987
2023-11-26,11.987
2023-11-27,11.988
2023-11-28,11.994
2023-11-29,12.088
2023-11-30,12.15
2023-12-01,12.442
2023-12-02,12.442
2023-12-03,12.442
2023-12-04,12.345
2023-12-05,12.374
2023-12-06,12.412
2023-12-07,12.482
2023-12-08,12.583
2023-12-09,12.583
2023-12-10,12.583
2023-12-11,12.655
2023-12-12,12.68
2023-12-13,12.984
2023-12-14,13.817
2023-12-15,13.845
2023-12-16,13.845
2023-12-17,13.845
2023-12-18,13.867
2023-12-19,14.219
2023-12-20,14.039
2023-12-21,14.071
2023-12-22,14.086
2023-12-23,14.086
2023-12-24,14.086
2023-12-25,14.086
2023-12-26,14.341
2023-12-27,14.462
2023-12-28,14.402
2023-12-29,14.343
2023-12-30,14.343
2023-12-31,14.343
2024-01-01,14.343
2024-01-02,14.2
2024-01-03,13.792
2024-01-04,13.882
2024-01-05,13.996
2024-01-06,13.996
2024-01-07,13.996
2024-01-08,14.247
2024-01-09,14.249
2024-01-10,14.301
2024-01-11,14.238
2024-01-12,14.158
2024-01-13,14.158
2024-01-14,14.158
2024-01-15,14.158
2024-01-16,14.003
2024-01-17,13.591
2024-01-18,13.75
2024-01-19,13.976
2024-01-20,13.976
2024-01-21,13.976
2024-01-22,14.142
2024-01-23,14.15
2024-01-24,14.241
2024-01-25,14.735
2024-01-26,14.669
2024-01-27,14.669
2024-01-28,14.669
2024-01-29,14.856
2024-01-30,14.93
2024-01-31,14.762
2024-02-01,15.125
2024-02-02,15.489
2024-02-03,15.489
2024-02-04,15.489
2024-02-05,15.501
2024-02-06,15.378
2024-02-07,15.354
2024-02-08,15.237
2024-02-09,15.008
2024-02-10,15.008
2024-02-11,15.008
2024-02-12,15.205
2024-02-13,14.789
2024-02-14,14.972
2024-02-15,15.273
2024-02-16,15.214
2024-02-17,15.214
2024-02-18,15.214
2024-02-19,15.214
2024-02-20,14.79
2024-02-21,14.95
2024-02-22,15.171
2024-02-23,15.256
2024-02-24,15.256
2024-02-25,15.256
2024-02-26,15.314
2024-02-27,15.42
2024-02-28,15.511
2024-02-29,15.718
2024-03-01,15.847
2024-03-02,15.847
2024-03-03,15.847
2024-03-04,16.002
2024-03-05,15.76
2024-03-06,15.859
2024-03-07,16.076
2024-03-08,16.028
2024-03-09,16.028
2024-03-10,16.028
2024-03-11,15.828
2024-03-12,15.935
2024-03-13,16.119
2024-03-14,16.137
2024-03-15,16.376
2024-03-16,16.376
2024-03-17,16.376
2024-03-18,16.608
2024-03-19,16.703
2024-03-20,16.83
2024-03-21,17.212
2024-03-22,16.908
2024-03-23,16.908
2024-03-24,16.908
2024-03-25,16.806
2024-03-26,16.827
2024-03-27,17.217
2024-03-28,17.301
2024-03-29,17.301
2024-03-30,17.301
2024-03-31,17.301
2024-04-01,17.174
2024-04-02,17.192
2024-04-03,17.708
2024-04-04,17.426
2024-04-05,17.874
2024-04-06,17.874
2024-04-07,17.874
2024-04-08,17.599
