,ULTA US Equity
2023-06-23,17.0
2023-06-24,17.0
2023-06-25,17.0
2023-06-26,17.38
2023-06-27,17.338
2023-06-28,17.325
2023-06-29,17.445
2023-06-30,17.644
2023-07-01,17.644
2023-07-02,17.644
2023-07-03,17.897
2023-07-04,17.897
2023-07-05,17.981
2023-07-06,17.635
2023-07-07,17.678
2023-07-08,17.678
2023-07-09,17.678
2023-07-10,17.917
2023-07-11,18.113
2023-07-12,18.143
2023-07-13,17.714
2023-07-14,17.716
2023-07-15,17.716
2023-07-16,17.716
2023-07-17,17.719
2023-07-18,17.707
2023-07-19,17.662
2023-07-20,17.33
2023-07-21,17.246
2023-07-22,17.246
2023-07-23,17.246
2023-07-24,17.042
2023-07-25,16.929
2023-07-26,17.045
2023-07-27,16.809
2023-07-28,16.694
2023-07-29,16.694
2023-07-30,16.694
2023-07-31,16.672
2023-08-01,16.577
2023-08-02,16.426
2023-08-03,16.333
2023-08-04,16.429
2023-08-05,16.429
2023-08-06,16.429
2023-08-07,16.49
2023-08-08,16.424
2023-08-09,16.742
2023-08-10,16.693
2023-08-11,16.558
2023-08-12,16.558
2023-08-13,16.558
2023-08-14,17.08
2023-08-15,16.982
2023-08-16,17.07
2023-08-17,16.657
2023-08-18,16.878
2023-08-19,16.878
2023-08-20,16.878
2023-08-21,16.691
2023-08-22,16.045
2023-08-23,16.32
2023-08-24,15.682
2023-08-25,15.086
2023-08-26,15.086
2023-08-27,15.086
2023-08-28,15.225
2023-08-29,15.39
2023-08-30,15.679
2023-08-31,15.387
2023-09-01,15.415
2023-09-02,15.415
2023-09-03,15.415
2023-09-04,15.415
2023-09-05,15.396
2023-09-06,15.137
2023-09-07,15.45
2023-09-08,15.33
2023-09-09,15.33
2023-09-10,15.33
2023-09-11,15.506
2023-09-12,15.36
2023-09-13,15.352
2023-09-14,15.411
2023-09-15,15.327
2023-09-16,15.327
2023-09-17,15.327
2023-09-18,15.112
2023-09-19,15.256
2023-09-20,15.238
2023-09-21,14.962
2023-09-22,14.758
2023-09-23,14.758
2023-09-24,14.758
2023-09-25,14.748
2023-09-26,14.427
2023-09-27,14.527
2023-09-28,14.767
2023-09-29,14.787
2023-09-30,14.787
2023-10-01,14.787
2023-10-02,14.918
2023-10-03,14.595
2023-10-04,14.667
2023-10-05,14.404
2023-10-06,14.434
2023-10-07,14.434
2023-10-08,14.434
2023-10-09,14.391
2023-10-10,14.561
2023-10-11,14.497
2023-10-12,14.18
2023-10-13,14.058
2023-10-14,14.058
2023-10-15,14.058
2023-10-16,14.348
2023-10-17,14.214
2023-10-18,13.801
2023-10-19,13.814
2023-10-20,13.777
2023-10-21,13.777
2023-10-22,13.777
2023-10-23,13.823
2023-10-24,14.046
2023-10-25,14.024
2023-10-26,14.098
2023-10-27,14.094
2023-10-28,14.094
2023-10-29,14.094
2023-10-30,14.082
2023-10-31,14.159
2023-11-01,13.941
2023-11-02,14.121
2023-11-03,14.33
2023-11-04,14.33
2023-11-05,14.33
2023-11-06,14.3
2023-11-07,14.656
2023-11-08,14.552
2023-11-09,14.407
2023-11-10,14.439
2023-11-11,14.439
2023-11-12,14.439
2023-11-13,14.469
2023-11-14,14.745
2023-11-15,15.389
2023-11-16,15.027
2023-11-17,15.168
2023-11-18,15.168
2023-11-19,15.168
2023-11-20,15.047
2023-11-21,15.021
2023-11-22,15.19
2023-11-23,15.19
2023-11-24,15.385
2023-11-25,15.385
2023-11-26,15.385
2023-11-27,15.429
2023-11-28,15.55
2023-11-29,15.627
2023-11-30,15.827
2023-12-01,17.428
2023-12-02,17.428
2023-12-03,17.428
2023-12-04,17.972
2023-12-05,17.774
2023-12-06,18.255
2023-12-07,18.083
2023-12-08,17.799
2023-12-09,17.799
2023-12-10,17.799
2023-12-11,17.817
2023-12-12,18.2
2023-12-13,18.204
2023-12-14,18.259
2023-12-15,18.131
2023-12-16,18.131
2023-12-17,18.131
2023-12-18,18.051
2023-12-19,18.086
2023-12-20,17.648
2023-12-21,17.647
2023-12-22,17.42
2023-12-23,17.42
2023-12-24,17.42
2023-12-25,17.42
2023-12-26,17.643
2023-12-27,17.863
2023-12-28,17.996
2023-12-29,18.112
2023-12-30,18.112
2023-12-31,18.112
2024-01-01,18.112
2024-01-02,17.987
2024-01-03,17.515
2024-01-04,17.333
2024-01-05,17.415
2024-01-06,17.415
2024-01-07,17.415
2024-01-08,17.85
2024-01-09,17.927
2024-01-10,17.774
2024-01-11,17.785
2024-01-12,17.757
2024-01-13,17.757
2024-01-14,17.757
2024-01-15,17.757
2024-01-16,17.534
2024-01-17,17.414
2024-01-18,17.515
2024-01-19,17.407
2024-01-20,17.407
2024-01-21,17.407
2024-01-22,17.567
2024-01-23,17.677
2024-01-24,17.636
2024-01-25,18.229
2024-01-26,18.243
2024-01-27,18.243
2024-01-28,18.243
2024-01-29,18.775
2024-01-30,18.801
2024-01-31,18.554
2024-02-01,18.608
2024-02-02,18.675
2024-02-03,18.675
2024-02-04,18.675
2024-02-05,18.566
2024-02-06,18.552
2024-02-07,18.997
2024-02-08,19.185
2024-02-09,19.311
2024-02-10,19.311
2024-02-11,19.311
2024-02-12,19.401
2024-02-13,19.622
2024-02-14,19.461
2024-02-15,19.496
2024-02-16,19.577
2024-02-17,19.577
2024-02-18,19.577
2024-02-19,19.577
2024-02-20,19.916
2024-02-21,19.824
2024-02-22,20.018
2024-02-23,20.228
2024-02-24,20.228
2024-02-25,20.228
2024-02-26,20.463
2024-02-27,20.653
2024-02-28,20.57
2024-02-29,20.18
2024-03-01,20.232
2024-03-02,20.232
2024-03-03,20.232
2024-03-04,20.106
2024-03-05,20.206
2024-03-06,20.163
2024-03-07,20.164
2024-03-08,19.866
2024-03-09,19.866
2024-03-10,19.866
2024-03-11,20.212
2024-03-12,20.471
2024-03-13,20.942
2024-03-14,21.017
2024-03-15,20.036
2024-03-16,20.036
2024-03-17,20.036
2024-03-18,19.914
2024-03-19,19.792
2024-03-20,19.6
2024-03-21,19.585
2024-03-22,19.466
2024-03-23,19.466
2024-03-24,19.466
2024-03-25,18.913
2024-03-26,19.241
2024-03-27,19.21
2024-03-28,19.56
2024-03-29,19.56
2024-03-30,19.56
2024-03-31,19.56
2024-04-01,19.779
2024-04-02,19.43
2024-04-03,16.497
2024-04-04,16.835
2024-04-05,16.689
2024-04-06,16.689
2024-04-07,16.689
2024-04-08,17.012
