,MA US Equity
2023-06-26,25.783
2023-06-27,26.083
2023-06-28,25.98
2023-06-29,26.492
2023-06-30,26.888
2023-07-01,26.888
2023-07-02,26.888
2023-07-03,26.937
2023-07-04,26.937
2023-07-05,26.989
2023-07-06,26.918
2023-07-07,26.612
2023-07-08,26.612
2023-07-09,26.612
2023-07-10,26.854
2023-07-11,27.246
2023-07-12,27.446
2023-07-13,27.456
2023-07-14,27.59
2023-07-15,27.59
2023-07-16,27.59
2023-07-17,27.568
2023-07-18,27.308
2023-07-19,27.323
2023-07-20,27.307
2023-07-21,27.229
2023-07-22,27.229
2023-07-23,27.229
2023-07-24,27.721
2023-07-25,27.481
2023-07-26,27.558
2023-07-27,27.0
2023-07-28,26.889
2023-07-29,26.889
2023-07-30,26.889
2023-07-31,26.985
2023-08-01,27.2
2023-08-02,26.717
2023-08-03,26.927
2023-08-04,26.814
2023-08-05,26.814
2023-08-06,26.814
2023-08-07,27.192
2023-08-08,26.94
2023-08-09,26.973
2023-08-10,27.154
2023-08-11,27.007
2023-08-12,27.007
2023-08-13,27.007
2023-08-14,27.225
2023-08-15,26.933
2023-08-16,26.928
2023-08-17,26.812
2023-08-18,26.781
2023-08-19,26.781
2023-08-20,26.781
2023-08-21,26.852
2023-08-22,27.169
2023-08-23,27.388
2023-08-24,27.157
2023-08-25,27.513
2023-08-26,27.513
2023-08-27,27.513
2023-08-28,27.824
2023-08-29,28.112
2023-08-30,28.318
2023-08-31,28.232
2023-09-01,28.432
2023-09-02,28.432
2023-09-03,28.432
2023-09-04,28.432
2023-09-05,28.154
2023-09-06,28.268
2023-09-07,28.367
2023-09-08,28.382
2023-09-09,28.382
2023-09-10,28.382
2023-09-11,28.509
2023-09-12,28.48
2023-09-13,28.482
2023-09-14,28.279
2023-09-15,28.342
2023-09-16,28.342
2023-09-17,28.342
2023-09-18,28.545
2023-09-19,28.298
2023-09-20,28.092
2023-09-21,27.602
2023-09-22,27.526
2023-09-23,27.526
2023-09-24,27.526
2023-09-25,27.545
2023-09-26,27.058
2023-09-27,27.065
2023-09-28,27.336
2023-09-29,27.059
2023-09-30,27.059
2023-10-01,27.059
2023-10-02,27.059
2023-10-03,26.731
2023-10-04,26.918
2023-10-05,27.0
2023-10-06,27.258
2023-10-07,27.258
2023-10-08,27.258
2023-10-09,27.052
2023-10-10,27.437
2023-10-11,27.408
2023-10-12,27.415
2023-10-13,27.286
2023-10-14,27.286
2023-10-15,27.286
2023-10-16,27.524
2023-10-17,27.567
2023-10-18,27.002
2023-10-19,26.639
2023-10-20,26.422
2023-10-21,26.422
2023-10-22,26.422
2023-10-23,26.371
2023-10-24,26.594
2023-10-25,26.552
2023-10-26,25.3
2023-10-27,25.374
2023-10-28,25.374
2023-10-29,25.374
2023-10-30,26.019
2023-10-31,26.294
2023-11-01,26.408
2023-11-02,26.789
2023-11-03,27.024
2023-11-04,27.024
2023-11-05,27.024
2023-11-06,27.038
2023-11-07,27.222
2023-11-08,27.28
2023-11-09,27.172
2023-11-10,27.621
2023-11-11,27.621
2023-11-12,27.621
2023-11-13,27.619
2023-11-14,27.85
2023-11-15,27.793
2023-11-16,27.806
2023-11-17,28.03
2023-11-18,28.03
2023-11-19,28.03
2023-11-20,28.317
2023-11-21,28.636
2023-11-22,28.732
2023-11-23,28.732
2023-11-24,28.884
2023-11-25,28.884
2023-11-26,28.884
2023-11-27,28.637
2023-11-28,28.64
2023-11-29,28.696
2023-11-30,28.983
2023-12-01,29.02
2023-12-02,29.02
2023-12-03,29.02
2023-12-04,28.591
2023-12-05,28.623
2023-12-06,28.742
2023-12-07,28.936
2023-12-08,28.864
2023-12-09,28.864
2023-12-10,28.864
2023-12-11,29.156
2023-12-12,29.487
2023-12-13,29.762
2023-12-14,29.333
2023-12-15,29.338
2023-12-16,29.338
2023-12-17,29.338
2023-12-18,29.749
2023-12-19,29.82
2023-12-20,29.393
2023-12-21,29.673
2023-12-22,29.719
2023-12-23,29.719
2023-12-24,29.719
2023-12-25,29.719
2023-12-26,29.689
2023-12-27,29.738
2023-12-28,29.875
2023-12-29,29.888
2023-12-30,29.888
2023-12-31,29.888
2024-01-01,29.888
2024-01-02,29.564
2024-01-03,29.34
2024-01-04,29.395
2024-01-05,29.36
2024-01-06,29.36
2024-01-07,29.36
2024-01-08,29.584
2024-01-09,29.632
2024-01-10,30.006
2024-01-11,29.898
2024-01-12,30.064
2024-01-13,30.064
2024-01-14,30.064
2024-01-15,30.064
2024-01-16,30.01
2024-01-17,29.944
2024-01-18,30.184
2024-01-19,30.609
2024-01-20,30.609
2024-01-21,30.609
2024-01-22,30.821
2024-01-23,30.752
2024-01-24,30.748
2024-01-25,30.615
2024-01-26,30.736
2024-01-27,30.736
2024-01-28,30.736
2024-01-29,30.879
2024-01-30,31.203
2024-01-31,31.295
2024-02-01,32.06
2024-02-02,32.021
2024-02-03,32.021
2024-02-04,32.021
2024-02-05,31.744
2024-02-06,32.004
2024-02-07,32.102
2024-02-08,31.769
2024-02-09,31.742
2024-02-10,31.742
2024-02-11,31.742
2024-02-12,31.8
2024-02-13,31.921
2024-02-14,32.242
2024-02-15,32.696
2024-02-16,32.478
2024-02-17,32.478
2024-02-18,32.478
2024-02-19,32.478
2024-02-20,31.341
2024-02-21,31.848
2024-02-22,32.716
2024-02-23,32.845
2024-02-24,32.845
2024-02-25,32.845
2024-02-26,32.92
2024-02-27,32.937
2024-02-28,33.221
2024-02-29,32.938
2024-03-01,33.067
2024-03-02,33.067
2024-03-03,33.067
2024-03-04,32.503
2024-03-05,32.435
2024-03-06,32.718
2024-03-07,32.437
2024-03-08,32.556
2024-03-09,32.556
2024-03-10,32.556
2024-03-11,32.549
2024-03-12,32.806
2024-03-13,32.985
2024-03-14,33.253
2024-03-15,33.0
2024-03-16,33.0
2024-03-17,33.0
2024-03-18,33.213
2024-03-19,33.567
2024-03-20,33.847
2024-03-21,33.889
2024-03-22,33.405
2024-03-23,33.405
2024-03-24,33.405
2024-03-25,33.031
2024-03-26,33.042
2024-03-27,33.122
2024-03-28,33.373
2024-03-29,33.373
2024-03-30,33.373
2024-03-31,33.373
2024-04-01,33.153
2024-04-02,33.225
2024-04-03,33.085
2024-04-04,32.555
2024-04-05,33.067
2024-04-06,33.067
2024-04-07,33.067
2024-04-08,33.23
