,FDS US Equity
2023-06-23,23.691
2023-06-24,23.691
2023-06-25,23.691
2023-06-26,23.708
2023-06-27,23.988
2023-06-28,23.622
2023-06-29,23.626
2023-06-30,23.93
2023-07-01,23.93
2023-07-02,23.93
2023-07-03,23.547
2023-07-04,23.547
2023-07-05,23.661
2023-07-06,23.477
2023-07-07,23.26
2023-07-08,23.26
2023-07-09,23.26
2023-07-10,23.731
2023-07-11,24.048
2023-07-12,23.977
2023-07-13,24.836
2023-07-14,24.649
2023-07-15,24.649
2023-07-16,24.649
2023-07-17,25.14
2023-07-18,25.395
2023-07-19,25.444
2023-07-20,25.709
2023-07-21,25.849
2023-07-22,25.849
2023-07-23,25.849
2023-07-24,26.136
2023-07-25,26.286
2023-07-26,26.356
2023-07-27,26.01
2023-07-28,26.074
2023-07-29,26.074
2023-07-30,26.074
2023-07-31,25.986
2023-08-01,25.948
2023-08-02,25.978
2023-08-03,25.795
2023-08-04,25.26
2023-08-05,25.26
2023-08-06,25.26
2023-08-07,25.421
2023-08-08,25.155
2023-08-09,25.253
2023-08-10,25.277
2023-08-11,25.373
2023-08-12,25.373
2023-08-13,25.373
2023-08-14,25.459
2023-08-15,25.354
2023-08-16,25.44
2023-08-17,25.756
2023-08-18,25.697
2023-08-19,25.697
2023-08-20,25.697
2023-08-21,25.733
2023-08-22,25.734
2023-08-23,26.185
2023-08-24,26.359
2023-08-25,25.732
2023-08-26,25.732
2023-08-27,25.732
2023-08-28,25.701
2023-08-29,25.806
2023-08-30,26.114
2023-08-31,26.201
2023-09-01,26.068
2023-09-02,26.068
2023-09-03,26.068
2023-09-04,26.068
2023-09-05,25.891
2023-09-06,25.771
2023-09-07,25.795
2023-09-08,25.681
2023-09-09,25.681
2023-09-10,25.681
2023-09-11,25.527
2023-09-12,25.353
2023-09-13,25.689
2023-09-14,25.832
2023-09-15,25.593
2023-09-16,25.593
2023-09-17,25.593
2023-09-18,25.647
2023-09-19,25.475
2023-09-20,25.323
2023-09-21,25.817
2023-09-22,26.609
2023-09-23,26.609
2023-09-24,26.609
2023-09-25,26.689
2023-09-26,26.418
2023-09-27,26.608
2023-09-28,27.016
2023-09-29,26.734
2023-09-30,26.734
2023-10-01,26.734
2023-10-02,26.662
2023-10-03,26.641
2023-10-04,27.348
2023-10-05,27.449
2023-10-06,27.639
2023-10-07,27.639
2023-10-08,27.639
2023-10-09,27.585
2023-10-10,27.702
2023-10-11,27.918
2023-10-12,27.334
2023-10-13,27.292
2023-10-14,27.292
2023-10-15,27.292
2023-10-16,27.372
2023-10-17,27.504
2023-10-18,27.121
2023-10-19,26.697
2023-10-20,26.285
2023-10-21,26.285
2023-10-22,26.285
2023-10-23,26.38
2023-10-24,26.272
2023-10-25,25.922
2023-10-26,26.22
2023-10-27,25.907
2023-10-28,25.907
2023-10-29,25.907
2023-10-30,26.328
2023-10-31,26.614
2023-11-01,26.902
2023-11-02,27.253
2023-11-03,27.347
2023-11-04,27.347
2023-11-05,27.347
2023-11-06,27.518
2023-11-07,27.66
2023-11-08,27.466
2023-11-09,27.64
2023-11-10,27.916
2023-11-11,27.916
2023-11-12,27.916
2023-11-13,27.944
2023-11-14,28.312
2023-11-15,28.257
2023-11-16,28.611
2023-11-17,28.184
2023-11-18,28.184
2023-11-19,28.184
2023-11-20,28.101
2023-11-21,28.188
2023-11-22,28.209
2023-11-23,28.209
2023-11-24,28.354
2023-11-25,28.354
2023-11-26,28.354
2023-11-27,28.373
2023-11-28,28.143
2023-11-29,28.071
2023-11-30,28.013
2023-12-01,28.119
2023-12-02,28.119
2023-12-03,28.119
2023-12-04,28.065
2023-12-05,27.583
2023-12-06,27.4
2023-12-07,27.316
2023-12-08,27.424
2023-12-09,27.424
2023-12-10,27.424
2023-12-11,27.748
2023-12-12,27.999
2023-12-13,28.356
2023-12-14,28.048
2023-12-15,28.231
2023-12-16,28.231
2023-12-17,28.231
2023-12-18,28.325
2023-12-19,27.83
2023-12-20,28.18
2023-12-21,29.293
2023-12-22,29.227
2023-12-23,29.227
2023-12-24,29.227
2023-12-25,29.227
2023-12-26,29.425
2023-12-27,29.544
2023-12-28,29.705
2023-12-29,29.721
2023-12-30,29.721
2023-12-31,29.721
2024-01-01,29.721
2024-01-02,28.829
2024-01-03,28.33
2024-01-04,28.544
2024-01-05,28.469
2024-01-06,28.469
2024-01-07,28.469
2024-01-08,28.61
2024-01-09,28.345
2024-01-10,28.86
2024-01-11,28.996
2024-01-12,29.096
2024-01-13,29.096
2024-01-14,29.096
2024-01-15,29.096
2024-01-16,28.826
2024-01-17,28.589
2024-01-18,28.761
2024-01-19,28.902
2024-01-20,28.902
2024-01-21,28.902
2024-01-22,29.172
2024-01-23,29.368
2024-01-24,29.364
2024-01-25,29.378
2024-01-26,29.353
2024-01-27,29.353
2024-01-28,29.353
2024-01-29,29.479
2024-01-30,29.887
2024-01-31,29.68
2024-02-01,30.219
2024-02-02,30.357
2024-02-03,30.357
2024-02-04,30.357
2024-02-05,29.772
2024-02-06,29.773
2024-02-07,30.125
2024-02-08,29.315
2024-02-09,29.784
2024-02-10,29.784
2024-02-11,29.784
2024-02-12,29.387
2024-02-13,28.895
2024-02-14,28.798
2024-02-15,28.938
2024-02-16,28.603
2024-02-17,28.603
2024-02-18,28.603
2024-02-19,28.603
2024-02-20,28.426
2024-02-21,28.207
2024-02-22,28.551
2024-02-23,28.837
2024-02-24,28.837
2024-02-25,28.837
2024-02-26,28.563
2024-02-27,28.717
2024-02-28,29.055
2024-02-29,28.843
2024-03-01,28.752
2024-03-02,28.752
2024-03-03,28.752
2024-03-04,28.96
2024-03-05,28.919
2024-03-06,28.958
2024-03-07,29.102
2024-03-08,29.031
2024-03-09,29.031
2024-03-10,29.031
2024-03-11,29.695
2024-03-12,29.904
2024-03-13,29.993
2024-03-14,29.822
2024-03-15,29.64
2024-03-16,29.64
2024-03-17,29.64
2024-03-18,29.674
2024-03-19,29.935
2024-03-20,30.31
2024-03-21,28.182
2024-03-22,27.924
2024-03-23,27.924
2024-03-24,27.924
2024-03-25,27.749
2024-03-26,27.695
2024-03-27,27.914
2024-03-28,28.352
2024-03-29,28.352
2024-03-30,28.352
2024-03-31,28.352
2024-04-01,27.608
2024-04-02,27.403
2024-04-03,27.24
2024-04-04,27.091
2024-04-05,27.095
2024-04-06,27.095
2024-04-07,27.095
2024-04-08,27.539
