,LMT US Equity
2023-07-01,16.181
2023-07-02,16.181
2023-07-03,16.251
2023-07-04,16.251
2023-07-05,16.258
2023-07-06,16.218
2023-07-07,16.115
2023-07-08,16.115
2023-07-09,16.115
2023-07-10,16.173
2023-07-11,16.38
2023-07-12,16.228
2023-07-13,16.384
2023-07-14,16.311
2023-07-15,16.311
2023-07-16,16.311
2023-07-17,16.516
2023-07-18,16.004
2023-07-19,15.882
2023-07-20,16.0
2023-07-21,15.952
2023-07-22,15.952
2023-07-23,15.952
2023-07-24,16.025
2023-07-25,15.932
2023-07-26,15.885
2023-07-27,15.739
2023-07-28,15.751
2023-07-29,15.751
2023-07-30,15.751
2023-07-31,15.661
2023-08-01,15.825
2023-08-02,15.73
2023-08-03,15.707
2023-08-04,15.63
2023-08-05,15.63
2023-08-06,15.63
2023-08-07,15.773
2023-08-08,15.762
2023-08-09,15.879
2023-08-10,15.782
2023-08-11,15.922
2023-08-12,15.922
2023-08-13,15.922
2023-08-14,15.783
2023-08-15,15.555
2023-08-16,15.61
2023-08-17,15.664
2023-08-18,15.782
2023-08-19,15.782
2023-08-20,15.782
2023-08-21,15.833
2023-08-22,15.883
2023-08-23,15.941
2023-08-24,15.87
2023-08-25,15.819
2023-08-26,15.819
2023-08-27,15.819
2023-08-28,15.862
2023-08-29,15.724
2023-08-30,15.865
2023-08-31,15.827
2023-09-01,15.715
2023-09-02,15.715
2023-09-03,15.715
2023-09-04,15.715
2023-09-05,15.61
2023-09-06,14.865
2023-09-07,14.936
2023-09-08,14.836
2023-09-09,14.836
2023-09-10,14.836
2023-09-11,14.751
2023-09-12,14.651
2023-09-13,14.762
2023-09-14,14.934
2023-09-15,14.87
2023-09-16,14.87
2023-09-17,14.87
2023-09-18,15.073
2023-09-19,14.914
2023-09-20,14.971
2023-09-21,14.641
2023-09-22,14.505
2023-09-23,14.505
2023-09-24,14.505
2023-09-25,14.479
2023-09-26,14.333
2023-09-27,14.337
2023-09-28,14.415
2023-09-29,14.345
2023-09-30,14.345
2023-10-01,14.345
2023-10-02,14.329
2023-10-03,14.189
2023-10-04,14.101
2023-10-05,13.97
2023-10-06,14.088
2023-10-07,14.088
2023-10-08,14.088
2023-10-09,15.503
2023-10-10,15.447
2023-10-11,15.523
2023-10-12,15.434
2023-10-13,15.68
2023-10-14,15.68
2023-10-15,15.68
2023-10-16,15.658
2023-10-17,15.92
2023-10-18,16.389
2023-10-19,16.594
2023-10-20,16.428
2023-10-21,16.428
2023-10-22,16.428
2023-10-23,16.53
2023-10-24,16.336
2023-10-25,16.587
2023-10-26,16.523
2023-10-27,16.428
2023-10-28,16.428
2023-10-29,16.428
2023-10-30,16.519
2023-10-31,16.845
2023-11-01,16.761
2023-11-02,16.971
2023-11-03,16.796
2023-11-04,16.796
2023-11-05,16.796
2023-11-06,16.716
2023-11-07,16.678
2023-11-08,16.475
2023-11-09,16.393
2023-11-10,16.483
2023-11-11,16.483
2023-11-12,16.483
2023-11-13,16.489
2023-11-14,16.459
2023-11-15,16.493
2023-11-16,16.509
2023-11-17,16.35
2023-11-18,16.35
2023-11-19,16.35
2023-11-20,16.318
2023-11-21,16.477
2023-11-22,16.56
2023-11-23,16.56
2023-11-24,16.619
2023-11-25,16.619
2023-11-26,16.619
2023-11-27,16.379
2023-11-28,16.482
2023-11-29,16.362
2023-11-30,16.581
2023-12-01,16.641
2023-12-02,16.641
2023-12-03,16.641
2023-12-04,16.689
2023-12-05,16.524
2023-12-06,16.641
2023-12-07,16.556
2023-12-08,16.59
2023-12-09,16.59
2023-12-10,16.59
2023-12-11,16.71
2023-12-12,16.724
2023-12-13,16.738
2023-12-14,16.509
2023-12-15,16.381
2023-12-16,16.381
2023-12-17,16.381
2023-12-18,16.57
2023-12-19,16.602
2023-12-20,16.411
2023-12-21,16.612
2023-12-22,16.62
2023-12-23,16.62
2023-12-24,16.62
2023-12-25,16.62
2023-12-26,16.692
2023-12-27,16.647
2023-12-28,16.731
2023-12-29,16.806
2023-12-30,16.806
2023-12-31,16.806
2024-01-01,16.806
2024-01-02,16.912
2024-01-03,17.024
2024-01-04,16.977
2024-01-05,16.927
2024-01-06,16.927
2024-01-07,16.927
2024-01-08,16.976
2024-01-09,16.893
2024-01-10,16.858
2024-01-11,16.774
2024-01-12,17.146
2024-01-13,17.146
2024-01-14,17.146
2024-01-15,17.146
2024-01-16,16.948
2024-01-17,16.898
2024-01-18,17.06
2024-01-19,17.116
2024-01-20,17.116
2024-01-21,17.116
2024-01-22,17.145
2024-01-23,16.437
2024-01-24,16.299
2024-01-25,16.279
2024-01-26,16.237
2024-01-27,16.237
2024-01-28,16.237
2024-01-29,16.183
2024-01-30,16.322
2024-01-31,16.236
2024-02-01,16.25
2024-02-02,16.106
2024-02-03,16.106
2024-02-04,16.106
2024-02-05,15.971
2024-02-06,16.17
2024-02-07,16.29
2024-02-08,16.172
2024-02-09,16.153
2024-02-10,16.153
2024-02-11,16.153
2024-02-12,16.213
2024-02-13,16.154
2024-02-14,15.839
2024-02-15,16.029
2024-02-16,16.065
2024-02-17,16.065
2024-02-18,16.065
2024-02-19,16.065
2024-02-20,16.072
2024-02-21,16.197
2024-02-22,16.248
2024-02-23,16.332
2024-02-24,16.332
2024-02-25,16.332
2024-02-26,16.258
2024-02-27,16.306
2024-02-28,16.384
2024-02-29,16.342
2024-03-01,16.276
2024-03-02,16.276
2024-03-03,16.276
2024-03-04,16.617
2024-03-05,16.618
2024-03-06,16.676
2024-03-07,16.542
2024-03-08,16.654
2024-03-09,16.654
2024-03-10,16.654
2024-03-11,16.725
2024-03-12,16.731
2024-03-13,16.721
2024-03-14,16.766
2024-03-15,16.767
2024-03-16,16.767
2024-03-17,16.767
2024-03-18,16.667
2024-03-19,16.82
2024-03-20,16.944
2024-03-21,17.05
2024-03-22,17.155
2024-03-23,17.155
2024-03-24,17.155
2024-03-25,17.172
2024-03-26,17.159
2024-03-27,17.575
2024-03-28,17.498
2024-03-29,17.498
2024-03-30,17.498
2024-03-31,17.498
2024-04-01,17.418
2024-04-02,17.423
2024-04-03,17.219
2024-04-04,17.458
2024-04-05,17.509
2024-04-06,17.509
2024-04-07,17.509
2024-04-08,17.393
