,WMT US Equity
2023-06-23,22.234
2023-06-24,22.234
2023-06-25,22.234
2023-06-26,22.175
2023-06-27,22.095
2023-06-28,22.215
2023-06-29,22.065
2023-06-30,22.48
2023-07-01,22.48
2023-07-02,22.48
2023-07-03,22.626
2023-07-04,22.626
2023-07-05,22.613
2023-07-06,22.47
2023-07-07,21.952
2023-07-08,21.952
2023-07-09,21.952
2023-07-10,22.151
2023-07-11,22.118
2023-07-12,22.174
2023-07-13,22.044
2023-07-14,22.119
2023-07-15,22.119
2023-07-16,22.119
2023-07-17,22.147
2023-07-18,22.107
2023-07-19,22.114
2023-07-20,22.523
2023-07-21,22.65
2023-07-22,22.65
2023-07-23,22.65
2023-07-24,22.783
2023-07-25,22.755
2023-07-26,22.836
2023-07-27,22.753
2023-07-28,22.86
2023-07-29,22.86
2023-07-30,22.86
2023-07-31,22.814
2023-08-01,22.687
2023-08-02,22.742
2023-08-03,22.748
2023-08-04,22.616
2023-08-05,22.616
2023-08-06,22.616
2023-08-07,22.904
2023-08-08,22.916
2023-08-09,22.924
2023-08-10,22.932
2023-08-11,23.047
2023-08-12,23.047
2023-08-13,23.047
2023-08-14,22.816
2023-08-15,22.699
2023-08-16,22.711
2023-08-17,21.872
2023-08-18,22.13
2023-08-19,22.13
2023-08-20,22.13
2023-08-21,22.024
2023-08-22,21.936
2023-08-23,22.088
2023-08-24,21.919
2023-08-25,22.049
2023-08-26,22.049
2023-08-27,22.049
2023-08-28,22.175
2023-08-29,22.361
2023-08-30,22.521
2023-08-31,22.718
2023-09-01,22.573
2023-09-02,22.573
2023-09-03,22.573
2023-09-04,22.573
2023-09-05,22.391
2023-09-06,22.559
2023-09-07,22.839
2023-09-08,22.88
2023-09-09,22.88
2023-09-10,22.88
2023-09-11,22.96
2023-09-12,22.985
2023-09-13,22.991
2023-09-14,23.087
2023-09-15,22.992
2023-09-16,22.992
2023-09-17,22.992
2023-09-18,22.812
2023-09-19,22.807
2023-09-20,22.881
2023-09-21,22.603
2023-09-22,22.663
2023-09-23,22.663
2023-09-24,22.663
2023-09-25,22.754
2023-09-26,22.674
2023-09-27,22.565
2023-09-28,22.68
2023-09-29,22.316
2023-09-30,22.316
2023-10-01,22.316
2023-10-02,22.339
2023-10-03,22.189
2023-10-04,22.456
2023-10-05,22.169
2023-10-06,21.797
2023-10-07,21.797
2023-10-08,21.797
2023-10-09,21.718
2023-10-10,21.963
2023-10-11,22.051
2023-10-12,22.151
2023-10-13,22.274
2023-10-14,22.274
2023-10-15,22.274
2023-10-16,22.466
2023-10-17,22.495
2023-10-18,22.512
2023-10-19,22.405
2023-10-20,22.124
2023-10-21,22.124
2023-10-22,22.124
2023-10-23,22.438
2023-10-24,22.75
2023-10-25,22.682
2023-10-26,22.544
2023-10-27,22.46
2023-10-28,22.46
2023-10-29,22.46
2023-10-30,22.718
2023-10-31,22.773
2023-11-01,22.976
2023-11-02,23.067
2023-11-03,22.947
2023-11-04,22.947
2023-11-05,22.947
2023-11-06,22.958
2023-11-07,23.065
2023-11-08,22.868
2023-11-09,22.815
2023-11-10,23.131
2023-11-11,23.131
2023-11-12,23.131
2023-11-13,23.318
2023-11-14,23.314
2023-11-15,23.611
2023-11-16,21.782
2023-11-17,21.722
2023-11-18,21.722
2023-11-19,21.722
2023-11-20,21.715
2023-11-21,21.794
2023-11-22,21.609
2023-11-23,21.609
2023-11-24,21.803
2023-11-25,21.803
2023-11-26,21.803
2023-11-27,21.949
2023-11-28,22.211
2023-11-29,21.852
2023-11-30,21.798
2023-12-01,21.609
2023-12-02,21.609
2023-12-03,21.609
2023-12-04,21.603
2023-12-05,21.794
2023-12-06,21.557
2023-12-07,21.416
2023-12-08,21.191
2023-12-09,21.191
2023-12-10,21.191
2023-12-11,21.28
2023-12-12,21.297
2023-12-13,21.676
2023-12-14,21.411
2023-12-15,21.491
2023-12-16,21.491
2023-12-17,21.491
2023-12-18,21.805
2023-12-19,21.828
2023-12-20,21.573
2023-12-21,21.726
2023-12-22,21.986
2023-12-23,21.986
2023-12-24,21.986
2023-12-25,21.986
2023-12-26,21.952
2023-12-27,22.158
2023-12-28,22.115
2023-12-29,22.135
2023-12-30,22.135
2023-12-31,22.135
2024-01-01,22.135
2024-01-02,22.366
2024-01-03,22.367
2024-01-04,22.151
2024-01-05,21.975
2024-01-06,21.975
2024-01-07,21.975
2024-01-08,22.191
2024-01-09,22.34
2024-01-10,22.618
2024-01-11,22.592
2024-01-12,22.622
2024-01-13,22.622
2024-01-14,22.622
2024-01-15,22.622
2024-01-16,22.655
2024-01-17,22.549
2024-01-18,22.843
2024-01-19,22.723
2024-01-20,22.723
2024-01-21,22.723
2024-01-22,22.724
2024-01-23,22.781
2024-01-24,22.459
2024-01-25,22.787
2024-01-26,22.987
2024-01-27,22.987
2024-01-28,22.987
2024-01-29,23.114
2024-01-30,23.191
2024-01-31,23.144
2024-02-01,23.572
2024-02-02,23.749
2024-02-03,23.749
2024-02-04,23.749
2024-02-05,23.621
2024-02-06,23.782
2024-02-07,23.772
2024-02-08,23.771
2024-02-09,23.748
2024-02-10,23.748
2024-02-11,23.748
2024-02-12,23.911
2024-02-13,23.759
2024-02-14,23.683
2024-02-15,23.78
2024-02-16,23.92
2024-02-17,23.92
2024-02-18,23.92
2024-02-19,23.92
2024-02-20,25.128
2024-02-21,24.872
2024-02-22,25.074
2024-02-23,24.681
2024-02-24,24.681
2024-02-25,24.681
2024-02-26,25.147
2024-02-27,25.143
2024-02-28,25.092
2024-02-29,24.667
2024-03-01,24.741
2024-03-02,24.741
2024-03-03,24.741
2024-03-04,24.968
2024-03-05,25.28
2024-03-06,25.503
2024-03-07,25.425
2024-03-08,25.324
2024-03-09,25.324
2024-03-10,25.324
2024-03-11,25.551
2024-03-12,25.867
2024-03-13,25.813
2024-03-14,25.79
2024-03-15,25.647
2024-03-16,25.647
2024-03-17,25.647
2024-03-18,25.701
2024-03-19,25.705
2024-03-20,25.866
2024-03-21,25.961
2024-03-22,25.716
2024-03-23,25.716
2024-03-24,25.716
2024-03-25,25.589
2024-03-26,25.564
2024-03-27,25.653
2024-03-28,25.42
2024-03-29,25.42
2024-03-30,25.42
2024-03-31,25.42
2024-04-01,25.349
2024-04-02,24.994
2024-04-03,25.108
2024-04-04,25.137
2024-04-05,25.285
2024-04-06,25.285
2024-04-07,25.285
2024-04-08,25.181
