,NUE US Equity
2023-06-23,13.533
2023-06-24,13.533
2023-06-25,13.533
2023-06-26,13.673
2023-06-27,14.148
2023-06-28,14.179
2023-06-29,14.419
2023-06-30,14.308
2023-07-01,14.308
2023-07-02,14.308
2023-07-03,14.45
2023-07-04,14.45
2023-07-05,13.8
2023-07-06,13.769
2023-07-07,13.926
2023-07-08,13.926
2023-07-09,13.926
2023-07-10,14.116
2023-07-11,14.475
2023-07-12,14.59
2023-07-13,14.523
2023-07-14,14.309
2023-07-15,14.309
2023-07-16,14.309
2023-07-17,14.611
2023-07-18,14.947
2023-07-19,14.584
2023-07-20,14.488
2023-07-21,14.119
2023-07-22,14.119
2023-07-23,14.119
2023-07-24,14.362
2023-07-25,14.602
2023-07-26,14.157
2023-07-27,14.064
2023-07-28,14.107
2023-07-29,14.107
2023-07-30,14.107
2023-07-31,14.305
2023-08-01,14.381
2023-08-02,14.097
2023-08-03,14.279
2023-08-04,13.945
2023-08-05,13.945
2023-08-06,13.945
2023-08-07,14.078
2023-08-08,14.009
2023-08-09,13.965
2023-08-10,13.842
2023-08-11,13.871
2023-08-12,13.871
2023-08-13,13.871
2023-08-14,14.331
2023-08-15,14.098
2023-08-16,14.034
2023-08-17,13.989
2023-08-18,14.023
2023-08-19,14.023
2023-08-20,14.023
2023-08-21,13.966
2023-08-22,14.029
2023-08-23,13.912
2023-08-24,13.746
2023-08-25,13.778
2023-08-26,13.778
2023-08-27,13.778
2023-08-28,13.906
2023-08-29,14.304
2023-08-30,14.183
2023-08-31,14.336
2023-09-01,14.376
2023-09-02,14.376
2023-09-03,14.376
2023-09-04,14.376
2023-09-05,13.964
2023-09-06,13.829
2023-09-07,13.863
2023-09-08,13.538
2023-09-09,13.538
2023-09-10,13.538
2023-09-11,13.418
2023-09-12,13.406
2023-09-13,13.253
2023-09-14,13.678
2023-09-15,13.172
2023-09-16,13.172
2023-09-17,13.172
2023-09-18,13.085
2023-09-19,13.383
2023-09-20,13.18
2023-09-21,12.853
2023-09-22,12.988
2023-09-23,12.988
2023-09-24,12.988
2023-09-25,13.177
2023-09-26,12.838
2023-09-27,13.174
2023-09-28,13.392
2023-09-29,13.272
2023-09-30,13.272
2023-10-01,13.272
2023-10-02,13.139
2023-10-03,13.24
2023-10-04,13.321
2023-10-05,13.279
2023-10-06,13.347
2023-10-07,13.347
2023-10-08,13.347
2023-10-09,13.213
2023-10-10,13.234
2023-10-11,13.143
2023-10-12,12.523
2023-10-13,12.481
2023-10-14,12.481
2023-10-15,12.481
2023-10-16,12.633
2023-10-17,12.705
2023-10-18,12.313
2023-10-19,12.197
2023-10-20,11.994
2023-10-21,11.994
2023-10-22,11.994
2023-10-23,11.921
2023-10-24,12.159
2023-10-25,11.947
2023-10-26,12.254
2023-10-27,12.248
2023-10-28,12.248
2023-10-29,12.248
2023-10-30,12.318
2023-10-31,12.355
2023-11-01,12.372
2023-11-02,12.646
2023-11-03,12.733
2023-11-04,12.733
2023-11-05,12.733
2023-11-06,12.823
2023-11-07,12.682
2023-11-08,12.809
2023-11-09,12.658
2023-11-10,12.781
2023-11-11,12.781
2023-11-12,12.781
2023-11-13,12.808
2023-11-14,12.978
2023-11-15,13.112
2023-11-16,12.975
2023-11-17,13.127
2023-11-18,13.127
2023-11-19,13.127
2023-11-20,13.02
2023-11-21,13.081
2023-11-22,13.049
2023-11-23,13.049
2023-11-24,13.029
2023-11-25,13.029
2023-11-26,13.029
2023-11-27,13.367
2023-11-28,13.361
2023-11-29,13.578
2023-11-30,14.091
2023-12-01,14.128
2023-12-02,14.128
2023-12-03,14.128
2023-12-04,13.878
2023-12-05,13.742
2023-12-06,13.45
2023-12-07,13.532
2023-12-08,13.438
2023-12-09,13.438
2023-12-10,13.438
2023-12-11,13.511
2023-12-12,13.436
2023-12-13,13.536
2023-12-14,13.895
2023-12-15,14.056
2023-12-16,14.056
2023-12-17,14.056
2023-12-18,14.169
2023-12-19,14.466
2023-12-20,14.289
2023-12-21,14.365
2023-12-22,14.482
2023-12-23,14.482
2023-12-24,14.482
2023-12-25,14.482
2023-12-26,14.497
2023-12-27,14.466
2023-12-28,14.292
2023-12-29,14.198
2023-12-30,14.198
2023-12-31,14.198
2024-01-01,14.198
2024-01-02,14.311
2024-01-03,14.404
2024-01-04,14.037
2024-01-05,13.915
2024-01-06,13.915
2024-01-07,13.915
2024-01-08,14.062
2024-01-09,13.6
2024-01-10,13.743
2024-01-11,13.741
2024-01-12,13.682
2024-01-13,13.682
2024-01-14,13.682
2024-01-15,13.682
2024-01-16,13.637
2024-01-17,13.497
2024-01-18,13.286
2024-01-19,13.317
2024-01-20,13.317
2024-01-21,13.317
2024-01-22,13.608
2024-01-23,13.712
2024-01-24,13.783
2024-01-25,13.948
2024-01-26,13.98
2024-01-27,13.98
2024-01-28,13.98
2024-01-29,14.103
2024-01-30,14.833
2024-01-31,14.678
2024-02-01,14.575
2024-02-02,14.4
2024-02-03,14.4
2024-02-04,14.4
2024-02-05,14.383
2024-02-06,14.307
2024-02-07,14.597
2024-02-08,14.604
2024-02-09,14.623
2024-02-10,14.623
2024-02-11,14.623
2024-02-12,14.55
2024-02-13,14.039
2024-02-14,14.162
2024-02-15,14.377
2024-02-16,14.317
2024-02-17,14.317
2024-02-18,14.317
2024-02-19,14.317
2024-02-20,14.194
2024-02-21,14.223
2024-02-22,14.4
2024-02-23,14.657
2024-02-24,14.657
2024-02-25,14.657
2024-02-26,14.781
2024-02-27,14.899
2024-02-28,14.827
2024-02-29,14.836
2024-03-01,14.712
2024-03-02,14.712
2024-03-03,14.712
2024-03-04,14.253
2024-03-05,14.073
2024-03-06,14.062
2024-03-07,14.196
2024-03-08,14.085
2024-03-09,14.085
2024-03-10,14.085
2024-03-11,14.053
2024-03-12,13.902
2024-03-13,14.196
2024-03-14,13.995
2024-03-15,14.486
2024-03-16,14.486
2024-03-17,14.486
2024-03-18,14.519
2024-03-19,14.607
2024-03-20,14.802
2024-03-21,15.023
2024-03-22,14.874
2024-03-23,14.874
2024-03-24,14.874
2024-03-25,14.925
2024-03-26,14.817
2024-03-27,15.203
2024-03-28,15.152
2024-03-29,15.152
2024-03-30,15.152
2024-03-31,15.152
2024-04-01,15.313
2024-04-02,15.279
2024-04-03,15.416
2024-04-04,15.335
2024-04-05,15.479
2024-04-06,15.479
2024-04-07,15.479
2024-04-08,15.473
