,RS US Equity
2023-06-24,13.616
2023-06-25,13.616
2023-06-26,13.64
2023-06-27,13.998
2023-06-28,14.004
2023-06-29,14.3
2023-06-30,14.291
2023-07-01,14.291
2023-07-02,14.291
2023-07-03,14.321
2023-07-04,14.321
2023-07-05,14.229
2023-07-06,14.41
2023-07-07,14.54
2023-07-08,14.54
2023-07-09,14.54
2023-07-10,14.733
2023-07-11,14.885
2023-07-12,14.94
2023-07-13,14.929
2023-07-14,14.893
2023-07-15,14.893
2023-07-16,14.893
2023-07-17,15.508
2023-07-18,15.704
2023-07-19,15.495
2023-07-20,15.536
2023-07-21,15.548
2023-07-22,15.548
2023-07-23,15.548
2023-07-24,15.622
2023-07-25,15.92
2023-07-26,15.787
2023-07-27,14.886
2023-07-28,15.367
2023-07-29,15.367
2023-07-30,15.367
2023-07-31,15.537
2023-08-01,15.548
2023-08-02,15.122
2023-08-03,15.286
2023-08-04,15.03
2023-08-05,15.03
2023-08-06,15.03
2023-08-07,15.086
2023-08-08,15.086
2023-08-09,14.95
2023-08-10,14.728
2023-08-11,14.852
2023-08-12,14.852
2023-08-13,14.852
2023-08-14,14.993
2023-08-15,14.731
2023-08-16,14.798
2023-08-17,14.708
2023-08-18,14.711
2023-08-19,14.711
2023-08-20,14.711
2023-08-21,14.633
2023-08-22,14.644
2023-08-23,14.493
2023-08-24,14.51
2023-08-25,14.567
2023-08-26,14.567
2023-08-27,14.567
2023-08-28,14.667
2023-08-29,15.103
2023-08-30,15.029
2023-08-31,15.054
2023-09-01,15.084
2023-09-02,15.084
2023-09-03,15.084
2023-09-04,15.084
2023-09-05,14.308
2023-09-06,14.211
2023-09-07,14.416
2023-09-08,14.275
2023-09-09,14.275
2023-09-10,14.275
2023-09-11,13.966
2023-09-12,14.209
2023-09-13,14.019
2023-09-14,14.18
2023-09-15,13.92
2023-09-16,13.92
2023-09-17,13.92
2023-09-18,14.059
2023-09-19,14.314
2023-09-20,14.149
2023-09-21,14.003
2023-09-22,13.973
2023-09-23,13.973
2023-09-24,13.973
2023-09-25,13.965
2023-09-26,13.715
2023-09-27,13.875
2023-09-28,13.83
2023-09-29,13.823
2023-09-30,13.823
2023-10-01,13.823
2023-10-02,13.706
2023-10-03,13.452
2023-10-04,13.58
2023-10-05,13.624
2023-10-06,13.747
2023-10-07,13.747
2023-10-08,13.747
2023-10-09,13.837
2023-10-10,13.937
2023-10-11,13.877
2023-10-12,13.602
2023-10-13,13.49
2023-10-14,13.49
2023-10-15,13.49
2023-10-16,13.749
2023-10-17,13.893
2023-10-18,13.501
2023-10-19,13.316
2023-10-20,13.072
2023-10-21,13.072
2023-10-22,13.072
2023-10-23,13.011
2023-10-24,13.141
2023-10-25,13.15
2023-10-26,13.233
2023-10-27,13.339
2023-10-28,13.339
2023-10-29,13.339
2023-10-30,13.571
2023-10-31,13.663
2023-11-01,14.075
2023-11-02,14.236
2023-11-03,14.239
2023-11-04,14.239
2023-11-05,14.239
2023-11-06,14.281
2023-11-07,14.256
2023-11-08,14.234
2023-11-09,14.179
2023-11-10,14.325
2023-11-11,14.325
2023-11-12,14.325
2023-11-13,14.346
2023-11-14,14.629
2023-11-15,14.622
2023-11-16,14.627
2023-11-17,14.659
2023-11-18,14.659
2023-11-19,14.659
2023-11-20,14.507
2023-11-21,14.378
2023-11-22,14.398
2023-11-23,14.398
2023-11-24,14.408
2023-11-25,14.408
2023-11-26,14.408
2023-11-27,14.6
2023-11-28,14.474
2023-11-29,14.529
2023-11-30,14.799
2023-12-01,14.873
2023-12-02,14.873
2023-12-03,14.873
2023-12-04,14.799
2023-12-05,14.38
2023-12-06,14.24
2023-12-07,14.271
2023-12-08,14.112
2023-12-09,14.112
2023-12-10,14.112
2023-12-11,14.395
2023-12-12,14.19
2023-12-13,14.304
2023-12-14,14.355
2023-12-15,14.389
2023-12-16,14.389
2023-12-17,14.389
2023-12-18,14.528
2023-12-19,14.741
2023-12-20,14.565
2023-12-21,14.841
2023-12-22,15.036
2023-12-23,15.036
2023-12-24,15.036
2023-12-25,15.036
2023-12-26,15.04
2023-12-27,15.048
2023-12-28,14.96
2023-12-29,14.876
2023-12-30,14.876
2023-12-31,14.876
2024-01-01,14.876
2024-01-02,14.97
2024-01-03,14.847
2024-01-04,14.646
2024-01-05,14.754
2024-01-06,14.754
2024-01-07,14.754
2024-01-08,15.111
2024-01-09,14.612
2024-01-10,14.586
2024-01-11,14.804
2024-01-12,14.805
2024-01-13,14.805
2024-01-14,14.805
2024-01-15,14.805
2024-01-16,14.628
2024-01-17,14.642
2024-01-18,14.717
2024-01-19,14.641
2024-01-20,14.641
2024-01-21,14.641
2024-01-22,14.879
2024-01-23,14.785
2024-01-24,14.753
2024-01-25,14.724
2024-01-26,14.77
2024-01-27,14.77
2024-01-28,14.77
2024-01-29,14.956
2024-01-30,15.266
2024-01-31,14.987
2024-02-01,15.206
2024-02-02,15.234
2024-02-03,15.234
2024-02-04,15.234
2024-02-05,15.156
2024-02-06,15.3
2024-02-07,15.655
2024-02-08,15.611
2024-02-09,15.726
2024-02-10,15.726
2024-02-11,15.726
2024-02-12,15.666
2024-02-13,15.173
2024-02-14,15.466
2024-02-15,17.326
2024-02-16,17.018
2024-02-17,17.018
2024-02-18,17.018
2024-02-19,17.018
2024-02-20,16.315
2024-02-21,16.248
2024-02-22,16.403
2024-02-23,16.651
2024-02-24,16.651
2024-02-25,16.651
2024-02-26,16.758
2024-02-27,16.619
2024-02-28,16.545
2024-02-29,16.322
2024-03-01,16.269
2024-03-02,16.269
2024-03-03,16.269
2024-03-04,16.35
2024-03-05,16.273
2024-03-06,16.375
2024-03-07,16.417
2024-03-08,16.306
2024-03-09,16.306
2024-03-10,16.306
2024-03-11,16.211
2024-03-12,16.4
2024-03-13,16.481
2024-03-14,16.236
2024-03-15,16.307
2024-03-16,16.307
2024-03-17,16.307
2024-03-18,16.31
2024-03-19,16.533
2024-03-20,16.614
2024-03-21,16.864
2024-03-22,16.792
2024-03-23,16.792
2024-03-24,16.792
2024-03-25,16.814
2024-03-26,16.806
2024-03-27,17.086
2024-03-28,16.948
2024-03-29,16.948
2024-03-30,16.948
2024-03-31,16.948
2024-04-01,16.895
2024-04-02,16.892
2024-04-03,17.168
2024-04-04,17.054
2024-04-05,17.245
2024-04-06,17.245
2024-04-07,17.245
2024-04-08,17.095
