,FLO US Equity
2023-06-23,18.387
2023-06-24,18.387
2023-06-25,18.387
2023-06-26,18.387
2023-06-27,18.478
2023-06-28,18.433
2023-06-29,18.726
2023-06-30,18.711
2023-07-01,18.711
2023-07-02,18.711
2023-07-03,18.899
2023-07-04,18.899
2023-07-05,18.636
2023-07-06,18.545
2023-07-07,18.184
2023-07-08,18.184
2023-07-09,18.184
2023-07-10,18.214
2023-07-11,18.207
2023-07-12,18.38
2023-07-13,18.222
2023-07-14,18.184
2023-07-15,18.184
2023-07-16,18.184
2023-07-17,17.996
2023-07-18,18.192
2023-07-19,18.395
2023-07-20,18.554
2023-07-21,18.576
2023-07-22,18.576
2023-07-23,18.576
2023-07-24,18.569
2023-07-25,18.584
2023-07-26,18.591
2023-07-27,18.448
2023-07-28,18.606
2023-07-29,18.606
2023-07-30,18.606
2023-07-31,18.569
2023-08-01,18.576
2023-08-02,18.869
2023-08-03,18.787
2023-08-04,18.741
2023-08-05,18.741
2023-08-06,18.741
2023-08-07,18.809
2023-08-08,18.561
2023-08-09,18.666
2023-08-10,18.614
2023-08-11,19.313
2023-08-12,19.313
2023-08-13,19.313
2023-08-14,18.934
2023-08-15,18.555
2023-08-16,18.354
2023-08-17,17.931
2023-08-18,18.035
2023-08-19,18.035
2023-08-20,18.035
2023-08-21,17.618
2023-08-22,17.47
2023-08-23,17.529
2023-08-24,17.447
2023-08-25,17.663
2023-08-26,17.663
2023-08-27,17.663
2023-08-28,17.589
2023-08-29,17.514
2023-08-30,17.552
2023-08-31,17.687
2023-09-01,17.243
2023-09-02,17.243
2023-09-03,17.243
2023-09-04,17.243
2023-09-05,16.966
2023-09-06,16.884
2023-09-07,17.213
2023-09-08,17.258
2023-09-09,17.258
2023-09-10,17.258
2023-09-11,17.505
2023-09-12,17.281
2023-09-13,17.146
2023-09-14,17.296
2023-09-15,17.139
2023-09-16,17.139
2023-09-17,17.139
2023-09-18,17.401
2023-09-19,17.281
2023-09-20,17.453
2023-09-21,17.356
2023-09-22,17.154
2023-09-23,17.154
2023-09-24,17.154
2023-09-25,16.989
2023-09-26,16.914
2023-09-27,16.63
2023-09-28,16.66
2023-09-29,16.6
2023-09-30,16.6
2023-10-01,16.6
2023-10-02,16.375
2023-10-03,16.233
2023-10-04,16.487
2023-10-05,16.181
2023-10-06,16.053
2023-10-07,16.053
2023-10-08,16.053
2023-10-09,16.136
2023-10-10,16.196
2023-10-11,15.949
2023-10-12,15.245
2023-10-13,15.372
2023-10-14,15.372
2023-10-15,15.372
2023-10-16,15.447
2023-10-17,15.672
2023-10-18,15.664
2023-10-19,15.612
2023-10-20,15.612
2023-10-21,15.612
2023-10-22,15.612
2023-10-23,15.483
2023-10-24,15.67
2023-10-25,16.044
2023-10-26,16.134
2023-10-27,16.186
2023-10-28,16.186
2023-10-29,16.186
2023-10-30,16.35
2023-10-31,16.388
2023-11-01,16.373
2023-11-02,16.657
2023-11-03,16.634
2023-11-04,16.634
2023-11-05,16.634
2023-11-06,16.522
2023-11-07,16.5
2023-11-08,16.552
2023-11-09,16.648
2023-11-10,15.535
2023-11-11,15.535
2023-11-12,15.535
2023-11-13,15.702
2023-11-14,16.044
2023-11-15,16.037
2023-11-16,15.839
2023-11-17,15.9
2023-11-18,15.9
2023-11-19,15.9
2023-11-20,15.945
2023-11-21,15.915
2023-11-22,16.173
2023-11-23,16.173
2023-11-24,16.265
2023-11-25,16.265
2023-11-26,16.265
2023-11-27,16.097
2023-11-28,15.961
2023-11-29,15.801
2023-11-30,15.993
2023-12-01,16.324
2023-12-02,16.324
2023-12-03,16.324
2023-12-04,16.608
2023-12-05,16.485
2023-12-06,16.654
2023-12-07,16.831
2023-12-08,16.677
2023-12-09,16.677
2023-12-10,16.677
2023-12-11,16.862
2023-12-12,16.938
2023-12-13,17.361
2023-12-14,17.108
2023-12-15,16.8
2023-12-16,16.8
2023-12-17,16.8
2023-12-18,17.0
2023-12-19,17.168
2023-12-20,16.9
2023-12-21,17.069
2023-12-22,17.252
2023-12-23,17.252
2023-12-24,17.252
2023-12-25,17.252
2023-12-26,17.199
2023-12-27,17.168
2023-12-28,17.183
2023-12-29,17.206
2023-12-30,17.206
2023-12-31,17.206
2024-01-01,17.206
2024-01-02,17.565
2024-01-03,17.466
2024-01-04,17.351
2024-01-05,17.428
2024-01-06,17.428
2024-01-07,17.428
2024-01-08,17.497
2024-01-09,17.558
2024-01-10,17.229
2024-01-11,17.176
2024-01-12,17.252
2024-01-13,17.252
2024-01-14,17.252
2024-01-15,17.252
2024-01-16,17.191
2024-01-17,17.183
2024-01-18,17.221
2024-01-19,17.099
2024-01-20,17.099
2024-01-21,17.099
2024-01-22,17.153
2024-01-23,17.436
2024-01-24,17.206
2024-01-25,17.428
2024-01-26,17.451
2024-01-27,17.451
2024-01-28,17.451
2024-01-29,17.355
2024-01-30,17.6
2024-01-31,17.455
2024-02-01,18.052
2024-02-02,17.998
2024-02-03,17.998
2024-02-04,17.998
2024-02-05,17.707
2024-02-06,17.884
2024-02-07,17.73
2024-02-08,17.907
2024-02-09,17.067
2024-02-10,17.067
2024-02-11,17.067
2024-02-12,17.721
2024-02-13,17.548
2024-02-14,17.572
2024-02-15,17.691
2024-02-16,17.754
2024-02-17,17.754
2024-02-18,17.754
2024-02-19,17.754
2024-02-20,18.016
2024-02-21,18.134
2024-02-22,18.206
2024-02-23,18.347
2024-02-24,18.347
2024-02-25,18.347
2024-02-26,18.219
2024-02-27,18.004
2024-02-28,18.1
2024-02-29,18.066
2024-03-01,17.913
2024-03-02,17.913
2024-03-03,17.913
2024-03-04,18.09
2024-03-05,18.002
2024-03-06,18.219
2024-03-07,18.082
2024-03-08,18.485
2024-03-09,18.485
2024-03-10,18.485
2024-03-11,18.638
2024-03-12,18.687
2024-03-13,18.59
2024-03-14,18.163
2024-03-15,18.292
2024-03-16,18.292
2024-03-17,18.292
2024-03-18,18.356
2024-03-19,18.453
2024-03-20,18.59
2024-03-21,18.614
2024-03-22,18.574
2024-03-23,18.574
2024-03-24,18.574
2024-03-25,18.735
2024-03-26,18.759
2024-03-27,19.114
2024-03-28,19.138
2024-03-29,19.138
2024-03-30,19.138
2024-03-31,19.138
2024-04-01,19.041
2024-04-02,18.952
2024-04-03,18.646
2024-04-04,18.775
2024-04-05,18.67
2024-04-06,18.67
2024-04-07,18.67
2024-04-08,18.614
