,ED US Equity
2023-06-28,16.744
2023-06-29,16.644
2023-06-30,16.798
2023-07-01,16.798
2023-07-02,16.798
2023-07-03,16.919
2023-07-04,16.919
2023-07-05,17.253
2023-07-06,17.127
2023-07-07,17.101
2023-07-08,17.101
2023-07-09,17.101
2023-07-10,16.982
2023-07-11,17.199
2023-07-12,17.301
2023-07-13,17.428
2023-07-14,17.299
2023-07-15,17.299
2023-07-16,17.299
2023-07-17,17.177
2023-07-18,17.125
2023-07-19,17.362
2023-07-20,17.828
2023-07-21,18.059
2023-07-22,18.059
2023-07-23,18.059
2023-07-24,18.059
2023-07-25,18.167
2023-07-26,18.128
2023-07-27,17.802
2023-07-28,17.782
2023-07-29,17.782
2023-07-30,17.782
2023-07-31,17.637
2023-08-01,17.354
2023-08-02,17.352
2023-08-03,16.795
2023-08-04,16.589
2023-08-05,16.589
2023-08-06,16.589
2023-08-07,16.832
2023-08-08,16.932
2023-08-09,16.889
2023-08-10,16.771
2023-08-11,16.849
2023-08-12,16.849
2023-08-13,16.849
2023-08-14,16.632
2023-08-15,16.435
2023-08-16,16.651
2023-08-17,16.551
2023-08-18,16.752
2023-08-19,16.752
2023-08-20,16.752
2023-08-21,16.638
2023-08-22,16.757
2023-08-23,16.877
2023-08-24,16.769
2023-08-25,16.847
2023-08-26,16.847
2023-08-27,16.847
2023-08-28,16.816
2023-08-29,16.885
2023-08-30,16.838
2023-08-31,16.675
2023-09-01,16.554
2023-09-02,16.554
2023-09-03,16.554
2023-09-04,16.554
2023-09-05,16.203
2023-09-06,16.258
2023-09-07,16.578
2023-09-08,16.717
2023-09-09,16.717
2023-09-10,16.717
2023-09-11,16.806
2023-09-12,16.894
2023-09-13,17.13
2023-09-14,17.303
2023-09-15,17.136
2023-09-16,17.136
2023-09-17,17.136
2023-09-18,17.151
2023-09-19,17.076
2023-09-20,17.138
2023-09-21,17.018
2023-09-22,17.012
2023-09-23,17.012
2023-09-24,17.012
2023-09-25,16.9
2023-09-26,16.451
2023-09-27,16.226
2023-09-28,16.012
2023-09-29,16.02
2023-09-30,16.02
2023-10-01,16.02
2023-10-02,15.287
2023-10-03,15.58
2023-10-04,15.771
2023-10-05,15.876
2023-10-06,16.173
2023-10-07,16.173
2023-10-08,16.173
2023-10-09,16.398
2023-10-10,16.505
2023-10-11,16.567
2023-10-12,16.371
2023-10-13,16.492
2023-10-14,16.492
2023-10-15,16.492
2023-10-16,16.616
2023-10-17,16.661
2023-10-18,16.544
2023-10-19,16.43
2023-10-20,16.316
2023-10-21,16.316
2023-10-22,16.316
2023-10-23,16.228
2023-10-24,16.486
2023-10-25,16.547
2023-10-26,16.732
2023-10-27,16.389
2023-10-28,16.389
2023-10-29,16.389
2023-10-30,16.391
2023-10-31,16.449
2023-11-01,16.706
2023-11-02,16.852
2023-11-03,16.784
2023-11-04,16.784
2023-11-05,16.784
2023-11-06,16.871
2023-11-07,16.674
2023-11-08,16.509
2023-11-09,16.615
2023-11-10,16.624
2023-11-11,16.624
2023-11-12,16.624
2023-11-13,16.442
2023-11-14,16.994
2023-11-15,17.003
2023-11-16,17.07
2023-11-17,17.113
2023-11-18,17.113
2023-11-19,17.113
2023-11-20,17.035
2023-11-21,16.95
2023-11-22,16.956
2023-11-23,16.956
2023-11-24,17.038
2023-11-25,17.038
2023-11-26,17.038
2023-11-27,16.984
2023-11-28,17.008
2023-11-29,16.838
2023-11-30,16.866
2023-12-01,17.16
2023-12-02,17.16
2023-12-03,17.16
2023-12-04,17.218
2023-12-05,17.069
2023-12-06,17.155
2023-12-07,17.303
2023-12-08,17.136
2023-12-09,17.136
2023-12-10,17.136
2023-12-11,17.196
2023-12-12,17.17
2023-12-13,17.596
2023-12-14,17.187
2023-12-15,16.802
2023-12-16,16.802
2023-12-17,16.802
2023-12-18,16.83
2023-12-19,16.888
2023-12-20,16.708
2023-12-21,16.682
2023-12-22,16.77
2023-12-23,16.77
2023-12-24,16.77
2023-12-25,16.77
2023-12-26,16.88
2023-12-27,16.793
2023-12-28,16.951
2023-12-29,17.011
2023-12-30,17.011
2023-12-31,17.011
2024-01-01,17.011
2024-01-02,17.281
2024-01-03,17.414
2024-01-04,17.461
2024-01-05,17.511
2024-01-06,17.511
2024-01-07,17.511
2024-01-08,17.566
2024-01-09,17.545
2024-01-10,17.661
2024-01-11,17.086
2024-01-12,17.156
2024-01-13,17.156
2024-01-14,17.156
2024-01-15,17.156
2024-01-16,17.144
2024-01-17,16.949
2024-01-18,16.734
2024-01-19,16.829
2024-01-20,16.829
2024-01-21,16.829
2024-01-22,16.702
2024-01-23,16.662
2024-01-24,16.497
2024-01-25,16.749
2024-01-26,16.815
2024-01-27,16.815
2024-01-28,16.815
2024-01-29,16.921
2024-01-30,16.938
2024-01-31,16.985
2024-02-01,17.337
2024-02-02,17.023
2024-02-03,17.023
2024-02-04,17.023
2024-02-05,16.765
2024-02-06,16.784
2024-02-07,16.728
2024-02-08,16.578
2024-02-09,16.651
2024-02-10,16.651
2024-02-11,16.651
2024-02-12,16.724
2024-02-13,16.356
2024-02-14,16.388
2024-02-15,16.652
2024-02-16,16.5
2024-02-17,16.5
2024-02-18,16.5
2024-02-19,16.5
2024-02-20,16.528
2024-02-21,16.722
2024-02-22,16.59
2024-02-23,16.572
2024-02-24,16.572
2024-02-25,16.572
2024-02-26,16.248
2024-02-27,16.374
2024-02-28,16.331
2024-02-29,16.436
2024-03-01,16.398
2024-03-02,16.398
2024-03-03,16.398
2024-03-04,16.798
2024-03-05,16.772
2024-03-06,16.934
2024-03-07,16.951
2024-03-08,16.988
2024-03-09,16.988
2024-03-10,16.988
2024-03-11,17.116
2024-03-12,16.952
2024-03-13,16.871
2024-03-14,16.702
2024-03-15,16.753
2024-03-16,16.753
2024-03-17,16.753
2024-03-18,16.762
2024-03-19,16.885
2024-03-20,16.759
2024-03-21,16.685
2024-03-22,16.676
2024-03-23,16.676
2024-03-24,16.676
2024-03-25,16.657
2024-03-26,16.46
2024-03-27,16.949
2024-03-28,17.092
2024-03-29,17.092
2024-03-30,17.092
2024-03-31,17.092
2024-04-01,17.002
2024-04-02,17.053
2024-04-03,16.919
2024-04-04,16.975
2024-04-05,16.871
2024-04-06,16.871
2024-04-07,16.871
2024-04-08,17.049
