,SCHW US Equity
2023-06-23,12.884
2023-06-24,12.884
2023-06-25,12.884
2023-06-26,12.948
2023-06-27,13.433
2023-06-28,13.603
2023-06-29,13.935
2023-06-30,13.822
2023-07-01,13.822
2023-07-02,13.822
2023-07-03,14.076
2023-07-04,14.076
2023-07-05,13.893
2023-07-06,13.769
2023-07-07,13.973
2023-07-08,13.973
2023-07-09,13.973
2023-07-10,14.229
2023-07-11,14.168
2023-07-12,14.386
2023-07-13,14.633
2023-07-14,14.289
2023-07-15,14.289
2023-07-16,14.289
2023-07-17,14.454
2023-07-18,15.882
2023-07-19,15.862
2023-07-20,16.255
2023-07-21,15.945
2023-07-22,15.945
2023-07-23,15.945
2023-07-24,16.034
2023-07-25,15.764
2023-07-26,16.048
2023-07-27,15.856
2023-07-28,15.855
2023-07-29,15.855
2023-07-30,15.855
2023-07-31,15.888
2023-08-01,15.751
2023-08-02,15.66
2023-08-03,15.787
2023-08-04,15.559
2023-08-05,15.559
2023-08-06,15.559
2023-08-07,15.838
2023-08-08,15.73
2023-08-09,15.674
2023-08-10,15.558
2023-08-11,15.447
2023-08-12,15.447
2023-08-13,15.447
2023-08-14,15.124
2023-08-15,14.926
2023-08-16,14.798
2023-08-17,14.415
2023-08-18,14.203
2023-08-19,14.203
2023-08-20,14.203
2023-08-21,14.174
2023-08-22,13.472
2023-08-23,13.845
2023-08-24,13.815
2023-08-25,13.889
2023-08-26,13.889
2023-08-27,13.889
2023-08-28,14.104
2023-08-29,14.2
2023-08-30,14.278
2023-08-31,14.128
2023-09-01,14.423
2023-09-02,14.423
2023-09-03,14.423
2023-09-04,14.423
2023-09-05,14.227
2023-09-06,13.891
2023-09-07,13.78
2023-09-08,14.14
2023-09-09,14.14
2023-09-10,14.14
2023-09-11,14.257
2023-09-12,14.424
2023-09-13,13.997
2023-09-14,14.243
2023-09-15,13.923
2023-09-16,13.923
2023-09-17,13.923
2023-09-18,13.92
2023-09-19,13.889
2023-09-20,13.634
2023-09-21,13.475
2023-09-22,13.323
2023-09-23,13.323
2023-09-24,13.323
2023-09-25,13.372
2023-09-26,13.135
2023-09-27,13.179
2023-09-28,13.22
2023-09-29,13.305
2023-09-30,13.305
2023-10-01,13.305
2023-10-02,13.003
2023-10-03,12.5
2023-10-04,12.527
2023-10-05,12.441
2023-10-06,12.544
2023-10-07,12.544
2023-10-08,12.544
2023-10-09,12.656
2023-10-10,12.701
2023-10-11,12.825
2023-10-12,12.803
2023-10-13,12.855
2023-10-14,12.855
2023-10-15,12.855
2023-10-16,13.58
2023-10-17,13.734
2023-10-18,13.43
2023-10-19,13.446
2023-10-20,13.186
2023-10-21,13.186
2023-10-22,13.186
2023-10-23,12.787
2023-10-24,12.916
2023-10-25,12.797
2023-10-26,13.331
2023-10-27,12.991
2023-10-28,12.991
2023-10-29,12.991
2023-10-30,13.158
2023-10-31,13.493
2023-11-01,13.695
2023-11-02,14.242
2023-11-03,14.475
2023-11-04,14.475
2023-11-05,14.475
2023-11-06,14.421
2023-11-07,14.297
2023-11-08,14.212
2023-11-09,14.084
2023-11-10,14.149
2023-11-11,14.149
2023-11-12,14.149
2023-11-13,14.032
2023-11-14,14.222
2023-11-15,14.599
2023-11-16,14.492
2023-11-17,14.781
2023-11-18,14.781
2023-11-19,14.781
2023-11-20,14.724
2023-11-21,14.575
2023-11-22,14.56
2023-11-23,14.56
2023-11-24,14.705
2023-11-25,14.705
2023-11-26,14.705
2023-11-27,14.624
2023-11-28,14.574
2023-11-29,15.567
2023-11-30,16.03
2023-12-01,16.511
2023-12-02,16.511
2023-12-03,16.511
2023-12-04,16.375
2023-12-05,16.268
2023-12-06,16.25
2023-12-07,16.459
2023-12-08,16.749
2023-12-09,16.749
2023-12-10,16.749
2023-12-11,16.922
2023-12-12,17.068
2023-12-13,17.525
2023-12-14,18.811
2023-12-15,18.832
2023-12-16,18.832
2023-12-17,18.832
2023-12-18,18.552
2023-12-19,18.667
2023-12-20,17.966
2023-12-21,18.25
2023-12-22,18.357
2023-12-23,18.357
2023-12-24,18.357
2023-12-25,18.357
2023-12-26,18.456
2023-12-27,18.541
2023-12-28,18.616
2023-12-29,18.307
2023-12-30,18.307
2023-12-31,18.307
2024-01-01,18.307
2024-01-02,18.501
2024-01-03,17.851
2024-01-04,17.809
2024-01-05,17.899
2024-01-06,17.899
2024-01-07,17.899
2024-01-08,18.056
2024-01-09,17.886
2024-01-10,17.699
2024-01-11,17.581
2024-01-12,17.616
2024-01-13,17.616
2024-01-14,17.616
2024-01-15,17.616
2024-01-16,17.368
2024-01-17,17.752
2024-01-18,17.818
2024-01-19,18.14
2024-01-20,18.14
2024-01-21,18.14
2024-01-22,18.264
2024-01-23,18.347
2024-01-24,18.221
2024-01-25,18.287
2024-01-26,18.381
2024-01-27,18.381
2024-01-28,18.381
2024-01-29,18.353
2024-01-30,18.479
2024-01-31,18.06
2024-02-01,17.853
2024-02-02,18.045
2024-02-03,18.045
2024-02-04,18.045
2024-02-05,17.881
2024-02-06,17.744
2024-02-07,17.919
2024-02-08,18.003
2024-02-09,18.262
2024-02-10,18.262
2024-02-11,18.262
2024-02-12,18.588
2024-02-13,18.072
2024-02-14,18.317
2024-02-15,18.782
2024-02-16,18.694
2024-02-17,18.694
2024-02-18,18.694
2024-02-19,18.694
2024-02-20,18.434
2024-02-21,18.594
2024-02-22,18.739
2024-02-23,18.684
2024-02-24,18.684
2024-02-25,18.684
2024-02-26,18.672
2024-02-27,18.948
2024-02-28,19.035
2024-02-29,19.362
2024-03-01,19.272
2024-03-02,19.272
2024-03-03,19.272
2024-03-04,19.611
2024-03-05,19.745
2024-03-06,19.745
2024-03-07,19.771
2024-03-08,19.873
2024-03-09,19.873
2024-03-10,19.873
2024-03-11,19.896
2024-03-12,19.762
2024-03-13,19.949
2024-03-14,19.792
2024-03-15,19.917
2024-03-16,19.917
2024-03-17,19.917
2024-03-18,20.03
2024-03-19,20.336
2024-03-20,20.729
2024-03-21,21.39
2024-03-22,21.221
2024-03-23,21.221
2024-03-24,21.221
2024-03-25,21.141
2024-03-26,21.043
2024-03-27,21.452
2024-03-28,21.44
2024-03-29,21.44
2024-03-30,21.44
2024-03-31,21.44
2024-04-01,21.43
2024-04-02,21.167
2024-04-03,21.155
2024-04-04,21.134
2024-04-05,21.276
2024-04-06,21.276
2024-04-07,21.276
2024-04-08,21.399
