,HON US Equity
2023-06-24,19.479
2023-06-25,19.479
2023-06-26,19.721
2023-06-27,19.795
2023-06-28,19.708
2023-06-29,20.094
2023-06-30,20.19
2023-07-01,20.19
2023-07-02,20.19
2023-07-03,20.316
2023-07-04,20.316
2023-07-05,20.134
2023-07-06,19.898
2023-07-07,19.823
2023-07-08,19.823
2023-07-09,19.823
2023-07-10,20.254
2023-07-11,20.356
2023-07-12,20.336
2023-07-13,20.354
2023-07-14,20.104
2023-07-15,20.104
2023-07-16,20.104
2023-07-17,20.302
2023-07-18,20.017
2023-07-19,20.009
2023-07-20,20.281
2023-07-21,20.344
2023-07-22,20.344
2023-07-23,20.344
2023-07-24,20.414
2023-07-25,20.449
2023-07-26,20.31
2023-07-27,19.047
2023-07-28,18.983
2023-07-29,18.983
2023-07-30,18.983
2023-07-31,18.945
2023-08-01,18.882
2023-08-02,18.825
2023-08-03,18.592
2023-08-04,18.465
2023-08-05,18.465
2023-08-06,18.465
2023-08-07,18.503
2023-08-08,18.313
2023-08-09,18.468
2023-08-10,18.517
2023-08-11,18.706
2023-08-12,18.706
2023-08-13,18.706
2023-08-14,18.574
2023-08-15,18.406
2023-08-16,18.278
2023-08-17,18.228
2023-08-18,18.287
2023-08-19,18.287
2023-08-20,18.287
2023-08-21,18.361
2023-08-22,18.269
2023-08-23,18.374
2023-08-24,18.176
2023-08-25,18.288
2023-08-26,18.288
2023-08-27,18.288
2023-08-28,18.443
2023-08-29,18.604
2023-08-30,18.51
2023-08-31,18.449
2023-09-01,18.471
2023-09-02,18.471
2023-09-03,18.471
2023-09-04,18.471
2023-09-05,18.208
2023-09-06,18.091
2023-09-07,18.053
2023-09-08,18.092
2023-09-09,18.092
2023-09-10,18.092
2023-09-11,18.241
2023-09-12,18.535
2023-09-13,18.768
2023-09-14,18.961
2023-09-15,18.91
2023-09-16,18.91
2023-09-17,18.91
2023-09-18,19.049
2023-09-19,19.137
2023-09-20,19.047
2023-09-21,18.753
2023-09-22,18.591
2023-09-23,18.591
2023-09-24,18.591
2023-09-25,18.795
2023-09-26,18.406
2023-09-27,18.436
2023-09-28,18.36
2023-09-29,18.131
2023-09-30,18.131
2023-10-01,18.131
2023-10-02,17.922
2023-10-03,17.759
2023-10-04,17.904
2023-10-05,17.661
2023-10-06,18.116
2023-10-07,18.116
2023-10-08,18.116
2023-10-09,18.306
2023-10-10,18.314
2023-10-11,18.418
2023-10-12,18.094
2023-10-13,18.057
2023-10-14,18.057
2023-10-15,18.057
2023-10-16,18.318
2023-10-17,18.326
2023-10-18,18.046
2023-10-19,17.928
2023-10-20,17.835
2023-10-21,17.835
2023-10-22,17.835
2023-10-23,17.756
2023-10-24,17.848
2023-10-25,17.517
2023-10-26,17.371
2023-10-27,17.525
2023-10-28,17.525
2023-10-29,17.525
2023-10-30,17.785
2023-10-31,18.132
2023-11-01,18.204
2023-11-02,18.468
2023-11-03,18.721
2023-11-04,18.721
2023-11-05,18.721
2023-11-06,18.574
2023-11-07,18.486
2023-11-08,18.288
2023-11-09,18.302
2023-11-10,18.617
2023-11-11,18.617
2023-11-12,18.617
2023-11-13,18.597
2023-11-14,18.969
2023-11-15,18.901
2023-11-16,19.016
2023-11-17,19.066
2023-11-18,19.066
2023-11-19,19.066
2023-11-20,19.125
2023-11-21,19.069
2023-11-22,19.176
2023-11-23,19.176
2023-11-24,19.285
2023-11-25,19.285
2023-11-26,19.285
2023-11-27,19.242
2023-11-28,19.369
2023-11-29,19.368
2023-11-30,19.534
2023-12-01,19.719
2023-12-02,19.719
2023-12-03,19.719
2023-12-04,19.777
2023-12-05,19.636
2023-12-06,19.72
2023-12-07,19.72
2023-12-08,19.403
2023-12-09,19.403
2023-12-10,19.403
2023-12-11,19.969
2023-12-12,20.081
2023-12-13,20.237
2023-12-14,20.27
2023-12-15,20.269
2023-12-16,20.269
2023-12-17,20.269
2023-12-18,20.439
2023-12-19,20.432
2023-12-20,20.262
2023-12-21,20.477
2023-12-22,20.536
2023-12-23,20.536
2023-12-24,20.536
2023-12-25,20.536
2023-12-26,20.765
2023-12-27,20.863
2023-12-28,20.878
2023-12-29,20.932
2023-12-30,20.932
2023-12-31,20.932
2024-01-01,20.932
2024-01-02,20.861
2024-01-03,20.419
2024-01-04,20.445
2024-01-05,20.303
2024-01-06,20.303
2024-01-07,20.303
2024-01-08,20.212
2024-01-09,20.109
2024-01-10,20.186
2024-01-11,20.121
2024-01-12,20.064
2024-01-13,20.064
2024-01-14,20.064
2024-01-15,20.064
2024-01-16,19.732
2024-01-17,19.75
2024-01-18,19.968
2024-01-19,20.032
2024-01-20,20.032
2024-01-21,20.032
2024-01-22,20.078
2024-01-23,20.268
2024-01-24,19.962
2024-01-25,20.23
2024-01-26,20.154
2024-01-27,20.154
2024-01-28,20.154
2024-01-29,20.273
2024-01-30,20.558
2024-01-31,20.194
2024-02-01,19.722
2024-02-02,19.6
2024-02-03,19.6
2024-02-04,19.6
2024-02-05,19.263
2024-02-06,19.326
2024-02-07,19.372
2024-02-08,19.308
2024-02-09,19.446
2024-02-10,19.446
2024-02-11,19.446
2024-02-12,19.712
2024-02-13,19.378
2024-02-14,19.464
2024-02-15,19.772
2024-02-16,19.694
2024-02-17,19.694
2024-02-18,19.694
2024-02-19,19.694
2024-02-20,19.871
2024-02-21,19.93
2024-02-22,20.057
2024-02-23,20.033
2024-02-24,20.033
2024-02-25,20.033
2024-02-26,19.89
2024-02-27,19.789
2024-02-28,19.728
2024-02-29,19.953
2024-03-01,19.947
2024-03-02,19.947
2024-03-03,19.947
2024-03-04,20.006
2024-03-05,19.814
2024-03-06,20.131
2024-03-07,20.34
2024-03-08,20.154
2024-03-09,20.154
2024-03-10,20.154
2024-03-11,20.107
2024-03-12,19.991
2024-03-13,20.051
2024-03-14,19.712
2024-03-15,19.846
2024-03-16,19.846
2024-03-17,19.846
2024-03-18,19.753
2024-03-19,19.982
2024-03-20,20.197
2024-03-21,20.217
2024-03-22,20.152
2024-03-23,20.152
2024-03-24,20.152
2024-03-25,19.926
2024-03-26,20.179
2024-03-27,20.593
2024-03-28,20.605
2024-03-29,20.605
2024-03-30,20.605
2024-03-31,20.605
2024-04-01,20.28
2024-04-02,20.111
2024-04-03,19.884
2024-04-04,19.692
2024-04-05,19.808
2024-04-06,19.808
2024-04-07,19.808
2024-04-08,19.879
