,LLY US Equity
2023-06-23,37.651
2023-06-24,37.651
2023-06-25,37.651
2023-06-26,37.152
2023-06-27,38.131
2023-06-28,37.655
2023-06-29,38.13
2023-06-30,38.499
2023-07-01,38.499
2023-07-02,38.499
2023-07-03,37.878
2023-07-04,37.878
2023-07-05,38.477
2023-07-06,38.272
2023-07-07,37.352
2023-07-08,37.352
2023-07-09,37.352
2023-07-10,37.441
2023-07-11,36.18
2023-07-12,36.271
2023-07-13,35.785
2023-07-14,37.055
2023-07-15,37.055
2023-07-16,37.055
2023-07-17,36.827
2023-07-18,37.162
2023-07-19,37.338
2023-07-20,38.223
2023-07-21,37.979
2023-07-22,37.979
2023-07-23,37.979
2023-07-24,37.756
2023-07-25,37.609
2023-07-26,37.143
2023-07-27,37.258
2023-07-28,37.51
2023-07-29,37.51
2023-07-30,37.51
2023-07-31,37.188
2023-08-01,37.069
2023-08-02,37.183
2023-08-03,36.747
2023-08-04,36.774
2023-08-05,36.774
2023-08-06,36.774
2023-08-07,37.101
2023-08-08,42.27
2023-08-09,41.801
2023-08-10,41.459
2023-08-11,42.21
2023-08-12,42.21
2023-08-13,42.21
2023-08-14,43.196
2023-08-15,43.889
2023-08-16,43.858
2023-08-17,43.169
2023-08-18,43.873
2023-08-19,43.873
2023-08-20,43.873
2023-08-21,44.164
2023-08-22,44.322
2023-08-23,44.298
2023-08-24,43.893
2023-08-25,44.346
2023-08-26,44.346
2023-08-27,44.346
2023-08-28,44.367
2023-08-29,44.366
2023-08-30,43.892
2023-08-31,44.39
2023-09-01,44.623
2023-09-02,44.623
2023-09-03,44.623
2023-09-04,44.623
2023-09-05,44.395
2023-09-06,44.535
2023-09-07,45.155
2023-09-08,46.198
2023-09-09,46.198
2023-09-10,46.198
2023-09-11,47.089
2023-09-12,47.385
2023-09-13,47.352
2023-09-14,46.777
2023-09-15,45.516
2023-09-16,45.516
2023-09-17,45.516
2023-09-18,45.084
2023-09-19,45.374
2023-09-20,44.954
2023-09-21,43.487
2023-09-22,43.519
2023-09-23,43.519
2023-09-24,43.519
2023-09-25,43.658
2023-09-26,43.478
2023-09-27,43.458
2023-09-28,43.038
2023-09-29,42.48
2023-09-30,42.48
2023-10-01,42.48
2023-10-02,42.595
2023-10-03,41.558
2023-10-04,42.055
2023-10-05,42.81
2023-10-06,44.754
2023-10-07,44.754
2023-10-08,44.754
2023-10-09,45.276
2023-10-10,45.834
2023-10-11,47.888
2023-10-12,48.301
2023-10-13,48.233
2023-10-14,48.233
2023-10-15,48.233
2023-10-16,48.83
2023-10-17,48.17
2023-10-18,47.918
2023-10-19,46.606
2023-10-20,46.113
2023-10-21,46.113
2023-10-22,46.113
2023-10-23,45.482
2023-10-24,46.727
2023-10-25,46.256
2023-10-26,44.808
2023-10-27,44.187
2023-10-28,44.187
2023-10-29,44.187
2023-10-30,44.627
2023-10-31,43.697
2023-11-01,43.784
2023-11-02,46.633
2023-11-03,45.938
2023-11-04,45.938
2023-11-05,45.938
2023-11-06,48.059
2023-11-07,48.003
2023-11-08,49.791
2023-11-09,47.554
2023-11-10,48.068
2023-11-11,48.068
2023-11-12,48.068
2023-11-13,49.243
2023-11-14,49.181
2023-11-15,47.387
2023-11-16,47.42
2023-11-17,47.658
2023-11-18,47.658
2023-11-19,47.658
2023-11-20,48.132
2023-11-21,47.73
2023-11-22,47.93
2023-11-23,47.93
2023-11-24,48.414
2023-11-25,48.414
2023-11-26,48.414
2023-11-27,47.644
2023-11-28,47.649
2023-11-29,47.498
2023-11-30,47.432
2023-12-01,46.87
2023-12-02,46.87
2023-12-03,46.87
2023-12-04,47.002
2023-12-05,47.2
2023-12-06,47.288
2023-12-07,47.21
2023-12-08,47.994
2023-12-09,47.994
2023-12-10,47.994
2023-12-11,46.848
2023-12-12,46.943
2023-12-13,47.966
2023-12-14,46.053
2023-12-15,45.922
2023-12-16,45.922
2023-12-17,45.922
2023-12-18,46.534
2023-12-19,46.538
2023-12-20,45.435
2023-12-21,45.578
2023-12-22,45.45
2023-12-23,45.45
2023-12-24,45.45
2023-12-25,45.45
2023-12-26,45.472
2023-12-27,46.336
2023-12-28,46.283
2023-12-29,46.448
2023-12-30,46.448
2023-12-31,46.448
2024-01-01,46.448
2024-01-02,47.187
2024-01-03,49.219
2024-01-04,48.964
2024-01-05,49.287
2024-01-06,49.287
2024-01-07,49.287
2024-01-08,49.883
2024-01-09,49.839
2024-01-10,50.214
2024-01-11,50.83
2024-01-12,51.262
2024-01-13,51.262
2024-01-14,51.262
2024-01-15,51.262
2024-01-16,50.596
2024-01-17,50.197
2024-01-18,49.689
2024-01-19,50.106
2024-01-20,50.106
2024-01-21,50.106
2024-01-22,50.249
2024-01-23,49.959
2024-01-24,50.253
2024-01-25,49.763
2024-01-26,50.786
2024-01-27,50.786
2024-01-28,50.786
2024-01-29,51.243
2024-01-30,51.242
2024-01-31,51.513
2024-02-01,52.696
2024-02-02,53.043
2024-02-03,53.043
2024-02-04,53.043
2024-02-05,56.141
2024-02-06,56.521
2024-02-07,57.929
2024-02-08,58.475
2024-02-09,58.855
2024-02-10,58.855
2024-02-11,58.855
2024-02-12,58.624
2024-02-13,59.078
2024-02-14,60.324
2024-02-15,60.362
2024-02-16,62.296
2024-02-17,62.296
2024-02-18,62.296
2024-02-19,62.296
2024-02-20,60.212
2024-02-21,59.435
2024-02-22,61.326
2024-02-23,61.318
2024-02-24,61.318
2024-02-25,61.318
2024-02-26,61.714
2024-02-27,61.161
2024-02-28,60.572
2024-02-29,60.256
2024-03-01,62.6
2024-03-02,62.6
2024-03-03,62.6
2024-03-04,63.382
2024-03-05,62.207
2024-03-06,62.382
2024-03-07,62.413
2024-03-08,61.044
2024-03-09,61.044
2024-03-10,61.044
2024-03-11,58.82
2024-03-12,60.469
2024-03-13,60.7
2024-03-14,60.932
2024-03-15,60.377
2024-03-16,60.377
2024-03-17,60.377
2024-03-18,61.057
2024-03-19,61.867
2024-03-20,61.873
2024-03-21,61.665
2024-03-22,61.698
2024-03-23,61.698
2024-03-24,61.698
2024-03-25,61.896
2024-03-26,62.037
2024-03-27,62.299
2024-03-28,62.282
2024-03-29,62.282
2024-03-30,62.282
2024-03-31,62.282
2024-04-01,60.888
2024-04-02,61.166
2024-04-03,62.214
2024-04-04,61.579
2024-04-05,62.898
2024-04-06,62.898
2024-04-07,62.898
2024-04-08,62.363
