,GIS US Equity
2023-06-23,17.541
2023-06-24,17.541
2023-06-25,17.541
2023-06-26,17.666
2023-06-27,17.447
2023-06-28,16.53
2023-06-29,16.425
2023-06-30,16.511
2023-07-01,16.511
2023-07-02,16.511
2023-07-03,16.602
2023-07-04,16.602
2023-07-05,16.643
2023-07-06,16.446
2023-07-07,16.225
2023-07-08,16.225
2023-07-09,16.225
2023-07-10,16.143
2023-07-11,16.205
2023-07-12,16.177
2023-07-13,16.143
2023-07-14,16.183
2023-07-15,16.183
2023-07-16,16.183
2023-07-17,16.032
2023-07-18,16.032
2023-07-19,16.226
2023-07-20,16.474
2023-07-21,16.612
2023-07-22,16.612
2023-07-23,16.612
2023-07-24,16.666
2023-07-25,16.593
2023-07-26,16.344
2023-07-27,16.184
2023-07-28,16.282
2023-07-29,16.282
2023-07-30,16.282
2023-07-31,16.128
2023-08-01,16.042
2023-08-02,16.282
2023-08-03,16.081
2023-08-04,15.88
2023-08-05,15.88
2023-08-06,15.88
2023-08-07,15.852
2023-08-08,15.399
2023-08-09,15.572
2023-08-10,15.619
2023-08-11,15.682
2023-08-12,15.682
2023-08-13,15.682
2023-08-14,15.595
2023-08-15,15.472
2023-08-16,15.395
2023-08-17,15.168
2023-08-18,15.161
2023-08-19,15.161
2023-08-20,15.161
2023-08-21,14.852
2023-08-22,14.785
2023-08-23,14.727
2023-08-24,14.702
2023-08-25,14.78
2023-08-26,14.78
2023-08-27,14.78
2023-08-28,14.819
2023-08-29,14.806
2023-08-30,14.761
2023-08-31,14.626
2023-09-01,14.322
2023-09-02,14.322
2023-09-03,14.322
2023-09-04,14.322
2023-09-05,14.289
2023-09-06,14.274
2023-09-07,14.084
2023-09-08,14.335
2023-09-09,14.335
2023-09-10,14.335
2023-09-11,14.282
2023-09-12,14.195
2023-09-13,14.161
2023-09-14,14.403
2023-09-15,14.299
2023-09-16,14.299
2023-09-17,14.299
2023-09-18,14.353
2023-09-19,14.305
2023-09-20,14.303
2023-09-21,14.193
2023-09-22,14.041
2023-09-23,14.041
2023-09-24,14.041
2023-09-25,14.032
2023-09-26,14.124
2023-09-27,13.871
2023-09-28,13.884
2023-09-29,13.858
2023-09-30,13.858
2023-10-01,13.858
2023-10-02,13.546
2023-10-03,13.624
2023-10-04,13.668
2023-10-05,13.508
2023-10-06,13.665
2023-10-07,13.665
2023-10-08,13.665
2023-10-09,13.987
2023-10-10,13.834
2023-10-11,13.718
2023-10-12,13.455
2023-10-13,13.785
2023-10-14,13.785
2023-10-15,13.785
2023-10-16,13.831
2023-10-17,13.772
2023-10-18,13.82
2023-10-19,13.737
2023-10-20,13.82
2023-10-21,13.82
2023-10-22,13.82
2023-10-23,13.79
2023-10-24,13.882
2023-10-25,14.321
2023-10-26,14.343
2023-10-27,14.28
2023-10-28,14.28
2023-10-29,14.28
2023-10-30,14.177
2023-10-31,14.267
2023-11-01,14.236
2023-11-02,14.485
2023-11-03,14.405
2023-11-04,14.405
2023-11-05,14.405
2023-11-06,14.291
2023-11-07,14.265
2023-11-08,14.306
2023-11-09,14.359
2023-11-10,14.304
2023-11-11,14.304
2023-11-12,14.304
2023-11-13,14.278
2023-11-14,14.275
2023-11-15,14.175
2023-11-16,14.247
2023-11-17,14.19
2023-11-18,14.19
2023-11-19,14.19
2023-11-20,14.052
2023-11-21,14.168
2023-11-22,14.214
2023-11-23,14.214
2023-11-24,14.282
2023-11-25,14.282
2023-11-26,14.282
2023-11-27,13.95
2023-11-28,13.915
2023-11-29,13.733
2023-11-30,13.968
2023-12-01,14.071
2023-12-02,14.071
2023-12-03,14.071
2023-12-04,14.251
2023-12-05,14.156
2023-12-06,14.457
2023-12-07,14.567
2023-12-08,14.365
2023-12-09,14.365
2023-12-10,14.365
2023-12-11,14.508
2023-12-12,14.653
2023-12-13,14.895
2023-12-14,14.568
2023-12-15,14.326
2023-12-16,14.326
2023-12-17,14.326
2023-12-18,14.572
2023-12-19,14.653
2023-12-20,14.074
2023-12-21,14.041
2023-12-22,14.107
2023-12-23,14.107
2023-12-24,14.107
2023-12-25,14.107
2023-12-26,14.148
2023-12-27,14.16
2023-12-28,14.217
2023-12-29,14.254
2023-12-30,14.254
2023-12-31,14.254
2024-01-01,14.254
2024-01-02,14.607
2024-01-03,14.612
2024-01-04,14.395
2024-01-05,14.231
2024-01-06,14.231
2024-01-07,14.231
2024-01-08,14.176
2024-01-09,14.249
2024-01-10,13.98
2024-01-11,13.96
2024-01-12,14.033
2024-01-13,14.033
2024-01-14,14.033
2024-01-15,14.033
2024-01-16,13.909
2024-01-17,13.967
2024-01-18,14.016
2024-01-19,13.98
2024-01-20,13.98
2024-01-21,13.98
2024-01-22,13.987
2024-01-23,14.334
2024-01-24,14.089
2024-01-25,14.273
2024-01-26,14.281
2024-01-27,14.281
2024-01-28,14.281
2024-01-29,14.226
2024-01-30,14.467
2024-01-31,14.37
2024-02-01,14.352
2024-02-02,14.346
2024-02-03,14.346
2024-02-04,14.346
2024-02-05,14.064
2024-02-06,14.352
2024-02-07,14.104
2024-02-08,14.182
2024-02-09,13.801
2024-02-10,13.801
2024-02-11,13.801
2024-02-12,13.965
2024-02-13,13.932
2024-02-14,13.808
2024-02-15,14.011
2024-02-16,14.191
2024-02-17,14.191
2024-02-18,14.191
2024-02-19,14.191
2024-02-20,14.563
2024-02-21,14.525
2024-02-22,14.405
2024-02-23,14.461
2024-02-24,14.461
2024-02-25,14.461
2024-02-26,14.39
2024-02-27,14.215
2024-02-28,14.235
2024-02-29,14.208
2024-03-01,14.165
2024-03-02,14.165
2024-03-03,14.165
2024-03-04,14.26
2024-03-05,14.282
2024-03-06,14.453
2024-03-07,14.24
2024-03-08,14.457
2024-03-09,14.457
2024-03-10,14.457
2024-03-11,14.546
2024-03-12,14.559
2024-03-13,14.605
2024-03-14,14.492
2024-03-15,14.76
2024-03-16,14.76
2024-03-17,14.76
2024-03-18,14.976
2024-03-19,15.173
2024-03-20,15.353
2024-03-21,15.182
2024-03-22,15.25
2024-03-23,15.25
2024-03-24,15.25
2024-03-25,15.259
2024-03-26,15.082
2024-03-27,15.373
2024-03-28,15.404
2024-03-29,15.404
2024-03-30,15.404
2024-03-31,15.404
2024-04-01,15.429
2024-04-02,15.524
2024-04-03,15.182
2024-04-04,15.488
2024-04-05,15.358
2024-04-06,15.358
2024-04-07,15.358
2024-04-08,15.404
