,CLX US Equity
2023-06-23,27.19
2023-06-24,27.19
2023-06-25,27.19
2023-06-26,27.306
2023-06-27,27.719
2023-06-28,27.271
2023-06-29,27.513
2023-06-30,27.71
2023-07-01,27.71
2023-07-02,27.71
2023-07-03,27.936
2023-07-04,27.936
2023-07-05,27.866
2023-07-06,27.851
2023-07-07,27.527
2023-07-08,27.527
2023-07-09,27.527
2023-07-10,27.219
2023-07-11,26.941
2023-07-12,27.026
2023-07-13,26.891
2023-07-14,26.891
2023-07-15,26.891
2023-07-16,26.891
2023-07-17,26.727
2023-07-18,26.816
2023-07-19,26.975
2023-07-20,27.159
2023-07-21,27.367
2023-07-22,27.367
2023-07-23,27.367
2023-07-24,27.228
2023-07-25,26.851
2023-07-26,26.969
2023-07-27,26.472
2023-07-28,27.005
2023-07-29,27.005
2023-07-30,27.005
2023-07-31,26.582
2023-08-01,26.625
2023-08-02,26.742
2023-08-03,28.577
2023-08-04,28.212
2023-08-05,28.212
2023-08-06,28.212
2023-08-07,28.186
2023-08-08,28.108
2023-08-09,27.856
2023-08-10,27.443
2023-08-11,27.528
2023-08-12,27.528
2023-08-13,27.528
2023-08-14,27.364
2023-08-15,26.927
2023-08-16,26.798
2023-08-17,26.348
2023-08-18,26.293
2023-08-19,26.293
2023-08-20,26.293
2023-08-21,25.492
2023-08-22,25.776
2023-08-23,25.875
2023-08-24,26.456
2023-08-25,26.483
2023-08-26,26.483
2023-08-27,26.483
2023-08-28,26.66
2023-08-29,26.993
2023-08-30,26.988
2023-08-31,26.883
2023-09-01,26.675
2023-09-02,26.675
2023-09-03,26.675
2023-09-04,26.675
2023-09-05,26.282
2023-09-06,26.306
2023-09-07,26.669
2023-09-08,26.494
2023-09-09,26.494
2023-09-10,26.494
2023-09-11,26.419
2023-09-12,25.621
2023-09-13,25.235
2023-09-14,25.595
2023-09-15,25.038
2023-09-16,25.038
2023-09-17,25.038
2023-09-18,24.49
2023-09-19,23.826
2023-09-20,23.485
2023-09-21,23.168
2023-09-22,22.779
2023-09-23,22.779
2023-09-24,22.779
2023-09-25,22.676
2023-09-26,22.416
2023-09-27,22.2
2023-09-28,22.116
2023-09-29,22.691
2023-09-30,22.691
2023-10-01,22.691
2023-10-02,22.686
2023-10-03,22.671
2023-10-04,24.725
2023-10-05,24.665
2023-10-06,25.86
2023-10-07,25.86
2023-10-08,25.86
2023-10-09,25.469
2023-10-10,27.361
2023-10-11,26.709
2023-10-12,25.84
2023-10-13,26.348
2023-10-14,26.348
2023-10-15,26.348
2023-10-16,26.888
2023-10-17,27.313
2023-10-18,27.449
2023-10-19,27.302
2023-10-20,26.985
2023-10-21,26.985
2023-10-22,26.985
2023-10-23,26.807
2023-10-24,27.186
2023-10-25,27.264
2023-10-26,27.094
2023-10-27,26.361
2023-10-28,26.361
2023-10-29,26.361
2023-10-30,26.053
2023-10-31,26.31
2023-11-01,25.612
2023-11-02,26.147
2023-11-03,27.206
2023-11-04,27.206
2023-11-05,27.206
2023-11-06,27.893
2023-11-07,28.654
2023-11-08,28.526
2023-11-09,28.61
2023-11-10,28.857
2023-11-11,28.857
2023-11-12,28.857
2023-11-13,28.945
2023-11-14,29.54
2023-11-15,29.673
2023-11-16,29.896
2023-11-17,29.922
2023-11-18,29.922
2023-11-19,29.922
2023-11-20,29.462
2023-11-21,29.961
2023-11-22,30.125
2023-11-23,30.125
2023-11-24,30.271
2023-11-25,30.271
2023-11-26,30.271
2023-11-27,30.391
2023-11-28,30.897
2023-11-29,30.517
2023-11-30,30.734
2023-12-01,30.839
2023-12-02,30.839
2023-12-03,30.839
2023-12-04,30.833
2023-12-05,30.325
2023-12-06,30.539
2023-12-07,30.798
2023-12-08,30.348
2023-12-09,30.348
2023-12-10,30.348
2023-12-11,30.018
2023-12-12,30.517
2023-12-13,31.223
2023-12-14,30.483
2023-12-15,30.379
2023-12-16,30.379
2023-12-17,30.379
2023-12-18,30.533
2023-12-19,30.477
2023-12-20,30.066
2023-12-21,30.186
2023-12-22,30.336
2023-12-23,30.336
2023-12-24,30.336
2023-12-25,30.336
2023-12-26,30.355
2023-12-27,30.3
2023-12-28,30.379
2023-12-29,30.492
2023-12-30,30.492
2023-12-31,30.492
2024-01-01,30.492
2024-01-02,30.914
2024-01-03,30.237
2024-01-04,30.548
2024-01-05,30.299
2024-01-06,30.299
2024-01-07,30.299
2024-01-08,30.5
2024-01-09,30.262
2024-01-10,30.27
2024-01-11,30.559
2024-01-12,30.683
2024-01-13,30.683
2024-01-14,30.683
2024-01-15,30.683
2024-01-16,30.686
2024-01-17,30.81
2024-01-18,30.688
2024-01-19,30.446
2024-01-20,30.446
2024-01-21,30.446
2024-01-22,30.557
2024-01-23,30.978
2024-01-24,30.166
2024-01-25,31.12
2024-01-26,31.235
2024-01-27,31.235
2024-01-28,31.235
2024-01-29,31.295
2024-01-30,31.536
2024-01-31,31.433
2024-02-01,30.977
2024-02-02,29.424
2024-02-03,29.424
2024-02-04,29.424
2024-02-05,28.267
2024-02-06,28.513
2024-02-07,28.655
2024-02-08,28.412
2024-02-09,28.224
2024-02-10,28.224
2024-02-11,28.224
2024-02-12,28.808
2024-02-13,28.679
2024-02-14,28.281
2024-02-15,28.366
2024-02-16,28.04
2024-02-17,28.04
2024-02-18,28.04
2024-02-19,28.04
2024-02-20,28.261
2024-02-21,28.34
2024-02-22,28.093
2024-02-23,27.957
2024-02-24,27.957
2024-02-25,27.957
2024-02-26,27.622
2024-02-27,27.783
2024-02-28,28.074
2024-02-29,28.043
2024-03-01,27.92
2024-03-02,27.92
2024-03-03,27.92
2024-03-04,27.711
2024-03-05,27.52
2024-03-06,27.635
2024-03-07,28.23
2024-03-08,28.577
2024-03-09,28.577
2024-03-10,28.577
2024-03-11,28.555
2024-03-12,28.829
2024-03-13,28.247
2024-03-14,27.356
2024-03-15,27.085
2024-03-16,27.085
2024-03-17,27.085
2024-03-18,26.849
2024-03-19,27.704
2024-03-20,27.145
2024-03-21,26.668
2024-03-22,27.231
2024-03-23,27.231
2024-03-24,27.231
2024-03-25,27.224
2024-03-26,27.127
2024-03-27,27.417
2024-03-28,27.483
2024-03-29,27.483
2024-03-30,27.483
2024-03-31,27.483
2024-04-01,27.236
2024-04-02,26.718
2024-04-03,26.38
2024-04-04,26.33
2024-04-05,26.239
2024-04-06,26.239
2024-04-07,26.239
2024-04-08,25.962
