,EBAY US Equity
2023-06-23,9.358
2023-06-24,9.358
2023-06-25,9.358
2023-06-26,9.377
2023-06-27,9.595
2023-06-28,9.675
2023-06-29,9.623
2023-06-30,9.643
2023-07-01,9.643
2023-07-02,9.643
2023-07-03,9.759
2023-07-04,9.759
2023-07-05,9.716
2023-07-06,9.461
2023-07-07,9.535
2023-07-08,9.535
2023-07-09,9.535
2023-07-10,9.835
2023-07-11,10.1
2023-07-12,9.994
2023-07-13,9.953
2023-07-14,10.033
2023-07-15,10.033
2023-07-16,10.033
2023-07-17,10.182
2023-07-18,10.363
2023-07-19,10.54
2023-07-20,10.499
2023-07-21,10.391
2023-07-22,10.391
2023-07-23,10.391
2023-07-24,10.486
2023-07-25,10.353
2023-07-26,10.616
2023-07-27,9.542
2023-07-28,9.755
2023-07-29,9.755
2023-07-30,9.755
2023-07-31,9.646
2023-08-01,9.44
2023-08-02,9.484
2023-08-03,9.449
2023-08-04,9.328
2023-08-05,9.328
2023-08-06,9.328
2023-08-07,9.501
2023-08-08,9.43
2023-08-09,9.491
2023-08-10,9.409
2023-08-11,9.672
2023-08-12,9.672
2023-08-13,9.672
2023-08-14,9.582
2023-08-15,9.484
2023-08-16,9.343
2023-08-17,9.347
2023-08-18,9.356
2023-08-19,9.356
2023-08-20,9.356
2023-08-21,9.367
2023-08-22,9.524
2023-08-23,9.663
2023-08-24,9.496
2023-08-25,9.595
2023-08-26,9.595
2023-08-27,9.595
2023-08-28,9.657
2023-08-29,9.756
2023-08-30,9.85
2023-08-31,9.912
2023-09-01,9.961
2023-09-02,9.961
2023-09-03,9.961
2023-09-04,9.961
2023-09-05,9.782
2023-09-06,9.744
2023-09-07,9.523
2023-09-08,9.6
2023-09-09,9.6
2023-09-10,9.6
2023-09-11,9.618
2023-09-12,9.618
2023-09-13,9.662
2023-09-14,9.806
2023-09-15,9.85
2023-09-16,9.85
2023-09-17,9.85
2023-09-18,9.707
2023-09-19,9.642
2023-09-20,9.658
2023-09-21,9.709
2023-09-22,9.573
2023-09-23,9.573
2023-09-24,9.573
2023-09-25,9.726
2023-09-26,9.653
2023-09-27,9.519
2023-09-28,9.688
2023-09-29,9.786
2023-09-30,9.786
2023-10-01,9.786
2023-10-02,9.666
2023-10-03,9.435
2023-10-04,9.531
2023-10-05,9.457
2023-10-06,9.552
2023-10-07,9.552
2023-10-08,9.552
2023-10-09,9.617
2023-10-10,9.67
2023-10-11,9.566
2023-10-12,9.472
2023-10-13,9.286
2023-10-14,9.286
2023-10-15,9.286
2023-10-16,9.445
2023-10-17,9.465
2023-10-18,9.316
2023-10-19,9.113
2023-10-20,9.028
2023-10-21,9.028
2023-10-22,9.028
2023-10-23,8.898
2023-10-24,9.112
2023-10-25,8.736
2023-10-26,8.527
2023-10-27,8.445
2023-10-28,8.445
2023-10-29,8.445
2023-10-30,8.59
2023-10-31,8.754
2023-11-01,8.638
2023-11-02,8.701
2023-11-03,9.065
2023-11-04,9.065
2023-11-05,9.065
2023-11-06,9.041
2023-11-07,8.986
2023-11-08,8.935
2023-11-09,8.837
2023-11-10,8.819
2023-11-11,8.819
2023-11-12,8.819
2023-11-13,8.571
2023-11-14,8.927
2023-11-15,8.991
2023-11-16,8.894
2023-11-17,8.889
2023-11-18,8.889
2023-11-19,8.889
2023-11-20,8.77
2023-11-21,8.979
2023-11-22,9.257
2023-11-23,9.257
2023-11-24,9.221
2023-11-25,9.221
2023-11-26,9.221
2023-11-27,9.192
2023-11-28,9.143
2023-11-29,9.034
2023-11-30,9.173
2023-12-01,9.334
2023-12-02,9.334
2023-12-03,9.334
2023-12-04,9.309
2023-12-05,9.278
2023-12-06,9.276
2023-12-07,9.278
2023-12-08,9.236
2023-12-09,9.236
2023-12-10,9.236
2023-12-11,9.341
2023-12-12,9.195
2023-12-13,9.385
2023-12-14,9.54
2023-12-15,9.338
2023-12-16,9.338
2023-12-17,9.338
2023-12-18,9.511
2023-12-19,9.768
2023-12-20,9.614
2023-12-21,9.781
2023-12-22,9.801
2023-12-23,9.801
2023-12-24,9.801
2023-12-25,9.801
2023-12-26,9.725
2023-12-27,9.703
2023-12-28,9.723
2023-12-29,9.644
2023-12-30,9.644
2023-12-31,9.644
2024-01-01,9.644
2024-01-02,9.682
2024-01-03,9.652
2024-01-04,9.426
2024-01-05,9.484
2024-01-06,9.484
2024-01-07,9.484
2024-01-08,9.516
2024-01-09,9.466
2024-01-10,9.537
2024-01-11,9.399
2024-01-12,9.251
2024-01-13,9.251
2024-01-14,9.251
2024-01-15,9.251
2024-01-16,9.251
2024-01-17,9.244
2024-01-18,9.272
2024-01-19,9.349
2024-01-20,9.349
2024-01-21,9.349
2024-01-22,9.333
2024-01-23,9.513
2024-01-24,9.565
2024-01-25,9.676
2024-01-26,9.798
2024-01-27,9.798
2024-01-28,9.798
2024-01-29,9.782
2024-01-30,9.628
2024-01-31,9.424
2024-02-01,9.568
2024-02-02,9.623
2024-02-03,9.623
2024-02-04,9.623
2024-02-05,9.483
2024-02-06,9.789
2024-02-07,9.715
2024-02-08,9.642
2024-02-09,9.736
2024-02-10,9.736
2024-02-11,9.736
2024-02-12,9.979
2024-02-13,9.437
2024-02-14,9.678
2024-02-15,9.779
2024-02-16,9.97
2024-02-17,9.97
2024-02-18,9.97
2024-02-19,9.97
2024-02-20,10.011
2024-02-21,10.059
2024-02-22,10.17
2024-02-23,10.108
2024-02-24,10.108
2024-02-25,10.108
2024-02-26,10.101
2024-02-27,9.832
2024-02-28,10.326
2024-02-29,10.135
2024-03-01,10.301
2024-03-02,10.301
2024-03-03,10.301
2024-03-04,10.485
2024-03-05,10.68
2024-03-06,10.776
2024-03-07,10.827
2024-03-08,10.8
2024-03-09,10.8
2024-03-10,10.8
2024-03-11,11.053
2024-03-12,10.916
2024-03-13,11.237
2024-03-14,11.203
2024-03-15,11.192
2024-03-16,11.192
2024-03-17,11.192
2024-03-18,11.01
2024-03-19,11.099
2024-03-20,11.126
2024-03-21,11.133
2024-03-22,11.008
2024-03-23,11.008
2024-03-24,11.008
2024-03-25,10.968
2024-03-26,10.936
2024-03-27,11.132
2024-03-28,11.316
2024-03-29,11.316
2024-03-30,11.316
2024-03-31,11.316
2024-04-01,11.207
2024-04-02,11.119
2024-04-03,11.115
2024-04-04,11.018
2024-04-05,11.16
2024-04-06,11.16
2024-04-07,11.16
2024-04-08,11.059
