,MCO US Equity
2023-06-23,29.703
2023-06-24,29.703
2023-06-25,29.703
2023-06-26,29.482
2023-06-27,29.84
2023-06-28,30.078
2023-06-29,30.33
2023-06-30,30.617
2023-07-01,30.617
2023-07-02,30.617
2023-07-03,30.457
2023-07-04,30.457
2023-07-05,30.51
2023-07-06,30.093
2023-07-07,29.844
2023-07-08,29.844
2023-07-09,29.844
2023-07-10,30.08
2023-07-11,29.828
2023-07-12,30.494
2023-07-13,30.784
2023-07-14,31.145
2023-07-15,31.145
2023-07-16,31.145
2023-07-17,31.402
2023-07-18,31.635
2023-07-19,31.644
2023-07-20,31.583
2023-07-21,31.489
2023-07-22,31.489
2023-07-23,31.489
2023-07-24,31.41
2023-07-25,31.758
2023-07-26,31.471
2023-07-27,30.747
2023-07-28,30.928
2023-07-29,30.928
2023-07-30,30.928
2023-07-31,30.742
2023-08-01,30.708
2023-08-02,29.995
2023-08-03,29.504
2023-08-04,29.679
2023-08-05,29.679
2023-08-06,29.679
2023-08-07,29.885
2023-08-08,29.484
2023-08-09,29.481
2023-08-10,29.613
2023-08-11,29.387
2023-08-12,29.387
2023-08-13,29.387
2023-08-14,29.568
2023-08-15,29.041
2023-08-16,28.938
2023-08-17,28.738
2023-08-18,28.608
2023-08-19,28.608
2023-08-20,28.608
2023-08-21,28.412
2023-08-22,28.607
2023-08-23,29.277
2023-08-24,28.96
2023-08-25,29.256
2023-08-26,29.256
2023-08-27,29.256
2023-08-28,29.283
2023-08-29,29.55
2023-08-30,29.641
2023-08-31,29.464
2023-09-01,29.684
2023-09-02,29.684
2023-09-03,29.684
2023-09-04,29.684
2023-09-05,29.621
2023-09-06,29.829
2023-09-07,29.955
2023-09-08,29.75
2023-09-09,29.75
2023-09-10,29.75
2023-09-11,29.728
2023-09-12,29.68
2023-09-13,30.018
2023-09-14,30.412
2023-09-15,29.665
2023-09-16,29.665
2023-09-17,29.665
2023-09-18,29.839
2023-09-19,29.604
2023-09-20,29.183
2023-09-21,28.177
2023-09-22,28.173
2023-09-23,28.173
2023-09-24,28.173
2023-09-25,28.05
2023-09-26,27.409
2023-09-27,27.329
2023-09-28,27.672
2023-09-29,27.473
2023-09-30,27.473
2023-10-01,27.473
2023-10-02,27.521
2023-10-03,26.793
2023-10-04,27.413
2023-10-05,27.37
2023-10-06,27.642
2023-10-07,27.642
2023-10-08,27.642
2023-10-09,27.752
2023-10-10,28.121
2023-10-11,28.474
2023-10-12,27.985
2023-10-13,27.857
2023-10-14,27.857
2023-10-15,27.857
2023-10-16,28.208
2023-10-17,28.226
2023-10-18,27.578
2023-10-19,27.368
2023-10-20,27.194
2023-10-21,27.194
2023-10-22,27.194
2023-10-23,27.158
2023-10-24,26.977
2023-10-25,27.857
2023-10-26,27.551
2023-10-27,26.791
2023-10-28,26.791
2023-10-29,26.791
2023-10-30,27.192
2023-10-31,27.341
2023-11-01,27.774
2023-11-02,29.012
2023-11-03,29.42
2023-11-04,29.42
2023-11-05,29.42
2023-11-06,29.599
2023-11-07,29.815
2023-11-08,30.069
2023-11-09,30.171
2023-11-10,30.587
2023-11-11,30.587
2023-11-12,30.587
2023-11-13,30.539
2023-11-14,31.22
2023-11-15,31.256
2023-11-16,31.512
2023-11-17,31.789
2023-11-18,31.789
2023-11-19,31.789
2023-11-20,32.17
2023-11-21,32.41
2023-11-22,32.545
2023-11-23,32.545
2023-11-24,32.352
2023-11-25,32.352
2023-11-26,32.352
2023-11-27,32.255
2023-11-28,32.244
2023-11-29,32.308
2023-11-30,32.582
2023-12-01,33.126
2023-12-02,33.126
2023-12-03,33.126
2023-12-04,33.384
2023-12-05,33.67
2023-12-06,33.47
2023-12-07,33.404
2023-12-08,33.582
2023-12-09,33.582
2023-12-10,33.582
2023-12-11,33.849
2023-12-12,34.116
2023-12-13,35.006
2023-12-14,35.078
2023-12-15,34.849
2023-12-16,34.849
2023-12-17,34.849
2023-12-18,35.022
2023-12-19,34.98
2023-12-20,34.272
2023-12-21,34.602
2023-12-22,34.732
2023-12-23,34.732
2023-12-24,34.732
2023-12-25,34.732
2023-12-26,34.798
2023-12-27,34.967
2023-12-28,34.933
2023-12-29,34.927
2023-12-30,34.927
2023-12-31,34.927
2024-01-01,34.927
2024-01-02,34.156
2024-01-03,33.586
2024-01-04,33.52
2024-01-05,33.26
2024-01-06,33.26
2024-01-07,33.26
2024-01-08,33.439
2024-01-09,33.217
2024-01-10,33.53
2024-01-11,33.537
2024-01-12,33.803
2024-01-13,33.803
2024-01-14,33.803
2024-01-15,33.803
2024-01-16,33.976
2024-01-17,33.933
2024-01-18,34.161
2024-01-19,34.486
2024-01-20,34.486
2024-01-21,34.486
2024-01-22,34.644
2024-01-23,34.736
2024-01-24,34.747
2024-01-25,34.984
2024-01-26,34.689
2024-01-27,34.689
2024-01-28,34.689
2024-01-29,34.868
2024-01-30,35.326
2024-01-31,34.928
2024-02-01,35.863
2024-02-02,35.601
2024-02-03,35.601
2024-02-04,35.601
2024-02-05,35.369
2024-02-06,35.463
2024-02-07,36.069
2024-02-08,35.459
2024-02-09,36.097
2024-02-10,36.097
2024-02-11,36.097
2024-02-12,35.734
2024-02-13,33.953
2024-02-14,34.039
2024-02-15,34.667
2024-02-16,34.408
2024-02-17,34.408
2024-02-18,34.408
2024-02-19,34.408
2024-02-20,35.043
2024-02-21,35.094
2024-02-22,35.738
2024-02-23,36.076
2024-02-24,36.076
2024-02-25,36.076
2024-02-26,35.572
2024-02-27,35.343
2024-02-28,35.547
2024-02-29,35.506
2024-03-01,35.802
2024-03-02,35.802
2024-03-03,35.802
2024-03-04,35.855
2024-03-05,35.855
2024-03-06,36.467
2024-03-07,36.737
2024-03-08,36.308
2024-03-09,36.308
2024-03-10,36.308
2024-03-11,36.106
2024-03-12,36.488
2024-03-13,36.497
2024-03-14,35.971
2024-03-15,36.041
2024-03-16,36.041
2024-03-17,36.041
2024-03-18,36.033
2024-03-19,36.326
2024-03-20,36.608
2024-03-21,37.116
2024-03-22,36.367
2024-03-23,36.367
2024-03-24,36.367
2024-03-25,36.267
2024-03-26,36.675
2024-03-27,36.611
2024-03-28,36.873
2024-03-29,36.873
2024-03-30,36.873
2024-03-31,36.873
2024-04-01,36.947
2024-04-02,36.646
2024-04-03,36.763
2024-04-04,36.681
2024-04-05,36.752
2024-04-06,36.752
2024-04-07,36.752
2024-04-08,37.047
