,IFF US Equity
2023-06-23,13.238
2023-06-24,13.238
2023-06-25,13.238
2023-06-26,13.51
2023-06-27,13.462
2023-06-28,13.474
2023-06-29,13.678
2023-06-30,13.991
2023-07-01,13.991
2023-07-02,13.991
2023-07-03,14.02
2023-07-04,14.02
2023-07-05,13.82
2023-07-06,13.721
2023-07-07,13.82
2023-07-08,13.82
2023-07-09,13.82
2023-07-10,13.825
2023-07-11,14.099
2023-07-12,14.367
2023-07-13,14.267
2023-07-14,14.098
2023-07-15,14.098
2023-07-16,14.098
2023-07-17,14.022
2023-07-18,14.563
2023-07-19,14.91
2023-07-20,14.769
2023-07-21,14.87
2023-07-22,14.87
2023-07-23,14.87
2023-07-24,15.042
2023-07-25,15.405
2023-07-26,15.414
2023-07-27,14.899
2023-07-28,15.099
2023-07-29,15.099
2023-07-30,15.099
2023-07-31,14.978
2023-08-01,14.927
2023-08-02,14.577
2023-08-03,14.191
2023-08-04,14.251
2023-08-05,14.251
2023-08-06,14.251
2023-08-07,14.422
2023-08-08,12.069
2023-08-09,13.351
2023-08-10,13.242
2023-08-11,13.454
2023-08-12,13.454
2023-08-13,13.454
2023-08-14,13.6
2023-08-15,13.519
2023-08-16,13.149
2023-08-17,13.041
2023-08-18,13.221
2023-08-19,13.221
2023-08-20,13.221
2023-08-21,14.092
2023-08-22,14.62
2023-08-23,14.668
2023-08-24,14.312
2023-08-25,14.455
2023-08-26,14.455
2023-08-27,14.455
2023-08-28,14.536
2023-08-29,15.09
2023-08-30,15.278
2023-08-31,15.42
2023-09-01,15.376
2023-09-02,15.376
2023-09-03,15.376
2023-09-04,15.376
2023-09-05,15.481
2023-09-06,15.538
2023-09-07,15.146
2023-09-08,15.044
2023-09-09,15.044
2023-09-10,15.044
2023-09-11,14.958
2023-09-12,14.906
2023-09-13,14.781
2023-09-14,15.125
2023-09-15,15.114
2023-09-16,15.114
2023-09-17,15.114
2023-09-18,14.806
2023-09-19,14.905
2023-09-20,15.377
2023-09-21,15.23
2023-09-22,15.077
2023-09-23,15.077
2023-09-24,15.077
2023-09-25,15.146
2023-09-26,14.987
2023-09-27,15.009
2023-09-28,15.228
2023-09-29,15.264
2023-09-30,15.264
2023-10-01,15.264
2023-10-02,14.771
2023-10-03,14.57
2023-10-04,14.648
2023-10-05,14.573
2023-10-06,14.223
2023-10-07,14.223
2023-10-08,14.223
2023-10-09,14.405
2023-10-10,14.868
2023-10-11,14.89
2023-10-12,14.621
2023-10-13,14.815
2023-10-14,14.815
2023-10-15,14.815
2023-10-16,15.179
2023-10-17,15.411
2023-10-18,15.291
2023-10-19,15.157
2023-10-20,14.983
2023-10-21,14.983
2023-10-22,14.983
2023-10-23,14.782
2023-10-24,15.084
2023-10-25,15.088
2023-10-26,15.332
2023-10-27,15.488
2023-10-28,15.488
2023-10-29,15.488
2023-10-30,14.952
2023-10-31,15.66
2023-11-01,15.593
2023-11-02,15.912
2023-11-03,16.659
2023-11-04,16.659
2023-11-05,16.659
2023-11-06,16.459
2023-11-07,16.41
2023-11-08,16.553
2023-11-09,16.674
2023-11-10,16.72
2023-11-11,16.72
2023-11-12,16.72
2023-11-13,16.877
2023-11-14,17.453
2023-11-15,17.597
2023-11-16,17.749
2023-11-17,17.582
2023-11-18,17.582
2023-11-19,17.582
2023-11-20,17.574
2023-11-21,17.51
2023-11-22,17.984
2023-11-23,17.984
2023-11-24,17.922
2023-11-25,17.922
2023-11-26,17.922
2023-11-27,17.965
2023-11-28,18.339
2023-11-29,18.232
2023-11-30,18.269
2023-12-01,18.608
2023-12-02,18.608
2023-12-03,18.608
2023-12-04,18.519
2023-12-05,18.305
2023-12-06,18.286
2023-12-07,18.597
2023-12-08,18.563
2023-12-09,18.563
2023-12-10,18.563
2023-12-11,18.518
2023-12-12,18.467
2023-12-13,19.015
2023-12-14,19.368
2023-12-15,19.23
2023-12-16,19.23
2023-12-17,19.23
2023-12-18,19.25
2023-12-19,19.487
2023-12-20,19.392
2023-12-21,19.633
2023-12-22,19.694
2023-12-23,19.694
2023-12-24,19.694
2023-12-25,19.694
2023-12-26,20.03
2023-12-27,20.075
2023-12-28,20.183
2023-12-29,19.966
2023-12-30,19.966
2023-12-31,19.966
2024-01-01,19.966
2024-01-02,20.077
2024-01-03,19.725
2024-01-04,19.616
2024-01-05,19.7
2024-01-06,19.7
2024-01-07,19.7
2024-01-08,19.767
2024-01-09,19.72
2024-01-10,20.355
2024-01-11,19.678
2024-01-12,19.706
2024-01-13,19.706
2024-01-14,19.706
2024-01-15,19.706
2024-01-16,19.483
2024-01-17,19.322
2024-01-18,19.192
2024-01-19,19.469
2024-01-20,19.469
2024-01-21,19.469
2024-01-22,19.499
2024-01-23,19.43
2024-01-24,19.323
2024-01-25,20.137
2024-01-26,20.11
2024-01-27,20.11
2024-01-28,20.11
2024-01-29,20.049
2024-01-30,19.802
2024-01-31,19.929
2024-02-01,20.3
2024-02-02,20.075
2024-02-03,20.075
2024-02-04,20.075
2024-02-05,19.801
2024-02-06,19.947
2024-02-07,20.334
2024-02-08,19.882
2024-02-09,19.742
2024-02-10,19.742
2024-02-11,19.742
2024-02-12,19.836
2024-02-13,19.878
2024-02-14,19.672
2024-02-15,20.133
2024-02-16,20.171
2024-02-17,20.171
2024-02-18,20.171
2024-02-19,20.171
2024-02-20,20.705
2024-02-21,20.541
2024-02-22,21.779
2024-02-23,22.065
2024-02-24,22.065
2024-02-25,22.065
2024-02-26,21.454
2024-02-27,20.631
2024-02-28,20.279
2024-02-29,21.341
2024-03-01,21.448
2024-03-02,21.448
2024-03-03,21.448
2024-03-04,21.318
2024-03-05,21.472
2024-03-06,21.578
2024-03-07,22.068
2024-03-08,22.109
2024-03-09,22.109
2024-03-10,22.109
2024-03-11,23.343
2024-03-12,23.383
2024-03-13,23.189
2024-03-14,22.909
2024-03-15,23.26
2024-03-16,23.26
2024-03-17,23.26
2024-03-18,24.135
2024-03-19,24.119
2024-03-20,24.028
2024-03-21,23.97
2024-03-22,23.37
2024-03-23,23.37
2024-03-24,23.37
2024-03-25,23.069
2024-03-26,22.909
2024-03-27,24.076
2024-03-28,24.223
2024-03-29,24.223
2024-03-30,24.223
2024-03-31,24.223
2024-04-01,24.33
2024-04-02,23.732
2024-04-03,23.303
2024-04-04,22.856
2024-04-05,22.715
2024-04-06,22.715
2024-04-07,22.715
2024-04-08,23.135
