,UPS US Equity
2023-06-23,13.91
2023-06-24,13.91
2023-06-25,13.91
2023-06-26,14.195
2023-06-27,14.352
2023-06-28,14.434
2023-06-29,14.484
2023-06-30,14.747
2023-07-01,14.747
2023-07-02,14.747
2023-07-03,15.119
2023-07-04,15.119
2023-07-05,14.807
2023-07-06,14.751
2023-07-07,14.791
2023-07-08,14.791
2023-07-09,14.791
2023-07-10,14.92
2023-07-11,15.257
2023-07-12,15.367
2023-07-13,15.277
2023-07-14,15.269
2023-07-15,15.269
2023-07-16,15.269
2023-07-17,15.061
2023-07-18,15.212
2023-07-19,15.449
2023-07-20,15.525
2023-07-21,15.555
2023-07-22,15.555
2023-07-23,15.555
2023-07-24,15.641
2023-07-25,15.394
2023-07-26,15.369
2023-07-27,15.546
2023-07-28,15.66
2023-07-29,15.66
2023-07-30,15.66
2023-07-31,15.601
2023-08-01,15.465
2023-08-02,15.293
2023-08-03,15.153
2023-08-04,15.106
2023-08-05,15.106
2023-08-06,15.106
2023-08-07,15.207
2023-08-08,15.778
2023-08-09,15.923
2023-08-10,16.039
2023-08-11,15.847
2023-08-12,15.847
2023-08-13,15.847
2023-08-14,15.842
2023-08-15,15.639
2023-08-16,15.412
2023-08-17,15.419
2023-08-18,15.54
2023-08-19,15.54
2023-08-20,15.54
2023-08-21,15.35
2023-08-22,15.338
2023-08-23,15.523
2023-08-24,15.35
2023-08-25,15.522
2023-08-26,15.522
2023-08-27,15.522
2023-08-28,15.522
2023-08-29,15.79
2023-08-30,15.814
2023-08-31,15.574
2023-09-01,15.314
2023-09-02,15.314
2023-09-03,15.314
2023-09-04,15.314
2023-09-05,14.947
2023-09-06,14.795
2023-09-07,14.789
2023-09-08,14.68
2023-09-09,14.68
2023-09-10,14.68
2023-09-11,14.711
2023-09-12,14.369
2023-09-13,14.502
2023-09-14,14.773
2023-09-15,14.751
2023-09-16,14.751
2023-09-17,14.751
2023-09-18,14.602
2023-09-19,14.687
2023-09-20,14.686
2023-09-21,14.48
2023-09-22,14.335
2023-09-23,14.335
2023-09-24,14.335
2023-09-25,14.402
2023-09-26,14.177
2023-09-27,14.231
2023-09-28,14.552
2023-09-29,14.589
2023-09-30,14.589
2023-10-01,14.589
2023-10-02,14.741
2023-10-03,14.626
2023-10-04,14.629
2023-10-05,14.597
2023-10-06,14.681
2023-10-07,14.681
2023-10-08,14.681
2023-10-09,14.688
2023-10-10,14.699
2023-10-11,14.704
2023-10-12,14.725
2023-10-13,14.697
2023-10-14,14.697
2023-10-15,14.697
2023-10-16,14.846
2023-10-17,14.91
2023-10-18,14.624
2023-10-19,14.457
2023-10-20,14.448
2023-10-21,14.448
2023-10-22,14.448
2023-10-23,14.086
2023-10-24,14.197
2023-10-25,13.969
2023-10-26,13.514
2023-10-27,13.531
2023-10-28,13.531
2023-10-29,13.531
2023-10-30,13.986
2023-10-31,14.377
2023-11-01,14.23
2023-11-02,14.453
2023-11-03,14.541
2023-11-04,14.541
2023-11-05,14.541
2023-11-06,14.481
2023-11-07,14.431
2023-11-08,14.449
2023-11-09,14.321
2023-11-10,14.298
2023-11-11,14.298
2023-11-12,14.298
2023-11-13,14.305
2023-11-14,14.822
2023-11-15,15.236
2023-11-16,15.209
2023-11-17,15.32
2023-11-18,15.32
2023-11-19,15.32
2023-11-20,15.485
2023-11-21,15.506
2023-11-22,15.607
2023-11-23,15.607
2023-11-24,15.74
2023-11-25,15.74
2023-11-26,15.74
2023-11-27,15.487
2023-11-28,15.609
2023-11-29,15.77
2023-11-30,15.699
2023-12-01,16.041
2023-12-02,16.041
2023-12-03,16.041
2023-12-04,16.146
2023-12-05,15.963
2023-12-06,16.08
2023-12-07,16.202
2023-12-08,16.19
2023-12-09,16.19
2023-12-10,16.19
2023-12-11,16.136
2023-12-12,16.094
2023-12-13,16.288
2023-12-14,16.818
2023-12-15,16.878
2023-12-16,16.878
2023-12-17,16.878
2023-12-18,16.759
2023-12-19,16.764
2023-12-20,16.281
2023-12-21,16.346
2023-12-22,16.466
2023-12-23,16.466
2023-12-24,16.466
2023-12-25,16.466
2023-12-26,16.443
2023-12-27,16.32
2023-12-28,16.368
2023-12-29,16.36
2023-12-30,16.36
2023-12-31,16.36
2024-01-01,16.36
2024-01-02,16.476
2024-01-03,16.399
2024-01-04,16.342
2024-01-05,16.522
2024-01-06,16.522
2024-01-07,16.522
2024-01-08,16.643
2024-01-09,16.625
2024-01-10,16.758
2024-01-11,16.586
2024-01-12,16.488
2024-01-13,16.488
2024-01-14,16.488
2024-01-15,16.488
2024-01-16,16.186
2024-01-17,16.167
2024-01-18,16.373
2024-01-19,16.427
2024-01-20,16.427
2024-01-21,16.427
2024-01-22,16.606
2024-01-23,16.759
2024-01-24,16.394
2024-01-25,16.722
2024-01-26,16.679
2024-01-27,16.679
2024-01-28,16.679
2024-01-29,16.545
2024-01-30,16.902
2024-01-31,16.781
2024-02-01,16.842
2024-02-02,16.925
2024-02-03,16.925
2024-02-04,16.925
2024-02-05,16.595
2024-02-06,17.411
2024-02-07,17.568
2024-02-08,17.65
2024-02-09,17.451
2024-02-10,17.451
2024-02-11,17.451
2024-02-12,17.647
2024-02-13,17.306
2024-02-14,17.225
2024-02-15,17.563
2024-02-16,17.933
2024-02-17,17.933
2024-02-18,17.933
2024-02-19,17.933
2024-02-20,17.96
2024-02-21,17.916
2024-02-22,18.092
2024-02-23,17.959
2024-02-24,17.959
2024-02-25,17.959
2024-02-26,17.816
2024-02-27,17.909
2024-02-28,17.849
2024-02-29,17.908
2024-03-01,17.884
2024-03-02,17.884
2024-03-03,17.884
2024-03-04,18.194
2024-03-05,18.079
2024-03-06,18.435
2024-03-07,18.539
2024-03-08,18.605
2024-03-09,18.605
2024-03-10,18.605
2024-03-11,18.701
2024-03-12,19.019
2024-03-13,18.702
2024-03-14,18.613
2024-03-15,18.55
2024-03-16,18.55
2024-03-17,18.55
2024-03-18,18.347
2024-03-19,18.529
2024-03-20,18.718
2024-03-21,18.795
2024-03-22,18.91
2024-03-23,18.91
2024-03-24,18.91
2024-03-25,18.946
2024-03-26,17.452
2024-03-27,17.936
2024-03-28,18.119
2024-03-29,18.119
2024-03-30,18.119
2024-03-31,18.119
2024-04-01,18.049
2024-04-02,18.236
2024-04-03,18.624
2024-04-04,18.364
2024-04-05,18.531
2024-04-06,18.531
2024-04-07,18.531
2024-04-08,18.373
