,DK US Equity
2023-06-26,15.899
2023-06-27,16.013
2023-06-28,15.859
2023-06-29,16.028
2023-06-30,16.17
2023-07-01,16.17
2023-07-02,16.17
2023-07-03,16.157
2023-07-04,16.157
2023-07-05,15.34
2023-07-06,14.827
2023-07-07,16.566
2023-07-08,16.566
2023-07-09,16.566
2023-07-10,17.534
2023-07-11,18.268
2023-07-12,18.008
2023-07-13,17.977
2023-07-14,17.124
2023-07-15,17.124
2023-07-16,17.124
2023-07-17,17.457
2023-07-18,19.111
2023-07-19,19.493
2023-07-20,19.964
2023-07-21,20.435
2023-07-22,20.435
2023-07-23,20.435
2023-07-24,20.675
2023-07-25,20.403
2023-07-26,20.664
2023-07-27,20.884
2023-07-28,21.348
2023-07-29,21.348
2023-07-30,21.348
2023-07-31,21.702
2023-08-01,21.75
2023-08-02,21.985
2023-08-03,22.105
2023-08-04,21.993
2023-08-05,21.993
2023-08-06,21.993
2023-08-07,22.757
2023-08-08,22.78
2023-08-09,23.565
2023-08-10,23.889
2023-08-11,24.518
2023-08-12,24.518
2023-08-13,24.518
2023-08-14,25.188
2023-08-15,26.163
2023-08-16,25.751
2023-08-17,25.876
2023-08-18,26.77
2023-08-19,26.77
2023-08-20,26.77
2023-08-21,28.075
2023-08-22,27.907
2023-08-23,26.78
2023-08-24,29.192
2023-08-25,29.997
2023-08-26,29.997
2023-08-27,29.997
2023-08-28,30.076
2023-08-29,29.651
2023-08-30,29.55
2023-08-31,30.494
2023-09-01,27.778
2023-09-02,27.778
2023-09-03,27.778
2023-09-04,27.778
2023-09-05,28.059
2023-09-06,28.429
2023-09-07,28.975
2023-09-08,31.204
2023-09-09,31.204
2023-09-10,31.204
2023-09-11,30.767
2023-09-12,30.849
2023-09-13,30.351
2023-09-14,30.757
2023-09-15,27.477
2023-09-16,27.477
2023-09-17,27.477
2023-09-18,21.106
2023-09-19,20.387
2023-09-20,20.194
2023-09-21,20.393
2023-09-22,20.036
2023-09-23,20.036
2023-09-24,20.036
2023-09-25,17.426
2023-09-26,17.088
2023-09-27,16.012
2023-09-28,16.215
2023-09-29,15.536
2023-09-30,15.536
2023-10-01,15.536
2023-10-02,14.405
2023-10-03,14.691
2023-10-04,12.409
2023-10-05,13.399
2023-10-06,13.619
2023-10-07,13.619
2023-10-08,13.619
2023-10-09,13.855
2023-10-10,14.288
2023-10-11,14.48
2023-10-12,13.894
2023-10-13,13.948
2023-10-14,13.948
2023-10-15,13.948
2023-10-16,12.603
2023-10-17,12.305
2023-10-18,12.75
2023-10-19,12.611
2023-10-20,12.439
2023-10-21,12.439
2023-10-22,12.439
2023-10-23,12.236
2023-10-24,12.0
2023-10-25,11.867
2023-10-26,11.691
2023-10-27,11.728
2023-10-28,11.728
2023-10-29,11.728
2023-10-30,11.909
2023-10-31,12.21
2023-11-01,12.363
2023-11-02,12.511
2023-11-03,12.053
2023-11-04,12.053
2023-11-05,12.053
2023-11-06,11.955
2023-11-07,13.131
2023-11-08,13.413
2023-11-09,13.509
2023-11-10,14.296
2023-11-11,14.296
2023-11-12,14.296
2023-11-13,14.592
2023-11-14,15.25
2023-11-15,15.361
2023-11-16,15.294
2023-11-17,15.412
2023-11-18,15.412
2023-11-19,15.412
2023-11-20,15.846
2023-11-21,15.719
2023-11-22,15.765
2023-11-23,15.765
2023-11-24,15.765
2023-11-25,15.765
2023-11-26,15.765
2023-11-27,15.632
2023-11-28,15.903
2023-11-29,15.702
2023-11-30,15.65
2023-12-01,16.001
2023-12-02,16.001
2023-12-03,16.001
2023-12-04,16.039
2023-12-05,15.608
2023-12-06,14.834
2023-12-07,14.851
2023-12-08,15.698
2023-12-09,15.698
2023-12-10,15.698
2023-12-11,15.686
2023-12-12,15.45
2023-12-13,16.94
2023-12-14,18.287
2023-12-15,18.127
2023-12-16,18.127
2023-12-17,18.127
2023-12-18,18.16
2023-12-19,18.714
2023-12-20,18.435
2023-12-21,17.95
2023-12-22,18.011
2023-12-23,18.011
2023-12-24,18.011
2023-12-25,18.011
2023-12-26,18.12
2023-12-27,18.018
2023-12-28,17.72
2023-12-29,17.496
2023-12-30,17.496
2023-12-31,17.496
2024-01-01,17.496
2024-01-02,17.882
2024-01-03,18.106
2024-01-04,17.713
2024-01-05,16.269
2024-01-06,16.269
2024-01-07,16.269
2024-01-08,18.805
2024-01-09,18.447
2024-01-10,17.956
2024-01-11,18.644
2024-01-12,19.616
2024-01-13,19.616
2024-01-14,19.616
2024-01-15,19.616
2024-01-16,27.79
2024-01-17,27.077
2024-01-18,27.247
2024-01-19,27.62
2024-01-20,27.62
2024-01-21,27.62
2024-01-22,28.005
2024-01-23,28.276
2024-01-24,27.817
2024-01-25,28.571
2024-01-26,29.48
2024-01-27,29.48
2024-01-28,29.48
2024-01-29,29.913
2024-01-30,30.888
2024-01-31,29.968
2024-02-01,29.891
2024-02-02,29.381
2024-02-03,29.381
2024-02-04,29.381
2024-02-05,30.134
2024-02-06,29.558
2024-02-07,30.279
2024-02-08,31.131
2024-02-09,29.505
2024-02-10,29.505
2024-02-11,29.505
2024-02-12,29.401
2024-02-13,28.924
2024-02-14,29.131
2024-02-15,27.481
2024-02-16,26.577
2024-02-17,26.577
2024-02-18,26.577
2024-02-19,26.577
2024-02-20,25.648
2024-02-21,26.07
2024-02-22,25.958
2024-02-23,26.521
2024-02-24,26.521
2024-02-25,26.521
2024-02-26,26.958
2024-02-27,21.309
2024-02-28,20.32
2024-02-29,21.223
2024-03-01,21.506
2024-03-02,21.506
2024-03-03,21.506
2024-03-04,22.811
2024-03-05,21.991
2024-03-06,21.887
2024-03-07,23.514
2024-03-08,24.766
2024-03-09,24.766
2024-03-10,24.766
2024-03-11,24.408
2024-03-12,23.756
2024-03-13,24.959
2024-03-14,25.409
2024-03-15,24.18
2024-03-16,24.18
2024-03-17,24.18
2024-03-18,29.163
2024-03-19,29.754
2024-03-20,30.108
2024-03-21,28.199
2024-03-22,24.377
2024-03-23,24.377
2024-03-24,24.377
2024-03-25,24.306
2024-03-26,24.235
2024-03-27,24.314
2024-03-28,24.377
2024-03-29,24.377
2024-03-30,24.377
2024-03-31,24.377
2024-04-01,24.846
2024-04-02,25.574
2024-04-03,26.028
2024-04-04,28.646
2024-04-05,29.162
2024-04-06,29.162
2024-04-07,29.162
2024-04-08,30.281
