,LYB US Equity
2023-06-23,7.871
2023-06-24,7.871
2023-06-25,7.871
2023-06-26,7.965
2023-06-27,8.061
2023-06-28,8.105
2023-06-29,8.09
2023-06-30,8.194
2023-07-01,8.194
2023-07-02,8.194
2023-07-03,8.254
2023-07-04,8.254
2023-07-05,8.062
2023-07-06,7.985
2023-07-07,8.1
2023-07-08,8.1
2023-07-09,8.1
2023-07-10,8.166
2023-07-11,8.301
2023-07-12,8.418
2023-07-13,8.383
2023-07-14,8.229
2023-07-15,8.229
2023-07-16,8.229
2023-07-17,8.219
2023-07-18,8.173
2023-07-19,8.214
2023-07-20,8.2
2023-07-21,8.298
2023-07-22,8.298
2023-07-23,8.298
2023-07-24,8.198
2023-07-25,8.463
2023-07-26,8.669
2023-07-27,8.845
2023-07-28,8.978
2023-07-29,8.978
2023-07-30,8.978
2023-07-31,9.022
2023-08-01,8.922
2023-08-02,8.791
2023-08-03,8.801
2023-08-04,8.72
2023-08-05,8.72
2023-08-06,8.72
2023-08-07,9.096
2023-08-08,9.348
2023-08-09,9.526
2023-08-10,9.657
2023-08-11,9.509
2023-08-12,9.509
2023-08-13,9.509
2023-08-14,9.566
2023-08-15,9.259
2023-08-16,9.278
2023-08-17,9.36
2023-08-18,9.322
2023-08-19,9.322
2023-08-20,9.322
2023-08-21,9.355
2023-08-22,9.349
2023-08-23,9.245
2023-08-24,9.294
2023-08-25,9.341
2023-08-26,9.341
2023-08-27,9.341
2023-08-28,9.421
2023-08-29,9.561
2023-08-30,9.574
2023-08-31,9.56
2023-09-01,9.749
2023-09-02,9.749
2023-09-03,9.749
2023-09-04,9.749
2023-09-05,9.532
2023-09-06,9.624
2023-09-07,9.544
2023-09-08,9.596
2023-09-09,9.596
2023-09-10,9.596
2023-09-11,9.691
2023-09-12,9.678
2023-09-13,9.548
2023-09-14,9.727
2023-09-15,9.664
2023-09-16,9.664
2023-09-17,9.664
2023-09-18,9.683
2023-09-19,9.464
2023-09-20,9.379
2023-09-21,9.23
2023-09-22,9.169
2023-09-23,9.169
2023-09-24,9.169
2023-09-25,9.209
2023-09-26,8.978
2023-09-27,9.107
2023-09-28,9.065
2023-09-29,9.088
2023-09-30,9.088
2023-10-01,9.088
2023-10-02,9.041
2023-10-03,9.086
2023-10-04,9.058
2023-10-05,8.785
2023-10-06,8.776
2023-10-07,8.776
2023-10-08,8.776
2023-10-09,9.025
2023-10-10,9.216
2023-10-11,9.175
2023-10-12,9.064
2023-10-13,9.09
2023-10-14,9.09
2023-10-15,9.09
2023-10-16,9.195
2023-10-17,9.327
2023-10-18,9.2
2023-10-19,9.126
2023-10-20,9.057
2023-10-21,9.057
2023-10-22,9.057
2023-10-23,8.871
2023-10-24,9.028
2023-10-25,8.78
2023-10-26,8.841
2023-10-27,8.935
2023-10-28,8.935
2023-10-29,8.935
2023-10-30,9.187
2023-10-31,9.109
2023-11-01,9.039
2023-11-02,9.256
2023-11-03,9.331
2023-11-04,9.331
2023-11-05,9.331
2023-11-06,9.281
2023-11-07,9.171
2023-11-08,9.185
2023-11-09,9.3
2023-11-10,9.499
2023-11-11,9.499
2023-11-12,9.499
2023-11-13,9.493
2023-11-14,9.758
2023-11-15,9.87
2023-11-16,9.821
2023-11-17,9.933
2023-11-18,9.933
2023-11-19,9.933
2023-11-20,9.843
2023-11-21,9.775
2023-11-22,9.702
2023-11-23,9.702
2023-11-24,9.746
2023-11-25,9.746
2023-11-26,9.746
2023-11-27,9.637
2023-11-28,9.736
2023-11-29,9.746
2023-11-30,9.86
2023-12-01,9.844
2023-12-02,9.844
2023-12-03,9.844
2023-12-04,9.699
2023-12-05,9.568
2023-12-06,9.528
2023-12-07,9.495
2023-12-08,9.541
2023-12-09,9.541
2023-12-10,9.541
2023-12-11,9.587
2023-12-12,9.476
2023-12-13,9.681
2023-12-14,9.837
2023-12-15,9.908
2023-12-16,9.908
2023-12-17,9.908
2023-12-18,9.958
2023-12-19,10.108
2023-12-20,9.994
2023-12-21,10.056
2023-12-22,10.046
2023-12-23,10.046
2023-12-24,10.046
2023-12-25,10.046
2023-12-26,10.111
2023-12-27,10.089
2023-12-28,10.007
2023-12-29,9.943
2023-12-30,9.943
2023-12-31,9.943
2024-01-01,9.943
2024-01-02,10.1
2024-01-03,10.097
2024-01-04,10.049
2024-01-05,10.131
2024-01-06,10.131
2024-01-07,10.131
2024-01-08,10.131
2024-01-09,9.974
2024-01-10,9.887
2024-01-11,9.952
2024-01-12,9.929
2024-01-13,9.929
2024-01-14,9.929
2024-01-15,9.929
2024-01-16,9.962
2024-01-17,9.852
2024-01-18,9.917
2024-01-19,9.925
2024-01-20,9.925
2024-01-21,9.925
2024-01-22,9.965
2024-01-23,10.052
2024-01-24,9.928
2024-01-25,10.138
2024-01-26,10.142
2024-01-27,10.142
2024-01-28,10.142
2024-01-29,10.159
2024-01-30,10.2
2024-01-31,10.036
2024-02-01,10.089
2024-02-02,10.03
2024-02-03,10.03
2024-02-04,10.03
2024-02-05,10.525
2024-02-06,10.705
2024-02-07,10.729
2024-02-08,10.787
2024-02-09,10.835
2024-02-10,10.835
2024-02-11,10.835
2024-02-12,11.008
2024-02-13,10.812
2024-02-14,10.802
2024-02-15,11.125
2024-02-16,11.151
2024-02-17,11.151
2024-02-18,11.151
2024-02-19,11.151
2024-02-20,11.037
2024-02-21,11.164
2024-02-22,11.268
2024-02-23,11.381
2024-02-24,11.381
2024-02-25,11.381
2024-02-26,11.329
2024-02-27,11.35
2024-02-28,11.319
2024-02-29,11.492
2024-03-01,11.541
2024-03-02,11.541
2024-03-03,11.541
2024-03-04,11.798
2024-03-05,11.936
2024-03-06,11.751
2024-03-07,11.767
2024-03-08,11.758
2024-03-09,11.758
2024-03-10,11.758
2024-03-11,11.962
2024-03-12,11.947
2024-03-13,12.087
2024-03-14,11.884
2024-03-15,11.873
2024-03-16,11.873
2024-03-17,11.873
2024-03-18,11.866
2024-03-19,11.863
2024-03-20,12.156
2024-03-21,12.032
2024-03-22,12.023
2024-03-23,12.023
2024-03-24,12.023
2024-03-25,11.967
2024-03-26,12.045
2024-03-27,12.354
2024-03-28,12.274
2024-03-29,12.274
2024-03-30,12.274
2024-03-31,12.274
2024-04-01,12.28
2024-04-02,12.534
2024-04-03,12.736
2024-04-04,12.547
2024-04-05,12.592
2024-04-06,12.592
2024-04-07,12.592
2024-04-08,12.547
