,AVNT US Equity
2023-06-23,14.316
2023-06-24,14.316
2023-06-25,14.316
2023-06-26,14.554
2023-06-27,14.605
2023-06-28,14.687
2023-06-29,14.965
2023-06-30,15.154
2023-07-01,15.154
2023-07-02,15.154
2023-07-03,15.228
2023-07-04,15.228
2023-07-05,14.55
2023-07-06,14.342
2023-07-07,14.909
2023-07-08,14.909
2023-07-09,14.909
2023-07-10,14.939
2023-07-11,14.906
2023-07-12,15.161
2023-07-13,15.332
2023-07-14,14.946
2023-07-15,14.946
2023-07-16,14.946
2023-07-17,14.913
2023-07-18,15.043
2023-07-19,15.493
2023-07-20,15.369
2023-07-21,15.31
2023-07-22,15.31
2023-07-23,15.31
2023-07-24,15.291
2023-07-25,15.613
2023-07-26,15.657
2023-07-27,13.813
2023-07-28,13.858
2023-07-29,13.858
2023-07-30,13.858
2023-07-31,13.971
2023-08-01,14.064
2023-08-02,13.833
2023-08-03,13.533
2023-08-04,13.509
2023-08-05,13.509
2023-08-06,13.509
2023-08-07,13.723
2023-08-08,13.578
2023-08-09,13.444
2023-08-10,13.413
2023-08-11,13.368
2023-08-12,13.368
2023-08-13,13.368
2023-08-14,13.209
2023-08-15,12.872
2023-08-16,12.613
2023-08-17,12.779
2023-08-18,12.703
2023-08-19,12.703
2023-08-20,12.703
2023-08-21,12.658
2023-08-22,12.892
2023-08-23,12.906
2023-08-24,12.638
2023-08-25,12.905
2023-08-26,12.905
2023-08-27,12.905
2023-08-28,12.921
2023-08-29,13.289
2023-08-30,13.42
2023-08-31,13.43
2023-09-01,13.554
2023-09-02,13.554
2023-09-03,13.554
2023-09-04,13.554
2023-09-05,13.132
2023-09-06,13.082
2023-09-07,12.743
2023-09-08,12.599
2023-09-09,12.599
2023-09-10,12.599
2023-09-11,12.686
2023-09-12,12.64
2023-09-13,12.395
2023-09-14,12.819
2023-09-15,12.913
2023-09-16,12.913
2023-09-17,12.913
2023-09-18,12.637
2023-09-19,12.529
2023-09-20,12.853
2023-09-21,12.738
2023-09-22,12.624
2023-09-23,12.624
2023-09-24,12.624
2023-09-25,12.731
2023-09-26,12.346
2023-09-27,12.496
2023-09-28,12.674
2023-09-29,12.585
2023-09-30,12.585
2023-10-01,12.585
2023-10-02,12.396
2023-10-03,12.289
2023-10-04,12.317
2023-10-05,12.015
2023-10-06,11.986
2023-10-07,11.986
2023-10-08,11.986
2023-10-09,11.909
2023-10-10,12.093
2023-10-11,12.273
2023-10-12,11.754
2023-10-13,11.859
2023-10-14,11.859
2023-10-15,11.859
2023-10-16,11.916
2023-10-17,11.892
2023-10-18,11.433
2023-10-19,11.359
2023-10-20,11.306
2023-10-21,11.306
2023-10-22,11.306
2023-10-23,11.228
2023-10-24,11.309
2023-10-25,11.068
2023-10-26,11.146
2023-10-27,11.026
2023-10-28,11.026
2023-10-29,11.026
2023-10-30,11.15
2023-10-31,11.182
2023-11-01,11.121
2023-11-02,11.687
2023-11-03,12.45
2023-11-04,12.45
2023-11-05,12.45
2023-11-06,13.23
2023-11-07,13.259
2023-11-08,13.259
2023-11-09,13.002
2023-11-10,13.316
2023-11-11,13.316
2023-11-12,13.316
2023-11-13,13.153
2023-11-14,13.809
2023-11-15,13.88
2023-11-16,13.759
2023-11-17,14.01
2023-11-18,14.01
2023-11-19,14.01
2023-11-20,14.199
2023-11-21,13.905
2023-11-22,13.808
2023-11-23,13.808
2023-11-24,13.889
2023-11-25,13.889
2023-11-26,13.889
2023-11-27,13.784
2023-11-28,13.788
2023-11-29,13.86
2023-11-30,13.86
2023-12-01,14.328
2023-12-02,14.328
2023-12-03,14.328
2023-12-04,14.276
2023-12-05,14.378
2023-12-06,14.496
2023-12-07,14.79
2023-12-08,14.872
2023-12-09,14.872
2023-12-10,14.872
2023-12-11,14.863
2023-12-12,14.709
2023-12-13,15.429
2023-12-14,15.527
2023-12-15,15.59
2023-12-16,15.59
2023-12-17,15.59
2023-12-18,15.511
2023-12-19,16.02
2023-12-20,15.673
2023-12-21,15.941
2023-12-22,16.241
2023-12-23,16.241
2023-12-24,16.241
2023-12-25,16.241
2023-12-26,16.596
2023-12-27,16.706
2023-12-28,16.691
2023-12-29,16.399
2023-12-30,16.399
2023-12-31,16.399
2024-01-01,16.399
2024-01-02,16.221
2024-01-03,15.562
2024-01-04,15.294
2024-01-05,15.054
2024-01-06,15.054
2024-01-07,15.054
2024-01-08,15.207
2024-01-09,14.927
2024-01-10,15.034
2024-01-11,14.919
2024-01-12,14.773
2024-01-13,14.773
2024-01-14,14.773
2024-01-15,14.773
2024-01-16,15.174
2024-01-17,15.039
2024-01-18,14.908
2024-01-19,15.026
2024-01-20,15.026
2024-01-21,15.026
2024-01-22,15.297
2024-01-23,15.309
2024-01-24,14.814
2024-01-25,15.088
2024-01-26,15.09
2024-01-27,15.09
2024-01-28,15.09
2024-01-29,15.295
2024-01-30,15.012
2024-01-31,14.844
2024-02-01,15.123
2024-02-02,15.025
2024-02-03,15.025
2024-02-04,15.025
2024-02-05,14.676
2024-02-06,14.791
2024-02-07,14.869
2024-02-08,15.172
2024-02-09,15.135
2024-02-10,15.135
2024-02-11,15.135
2024-02-12,15.43
2024-02-13,14.791
2024-02-14,16.599
2024-02-15,16.995
2024-02-16,16.519
2024-02-17,16.519
2024-02-18,16.519
2024-02-19,16.519
2024-02-20,16.439
2024-02-21,16.532
2024-02-22,16.676
2024-02-23,16.634
2024-02-24,16.634
2024-02-25,16.634
2024-02-26,16.902
2024-02-27,17.037
2024-02-28,16.914
2024-02-29,17.19
2024-03-01,17.212
2024-03-02,17.212
2024-03-03,17.212
2024-03-04,17.186
2024-03-05,17.008
2024-03-06,17.122
2024-03-07,17.513
2024-03-08,17.556
2024-03-09,17.556
2024-03-10,17.556
2024-03-11,17.751
2024-03-12,17.539
2024-03-13,17.683
2024-03-14,17.288
2024-03-15,17.381
2024-03-16,17.381
2024-03-17,17.381
2024-03-18,17.201
2024-03-19,17.192
2024-03-20,18.108
2024-03-21,18.309
2024-03-22,18.069
2024-03-23,18.069
2024-03-24,18.069
2024-03-25,18.292
2024-03-26,18.257
2024-03-27,18.768
2024-03-28,18.96
2024-03-29,18.96
2024-03-30,18.96
2024-03-31,18.96
2024-04-01,18.777
2024-04-02,18.65
2024-04-03,18.912
2024-04-04,18.528
2024-04-05,18.598
2024-04-06,18.598
2024-04-07,18.598
2024-04-08,18.65
