,MLKN US Equity
2023-06-23,7.624
2023-06-24,7.624
2023-06-25,7.624
2023-06-26,7.544
2023-06-27,7.703
2023-06-28,7.613
2023-06-29,7.767
2023-06-30,7.83
2023-07-01,7.83
2023-07-02,7.83
2023-07-03,8.032
2023-07-04,8.032
2023-07-05,8.105
2023-07-06,8.062
2023-07-07,8.304
2023-07-08,8.304
2023-07-09,8.304
2023-07-10,8.293
2023-07-11,8.612
2023-07-12,8.904
2023-07-13,9.171
2023-07-14,8.956
2023-07-15,8.956
2023-07-16,8.956
2023-07-17,8.862
2023-07-18,9.072
2023-07-19,9.555
2023-07-20,9.432
2023-07-21,9.899
2023-07-22,9.899
2023-07-23,9.899
2023-07-24,10.262
2023-07-25,10.365
2023-07-26,10.587
2023-07-27,10.403
2023-07-28,10.484
2023-07-29,10.484
2023-07-30,10.484
2023-07-31,10.592
2023-08-01,10.755
2023-08-02,10.7
2023-08-03,10.814
2023-08-04,10.679
2023-08-05,10.679
2023-08-06,10.679
2023-08-07,10.776
2023-08-08,10.695
2023-08-09,10.792
2023-08-10,10.863
2023-08-11,10.874
2023-08-12,10.874
2023-08-13,10.874
2023-08-14,10.863
2023-08-15,10.727
2023-08-16,10.565
2023-08-17,10.386
2023-08-18,10.311
2023-08-19,10.311
2023-08-20,10.311
2023-08-21,10.11
2023-08-22,10.008
2023-08-23,10.018
2023-08-24,9.867
2023-08-25,9.986
2023-08-26,9.986
2023-08-27,9.986
2023-08-28,10.11
2023-08-29,10.202
2023-08-30,10.419
2023-08-31,10.439
2023-09-01,10.587
2023-09-02,10.587
2023-09-03,10.587
2023-09-04,10.587
2023-09-05,10.15
2023-09-06,10.013
2023-09-07,9.483
2023-09-08,9.281
2023-09-09,9.281
2023-09-10,9.281
2023-09-11,9.128
2023-09-12,9.308
2023-09-13,9.505
2023-09-14,10.139
2023-09-15,9.937
2023-09-16,9.937
2023-09-17,9.937
2023-09-18,9.915
2023-09-19,10.39
2023-09-20,10.871
2023-09-21,11.123
2023-09-22,10.92
2023-09-23,10.92
2023-09-24,10.92
2023-09-25,10.795
2023-09-26,10.467
2023-09-27,12.06
2023-09-28,11.543
2023-09-29,12.031
2023-09-30,12.031
2023-10-01,12.031
2023-10-02,11.622
2023-10-03,11.637
2023-10-04,11.642
2023-10-05,11.602
2023-10-06,11.765
2023-10-07,11.765
2023-10-08,11.765
2023-10-09,12.031
2023-10-10,12.419
2023-10-11,12.562
2023-10-12,12.213
2023-10-13,12.055
2023-10-14,12.055
2023-10-15,12.055
2023-10-16,12.429
2023-10-17,12.754
2023-10-18,11.912
2023-10-19,11.588
2023-10-20,11.337
2023-10-21,11.337
2023-10-22,11.337
2023-10-23,11.268
2023-10-24,11.342
2023-10-25,11.273
2023-10-26,11.307
2023-10-27,11.125
2023-10-28,11.125
2023-10-29,11.125
2023-10-30,11.332
2023-10-31,11.563
2023-11-01,11.716
2023-11-02,11.972
2023-11-03,12.252
2023-11-04,12.252
2023-11-05,12.252
2023-11-06,12.09
2023-11-07,11.991
2023-11-08,12.055
2023-11-09,11.755
2023-11-10,11.903
2023-11-11,11.903
2023-11-12,11.903
2023-11-13,11.785
2023-11-14,12.582
2023-11-15,12.562
2023-11-16,12.188
2023-11-17,12.306
2023-11-18,12.306
2023-11-19,12.306
2023-11-20,12.695
2023-11-21,12.71
2023-11-22,12.646
2023-11-23,12.646
2023-11-24,12.592
2023-11-25,12.592
2023-11-26,12.592
2023-11-27,12.616
2023-11-28,12.483
2023-11-29,12.69
2023-11-30,12.788
2023-12-01,13.214
2023-12-02,13.214
2023-12-03,13.214
2023-12-04,13.467
2023-12-05,13.412
2023-12-06,13.526
2023-12-07,13.799
2023-12-08,13.789
2023-12-09,13.789
2023-12-10,13.789
2023-12-11,13.73
2023-12-12,13.695
2023-12-13,14.076
2023-12-14,14.676
2023-12-15,14.366
2023-12-16,14.366
2023-12-17,14.366
2023-12-18,14.492
2023-12-19,14.567
2023-12-20,15.553
2023-12-21,13.622
2023-12-22,13.41
2023-12-23,13.41
2023-12-24,13.41
2023-12-25,13.41
2023-12-26,13.204
2023-12-27,12.993
2023-12-28,12.811
2023-12-29,12.778
2023-12-30,12.778
2023-12-31,12.778
2024-01-01,12.778
2024-01-02,12.687
2024-01-03,12.668
2024-01-04,12.629
2024-01-05,12.443
2024-01-06,12.443
2024-01-07,12.443
2024-01-08,12.534
2024-01-09,12.4
2024-01-10,12.323
2024-01-11,12.361
2024-01-12,12.198
2024-01-13,12.198
2024-01-14,12.198
2024-01-15,12.198
2024-01-16,11.997
2024-01-17,11.854
2024-01-18,11.925
2024-01-19,12.184
2024-01-20,12.184
2024-01-21,12.184
2024-01-22,12.869
2024-01-23,12.931
2024-01-24,12.845
2024-01-25,13.032
2024-01-26,12.95
2024-01-27,12.95
2024-01-28,12.95
2024-01-29,13.132
2024-01-30,13.281
2024-01-31,12.735
2024-02-01,13.06
2024-02-02,12.893
2024-02-03,12.893
2024-02-04,12.893
2024-02-05,12.807
2024-02-06,12.807
2024-02-07,12.845
2024-02-08,13.075
2024-02-09,13.161
2024-02-10,13.161
2024-02-11,13.161
2024-02-12,13.702
2024-02-13,13.266
2024-02-14,13.865
2024-02-15,14.579
2024-02-16,14.392
2024-02-17,14.392
2024-02-18,14.392
2024-02-19,14.392
2024-02-20,13.741
2024-02-21,13.908
2024-02-22,14.076
2024-02-23,14.085
2024-02-24,14.085
2024-02-25,14.085
2024-02-26,14.057
2024-02-27,14.502
2024-02-28,14.44
2024-02-29,14.723
2024-03-01,14.304
2024-03-02,14.304
2024-03-03,14.304
2024-03-04,14.458
2024-03-05,14.52
2024-03-06,14.169
2024-03-07,14.251
2024-03-08,14.627
2024-03-09,14.627
2024-03-10,14.627
2024-03-11,14.265
2024-03-12,14.27
2024-03-13,14.549
2024-03-14,14.439
2024-03-15,14.67
2024-03-16,14.67
2024-03-17,14.67
2024-03-18,14.4
2024-03-19,14.53
2024-03-20,14.684
2024-03-21,14.4
2024-03-22,14.255
2024-03-23,14.255
2024-03-24,14.255
2024-03-25,14.4
2024-03-26,14.448
2024-03-27,14.713
2024-03-28,12.537
2024-03-29,12.537
2024-03-30,12.537
2024-03-31,12.537
2024-04-01,13.453
2024-04-02,13.371
2024-04-03,13.726
2024-04-04,13.839
2024-04-05,13.767
2024-04-06,13.767
2024-04-07,13.767
2024-04-08,14.004
