,UNP US Equity
2023-06-23,15.984
2023-06-24,15.984
2023-06-25,15.984
2023-06-26,16.099
2023-06-27,16.231
2023-06-28,16.24
2023-06-29,16.365
2023-06-30,16.362
2023-07-01,16.362
2023-07-02,16.362
2023-07-03,16.483
2023-07-04,16.483
2023-07-05,16.306
2023-07-06,16.167
2023-07-07,16.2
2023-07-08,16.2
2023-07-09,16.2
2023-07-10,16.375
2023-07-11,16.645
2023-07-12,16.821
2023-07-13,16.957
2023-07-14,16.988
2023-07-15,16.988
2023-07-16,16.988
2023-07-17,16.915
2023-07-18,17.151
2023-07-19,17.291
2023-07-20,17.495
2023-07-21,17.495
2023-07-22,17.495
2023-07-23,17.495
2023-07-24,17.508
2023-07-25,17.396
2023-07-26,19.604
2023-07-27,19.239
2023-07-28,19.294
2023-07-29,19.294
2023-07-30,19.294
2023-07-31,19.264
2023-08-01,19.267
2023-08-02,19.159
2023-08-03,19.133
2023-08-04,19.02
2023-08-05,19.02
2023-08-06,19.02
2023-08-07,19.035
2023-08-08,18.946
2023-08-09,19.052
2023-08-10,19.139
2023-08-11,19.072
2023-08-12,19.072
2023-08-13,19.072
2023-08-14,19.091
2023-08-15,18.737
2023-08-16,18.661
2023-08-17,18.641
2023-08-18,18.714
2023-08-19,18.714
2023-08-20,18.714
2023-08-21,18.607
2023-08-22,18.477
2023-08-23,18.537
2023-08-24,18.487
2023-08-25,18.624
2023-08-26,18.624
2023-08-27,18.624
2023-08-28,18.675
2023-08-29,18.583
2023-08-30,18.646
2023-08-31,18.452
2023-09-01,18.469
2023-09-02,18.469
2023-09-03,18.469
2023-09-04,18.469
2023-09-05,18.027
2023-09-06,17.786
2023-09-07,17.598
2023-09-08,17.7
2023-09-09,17.7
2023-09-10,17.7
2023-09-11,17.685
2023-09-12,17.873
2023-09-13,17.728
2023-09-14,18.026
2023-09-15,17.827
2023-09-16,17.827
2023-09-17,17.827
2023-09-18,17.83
2023-09-19,17.714
2023-09-20,17.816
2023-09-21,17.665
2023-09-22,17.485
2023-09-23,17.485
2023-09-24,17.485
2023-09-25,17.441
2023-09-26,17.136
2023-09-27,16.932
2023-09-28,17.075
2023-09-29,17.035
2023-09-30,17.035
2023-10-01,17.035
2023-10-02,17.046
2023-10-03,17.247
2023-10-04,17.197
2023-10-05,17.059
2023-10-06,17.246
2023-10-07,17.246
2023-10-08,17.246
2023-10-09,17.403
2023-10-10,17.578
2023-10-11,18.018
2023-10-12,17.937
2023-10-13,17.916
2023-10-14,17.916
2023-10-15,17.916
2023-10-16,18.181
2023-10-17,18.235
2023-10-18,17.767
2023-10-19,18.207
2023-10-20,18.333
2023-10-21,18.333
2023-10-22,18.333
2023-10-23,18.043
2023-10-24,17.841
2023-10-25,17.822
2023-10-26,17.563
2023-10-27,17.518
2023-10-28,17.518
2023-10-29,17.518
2023-10-30,17.868
2023-10-31,18.025
2023-11-01,18.02
2023-11-02,18.353
2023-11-03,18.441
2023-11-04,18.441
2023-11-05,18.441
2023-11-06,18.526
2023-11-07,18.379
2023-11-08,18.43
2023-11-09,18.276
2023-11-10,18.386
2023-11-11,18.386
2023-11-12,18.386
2023-11-13,18.204
2023-11-14,18.751
2023-11-15,18.959
2023-11-16,19.07
2023-11-17,19.057
2023-11-18,19.057
2023-11-19,19.057
2023-11-20,19.32
2023-11-21,19.398
2023-11-22,19.529
2023-11-23,19.529
2023-11-24,19.598
2023-11-25,19.598
2023-11-26,19.598
2023-11-27,19.21
2023-11-28,19.331
2023-11-29,19.352
2023-11-30,19.684
2023-12-01,20.217
2023-12-02,20.217
2023-12-03,20.217
2023-12-04,20.438
2023-12-05,20.287
2023-12-06,20.362
2023-12-07,20.346
2023-12-08,20.195
2023-12-09,20.195
2023-12-10,20.195
2023-12-11,20.394
2023-12-12,20.471
2023-12-13,20.796
2023-12-14,21.293
2023-12-15,21.216
2023-12-16,21.216
2023-12-17,21.216
2023-12-18,21.139
2023-12-19,21.275
2023-12-20,20.853
2023-12-21,21.239
2023-12-22,21.368
2023-12-23,21.368
2023-12-24,21.368
2023-12-25,21.368
2023-12-26,21.518
2023-12-27,21.563
2023-12-28,21.582
2023-12-29,21.547
2023-12-30,21.547
2023-12-31,21.547
2024-01-01,21.547
2024-01-02,21.354
2024-01-03,21.193
2024-01-04,21.128
2024-01-05,21.027
2024-01-06,21.027
2024-01-07,21.027
2024-01-08,21.08
2024-01-09,20.79
2024-01-10,20.942
2024-01-11,20.714
2024-01-12,20.831
2024-01-13,20.831
2024-01-14,20.831
2024-01-15,20.831
2024-01-16,20.686
2024-01-17,20.651
2024-01-18,20.842
2024-01-19,20.954
2024-01-20,20.954
2024-01-21,20.954
2024-01-22,21.276
2024-01-23,21.269
2024-01-24,21.181
2024-01-25,21.368
2024-01-26,21.372
2024-01-27,21.372
2024-01-28,21.372
2024-01-29,21.805
2024-01-30,21.925
2024-01-31,21.679
2024-02-01,22.154
2024-02-02,22.072
2024-02-03,22.072
2024-02-04,22.072
2024-02-05,21.922
2024-02-06,22.209
2024-02-07,22.148
2024-02-08,22.118
2024-02-09,22.174
2024-02-10,22.174
2024-02-11,22.174
2024-02-12,21.992
2024-02-13,21.829
2024-02-14,22.254
2024-02-15,22.294
2024-02-16,21.941
2024-02-17,21.941
2024-02-18,21.941
2024-02-19,21.941
2024-02-20,21.99
2024-02-21,22.362
2024-02-22,22.646
2024-02-23,22.859
2024-02-24,22.859
2024-02-25,22.859
2024-02-26,22.48
2024-02-27,22.598
2024-02-28,22.777
2024-02-29,22.75
2024-03-01,22.687
2024-03-02,22.687
2024-03-03,22.687
2024-03-04,22.749
2024-03-05,22.77
2024-03-06,22.552
2024-03-07,22.376
2024-03-08,22.548
2024-03-09,22.548
2024-03-10,22.548
2024-03-11,22.45
2024-03-12,22.568
2024-03-13,22.396
2024-03-14,22.11
2024-03-15,21.938
2024-03-16,21.938
2024-03-17,21.938
2024-03-18,21.945
2024-03-19,21.797
2024-03-20,22.12
2024-03-21,22.282
2024-03-22,22.0
2024-03-23,22.0
2024-03-24,22.0
2024-03-25,21.899
2024-03-26,21.616
2024-03-27,21.969
2024-03-28,22.092
2024-03-29,22.092
2024-03-30,22.092
2024-03-31,22.092
2024-04-01,21.872
2024-04-02,21.802
2024-04-03,21.718
2024-04-04,21.664
2024-04-05,21.767
2024-04-06,21.767
2024-04-07,21.767
2024-04-08,21.613
