,BBY US Equity
2023-06-23,11.182
2023-06-24,11.182
2023-06-25,11.182
2023-06-26,11.503
2023-06-27,11.728
2023-06-28,11.639
2023-06-29,11.77
2023-06-30,11.592
2023-07-01,11.592
2023-07-02,11.592
2023-07-03,11.623
2023-07-04,11.623
2023-07-05,11.465
2023-07-06,11.391
2023-07-07,11.209
2023-07-08,11.209
2023-07-09,11.209
2023-07-10,11.291
2023-07-11,11.557
2023-07-12,11.461
2023-07-13,11.492
2023-07-14,11.34
2023-07-15,11.34
2023-07-16,11.34
2023-07-17,11.629
2023-07-18,11.813
2023-07-19,11.904
2023-07-20,11.82
2023-07-21,11.698
2023-07-22,11.698
2023-07-23,11.698
2023-07-24,11.985
2023-07-25,12.008
2023-07-26,11.904
2023-07-27,11.808
2023-07-28,11.718
2023-07-29,11.718
2023-07-30,11.718
2023-07-31,11.739
2023-08-01,11.7
2023-08-02,11.48
2023-08-03,11.49
2023-08-04,11.281
2023-08-05,11.281
2023-08-06,11.281
2023-08-07,11.315
2023-08-08,11.186
2023-08-09,11.17
2023-08-10,11.363
2023-08-11,11.204
2023-08-12,11.204
2023-08-13,11.204
2023-08-14,11.189
2023-08-15,11.088
2023-08-16,11.083
2023-08-17,10.979
2023-08-18,11.102
2023-08-19,11.102
2023-08-20,11.102
2023-08-21,11.122
2023-08-22,10.472
2023-08-23,10.539
2023-08-24,10.317
2023-08-25,10.252
2023-08-26,10.252
2023-08-27,10.252
2023-08-28,10.45
2023-08-29,10.789
2023-08-30,10.809
2023-08-31,10.883
2023-09-01,10.694
2023-09-02,10.694
2023-09-03,10.694
2023-09-04,10.694
2023-09-05,10.55
2023-09-06,10.477
2023-09-07,10.325
2023-09-08,10.404
2023-09-09,10.404
2023-09-10,10.404
2023-09-11,10.351
2023-09-12,10.37
2023-09-13,10.297
2023-09-14,10.465
2023-09-15,10.314
2023-09-16,10.314
2023-09-17,10.314
2023-09-18,10.223
2023-09-19,10.339
2023-09-20,10.239
2023-09-21,10.195
2023-09-22,10.022
2023-09-23,10.022
2023-09-24,10.022
2023-09-25,10.1
2023-09-26,9.845
2023-09-27,9.894
2023-09-28,9.971
2023-09-29,10.054
2023-09-30,10.054
2023-10-01,10.054
2023-10-02,10.006
2023-10-03,9.792
2023-10-04,9.926
2023-10-05,9.836
2023-10-06,10.0
2023-10-07,10.0
2023-10-08,10.0
2023-10-09,10.217
2023-10-10,10.235
2023-10-11,10.318
2023-10-12,10.235
2023-10-13,10.106
2023-10-14,10.106
2023-10-15,10.106
2023-10-16,10.291
2023-10-17,10.33
2023-10-18,10.209
2023-10-19,10.107
2023-10-20,9.988
2023-10-21,9.988
2023-10-22,9.988
2023-10-23,9.918
2023-10-24,9.891
2023-10-25,9.833
2023-10-26,9.617
2023-10-27,9.37
2023-10-28,9.37
2023-10-29,9.37
2023-10-30,9.382
2023-10-31,9.721
2023-11-01,9.597
2023-11-02,9.652
2023-11-03,9.774
2023-11-04,9.774
2023-11-05,9.774
2023-11-06,9.751
2023-11-07,9.596
2023-11-08,9.357
2023-11-09,9.202
2023-11-10,9.384
2023-11-11,9.384
2023-11-12,9.384
2023-11-13,9.395
2023-11-14,9.783
2023-11-15,10.146
2023-11-16,9.832
2023-11-17,10.064
2023-11-18,10.064
2023-11-19,10.064
2023-11-20,10.048
2023-11-21,10.379
2023-11-22,10.607
2023-11-23,10.607
2023-11-24,10.869
2023-11-25,10.869
2023-11-26,10.869
2023-11-27,10.845
2023-11-28,11.176
2023-11-29,11.139
2023-11-30,11.164
2023-12-01,11.554
2023-12-02,11.554
2023-12-03,11.554
2023-12-04,11.783
2023-12-05,11.674
2023-12-06,11.846
2023-12-07,11.762
2023-12-08,11.672
2023-12-09,11.672
2023-12-10,11.672
2023-12-11,11.895
2023-12-12,11.746
2023-12-13,11.611
2023-12-14,12.434
2023-12-15,12.405
2023-12-16,12.405
2023-12-17,12.405
2023-12-18,12.405
2023-12-19,12.424
2023-12-20,12.103
2023-12-21,12.137
2023-12-22,12.188
2023-12-23,12.188
2023-12-24,12.188
2023-12-25,12.188
2023-12-26,12.467
2023-12-27,12.478
2023-12-28,12.559
2023-12-29,12.531
2023-12-30,12.531
2023-12-31,12.531
2024-01-01,12.531
2024-01-02,12.367
2024-01-03,12.088
2024-01-04,12.067
2024-01-05,12.152
2024-01-06,12.152
2024-01-07,12.152
2024-01-08,12.106
2024-01-09,12.045
2024-01-10,12.143
2024-01-11,11.963
2024-01-12,11.837
2024-01-13,11.837
2024-01-14,11.837
2024-01-15,11.837
2024-01-16,11.516
2024-01-17,11.401
2024-01-18,11.369
2024-01-19,11.41
2024-01-20,11.41
2024-01-21,11.41
2024-01-22,11.81
2024-01-23,11.744
2024-01-24,11.85
2024-01-25,12.153
2024-01-26,12.09
2024-01-27,12.09
2024-01-28,12.09
2024-01-29,11.851
2024-01-30,11.848
2024-01-31,11.714
2024-02-01,12.158
2024-02-02,12.231
2024-02-03,12.231
2024-02-04,12.231
2024-02-05,11.992
2024-02-06,12.094
2024-02-07,12.197
2024-02-08,12.199
2024-02-09,12.214
2024-02-10,12.214
2024-02-11,12.214
2024-02-12,12.266
2024-02-13,11.778
2024-02-14,12.006
2024-02-15,12.014
2024-02-16,11.869
2024-02-17,11.869
2024-02-18,11.869
2024-02-19,11.869
2024-02-20,11.778
2024-02-21,11.915
2024-02-22,12.09
2024-02-23,12.262
2024-02-24,12.262
2024-02-25,12.262
2024-02-26,12.29
2024-02-27,12.709
2024-02-28,12.809
2024-02-29,13.261
2024-03-01,12.729
2024-03-02,12.729
2024-03-03,12.729
2024-03-04,12.681
2024-03-05,12.423
2024-03-06,12.766
2024-03-07,12.979
2024-03-08,12.826
2024-03-09,12.826
2024-03-10,12.826
2024-03-11,12.47
2024-03-12,12.624
2024-03-13,12.653
2024-03-14,12.643
2024-03-15,12.735
2024-03-16,12.735
2024-03-17,12.735
2024-03-18,12.589
2024-03-19,12.769
2024-03-20,12.984
2024-03-21,13.287
2024-03-22,13.489
2024-03-23,13.489
2024-03-24,13.489
2024-03-25,13.333
2024-03-26,13.224
2024-03-27,13.523
2024-03-28,13.55
2024-03-29,13.55
2024-03-30,13.55
2024-03-31,13.55
2024-04-01,13.485
2024-04-02,13.242
2024-04-03,13.1
2024-04-04,13.049
2024-04-05,13.15
2024-04-06,13.15
2024-04-07,13.15
2024-04-08,13.22
