,AMGN US Equity
2023-06-23,11.539
2023-06-24,11.539
2023-06-25,11.539
2023-06-26,11.416
2023-06-27,11.308
2023-06-28,11.242
2023-06-29,11.234
2023-06-30,11.278
2023-07-01,11.278
2023-07-02,11.278
2023-07-03,11.425
2023-07-04,11.425
2023-07-05,11.469
2023-07-06,11.355
2023-07-07,11.135
2023-07-08,11.135
2023-07-09,11.135
2023-07-10,11.444
2023-07-11,11.402
2023-07-12,11.504
2023-07-13,11.613
2023-07-14,11.601
2023-07-15,11.601
2023-07-16,11.601
2023-07-17,11.625
2023-07-18,11.873
2023-07-19,11.978
2023-07-20,12.043
2023-07-21,12.133
2023-07-22,12.133
2023-07-23,12.133
2023-07-24,12.146
2023-07-25,12.141
2023-07-26,12.123
2023-07-27,12.166
2023-07-28,12.183
2023-07-29,12.183
2023-07-30,12.183
2023-07-31,12.068
2023-08-01,11.964
2023-08-02,11.875
2023-08-03,11.829
2023-08-04,12.21
2023-08-05,12.21
2023-08-06,12.21
2023-08-07,12.668
2023-08-08,13.061
2023-08-09,12.987
2023-08-10,13.14
2023-08-11,13.04
2023-08-12,13.04
2023-08-13,13.04
2023-08-14,12.997
2023-08-15,13.248
2023-08-16,13.199
2023-08-17,13.268
2023-08-18,13.166
2023-08-19,13.166
2023-08-20,13.166
2023-08-21,13.098
2023-08-22,12.943
2023-08-23,12.93
2023-08-24,12.893
2023-08-25,12.881
2023-08-26,12.881
2023-08-27,12.881
2023-08-28,12.889
2023-08-29,13.044
2023-08-30,12.956
2023-08-31,12.879
2023-09-01,12.827
2023-09-02,12.827
2023-09-03,12.827
2023-09-04,12.827
2023-09-05,12.684
2023-09-06,12.435
2023-09-07,12.703
2023-09-08,12.955
2023-09-09,12.955
2023-09-10,12.955
2023-09-11,13.069
2023-09-12,12.999
2023-09-13,12.845
2023-09-14,13.098
2023-09-15,13.02
2023-09-16,13.02
2023-09-17,13.02
2023-09-18,13.108
2023-09-19,13.165
2023-09-20,13.526
2023-09-21,13.423
2023-09-22,13.335
2023-09-23,13.335
2023-09-24,13.335
2023-09-25,13.293
2023-09-26,13.402
2023-09-27,13.399
2023-09-28,13.49
2023-09-29,13.388
2023-09-30,13.388
2023-10-01,13.388
2023-10-02,13.246
2023-10-03,12.982
2023-10-04,13.198
2023-10-05,13.18
2023-10-06,13.299
2023-10-07,13.299
2023-10-08,13.299
2023-10-09,13.501
2023-10-10,13.487
2023-10-11,14.091
2023-10-12,14.163
2023-10-13,13.974
2023-10-14,13.974
2023-10-15,13.974
2023-10-16,14.089
2023-10-17,13.919
2023-10-18,13.814
2023-10-19,13.661
2023-10-20,13.594
2023-10-21,13.594
2023-10-22,13.594
2023-10-23,13.355
2023-10-24,13.498
2023-10-25,13.6
2023-10-26,13.477
2023-10-27,13.071
2023-10-28,13.071
2023-10-29,13.071
2023-10-30,13.138
2023-10-31,12.804
2023-11-01,13.044
2023-11-02,13.272
2023-11-03,13.435
2023-11-04,13.435
2023-11-05,13.435
2023-11-06,13.632
2023-11-07,13.546
2023-11-08,13.66
2023-11-09,13.195
2023-11-10,13.357
2023-11-11,13.357
2023-11-12,13.357
2023-11-13,13.326
2023-11-14,13.493
2023-11-15,13.643
2023-11-16,13.489
2023-11-17,13.308
2023-11-18,13.308
2023-11-19,13.308
2023-11-20,13.306
2023-11-21,13.179
2023-11-22,13.268
2023-11-23,13.268
2023-11-24,13.312
2023-11-25,13.312
2023-11-26,13.312
2023-11-27,13.252
2023-11-28,13.315
2023-11-29,13.369
2023-11-30,13.521
2023-12-01,13.662
2023-12-02,13.662
2023-12-03,13.662
2023-12-04,13.666
2023-12-05,13.582
2023-12-06,13.506
2023-12-07,13.604
2023-12-08,13.495
2023-12-09,13.495
2023-12-10,13.495
2023-12-11,13.646
2023-12-12,13.695
2023-12-13,14.076
2023-12-14,13.811
2023-12-15,13.768
2023-12-16,13.768
2023-12-17,13.768
2023-12-18,13.754
2023-12-19,13.902
2023-12-20,13.826
2023-12-21,14.034
2023-12-22,14.279
2023-12-23,14.279
2023-12-24,14.279
2023-12-25,14.279
2023-12-26,14.266
2023-12-27,14.398
2023-12-28,14.495
2023-12-29,14.473
2023-12-30,14.473
2023-12-31,14.473
2024-01-01,14.473
2024-01-02,14.944
2024-01-03,15.054
2024-01-04,15.178
2024-01-05,15.17
2024-01-06,15.17
2024-01-07,15.17
2024-01-08,15.529
2024-01-09,15.348
2024-01-10,15.214
2024-01-11,15.14
2024-01-12,15.311
2024-01-13,15.311
2024-01-14,15.311
2024-01-15,15.311
2024-01-16,15.159
2024-01-17,15.189
2024-01-18,15.21
2024-01-19,15.376
2024-01-20,15.376
2024-01-21,15.376
2024-01-22,15.477
2024-01-23,15.465
2024-01-24,15.245
2024-01-25,15.503
2024-01-26,15.578
2024-01-27,15.578
2024-01-28,15.578
2024-01-29,15.681
2024-01-30,15.74
2024-01-31,15.74
2024-02-01,16.256
2024-02-02,16.189
2024-02-03,16.189
2024-02-04,16.189
2024-02-05,16.113
2024-02-06,15.95
2024-02-07,14.869
2024-02-08,14.824
2024-02-09,14.739
2024-02-10,14.739
2024-02-11,14.739
2024-02-12,14.906
2024-02-13,14.709
2024-02-14,14.688
2024-02-15,14.752
2024-02-16,14.478
2024-02-17,14.478
2024-02-18,14.478
2024-02-19,14.478
2024-02-20,14.468
2024-02-21,14.477
2024-02-22,14.566
2024-02-23,14.77
2024-02-24,14.77
2024-02-25,14.77
2024-02-26,14.626
2024-02-27,14.224
2024-02-28,14.17
2024-02-29,13.984
2024-03-01,14.319
2024-03-02,14.319
2024-03-03,14.319
2024-03-04,14.271
2024-03-05,14.131
2024-03-06,14.128
2024-03-07,13.937
2024-03-08,13.983
2024-03-09,13.983
2024-03-10,13.983
2024-03-11,14.065
2024-03-12,14.125
2024-03-13,14.097
2024-03-14,13.87
2024-03-15,13.733
2024-03-16,13.733
2024-03-17,13.733
2024-03-18,13.837
2024-03-19,13.879
2024-03-20,13.957
2024-03-21,14.157
2024-03-22,14.113
2024-03-23,14.113
2024-03-24,14.113
2024-03-25,14.357
2024-03-26,14.405
2024-03-27,14.637
2024-03-28,14.536
2024-03-29,14.536
2024-03-30,14.536
2024-03-31,14.536
2024-04-01,14.47
2024-04-02,14.121
2024-04-03,14.043
2024-04-04,13.719
2024-04-05,13.814
2024-04-06,13.814
2024-04-07,13.814
2024-04-08,13.775
