,AZTA US Equity,AZTA US Equity,AZTA US Equity,AZTA US Equity,AZTA US Equity
2021-05-27,98.1101,99.7849,97.6016,99.5058,600207.0
2021-05-28,99.6952,103.2743,98.9973,101.7788,509936.0
2021-05-29,99.6952,103.2743,98.9973,101.7788,509936.0
2021-05-30,99.6952,103.2743,98.9973,101.7788,509936.0
2021-05-31,99.6952,103.2743,98.9973,101.7788,509936.0
2021-06-01,102.4667,103.2344,98.8478,99.755,600440.0
2021-06-02,99.4858,100.5026,98.6335,100.1737,407179.0
2021-06-03,98.2976,99.4941,96.8406,97.5691,662783.0
2021-06-04,98.8964,99.061,97.589,98.9263,624290.0
2021-06-05,98.8964,99.061,97.589,98.9263,624290.0
2021-06-06,98.8964,99.061,97.589,98.9263,624290.0
2021-06-07,98.6868,99.4752,97.5192,99.1658,873523.0
2021-06-08,99.8544,101.6507,97.4693,99.1458,800304.0
2021-06-09,99.6448,100.0639,95.6031,96.0522,590227.0
2021-06-10,96.0622,98.7966,95.7927,98.3874,487917.0
2021-06-11,99.3155,99.6448,97.6489,99.4153,428691.0
2021-06-12,99.3155,99.6448,97.6489,99.4153,428691.0
2021-06-13,99.3155,99.6448,97.6489,99.4153,428691.0
2021-06-14,99.6448,104.0956,99.3155,100.7426,896480.0
2021-06-15,100.1438,101.4411,98.1379,98.9662,656710.0
2021-06-16,99.0361,99.535,95.1542,96.3616,686053.0
2021-06-17,95.6331,97.8385,94.8148,96.9603,626885.0
2021-06-18,94.3757,95.5832,89.7252,91.4916,2165127.0
2021-06-19,94.3757,95.5832,89.7252,91.4916,2165127.0
2021-06-20,94.3757,95.5832,89.7252,91.4916,2165127.0
2021-06-21,91.5914,93.9465,89.376,93.5673,943395.0
2021-06-22,92.4895,94.1362,90.9078,93.5174,697308.0
2021-06-23,93.1282,94.0663,92.0405,92.5893,910599.0
2021-06-24,94.0962,95.8826,92.6143,95.8027,731977.0
2021-06-25,96.3017,96.3017,93.1681,94.0763,9051563.0
2021-06-26,96.3017,96.3017,93.1681,94.0763,9051563.0
2021-06-27,96.3017,96.3017,93.1681,94.0763,9051563.0
2021-06-28,95.6431,98.2477,94.7998,96.8805,1127203.0
2021-06-29,96.2418,96.6909,94.4655,96.2817,449212.0
2021-06-30,96.132,96.5113,94.0763,95.0842,1300276.0
2021-07-01,95.1341,96.0323,92.6991,93.717,789899.0
2021-07-02,94.7449,94.7449,91.2122,91.5215,643848.0
2021-07-03,94.7449,94.7449,91.2122,91.5215,643848.0
2021-07-04,94.7449,94.7449,91.2122,91.5215,643848.0
2021-07-05,94.7449,94.7449,91.2122,91.5215,643848.0
2021-07-06,91.9207,92.6293,88.4897,90.1444,1199354.0
2021-07-07,90.8529,91.4317,87.8491,88.2483,826507.0
2021-07-08,85.933,88.5676,84.4262,87.5797,656536.0
2021-07-09,88.0786,89.9448,87.5697,89.6654,404577.0
2021-07-10,88.0786,89.9448,87.5697,89.6654,404577.0
2021-07-11,88.0786,89.9448,87.5697,89.6654,404577.0
2021-07-12,90.344,90.9328,89.3161,90.4138,471624.0
2021-07-13,89.5855,89.9747,88.2682,88.4778,392613.0
2021-07-14,89.7452,90.8829,87.2304,87.43,358658.0
2021-07-15,86.6715,88.4379,85.6736,86.6116,438950.0
2021-07-16,87.1106,87.9938,85.0499,85.494,816712.0
2021-07-17,87.1106,87.9938,85.0499,85.494,816712.0
2021-07-18,87.1106,87.9938,85.0499,85.494,816712.0
2021-07-19,83.4382,85.8233,82.8294,84.8453,539009.0
2021-07-20,85.1546,88.6375,84.1698,87.9988,491701.0
2021-07-21,88.3181,90.9028,88.3082,90.803,393546.0
2021-07-22,90.2941,91.0026,88.7473,88.9468,239030.0
2021-07-23,89.845,90.314,88.378,89.7751,248585.0
2021-07-24,89.845,90.314,88.378,89.7751,248585.0
2021-07-25,89.845,90.314,88.378,89.7751,248585.0
2021-07-26,89.3061,90.1444,87.7914,88.2583,452034.0
2021-07-27,87.5896,87.7293,84.4361,86.6017,374256.0
2021-07-28,87.2104,90.0346,86.9909,89.3859,327704.0
2021-07-29,89.1265,90.4038,88.4479,88.7073,451655.0
2021-07-30,87.42,89.8849,87.42,88.8271,471400.0
2021-07-31,87.42,89.8849,87.42,88.8271,471400.0
2021-08-01,87.42,89.8849,87.42,88.8271,471400.0
2021-08-02,89.5955,90.1244,87.43,87.6894,571696.0
2021-08-03,88.3381,88.3381,85.4241,86.9909,479446.0
2021-08-04,86.6316,88.6275,86.442,88.5876,461044.0
2021-08-05,89.4159,91.4018,88.3563,90.2941,780651.0
2021-08-06,87.6096,89.3859,83.9272,85.0549,1107195.0
2021-08-07,87.6096,89.3859,83.9272,85.0549,1107195.0
2021-08-08,87.6096,89.3859,83.9272,85.0549,1107195.0
2021-08-09,85.5638,89.2662,85.0149,86.9809,914422.0
2021-08-10,86.9609,87.8192,83.8922,85.005,767004.0
2021-08-11,85.4441,85.4441,82.0111,83.7775,513964.0
2021-08-12,83.0789,83.9072,82.091,82.6897,484643.0
2021-08-13,82.4103,82.9592,81.8714,82.4901,256174.0
2021-08-14,82.4103,82.9592,81.8714,82.4901,256174.0
2021-08-15,82.4103,82.9592,81.8714,82.4901,256174.0
2021-08-16,81.8814,82.9392,81.1382,82.0311,374136.0
2021-08-17,80.8335,81.1705,77.9794,78.4285,529440.0
2021-08-18,78.3287,79.761,77.1112,77.3308,755000.0
2021-08-19,76.5623,78.3586,75.8538,78.179,1109235.0
2021-08-20,78.2988,78.9175,77.1362,78.2289,679381.0
2021-08-21,78.2988,78.9175,77.1362,78.2289,679381.0
2021-08-22,78.2988,78.9175,77.1362,78.2289,679381.0
2021-08-23,79.5462,80.7537,78.7977,79.5761,828223.0
2021-08-24,80.2547,81.7217,79.9653,81.5022,726203.0
2021-08-25,81.6918,82.5836,81.1928,82.061,316417.0
2021-08-26,81.8515,82.3504,80.7138,81.2627,479550.0
2021-08-27,81.7517,84.6457,81.7517,84.5259,446264.0
2021-08-28,81.7517,84.6457,81.7517,84.5259,446264.0
2021-08-29,81.7517,84.6457,81.7517,84.5259,446264.0
2021-08-30,85.3043,85.8782,83.8274,84.975,377909.0
2021-08-31,85.1347,86.1027,84.1866,84.7854,627008.0
2021-09-01,85.2245,85.953,83.9072,85.1646,370079.0
2021-09-02,85.3745,85.9839,84.715,85.6442,253036.0
2021-09-03,85.4544,86.7982,85.244,85.5743,243139.0
2021-09-04,85.4544,86.7982,85.244,85.5743,243139.0
2021-09-05,85.4544,86.7982,85.244,85.5743,243139.0
2021-09-06,85.4544,86.7982,85.244,85.5743,243139.0
2021-09-07,88.4118,90.6598,86.9431,90.3301,561303.0
2021-09-08,89.9404,90.7597,87.7324,89.3809,573732.0
2021-09-09,89.3809,91.599,89.291,90.6698,457916.0
2021-09-10,91.8288,93.4673,91.1593,91.8288,684869.0
2021-09-11,91.8288,93.4673,91.1593,91.8288,684869.0
2021-09-12,91.8288,93.4673,91.1593,91.8288,684869.0
2021-09-13,94.5287,94.5287,90.6474,92.2184,337081.0
2021-09-14,92.658,94.0168,91.9474,92.8379,539337.0
2021-09-15,93.3174,93.3174,89.231,92.4482,488224.0
2021-09-16,91.2093,93.4373,90.3601,92.7379,324491.0
2021-09-17,93.3574,94.8161,92.0286,94.0568,1475459.0
2021-09-18,93.3574,94.8161,92.0286,94.0568,1475459.0
2021-09-19,93.3574,94.8161,92.0286,94.0568,1475459.0
2021-09-20,94.3665,104.7473,93.0327,102.3594,3058824.0
2021-09-21,102.0397,104.6874,100.5211,104.0479,1320479.0
2021-09-22,104.5775,106.1161,103.988,104.6874,788934.0
2021-09-23,104.9372,108.2143,104.5575,108.0644,698775.0
2021-09-24,107.8546,109.5431,106.4059,108.6439,809968.0
2021-09-25,107.8546,109.5431,106.4059,108.6439,809968.0
2021-09-26,107.8546,109.5431,106.4059,108.6439,809968.0
2021-09-27,108.2642,110.3024,107.4749,109.0735,628560.0
2021-09-28,107.5948,107.6747,104.5075,105.157,601597.0
2021-09-29,105.6465,107.4304,103.1088,103.3486,748743.0
2021-09-30,103.8181,105.5066,102.1796,102.2595,576674.0
2021-10-01,102.879,103.7682,100.6879,103.2686,329413.0
2021-10-02,102.879,103.7682,100.6879,103.2686,329413.0
2021-10-03,102.879,103.7682,100.6879,103.2686,329413.0
2021-10-04,102.799,102.9089,99.6119,100.8907,628162.0
2021-10-05,101.2105,102.7091,99.432,101.6001,558391.0
2021-10-06,101.8699,102.0497,99.592,100.571,345949.0
2021-10-07,101.6501,105.3701,100.9007,102.5792,753383.0
2021-10-08,102.2295,102.6692,98.9624,99.3921,418080.0
2021-10-09,102.2295,102.6692,98.9624,99.3921,418080.0
2021-10-10,102.2295,102.6692,98.9624,99.3921,418080.0
2021-10-11,98.4129,100.63,97.9134,98.7127,319995.0
2021-10-12,99.2822,99.6219,97.5587,99.3121,392372.0
2021-10-13,99.7218,101.3503,98.2231,98.5828,355202.0
2021-10-14,100.6509,102.3395,100.6509,101.0506,439597.0
2021-10-15,101.4602,103.8381,101.3484,103.3586,402714.0
2021-10-16,101.4602,103.8381,101.3484,103.3586,402714.0
2021-10-17,101.4602,103.8381,101.3484,103.3586,402714.0
2021-10-18,102.879,104.4676,102.2295,104.3776,299938.0
2021-10-19,105.2319,105.5366,103.2187,105.087,295812.0
2021-10-20,104.5675,106.3859,103.5184,106.3059,252958.0
2021-10-21,105.087,107.2151,105.087,107.1252,247122.0
2021-10-22,106.7555,109.5231,106.7056,108.514,374079.0
2021-10-23,106.7555,109.5231,106.7056,108.514,374079.0
2021-10-24,106.7555,109.5231,106.7056,108.514,374079.0
2021-10-25,108.8537,110.2624,108.544,109.7329,654676.0
2021-10-26,110.5922,111.2915,108.0544,109.2533,665265.0
2021-10-27,109.2433,111.2516,108.494,110.0326,498930.0
2021-10-28,111.901,114.109,111.901,113.5495,586012.0
2021-10-29,112.8701,116.427,112.7502,116.3471,499615.0
2021-10-30,112.8701,116.427,112.7502,116.3471,499615.0
2021-10-31,112.8701,116.427,112.7502,116.3471,499615.0
2021-11-01,117.496,119.8939,116.5369,119.3344,591094.0
2021-11-02,119.2245,120.1937,118.8099,119.8839,378984.0
2021-11-03,119.8939,120.6333,118.9897,120.4934,427828.0
2021-11-04,121.8722,122.3118,120.1737,122.2119,486364.0
2021-11-05,122.8613,124.0602,120.7432,122.7914,486653.0
2021-11-06,122.8613,124.0602,120.7432,122.7914,486653.0
2021-11-07,122.8613,124.0602,120.7432,122.7914,486653.0
2021-11-08,123.191,124.33,123.0611,124.0403,340170.0
2021-11-09,124.6497,124.6797,122.1319,123.0212,368353.0
2021-11-10,122.032,122.2918,116.8966,118.1355,904684.0
2021-11-11,114.8983,116.7867,111.1716,113.6994,1052476.0
2021-11-12,112.8102,115.5478,112.0009,114.7784,653158.0
2021-11-13,112.8102,115.5478,112.0009,114.7784,653158.0
2021-11-14,112.8102,115.5478,112.0009,114.7784,653158.0
2021-11-15,116.1273,117.516,114.0691,114.3089,433263.0
2021-11-16,113.8992,121.3326,113.8992,120.0538,1226926.0
2021-11-17,119.7141,120.1737,116.9865,119.4044,949024.0
2021-11-18,119.8939,119.9938,116.9765,119.4443,484752.0
2021-11-19,118.9148,120.5234,118.5151,119.4243,434406.0
2021-11-20,118.9148,120.5234,118.5151,119.4243,434406.0
2021-11-21,118.9148,120.5234,118.5151,119.4243,434406.0
2021-11-22,119.3744,121.1375,115.228,116.4769,803860.0
2021-11-23,115.3679,116.5269,112.1108,115.9774,752702.0
2021-11-24,114.5986,115.6677,112.97,115.5078,505609.0
2021-11-25,114.5986,115.6677,112.97,115.5078,505609.0
2021-11-26,113.7294,115.3579,110.712,112.5105,269850.0
2021-11-27,113.7294,115.3579,110.712,112.5105,269850.0
2021-11-28,113.7294,115.3579,110.712,112.5105,269850.0
2021-11-29,114.5586,116.6368,112.9101,116.1772,456191.0
2021-11-30,115.6277,116.8266,112.1308,113.0,1022747.0
2021-12-01,115.7176,118.0256,112.2507,113.0,422500.0
2021-12-02,112.53,113.04,108.92,109.38,794587.0
2021-12-03,109.69,109.75,104.03,106.33,797496.0
2021-12-04,109.69,109.75,104.03,106.33,797496.0
2021-12-05,109.69,109.75,104.03,106.33,797496.0
2021-12-06,106.59,106.61,102.59,105.39,589854.0
2021-12-07,107.47,110.72,107.47,108.66,615574.0
2021-12-08,107.85,110.57,106.9,110.03,273031.0
2021-12-09,109.49,110.38,104.01,104.55,461252.0
2021-12-10,106.02,106.46,102.37,102.51,448778.0
2021-12-11,106.02,106.46,102.37,102.51,448778.0
2021-12-12,106.02,106.46,102.37,102.51,448778.0
2021-12-13,103.38,103.38,99.24,100.51,642809.0
2021-12-14,99.45,100.0,96.5,96.9,752250.0
2021-12-15,97.48,100.6599,94.84,99.77,696948.0
2021-12-16,100.0,101.32,92.79,92.98,632966.0
2021-12-17,91.39,95.65,89.455,94.81,1530294.0
2021-12-18,91.39,95.65,89.455,94.81,1530294.0
2021-12-19,91.39,95.65,89.455,94.81,1530294.0
2021-12-20,93.2,97.22,93.1,94.82,722070.0
2021-12-21,95.95,98.9,95.53,98.61,617296.0
2021-12-22,97.62,99.7199,97.4,99.48,359590.0
2021-12-23,99.66,101.32,99.21,100.98,261995.0
2021-12-24,99.66,101.32,99.21,100.98,261995.0
2021-12-25,99.66,101.32,99.21,100.98,261995.0
2021-12-26,99.66,101.32,99.21,100.98,261995.0
2021-12-27,100.66,103.82,100.66,102.89,358092.0
2021-12-28,103.52,104.33,101.685,102.77,388775.0
2021-12-29,102.45,103.385,101.19,102.73,200205.0
2021-12-30,102.45,104.53,101.65,103.18,283619.0
2021-12-31,103.11,104.38,102.81,103.11,467883.0
2022-01-01,103.11,104.38,102.81,103.11,467883.0
2022-01-02,103.11,104.38,102.81,103.11,467883.0
2022-01-03,103.99,104.64,101.35,103.81,1099874.0
2022-01-04,103.78,104.01,99.88,103.69,640726.0
2022-01-05,102.59,103.83,94.64,95.28,1274165.0
2022-01-06,95.0,97.79,92.13,95.26,622970.0
2022-01-07,95.26,95.73,92.64,93.59,577092.0
2022-01-08,95.26,95.73,92.64,93.59,577092.0
2022-01-09,95.26,95.73,92.64,93.59,577092.0
2022-01-10,92.06,92.795,87.89,91.6,585566.0
2022-01-11,91.54,94.39,90.28,94.19,512874.0
2022-01-12,94.38,95.94,92.57,93.88,376557.0
2022-01-13,93.73,95.75,87.55,87.79,619551.0
2022-01-14,87.19,88.82,85.51,87.57,462360.0
2022-01-15,87.19,88.82,85.51,87.57,462360.0
2022-01-16,87.19,88.82,85.51,87.57,462360.0
2022-01-17,87.19,88.82,85.51,87.57,462360.0
2022-01-18,85.58,86.57,81.11,81.31,441809.0
2022-01-19,82.0,82.62,78.06,80.7,710682.0
2022-01-20,82.555,83.13,79.72,79.76,849398.0
2022-01-21,78.61,80.94,77.36,77.67,615354.0
2022-01-22,78.61,80.94,77.36,77.67,615354.0
2022-01-23,78.61,80.94,77.36,77.67,615354.0
2022-01-24,75.71,81.83,74.05,81.67,940612.0
2022-01-25,79.44,81.01,77.86,79.32,978691.0
2022-01-26,81.2,83.0,78.78,80.2,696850.0
2022-01-27,81.57,82.34,76.3,76.38,757843.0
2022-01-28,78.18,79.18,75.01,79.18,604347.0
2022-01-29,78.18,79.18,75.01,79.18,604347.0
2022-01-30,78.18,79.18,75.01,79.18,604347.0
2022-01-31,78.72,84.61,78.4129,84.34,722888.0
2022-02-01,84.89,85.75,83.44,85.58,512257.0
2022-02-02,86.48,87.15,84.9201,86.72,861441.0
2022-02-03,85.21,86.39,84.55,85.11,346437.0
2022-02-04,84.65,86.97,83.94,86.3,475994.0
2022-02-05,84.65,86.97,83.94,86.3,475994.0
2022-02-06,84.65,86.97,83.94,86.3,475994.0
2022-02-07,86.39,88.49,85.7106,87.33,470888.0
2022-02-08,87.0,89.2,86.23,88.85,543405.0
2022-02-09,89.97,93.39,87.74,92.19,714988.0
2022-02-10,89.18,92.09,87.56,88.17,389321.0
2022-02-11,87.79,88.43,83.805,84.59,366003.0
2022-02-12,87.79,88.43,83.805,84.59,366003.0
2022-02-13,87.79,88.43,83.805,84.59,366003.0
2022-02-14,84.45,86.45,82.88,84.08,576212.0
2022-02-15,86.21,88.12,85.49,87.5,527377.0
2022-02-16,86.99,88.04,83.86,88.03,360349.0
2022-02-17,87.2,87.83,85.96,87.25,547378.0
2022-02-18,87.01,87.475,85.21,86.31,676052.0
2022-02-19,87.01,87.475,85.21,86.31,676052.0
2022-02-20,87.01,87.475,85.21,86.31,676052.0
2022-02-21,87.01,87.475,85.21,86.31,676052.0
2022-02-22,84.9,87.1385,82.04,84.1,568427.0
2022-02-23,85.11,85.16,81.42,82.57,701484.0
2022-02-24,79.3,86.52,77.68,86.29,577597.0
2022-02-25,86.45,88.62,84.065,88.52,329625.0
2022-02-26,86.45,88.62,84.065,88.52,329625.0
2022-02-27,86.45,88.62,84.065,88.52,329625.0
2022-02-28,87.58,89.2,85.7263,87.52,447492.0
2022-03-01,87.58,88.525,85.09,86.02,382563.0
2022-03-02,86.35,87.715,85.4,86.27,340180.0
2022-03-03,87.65,87.93,83.58,84.53,298115.0
2022-03-04,84.48,86.03,80.87,83.25,395516.0
2022-03-05,84.48,86.03,80.87,83.25,395516.0
2022-03-06,84.48,86.03,80.87,83.25,395516.0
2022-03-07,83.56,84.62,80.41,80.93,485273.0
2022-03-08,80.28,83.3,77.35,80.91,454060.0
2022-03-09,83.91,85.1825,82.37,84.23,272752.0
2022-03-10,82.38,82.44,80.695,81.26,430629.0
2022-03-11,82.43,82.95,77.97,78.08,278896.0
2022-03-12,82.43,82.95,77.97,78.08,278896.0
2022-03-13,82.43,82.95,77.97,78.08,278896.0
2022-03-14,77.81,80.21,75.33,76.3,456182.0
2022-03-15,77.0,77.964,74.84,77.31,784019.0
2022-03-16,78.5,84.89,78.5,84.82,706721.0
2022-03-17,84.49,85.9135,83.77,85.54,475823.0
2022-03-18,85.17,87.96,84.27,87.3,619719.0
2022-03-19,85.17,87.96,84.27,87.3,619719.0
2022-03-20,85.17,87.96,84.27,87.3,619719.0
2022-03-21,87.79,88.52,85.76,86.41,654830.0
2022-03-22,86.66,88.29,86.17,86.78,586826.0
2022-03-23,86.15,86.15,82.65,82.87,434123.0
2022-03-24,83.5,85.34,81.7,85.19,310393.0
2022-03-25,86.0,86.0,82.92,85.3,289654.0
2022-03-26,86.0,86.0,82.92,85.3,289654.0
2022-03-27,86.0,86.0,82.92,85.3,289654.0
2022-03-28,85.42,86.0,83.49,85.81,217461.0
2022-03-29,87.37,89.2,87.21,88.55,322903.0
2022-03-30,88.02,88.31,85.641,85.96,321882.0
2022-03-31,86.52,86.54,82.64,82.88,1007214.0
2022-04-01,83.57,86.25,83.51,84.88,661224.0
2022-04-02,83.57,86.25,83.51,84.88,661224.0
2022-04-03,83.57,86.25,83.51,84.88,661224.0
2022-04-04,84.83,85.3484,84.16,85.07,366134.0
2022-04-05,84.52,84.875,81.23,81.72,531044.0
2022-04-06,80.4,81.685,78.72,81.02,560386.0
2022-04-07,81.15,83.87,81.15,83.19,460118.0
2022-04-08,82.47,82.655,80.45,80.59,306928.0
2022-04-09,82.47,82.655,80.45,80.59,306928.0
2022-04-10,82.47,82.655,80.45,80.59,306928.0
2022-04-11,79.53,80.895,77.94,79.04,480488.0
2022-04-12,79.97,81.45,77.99,78.02,406049.0
2022-04-13,77.94,79.83,77.4,79.32,221854.0
2022-04-14,79.75,79.75,78.12,78.17,376729.0
2022-04-15,79.75,79.75,78.12,78.17,376729.0
2022-04-16,79.75,79.75,78.12,78.17,376729.0
2022-04-17,79.75,79.75,78.12,78.17,376729.0
2022-04-18,77.58,78.405,76.8,78.06,599477.0
2022-04-19,77.99,81.09,77.45,81.06,378950.0
2022-04-20,82.01,85.12,82.01,83.74,552062.0
2022-04-21,84.0,85.6666,79.5,79.71,414548.0
2022-04-22,79.6,79.6,76.575,76.7,433790.0
2022-04-23,79.6,79.6,76.575,76.7,433790.0
2022-04-24,79.6,79.6,76.575,76.7,433790.0
2022-04-25,75.74,76.67,74.64,76.36,373319.0
2022-04-26,75.31,75.865,71.19,72.37,684075.0
2022-04-27,71.75,73.74,71.7,72.43,525991.0
2022-04-28,73.48,75.66,72.3643,75.03,605141.0
2022-04-29,74.43,77.3,74.32,74.96,638898.0
2022-04-30,74.43,77.3,74.32,74.96,638898.0
2022-05-01,74.43,77.3,74.32,74.96,638898.0
2022-05-02,74.3,76.11,72.46,75.14,758227.0
2022-05-03,74.4,76.6,74.38,76.16,420727.0
2022-05-04,76.16,79.22,72.92,78.85,658042.0
2022-05-05,77.44,77.5,72.31,73.18,473150.0
2022-05-06,72.35,72.35,69.52,71.17,508959.0
2022-05-07,72.35,72.35,69.52,71.17,508959.0
2022-05-08,72.35,72.35,69.52,71.17,508959.0
2022-05-09,69.25,70.1,64.04,64.69,848077.0
2022-05-10,62.02,68.685,61.35,68.33,1424865.0
2022-05-11,67.2,71.94,66.79,69.82,892506.0
2022-05-12,68.95,72.67,68.92,71.6,547658.0
2022-05-13,72.78,76.46,72.78,75.12,781342.0
2022-05-14,72.78,76.46,72.78,75.12,781342.0
2022-05-15,72.78,76.46,72.78,75.12,781342.0
2022-05-16,74.45,76.26,73.475,74.57,467671.0
2022-05-17,75.99,77.195,74.34,75.82,442172.0
2022-05-18,74.19,75.97,70.16,70.73,629881.0
2022-05-19,70.04,72.056,69.925,70.26,913520.0
2022-05-20,72.06,72.06,67.19,69.62,639698.0
2022-05-21,72.06,72.06,67.19,69.62,639698.0
2022-05-22,72.06,72.06,67.19,69.62,639698.0
2022-05-23,70.16,71.77,69.45,70.77,402669.0
2022-05-24,69.56,70.06,66.885,69.17,418041.0
2022-05-25,69.01,71.13,68.73,70.37,387689.0
2022-05-26,70.92,73.36,69.15,73.28,488850.0
2022-05-27,74.39,77.82,74.39,77.77,419396.0
2022-05-28,74.39,77.82,74.39,77.77,419396.0
2022-05-29,74.39,77.82,74.39,77.77,419396.0
2022-05-30,74.39,77.82,74.39,77.77,419396.0
2022-05-31,76.66,77.47,75.55,76.64,536653.0
2022-06-01,77.29,77.925,74.14,74.91,577554.0
2022-06-02,75.17,78.1696,74.59,77.55,479091.0
2022-06-03,76.17,77.04,75.86,76.14,252245.0
2022-06-04,76.17,77.04,75.86,76.14,252245.0
2022-06-05,76.17,77.04,75.86,76.14,252245.0
2022-06-06,76.85,77.57,75.04,75.55,408458.0
2022-06-07,74.49,77.45,73.7,77.18,429134.0
2022-06-08,77.29,78.82,76.36,77.5,311713.0
2022-06-09,76.71,76.71,74.11,74.24,343714.0
2022-06-10,72.34,73.63,72.34,72.57,418040.0
2022-06-11,72.34,73.63,72.34,72.57,418040.0
2022-06-12,72.34,73.63,72.34,72.57,418040.0
2022-06-13,69.44,70.64,68.34,69.28,414468.0
2022-06-14,69.34,70.6,68.17,69.14,470753.0
2022-06-15,70.06,72.06,69.21,70.94,323929.0
2022-06-16,68.4,69.11,67.07,68.26,419506.0
2022-06-17,69.11,70.6,68.61,68.67,864228.0
2022-06-18,69.11,70.6,68.61,68.67,864228.0
2022-06-19,69.11,70.6,68.61,68.67,864228.0
2022-06-20,69.11,70.6,68.61,68.67,864228.0
2022-06-21,69.77,71.93,69.77,71.35,463603.0
2022-06-22,70.0,72.08,70.0,71.31,409719.0
2022-06-23,71.99,72.685,71.23,72.28,623668.0
2022-06-24,73.44,74.8448,72.3436,74.29,1868448.0
2022-06-25,73.44,74.8448,72.3436,74.29,1868448.0
2022-06-26,73.44,74.8448,72.3436,74.29,1868448.0
2022-06-27,74.4,74.4,72.09,72.51,556462.0
2022-06-28,72.58,73.43,70.95,72.24,546319.0
2022-06-29,72.38,72.38,69.715,71.57,588045.0
2022-06-30,70.22,73.055,69.29,72.1,2074996.0
2022-07-01,72.01,72.01,68.23,70.87,648275.0
2022-07-02,72.01,72.01,68.23,70.87,648275.0
2022-07-03,72.01,72.01,68.23,70.87,648275.0
2022-07-04,72.01,72.01,68.23,70.87,648275.0
2022-07-05,69.63,72.33,67.18,72.15,514466.0
2022-07-06,72.45,75.25,72.35,74.93,637034.0
2022-07-07,74.77,78.145,74.77,77.02,458052.0
2022-07-08,76.45,77.935,75.89,76.52,310108.0
2022-07-09,76.45,77.935,75.89,76.52,310108.0
2022-07-10,76.45,77.935,75.89,76.52,310108.0
2022-07-11,75.98,76.43,75.11,75.75,300751.0
2022-07-12,75.48,76.775,74.46,74.92,464369.0
2022-07-13,73.13,75.71,73.13,74.16,436203.0
2022-07-14,63.89,65.54,60.805,61.77,2873878.0
2022-07-15,62.68,66.35,61.25,65.87,1189578.0
2022-07-16,62.68,66.35,61.25,65.87,1189578.0
2022-07-17,62.68,66.35,61.25,65.87,1189578.0
2022-07-18,66.84,67.53,62.505,62.86,763860.0
2022-07-19,64.2,64.67,63.48,64.66,629767.0
2022-07-20,64.79,68.125,64.24,67.74,624649.0
2022-07-21,67.74,69.63,67.41,68.33,514922.0
2022-07-22,68.53,68.53,64.82,65.53,456183.0
2022-07-23,68.53,68.53,64.82,65.53,456183.0
2022-07-24,68.53,68.53,64.82,65.53,456183.0
2022-07-25,65.9,65.9,63.24,63.98,540189.0
2022-07-26,63.5,64.265,63.21,63.57,420017.0
2022-07-27,64.07,65.97,63.63,65.8,490736.0
2022-07-28,66.2,67.69,65.47,67.45,344150.0
2022-07-29,67.7,68.39,66.89,68.26,519680.0
2022-07-30,67.7,68.39,66.89,68.26,519680.0
2022-07-31,67.7,68.39,66.89,68.26,519680.0
2022-08-01,67.7,69.605,66.88,67.69,421770.0
2022-08-02,67.21,70.21,67.03,68.72,400081.0
2022-08-03,69.62,70.09,68.48,69.65,350238.0
2022-08-04,69.36,69.99,68.48,69.82,278897.0
2022-08-05,68.51,70.075,68.26,70.02,273053.0
2022-08-06,68.51,70.075,68.26,70.02,273053.0
2022-08-07,68.51,70.075,68.26,70.02,273053.0
2022-08-08,70.15,71.34,68.35,69.01,502098.0
2022-08-09,68.5,68.98,63.62,63.85,803149.0
2022-08-10,62.81,64.37,59.33,61.9,2025050.0
2022-08-11,62.37,63.815,61.43,61.56,1114783.0
2022-08-12,62.38,63.52,61.85,62.99,907105.0
2022-08-13,62.38,63.52,61.85,62.99,907105.0
2022-08-14,62.38,63.52,61.85,62.99,907105.0
2022-08-15,63.04,65.86,62.35,65.2,926031.0
2022-08-16,64.82,64.88,61.72,62.07,704170.0
2022-08-17,61.25,61.79,58.27,59.16,951872.0
2022-08-18,59.13,59.515,58.08,58.98,557966.0
2022-08-19,58.56,58.91,57.34,57.63,464790.0
2022-08-20,58.56,58.91,57.34,57.63,464790.0
2022-08-21,58.56,58.91,57.34,57.63,464790.0
2022-08-22,57.16,57.23,54.89,54.91,753458.0
2022-08-23,56.22,56.4052,55.28,56.22,1288421.0
2022-08-24,56.16,59.8,56.16,58.29,644637.0
2022-08-25,58.61,59.59,58.0416,59.58,376635.0
2022-08-26,59.63,59.65,56.01,56.04,376798.0
2022-08-27,59.63,59.65,56.01,56.04,376798.0
2022-08-28,59.63,59.65,56.01,56.04,376798.0
2022-08-29,55.4,55.76,53.9205,54.45,449234.0
2022-08-30,55.0,55.735,53.18,53.82,391188.0
2022-08-31,54.33,54.33,52.39,52.71,628131.0
2022-09-01,52.06,52.47,50.18,51.82,557034.0
2022-09-02,52.78,52.78,50.34,50.81,491932.0
2022-09-03,52.78,52.78,50.34,50.81,491932.0
2022-09-04,52.78,52.78,50.34,50.81,491932.0
2022-09-05,52.78,52.78,50.34,50.81,491932.0
2022-09-06,51.15,51.63,50.05,50.42,415751.0
2022-09-07,50.07,51.89,49.7809,51.72,450397.0
2022-09-08,51.04,52.6,50.3,52.58,447594.0
2022-09-09,52.95,53.98,52.95,53.66,285677.0
2022-09-10,52.95,53.98,52.95,53.66,285677.0
